"","tag_code_2","natal_origin","rear_type"
"304","384.3B23A65E2A",10,2
"305","384.3B23A66B32",10,2
"306","384.3B23A670F4",10,2
"307","384.3B23A674D1",10,2
"308","384.3B23A67794",10,2
"309","384.3B23A6799D",10,2
"310","384.3B23A68348",10,2
"311","384.3B23A68857",10,2
"312","384.3B23ABC4E4",11,1
"313","384.3B23AC32E5",4,1
"314","384.3B23AC488F",16,1
"315","384.3B23AC489F",16,1
"316","384.3B23AC4B3E",16,1
"317","384.3B23AC6042",4,1
"318","384.3B23AC6E25",4,1
"319","384.3B23AC7214",16,1
"320","384.3B23AC7298",10,1
"321","384.3B23AC7B16",10,1
"322","384.3B23AC7F5A",16,1
"323","384.3B23AC8F6F",4,1
"324","384.3B23ACBE7E",16,1
"325","384.3B23ACC706",10,1
"326","384.3B23AD4CFD",11,1
"327","384.3B23B106A7",10,2
"328","384.3B23B1340B",10,2
"329","384.3B23B1346F",10,2
"330","384.3B23B1356D",10,2
"331","384.3B23B13AF7",10,2
"332","384.3B23B1409C",10,2
"333","384.3B23B140AC",10,2
"334","384.3B23B140E2",10,2
"335","384.3B23B14250",10,2
"336","384.3B23B14369",10,2
"337","384.3B23B14577",10,2
"338","384.3B23B14683",10,2
"339","384.3B23B1475A",10,2
"340","384.3B23B14DC2",10,2
"341","384.3B23B14E04",10,2
"342","384.3B23B14E6B",10,2
"343","384.3B23B151BB",10,2
"344","384.3B23B153DE",10,2
"345","384.3B23B153E5",10,2
"346","384.3B23B158CA",10,2
"347","384.3B23B15964",10,2
"348","384.3B23B15E9C",10,2
"349","384.3B23B15ED2",10,2
"350","384.3B23B15FA7",10,2
"351","384.3B23B16142",10,2
"352","384.3B23B16795",10,2
"353","384.3B23B167D5",10,2
"354","384.3B23B1699F",10,2
"355","384.3B23B16C14",10,2
"356","384.3B23B16CC0",10,2
"357","384.3B23B16D51",10,2
"358","384.3B23B16F43",10,2
"359","384.3B23B17487",10,2
"360","384.3B23B174D0",10,2
"361","384.3B23B17590",10,2
"362","384.3B23B175EC",10,2
"363","384.3B23B176CC",10,2
"364","384.3B23B179FD",10,2
"365","384.3B23B17A93",10,2
"366","384.3B23B17C54",10,2
"367","384.3B23B18228",10,2
"368","384.3B23B183B7",10,2
"369","384.3B23B1872F",10,2
"370","384.3B23B18987",10,2
"371","384.3B23B19239",10,2
"372","384.3B23B1A07B",10,2
"373","384.3B23B1A08F",10,2
"374","384.3B23B1A0B7",10,2
"375","384.3B23B1A37F",10,2
"376","384.3B23B1A45D",10,2
"377","384.3B23B1A467",10,2
"378","384.3B23B1AC17",10,2
"379","384.3B23B1AC2B",10,2
"380","384.3B23B1AC4A",10,2
"381","384.3B23B1AD61",10,2
"382","384.3B23B1AD6E",10,2
"383","384.3B23B1ADD3",10,2
"384","384.3B23B1B050",10,2
"385","384.3B23B1B1DB",10,2
"386","384.3B23B1B24E",10,2
"387","384.3B23B1B2B7",10,2
"388","384.3B23B1B854",10,2
"389","384.3B23B1B925",10,2
"390","384.3B23B1B9B8",10,2
"391","384.3B23B1C342",10,2
"392","384.3B23B1C376",10,2
"393","384.3B23B1C3DC",10,2
"394","384.3B23B1C3DF",10,2
"395","384.3B23B1C53A",10,2
"396","384.3B23B1C5BD",10,2
"397","384.3B23B1C728",10,2
"398","384.3B23B1CB45",10,2
"399","384.3B23B1CBCB",10,2
"400","384.3B23B1D62A",10,2
"401","384.3B23B1D699",10,2
"402","384.3B23B1E186",10,2
"403","384.3B23B1E708",10,2
"404","384.3B23B1E783",10,2
"405","384.3B23B1EFFE",10,2
"406","384.3B23B1FDB0",10,2
"407","384.3B23B201D6",10,2
"408","384.3B23B20277",10,2
"409","384.3B23B205BB",10,2
"410","384.3B23B213C1",10,2
"411","384.3B23B214CD",10,2
"412","384.3B23B21DA1",10,2
"413","384.3B23B2222B",10,2
"414","384.3B23B229DD",10,2
"415","384.3B23B22E6B",10,2
"416","384.3B23B249BB",10,2
"417","384.3B23B252A9",10,2
"418","384.3B23B257F1",10,2
"419","384.3B23B26661",10,2
"420","3D6.000B38A965",10,2
"421","3D6.000B38AAB4",10,2
"422","3D6.000B38AB09",10,2
"423","3D6.000B38AB3B",11,2
"424","3D6.000B38AB77",11,2
"425","3D6.000B38ABBD",10,2
"426","3D6.000B38ABDD",10,2
"427","3D6.000B38ACA7",10,2
"428","3D6.000B38AD3B",10,2
"429","3D6.000B38AD9F",10,2
"430","3D6.000B38AF5C",10,2
"431","3D6.000B38AF91",10,2
"432","3D6.000B38B068",10,2
"433","3D6.000B38B11B",10,2
"434","3D6.000B38B12F",10,2
"435","3D6.000B38B134",10,2
"436","3D6.000B38B155",10,2
"437","3D6.000B38B2AD",10,2
"438","3D6.000B38B2B8",10,2
"439","3D6.000B38B2E6",10,2
"440","3D6.000B38B374",10,2
"441","3D6.000B38B39D",10,2
"442","3D6.000B38B4F3",11,2
"443","3D6.000B38B52A",10,2
"444","3D6.000B38B5AE",10,2
"445","3D6.000B38B64A",10,2
"446","3D6.000B38B738",10,2
"447","3D6.000B38B79E",10,2
"448","3D6.000B38B7DF",10,2
"449","3D6.000B38B92C",10,2
"450","3D6.000B3B4DFE",10,2
"451","3D6.000B3B4EBE",10,2
"452","3D6.000B3B4F7A",10,2
"453","3D6.000B3B4F8D",10,2
"454","3D6.000B3B4FC0",11,2
"455","3D6.000B3B502A",10,2
"456","3D6.000B3B503F",10,2
"457","3D6.000B3B5092",10,2
"458","3D6.000B3B50B8",10,2
"459","3D6.000B3B50DF",11,2
"460","3D6.000B3B511A",10,2
"461","3D6.000B3B5178",10,2
"462","3D6.000B3B51D7",11,2
"463","3D6.000B3B5224",10,2
"464","3D6.000B3B5252",10,2
"465","3D6.000B3B52BB",11,2
"466","3D6.000B3B52CA",10,2
"467","3D6.000B3B5334",10,2
"468","3D6.000B3B53C3",10,2
"469","3D6.000B3B5468",10,2
"470","3D6.000B3DA826",10,2
"471","3D6.000B3DA94F",10,2
"472","3D6.000B3DAA15",10,2
"473","3D6.000B3DAA25",10,2
"474","3D6.000B3DAA2E",10,2
"475","3D6.000B3DAA54",10,2
"476","3D6.000B40BFC2",10,2
"477","3D6.000B40BFC3",10,2
"478","3D6.000B40C075",10,2
"479","3D6.000B40C0A5",10,2
"480","3D6.000B40C0C0",10,2
"481","3D6.000B40C1AC",10,2
"482","3D6.000B40C1C4",10,2
"483","3D6.000B40C29B",10,2
"484","3D6.000B40C2B6",10,2
"485","3D6.000B40C3FF",10,2
"486","3D6.000B40C41A",10,2
"487","3D6.000B40C41F",10,2
"488","3D6.000B40C551",10,2
"489","3D6.000B40C55B",10,2
"490","3D6.000B40C577",10,2
"491","3D6.000B40C5B7",10,2
"492","3D6.000B40C626",10,2
"493","3D6.000B40C677",10,2
"494","3D6.000B40C6AE",10,2
"495","3D6.000B40C749",10,2
"496","3D6.000B40C810",10,2
"497","3D6.000B40C82F",10,2
"498","3D6.000B40C8FC",10,2
"499","3D6.000B40C93F",10,2
"500","3D6.000B40C94B",10,2
"501","3D6.000B40CA6F",10,2
"502","3D6.000B40CADB",10,2
"503","3D6.000B40CB37",10,2
"504","3D6.000B40CB89",10,2
"505","3D6.000B40CB9D",10,2
"506","3D6.000B40CDC5",10,2
"507","3D6.000B40CE99",11,2
"508","3D6.000B40CEB6",11,2
"509","3D6.000B40CED2",10,2
"510","3D6.000B40CEFF",10,2
"511","3D6.000B40CF16",10,2
"512","3D6.000B40CF2F",10,2
"513","3D6.000B40CF6E",10,2
"514","3D6.000B40CF96",10,2
"515","3D6.000B40D002",10,2
"516","3D6.000B40D053",11,2
"517","3D6.000B40D13A",11,2
"518","3D6.000B40D1EF",10,2
"519","3D6.000B40D1F7",10,2
"520","3D6.000B40D32A",10,2
"521","3D6.000B40D3C8",10,2
"522","3D6.000B40D3FC",10,2
"523","3D6.000B40D42D",10,2
"524","3D6.000B40D469",10,2
"525","3D6.000B40D498",10,2
"526","3D6.000B40D4D7",10,2
"527","3D6.000B40D542",10,2
"528","3D6.000B40D5FD",10,2
"529","3D6.000B40D637",10,2
"530","3D6.000B40D687",10,2
"531","3D6.000B40D769",10,2
"532","3D6.000B40D782",10,2
"533","3D6.000B40D889",10,2
"534","3D6.000B40D911",10,2
"535","3D6.000B40D959",10,2
"536","3D6.000B40D966",10,2
"537","3D6.000B40D96C",10,2
"538","3D6.000B40D997",10,2
"539","3D6.000B40DA6F",10,2
"540","3D6.000B40DC8F",10,2
"541","3D6.000B40DCD3",10,2
"542","3D6.000B40DE0D",10,2
"543","3D6.000B40DE6B",11,2
"544","3D6.000B40DE74",10,2
"545","3D6.000B40DE93",10,2
"546","3D6.000B40DEA8",10,2
"547","3D6.000B40DEAC",10,2
"548","3D6.000B40DEFF",10,2
"549","3D6.000B40DF94",10,2
"550","3D6.000B40E082",10,2
"551","3D6.000B40E1B4",10,2
"552","3D6.000B40E200",10,2
"553","3D6.000B40E249",11,2
"554","3D6.000B42D01F",10,2
"555","3D6.000B42D0DA",10,2
"556","3D6.000B42D17F",10,2
"557","3D6.000B42D1C2",10,2
"558","3D6.000B42D208",10,2
"559","3D6.000B42D234",10,2
"560","3D6.000B42D2E8",10,2
"561","3D6.000B42D31E",11,2
"562","3D6.000B42D343",10,2
"563","3D6.000B42D351",10,2
"564","3D6.000B42D391",10,2
"565","3D6.000B42D3F0",10,2
"566","3D6.000B42D444",10,2
"567","3D6.000B42D50C",10,2
"568","3D6.000B42D559",10,2
"569","3D6.000B42D55A",10,2
"570","3D6.000B42D691",10,2
"571","3D6.000B42D72F",11,2
"572","3D6.000B42D758",10,2
"573","3D6.000B42D7BA",10,2
"574","3D6.000B42D7F8",10,2
"575","3D6.000B42D85E",10,2
"576","3D6.000B42D906",10,2
"577","3D6.000B42D933",10,2
"578","3D6.000B42D9A5",11,2
"579","3D6.000B42D9EB",10,2
"580","3D6.000B42DA2D",10,2
"581","3D6.000B42DA42",10,2
"582","3D6.000B42DB3E",10,2
"583","3D6.000B42DC19",11,2
"584","3D6.000B42DCA1",10,2
"585","3D6.000B42DCCC",10,2
"586","3D6.000B42DD2B",10,2
"587","3D6.000B42DD38",10,2
"588","3D6.000B42DD4C",10,2
"589","3D6.000B42DE3F",10,2
"590","3D6.000B42DE47",10,2
"591","3D6.000B42DEB0",10,2
"592","3D6.000B42DECD",10,2
"593","3D6.000B42DF26",11,2
"594","3D6.000B42DF7B",10,2
"595","3D6.000B42DF86",10,2
"596","3D6.000B42E027",10,2
"597","3D6.000B42E06A",10,2
"598","3D6.000B42E09C",10,2
"599","3D9.1BF14EB727",10,2
"600","3D9.1BF14EC39C",10,2
"601","3D9.1BF14EC4D0",10,2
"602","3D9.1BF14EC6AF",16,2
"603","3D9.1BF14EC74E",10,2
"604","3D9.1BF14ED403",10,2
"605","3D9.1BF14F01DF",11,2
"606","3D9.1BF14F034E",11,2
"607","3D9.1BF14F071C",10,2
"608","3D9.1BF14F1250",10,2
"609","3D9.1BF14F1B23",10,2
"610","3D9.1BF14F27B9",10,2
"611","3D9.1BF14F2C31",10,2
"612","3D9.1BF14F326B",10,2
"613","3D9.1BF14F3732",10,2
"614","3D9.1BF14F4849",10,2
"615","3D9.1BF14F564D",10,2
"616","3D9.1BF14F5681",10,2
"617","3D9.1BF14F5AB3",10,2
"618","3D9.1BF14F6039",10,2
"619","3D9.1BF14F7AD8",11,2
"620","3D9.1BF14FC59C",10,2
"621","3D9.1BF14FCAF7",10,2
"622","3D9.1BF14FD282",10,2
"623","3D9.1BF14FE4F1",11,2
"624","3D9.1BF14FF71E",10,2
"625","3D9.1BF1501B19",10,2
"626","3D9.1BF1501B2F",10,2
"627","3D9.1BF1502B07",10,2
"628","3D9.1BF15054B0",10,2
"629","3D9.1BF150761F",10,2
"630","3D9.1BF150F956",10,2
"631","3D9.1BF150FC42",10,2
"632","3D9.1BF1510839",10,2
"633","3D9.1BF152765B",16,2
"634","3D9.1BF15A36F5",16,2
"635","3D9.1BF15A3AF1",16,2
"636","3D9.1BF15A41B4",16,2
"637","3D9.1BF15A48F9",16,2
"638","3D9.1BF15A4A68",16,2
"639","3D9.1BF15A4BF7",16,2
"640","3D9.1BF15A51FC",16,2
"641","3D9.1BF15A58A3",16,2
"642","3D9.1BF15A5B93",16,2
"643","3D9.1BF15A5C00",16,2
"644","3D9.1BF15A5C24",16,2
"645","3D9.1BF15A5E56",16,2
"646","3D9.1BF15A9956",16,2
"647","3D9.1BF15A9B8B",16,2
"648","3D9.1BF15A9E46",16,2
"649","3D9.1BF15AA117",16,2
"650","3D9.1BF15AA1CF",16,2
"651","3D9.1BF15AAD73",16,2
"652","3D9.1BF15AB66D",16,2
"653","3D9.1BF15ABE69",16,2
"654","3D9.1BF15ABFCA",16,2
"655","3D9.1BF15ABFD9",16,2
"656","3D9.1BF15AC4C0",16,2
"657","3D9.1BF15ACBB5",16,2
"658","3D9.1BF15AD51A",16,2
"659","3D9.1BF15AD85C",16,2
"660","3D9.1BF15ADAB4",16,2
"661","3D9.1BF15ADB46",16,2
"662","3D9.1BF15ADCF7",16,2
"663","3D9.1BF15ADCFA",16,2
"664","3D9.1BF15ADD8D",16,2
"665","3D9.1BF15AE069",16,2
"666","3D9.1BF15AE4BD",16,2
"667","3D9.1BF15AE64E",16,2
"668","3D9.1BF15AE91D",16,2
"669","3D9.1BF15AF115",16,2
"670","3D9.1BF15AF158",16,2
"671","3D9.1BF15AF61E",16,2
"672","3D9.1BF15AF799",16,2
"673","3D9.1BF15B0EC2",10,2
"674","3D9.1BF15B119E",10,2
"675","3D9.1BF15B1319",10,2
"676","3D9.1BF15B1356",10,2
"677","3D9.1BF15B137A",10,2
"678","3D9.1BF15B1386",10,2
"679","3D9.1BF15B13BF",10,2
"680","3D9.1BF15B140A",10,2
"681","3D9.1BF15B1526",11,2
"682","3D9.1BF15B1712",10,2
"683","3D9.1BF15B19DA",10,2
"684","3D9.1BF15B1A47",10,2
"685","3D9.1BF15B1F24",10,2
"686","3D9.1BF15B2225",11,2
"687","3D9.1BF15B2362",10,2
"688","3D9.1BF15B23E0",10,2
"689","3D9.1BF15B26CE",10,2
"690","3D9.1BF15B2A9B",11,2
"691","3D9.1BF15B2B8B",10,2
"692","3D9.1BF15B2CAE",10,2
"693","3D9.1BF15B39EE",10,2
"694","3D9.1BF15B3B8E",10,2
"695","3D9.1BF15B3D57",10,2
"696","3D9.1BF15B3FBB",11,2
"697","3D9.1BF15B3FFF",10,2
"698","3D9.1BF15B420B",10,2
"699","3D9.1BF15B453E",10,2
"700","3D9.1BF15B4B9A",11,2
"701","3D9.1BF15B51A3",10,2
"702","3D9.1BF15B6403",10,2
"703","3D9.1BF15B6FC7",10,2
"704","3D9.1BF15B74B6",10,2
"705","3D9.1BF15B7A37",10,2
"706","3D9.1BF15B7ACD",10,2
"707","3D9.1BF15B7BE1",10,2
"708","3D9.1BF15B7EB2",10,2
"709","3D9.1BF15B8023",10,2
"710","3D9.1BF15B809B",10,2
"711","3D9.1BF15B80EB",10,2
"712","3D9.1BF15B811E",10,2
"713","3D9.1BF15B81C4",10,2
"714","3D9.1BF15B8235",10,2
"715","3D9.1BF15B844F",10,2
"716","3D9.1BF15B85DB",10,2
"717","3D9.1BF15B8792",11,2
"718","3D9.1BF15B8ADC",10,2
"719","3D9.1BF15B8B2B",11,2
"720","3D9.1BF15B90CB",10,2
"721","3D9.1BF15B9201",10,2
"722","3D9.1BF15B9246",10,2
"723","3D9.1BF15B94A4",10,2
"724","3D9.1BF15B955A",10,2
"725","3D9.1BF15B9563",10,2
"726","3D9.1BF15B956D",10,2
"727","3D9.1BF15B9AD8",10,2
"728","3D9.1BF15B9C00",10,2
"729","3D9.1BF15B9ECC",10,2
"730","3D9.1BF15B9F64",10,2
"731","3D9.1BF15BC4B2",10,2
"732","3D9.1BF15BC5E7",10,2
"733","3D9.1BF15BC992",10,2
"734","3D9.1BF15BCBD5",10,2
"735","3D9.1BF15BCD24",11,2
"736","3D9.1BF15BD0CC",11,2
"737","3D9.1BF15BD187",11,2
"738","3D9.1BF15BD472",10,2
"739","3D9.1BF15BDC04",10,2
"740","3D9.1BF15BE39D",11,2
"741","3D9.1BF15C00CE",16,2
"742","3D9.1BF15C1273",10,2
"743","3D9.1BF15C1524",10,2
"744","3D9.1BF15C1947",10,2
"745","3D9.1BF15C1A86",10,2
"746","3D9.1BF15C20C7",10,2
"747","3D9.1BF15C2F1F",10,2
"748","3D9.1BF15C315D",10,2
"749","3D9.1BF15C31BB",10,2
"750","3D9.1BF15C4665",10,2
"751","3D9.1BF15C46AC",10,2
"752","3D9.1BF15C532C",10,2
"753","3D9.1BF15C59B5",10,2
"754","3D9.1BF15C5AE2",10,2
"755","3D9.1BF15C5E7A",10,2
"756","3D9.1BF15C665A",10,2
"757","3D9.1BF15C66FA",10,2
"758","3D9.1BF15C6BD3",10,2
"759","3D9.1BF15C6EDD",10,2
"760","3D9.1BF15C6F4F",10,2
"761","3D9.1BF15C6F70",10,2
"762","3D9.1BF15C709B",10,2
"763","3D9.1BF15C70B8",10,2
"764","3D9.1BF15C7165",10,2
"765","3D9.1BF15C75BE",10,2
"766","3D9.1BF15CB00C",10,2
"767","3D9.1BF15CB5CB",10,2
"768","3D9.1BF15CB871",10,2
"769","3D9.1BF15CB8C6",10,2
"770","3D9.1BF15CBBE0",10,2
"771","3D9.1BF15CBD37",10,2
"772","3D9.1BF15CC53F",10,2
