"date","temp","source","tailrace_temp","forebay_temp","window_temp"
2005-06-01,15.035,"tailrace",15.035,15.066,15.035
2005-06-02,14.696,"tailrace",14.696,14.676,14.696
2005-06-03,13.522,"tailrace",13.522,13.924,13.522
2005-06-04,13.58,"tailrace",13.58,13.69,13.58
2005-06-05,13.061,"tailrace",13.061,13.32,13.061
2005-06-06,12.959,"tailrace",12.959,13.016,12.959
2005-06-07,13.054,"tailrace",13.054,13.098,13.054
2005-06-08,13.152,"tailrace",13.152,13.737,13.152
2005-06-09,13.303,"tailrace",13.303,13.873,13.303
2005-06-10,13.352,"tailrace",13.352,13.54,13.352
2005-06-11,13.459,"tailrace",13.459,13.787,13.459
2005-06-12,13.641,"tailrace",13.641,13.784,13.641
2005-06-13,13.771,"tailrace",13.771,14.155,13.771
2005-06-14,13.773,"tailrace",13.773,13.851,13.773
2005-06-15,13.825,"tailrace",13.825,14.06,13.825
2005-06-16,14.099,"tailrace",14.099,15.022,14.099
2005-06-17,14.399,"tailrace",14.399,14.989,14.399
2005-06-18,14.63,"tailrace",14.63,15.173,14.63
2005-06-19,14.863,"tailrace",14.863,15.515,14.863
2005-06-20,15.361,"tailrace",15.361,16.426,15.361
2005-06-21,15.739,"tailrace",15.739,16.587,15.739
2005-06-22,15.681,"tailrace",15.681,16.256,15.681
2005-06-23,16.082,"tailrace",16.082,16.846,16.082
2005-06-24,17.02,"tailrace",17.02,18.295,17.02
2005-06-25,17.447,"tailrace",17.447,18.414,17.447
2005-06-26,17.803,"tailrace",17.803,18.628,17.803
2005-06-27,18.103,"tailrace",18.103,18.938,18.103
2005-06-28,18.447,"tailrace",18.447,18.941,18.447
2005-06-29,18.63,"tailrace",18.63,19.19,18.63
2005-06-30,18.751,"tailrace",18.751,20.057,18.751
2005-07-01,18.223,"tailrace",18.223,18.996,18.223
2005-07-02,18.196,"tailrace",18.196,18.87,18.196
2005-07-03,18.407,"tailrace",18.407,19.015,18.407
2005-07-04,18.814,"tailrace",18.814,20.301,18.814
2005-07-05,19.158,"tailrace",19.158,20.582,19.158
2005-07-06,18.857,"tailrace",18.857,19.46,18.857
2005-07-07,18.878,"tailrace",18.878,19.505,18.878
2005-07-08,19.276,"tailrace",19.276,19.685,19.276
2005-07-09,19.515,"tailrace",19.515,20.095,19.515
2005-07-10,19.775,"tailrace",19.775,20.315,19.775
2005-07-11,19.761,"tailrace",19.761,20.473,19.761
2005-07-12,19.629,"tailrace",19.629,19.949,19.629
2005-07-13,19.271,"tailrace",19.271,19.539,19.271
2005-07-14,19.177,"tailrace",19.177,20.302,19.177
2005-07-15,19.551,"tailrace",19.551,21.143,19.551
2005-07-16,19.271,"tailrace",19.271,20.21,19.271
2005-07-17,19.205,"tailrace",19.205,20.316,19.205
2005-07-18,19.358,"tailrace",19.358,20.954,19.358
2005-07-19,19.185,"tailrace",19.185,20.705,19.185
2005-07-20,18.969,"tailrace",18.969,20.734,18.969
2005-07-21,19.224,"tailrace",19.224,21.578,19.224
2005-07-22,19.25,"tailrace",19.25,21.305,19.25
2005-07-23,18.865,"tailrace",18.865,20.673,18.865
2005-07-24,18.678,"tailrace",18.678,20.327,18.678
2005-07-25,18.583,"tailrace",18.583,20.069,18.583
2005-07-26,18.917,"tailrace",18.917,20.988,18.917
2005-07-27,19.328,"tailrace",19.328,21.771,19.328
2005-07-28,19.197,"tailrace",19.197,21.864,19.197
2005-07-29,18.625,"tailrace",18.625,21.089,18.625
2005-07-30,18.383,"tailrace",18.383,21.153,18.383
2005-07-31,18.593,"tailrace",18.593,21.374,18.593
2005-08-01,18.355,"tailrace",18.355,20.494,18.355
2005-08-02,18.207,"tailrace",18.207,20.09,18.207
2005-08-03,18.628,"tailrace",18.628,21.112,18.628
2005-08-04,19.073,"tailrace",19.073,22.029,19.073
2005-08-05,19.043,"tailrace",19.043,22.284,19.043
2005-08-06,18.786,"tailrace",18.786,22.03,18.786
2005-08-07,18.491,"tailrace",18.491,21.057,18.491
2005-08-08,18.68,"tailrace",18.68,21.853,18.68
2005-08-09,18.809,"tailrace",18.809,22.311,18.809
2005-08-10,18.517,"tailrace",18.517,20.967,18.517
2005-08-11,18.58,"tailrace",18.58,20.765,18.58
2005-08-12,18.738,"tailrace",18.738,21.408,18.738
2005-08-13,18.6,"tailrace",18.6,20.852,18.6
2005-08-14,18.642,"tailrace",18.642,21.15,18.642
2005-08-15,18.82,"tailrace",18.82,22.023,18.82
2005-08-16,18.845,"tailrace",18.845,21.886,18.845
2005-08-17,18.234,"tailrace",18.234,20.953,18.234
2005-08-18,18.224,"tailrace",18.224,21.023,18.224
2005-08-19,18.195,"tailrace",18.195,21.191,18.195
2005-08-20,18.663,"tailrace",18.663,21.715,18.663
2005-08-21,18.397,"tailrace",18.397,21.631,18.397
2005-08-22,18.316,"tailrace",18.316,20.846,18.316
2005-08-23,17.629,"tailrace",17.629,19.966,17.629
2005-08-24,17.872,"tailrace",17.872,19.911,17.872
2005-08-25,18.512,"tailrace",18.512,20.71,18.512
2005-08-26,18.818,"tailrace",18.818,21.016,18.818
2005-08-27,18.744,"tailrace",18.744,20.763,18.744
2005-08-28,18.663,"tailrace",18.663,20.754,18.663
2005-08-29,18.43,"tailrace",18.43,20.191,18.43
2005-08-30,18.325,"tailrace",18.325,19.765,18.325
2005-08-31,18.482,"tailrace",18.482,20.001,18.482
2005-09-01,18.596,"tailrace",18.596,20.223,18.596
2005-09-02,18.413,"tailrace",18.413,20.51,18.413
2005-09-03,18.114,"tailrace",18.114,19.829,18.114
2005-09-04,17.846,"tailrace",17.846,19.387,17.846
2005-09-05,17.793,"tailrace",17.793,19.317,17.793
2005-09-06,17.992,"tailrace",17.992,19.585,17.992
2005-09-07,17.951,"tailrace",17.951,19.614,17.951
2005-09-08,18.121,"tailrace",18.121,20.027,18.121
2005-09-09,17.712,"tailrace",17.712,19.442,17.712
2005-09-10,17.665,"tailrace",17.665,19.201,17.665
2005-09-11,17.878,"tailrace",17.878,19.297,17.878
2005-09-12,17.77,"tailrace",17.77,19.104,17.77
2005-09-13,17.683,"tailrace",17.683,18.915,17.683
2005-09-14,17.456,"tailrace",17.456,18.772,17.456
2005-09-15,17.038,"tailrace",17.038,18.563,17.038
2005-09-16,16.649,"tailrace",16.649,18.205,16.649
2005-09-17,16.423,"tailrace",16.423,17.896,16.423
2005-09-18,16.535,"tailrace",16.535,18.053,16.535
2005-09-19,16.758,"tailrace",16.758,18.177,16.758
2005-09-20,16.673,"tailrace",16.673,17.887,16.673
2005-09-21,16.625,"tailrace",16.625,17.612,16.625
2005-09-22,16.74,"tailrace",16.74,17.484,16.74
2005-09-23,16.923,"tailrace",16.923,17.523,16.923
2005-09-24,16.976,"tailrace",16.976,17.408,16.976
2005-09-25,17.034,"tailrace",17.034,17.375,17.034
2005-09-26,17.193,"tailrace",17.193,17.508,17.193
2005-09-27,17.132,"tailrace",17.132,17.209,17.132
2005-09-28,17.051,"tailrace",17.051,17.239,17.051
2005-09-29,17.061,"tailrace",17.061,17.09,17.061
2005-09-30,16.991,"tailrace",16.991,16.947,16.991
2005-10-01,16.773,"tailrace",16.773,16.778,16.773
2005-10-02,16.63,"tailrace",16.63,16.685,16.63
2005-10-03,16.536,"tailrace",16.536,16.494,16.536
2005-10-04,16.423,"tailrace",16.423,16.298,16.423
2005-10-05,16.28,"tailrace",16.28,16.168,16.28
2005-10-06,16.178,"tailrace",16.178,16.098,16.178
2005-10-07,16.027,"tailrace",16.027,15.952,16.027
2005-10-08,15.856,"tailrace",15.856,15.802,15.856
2005-10-09,15.518,"tailrace",15.518,15.668,15.518
2005-10-10,15.298,"tailrace",15.298,15.591,15.298
2005-10-11,15.313,"tailrace",15.313,15.688,15.313
2005-10-12,15.207,"tailrace",15.207,15.51,15.207
2005-10-13,15.158,"tailrace",15.158,15.395,15.158
2005-10-14,15.073,"tailrace",15.073,15.286,15.073
2005-10-15,15.03,"tailrace",15.03,15.033,15.03
2005-10-16,14.838,"tailrace",14.838,14.785,14.838
2005-10-17,14.858,"tailrace",14.858,14.916,14.858
2005-10-18,14.839,"tailrace",14.839,14.913,14.839
2005-10-19,14.636,"tailrace",14.636,14.741,14.636
2005-10-20,14.44,"tailrace",14.44,14.44,14.44
2005-10-21,14.496,"tailrace",14.496,14.628,14.496
2005-10-22,14.596,"tailrace",14.596,14.658,14.596
2005-10-23,14.56,"tailrace",14.56,14.55,14.56
2005-10-24,14.473,"tailrace",14.473,14.46,14.473
2005-10-25,14.362,"tailrace",14.362,14.366,14.362
2005-10-26,14.133,"tailrace",14.133,14.201,14.133
2005-10-27,14.018,"tailrace",14.018,14.128,14.018
2005-10-28,13.92,"tailrace",13.92,14.018,13.92
2005-10-29,13.754,"tailrace",13.754,13.825,13.754
2005-10-30,13.642,"tailrace",13.642,13.731,13.642
2005-10-31,13.534,"tailrace",13.534,13.608,13.534
2005-11-01,13.391,"tailrace",13.391,13.455,13.391
2005-11-02,13.181,"tailrace",13.181,13.227,13.181
2005-11-03,12.994,"tailrace",12.994,12.99,12.994
2005-11-04,12.88,"tailrace",12.88,12.717,12.88
2005-11-05,12.569,"tailrace",12.569,12.434,12.569
2005-11-06,12.268,"tailrace",12.268,12.113,12.268
2005-11-07,11.945,"tailrace",11.945,11.766,11.945
2005-11-08,11.607,"tailrace",11.607,11.448,11.607
2005-11-09,11.437,"tailrace",11.437,11.375,11.437
2005-11-10,11.291,"tailrace",11.291,11.128,11.291
2005-11-11,11.077,"tailrace",11.077,10.874,11.077
2005-11-12,10.764,"tailrace",10.764,10.565,10.764
2005-11-13,10.542,"tailrace",10.542,10.352,10.542
2005-11-14,10.271,"tailrace",10.271,10.077,10.271
2005-11-15,10.003,"tailrace",10.003,9.859,10.003
2005-11-16,9.787,"tailrace",9.787,9.612,9.787
2005-11-17,9.363,"tailrace",9.363,9.279,9.363
2005-11-18,9.141,"tailrace",9.141,9.081,9.141
2005-11-19,8.904,"tailrace",8.904,8.787,8.904
2005-11-20,8.696,"tailrace",8.696,8.605,8.696
2005-11-21,8.544,"tailrace",8.544,8.451,8.544
2005-11-22,8.369,"tailrace",8.369,8.282,8.369
2005-11-23,8.176,"tailrace",8.176,8.099,8.176
2005-11-24,7.95,"tailrace",7.95,7.922,7.95
2005-11-25,7.829,"tailrace",7.829,7.815,7.829
2005-11-26,7.663,"tailrace",7.663,7.536,7.663
2005-11-27,7.381,"tailrace",7.381,7.325,7.381
2005-11-28,7.224,"tailrace",7.224,7.162,7.224
2005-11-29,7.077,"tailrace",7.077,6.987,7.077
2005-11-30,6.923,"tailrace",6.923,6.847,6.923
2005-12-01,6.82,"tailrace",6.82,6.73,6.82
2005-12-02,6.928,"tailrace",6.928,6.673,6.928
2005-12-03,6.851,"tailrace",6.851,6.614,6.851
2005-12-04,6.772,"tailrace",6.772,6.536,6.772
2005-12-05,6.642,"tailrace",6.642,6.388,6.642
2005-12-06,6.507,"tailrace",6.507,6.249,6.507
2005-12-07,6.204,"tailrace",6.204,5.98,6.204
2005-12-08,5.89,"tailrace",5.89,5.613,5.89
2005-12-09,5.624,"tailrace",5.624,5.337,5.624
2005-12-10,5.321,"tailrace",5.321,5.01,5.321
2005-12-11,5.015,"tailrace",5.015,4.718,5.015
2005-12-12,4.812,"tailrace",4.812,4.482,4.812
2005-12-13,4.607,"tailrace",4.607,4.276,4.607
2005-12-14,4.367,"tailrace",4.367,4.145,4.367
2005-12-15,3.956,"tailrace",3.956,3.873,3.956
2005-12-16,3.548,"tailrace",3.548,3.481,3.548
2005-12-17,3.232,"tailrace",3.232,3.097,3.232
2005-12-18,2.755,"tailrace",2.755,2.6,2.755
2005-12-19,2.458,"tailrace",2.458,2.345,2.458
2005-12-20,2.439,"tailrace",2.439,2.342,2.439
2005-12-21,2.512,"tailrace",2.512,2.47,2.512
2005-12-22,2.638,"tailrace",2.638,2.621,2.638
2005-12-23,2.747,"tailrace",2.747,2.718,2.747
2005-12-24,2.868,"tailrace",2.868,2.836,2.868
2005-12-25,2.998,"tailrace",2.998,2.955,2.998
2005-12-26,3.148,"tailrace",3.148,3.129,3.148
2005-12-27,3.29,"tailrace",3.29,3.279,3.29
2005-12-28,3.415,"tailrace",3.415,3.448,3.415
2005-12-29,3.883,"tailrace",3.883,3.947,3.883
2005-12-30,3.618,"tailrace",3.618,3.561,3.618
2005-12-31,3.496,"tailrace",3.496,3.51,3.496
2006-01-01,3.977,"tailrace",3.977,4.071,3.977
2006-01-02,4.395,"tailrace",4.395,4.458,4.395
2006-01-03,4.504,"tailrace",4.504,4.529,4.504
2006-01-04,4.605,"tailrace",4.605,4.651,4.605
2006-01-05,4.761,"tailrace",4.761,4.792,4.761
2006-01-06,4.873,"tailrace",4.873,4.898,4.873
2006-01-07,4.807,"tailrace",4.807,4.79,4.807
2006-01-08,4.672,"tailrace",4.672,4.679,4.672
2006-01-09,4.614,"tailrace",4.614,4.629,4.614
2006-01-10,4.631,"tailrace",4.631,4.643,4.631
2006-01-11,4.655,"tailrace",4.655,4.657,4.655
2006-01-12,4.638,"tailrace",4.638,4.566,4.638
2006-01-13,4.473,"tailrace",4.473,4.368,4.473
2006-01-14,4.28,"tailrace",4.28,4.205,4.28
2006-01-15,4.064,"tailrace",4.064,3.973,4.064
2006-01-16,3.875,"tailrace",3.875,3.798,3.875
2006-01-17,3.796,"tailrace",3.796,3.715,3.796
2006-01-18,3.807,"tailrace",3.807,3.737,3.807
2006-01-19,3.859,"tailrace",3.859,3.81,3.859
2006-01-20,3.923,"tailrace",3.923,3.87,3.923
2006-01-21,3.824,"tailrace",3.824,3.752,3.824
2006-01-22,3.685,"tailrace",3.685,3.606,3.685
2006-01-23,3.63,"tailrace",3.63,3.561,3.63
2006-01-24,3.65,"tailrace",3.65,3.599,3.65
2006-01-25,3.597,"tailrace",3.597,3.546,3.597
2006-01-26,3.406,"tailrace",3.406,3.371,3.406
2006-01-27,3.28,"tailrace",3.28,3.25,3.28
2006-01-28,3.202,"tailrace",3.202,3.162,3.202
2006-01-29,3.109,"tailrace",3.109,3.076,3.109
2006-01-30,3.11,"tailrace",3.11,3.078,3.11
2006-01-31,3.183,"tailrace",3.183,3.185,3.183
2006-02-01,3.331,"tailrace",3.331,3.34,3.331
2006-02-02,3.516,"tailrace",3.516,3.52,3.516
2006-02-03,3.714,"tailrace",3.714,3.73,3.714
2006-02-04,4.041,"tailrace",4.041,4.065,4.041
2006-02-05,4.318,"tailrace",4.318,4.346,4.318
2006-02-06,4.414,"tailrace",4.414,4.415,4.414
2006-02-07,4.503,"tailrace",4.503,4.504,4.503
2006-02-08,4.506,"tailrace",4.506,4.496,4.506
2006-02-09,4.318,"tailrace",4.318,4.244,4.318
2006-02-10,4.095,"tailrace",4.095,4.018,4.095
2006-02-11,3.901,"tailrace",3.901,3.84,3.901
2006-02-12,3.77,"tailrace",3.77,3.719,3.77
2006-02-13,3.664,"tailrace",3.664,3.616,3.664
2006-02-14,3.506,"tailrace",3.506,3.423,3.506
2006-02-15,3.32,"tailrace",3.32,3.25,3.32
2006-02-16,3.192,"tailrace",3.192,3.142,3.192
2006-02-17,2.952,"tailrace",2.952,2.946,2.952
2006-02-18,2.777,"tailrace",2.777,2.747,2.777
2006-02-19,2.68,"tailrace",2.68,2.58,2.68
2006-02-20,2.464,"tailrace",2.464,2.358,2.464
2006-02-21,2.31,"tailrace",2.31,2.202,2.31
2006-02-22,2.202,"tailrace",2.202,2.1,2.202
2006-02-23,2.318,"tailrace",2.318,2.195,2.318
2006-02-24,2.456,"tailrace",2.456,2.377,2.456
2006-02-25,2.626,"tailrace",2.626,2.575,2.626
2006-02-26,2.962,"tailrace",2.962,2.924,2.962
2006-02-27,3.352,"tailrace",3.352,3.297,3.352
2006-02-28,3.702,"tailrace",3.702,3.64,3.702
2006-03-01,3.937,"tailrace",3.937,3.843,3.937
2006-03-02,3.993,"tailrace",3.993,3.917,3.993
2006-03-03,4.22,"tailrace",4.22,4.17,4.22
2006-03-04,4.593,"tailrace",4.593,4.553,4.593
2006-03-05,4.858,"tailrace",4.858,4.795,4.858
2006-03-06,4.881,"tailrace",4.881,4.769,4.881
2006-03-07,4.623,"tailrace",4.623,4.555,4.623
2006-03-08,4.494,"tailrace",4.494,4.646,4.494
2006-03-09,4.417,"tailrace",4.417,4.575,4.417
2006-03-10,4.417,"tailrace",4.417,4.568,4.417
2006-03-11,4.51,"tailrace",4.51,4.663,4.51
2006-03-12,4.447,"tailrace",4.447,4.575,4.447
2006-03-13,4.254,"tailrace",4.254,4.335,4.254
2006-03-14,4.167,"tailrace",4.167,4.303,4.167
2006-03-15,4.168,"tailrace",4.168,4.319,4.168
2006-03-16,4.275,"tailrace",4.275,4.439,4.275
2006-03-17,4.669,"tailrace",4.669,4.881,4.669
2006-03-18,5.102,"tailrace",5.102,5.312,5.102
2006-03-19,5.434,"tailrace",5.434,5.625,5.434
2006-03-20,5.788,"tailrace",5.788,5.945,5.788
2006-03-21,6.148,"tailrace",6.148,6.178,6.148
2006-03-22,6.52,"tailrace",6.52,6.247,6.52
2006-03-23,6.624,"tailrace",6.624,6.364,6.624
2006-03-24,6.657,"tailrace",6.657,6.386,6.657
2006-03-25,6.866,"tailrace",6.866,6.617,6.866
2006-03-26,6.982,"tailrace",6.982,6.726,6.982
2006-03-27,7.064,"tailrace",7.064,6.779,7.064
2006-03-28,7.235,"tailrace",7.235,6.952,7.235
2006-03-29,7.168,"tailrace",7.168,6.859,7.168
2006-03-30,7.151,"tailrace",7.151,6.828,7.151
2006-03-31,7.324,"tailrace",7.324,7.052,7.324
2006-04-01,7.294,"tailrace",7.294,7.163,7.294
2006-04-02,7.4,"tailrace",7.4,7.254,7.4
2006-04-03,7.711,"tailrace",7.711,7.574,7.711
2006-04-04,7.512,"tailrace",7.512,7.311,7.512
2006-04-05,7.518,"tailrace",7.518,7.448,7.518
2006-04-06,7.978,"tailrace",7.978,8.012,7.978
2006-04-07,8.163,"tailrace",8.163,8.147,8.163
2006-04-08,8.102,"tailrace",8.102,8.09,8.102
2006-04-09,8.223,"tailrace",8.223,8.241,8.223
2006-04-10,8.593,"tailrace",8.593,8.622,8.593
2006-04-11,8.876,"tailrace",8.876,8.878,8.876
2006-04-12,8.839,"tailrace",8.839,8.826,8.839
2006-04-13,8.949,"tailrace",8.949,8.959,8.949
2006-04-14,9.099,"tailrace",9.099,9.108,9.099
2006-04-15,9.055,"tailrace",9.055,9.064,9.055
2006-04-16,9.023,"tailrace",9.023,9.008,9.023
2006-04-17,8.605,"tailrace",8.605,8.585,8.605
2006-04-18,8.598,"tailrace",8.598,8.585,8.598
2006-04-19,8.77,"tailrace",8.77,8.685,8.77
2006-04-20,9.095,"tailrace",9.095,8.888,9.095
2006-04-21,9.487,"tailrace",9.487,9.332,9.487
2006-04-22,10.002,"tailrace",10.002,9.846,10.002
2006-04-23,10.257,"tailrace",10.257,10.047,10.257
2006-04-24,10.16,"tailrace",10.16,9.954,10.16
2006-04-25,10.049,"tailrace",10.049,9.85,10.049
2006-04-26,9.98,"tailrace",9.98,9.759,9.98
2006-04-27,10.042,"tailrace",10.042,9.842,10.042
2006-04-28,10.412,"tailrace",10.412,10.204,10.412
2006-04-29,11.091,"tailrace",11.091,10.908,11.091
2006-04-30,11.463,"tailrace",11.463,11.301,11.463
2006-05-01,11.421,"tailrace",11.421,11.224,11.421
2006-05-02,11.009,"tailrace",11.009,10.805,11.009
2006-05-03,10.805,"tailrace",10.805,10.621,10.805
2006-05-04,10.669,"tailrace",10.669,10.548,10.669
2006-05-05,10.817,"tailrace",10.817,10.677,10.817
2006-05-06,11.23,"tailrace",11.23,11.163,11.23
2006-05-07,11.857,"tailrace",11.857,11.829,11.857
2006-05-08,12.088,"tailrace",12.088,12.002,12.088
2006-05-09,11.599,"tailrace",11.599,11.487,11.599
2006-05-10,11.414,"tailrace",11.414,11.262,11.414
2006-05-11,11.364,"tailrace",11.364,11.267,11.364
2006-05-12,11.455,"tailrace",11.455,11.372,11.455
2006-05-13,11.706,"tailrace",11.706,11.585,11.706
2006-05-14,12.152,"tailrace",12.152,12.021,12.152
2006-05-15,12.662,"tailrace",12.662,12.493,12.662
2006-05-16,13.128,"tailrace",13.128,12.991,13.128
2006-05-17,13.205,"tailrace",13.205,13.066,13.205
2006-05-18,12.696,"tailrace",12.696,12.613,12.696
2006-05-19,12.349,"tailrace",12.349,12.272,12.349
2006-05-20,11.934,"tailrace",11.934,11.885,11.934
2006-05-21,11.742,"tailrace",11.742,11.712,11.742
2006-05-22,11.68,"tailrace",11.68,11.647,11.68
2006-05-23,11.694,"tailrace",11.694,11.673,11.694
2006-05-24,12.213,"tailrace",12.213,12.198,12.213
2006-05-25,12.328,"tailrace",12.328,12.308,12.328
2006-05-26,12.419,"tailrace",12.419,12.411,12.419
2006-05-27,12.526,"tailrace",12.526,12.53,12.526
2006-05-28,12.624,"tailrace",12.624,12.616,12.624
2006-05-29,12.329,"tailrace",12.329,12.312,12.329
2006-05-30,12.195,"tailrace",12.195,12.102,12.195
2006-05-31,12.315,"tailrace",12.315,12.226,12.315
2006-06-01,12.896,"tailrace",12.896,12.821,12.896
2006-06-02,13.463,"tailrace",13.463,13.407,13.463
2006-06-03,13.854,"tailrace",13.854,13.788,13.854
2006-06-04,14.248,"tailrace",14.248,14.216,14.248
2006-06-05,14.49,"tailrace",14.49,14.421,14.49
2006-06-06,14.274,"tailrace",14.274,14.182,14.274
2006-06-07,14.246,"tailrace",14.246,14.189,14.246
2006-06-08,14.688,"tailrace",14.688,14.67,14.688
2006-06-09,14.628,"tailrace",14.628,14.613,14.628
2006-06-10,14.194,"tailrace",14.194,14.123,14.194
2006-06-11,14.099,"tailrace",14.099,14.022,14.099
2006-06-12,14.539,"tailrace",14.539,14.498,14.539
2006-06-13,14.598,"tailrace",14.598,14.593,14.598
2006-06-14,14.703,"tailrace",14.703,14.669,14.703
2006-06-15,14.666,"tailrace",14.666,14.55,14.666
2006-06-16,14.693,"tailrace",14.693,14.547,14.693
2006-06-17,14.853,"tailrace",14.853,14.725,14.853
2006-06-18,15.083,"tailrace",15.083,14.915,15.083
2006-06-19,15.426,"tailrace",15.426,15.235,15.426
2006-06-20,15.923,"tailrace",15.923,15.788,15.923
2006-06-21,16.418,"tailrace",16.418,16.276,16.418
2006-06-22,16.767,"tailrace",16.767,16.582,16.767
2006-06-23,17.158,"tailrace",17.158,16.968,17.158
2006-06-24,17.552,"tailrace",17.552,17.291,17.552
2006-06-25,17.862,"tailrace",17.862,17.576,17.862
2006-06-26,18.263,"tailrace",18.263,17.958,18.263
2006-06-27,18.774,"tailrace",18.774,18.485,18.774
2006-06-28,19.049,"tailrace",19.049,18.869,19.049
2006-06-29,19.57,"tailrace",19.57,19.485,19.57
2006-06-30,19.898,"tailrace",19.898,19.792,19.898
2006-07-01,20.265,"tailrace",20.265,19.921,20.265
2006-07-02,19.656,"tailrace",19.656,19.36,19.656
2006-07-03,19.356,"tailrace",19.356,19.063,19.356
2006-07-04,19.925,"tailrace",19.925,19.843,19.925
2006-07-05,20.503,"tailrace",20.503,20.557,20.503
2006-07-06,20.53,"tailrace",20.53,20.533,20.53
2006-07-07,20.568,"tailrace",20.568,20.654,20.568
2006-07-08,20.511,"tailrace",20.511,20.397,20.511
2006-07-09,20.138,"tailrace",20.138,19.75,20.138
2006-07-10,19.555,"tailrace",19.555,19.174,19.555
2006-07-11,19.46,"tailrace",19.46,19.205,19.46
2006-07-12,19.392,"tailrace",19.392,19.22,19.392
2006-07-13,19.573,"tailrace",19.573,19.489,19.573
2006-07-14,19.605,"tailrace",19.605,19.465,19.605
2006-07-15,19.488,"tailrace",19.488,19.343,19.488
2006-07-16,19.549,"tailrace",19.549,19.351,19.549
2006-07-17,19.604,"tailrace",19.604,19.405,19.604
2006-07-18,19.595,"tailrace",19.595,19.558,19.595
2006-07-19,19.856,"tailrace",19.856,19.626,19.856
2006-07-20,19.85,"tailrace",19.85,19.705,19.85
2006-07-21,19.892,"tailrace",19.892,19.604,19.892
2006-07-22,19.926,"tailrace",19.926,19.521,19.926
2006-07-23,19.722,"tailrace",19.722,19.406,19.722
2006-07-24,19.624,"tailrace",19.624,19.475,19.624
2006-07-25,19.514,"tailrace",19.514,19.567,19.514
2006-07-26,19.902,"tailrace",19.902,19.8,19.902
2006-07-27,20.258,"tailrace",20.258,20.139,20.258
2006-07-28,20.035,"tailrace",20.035,19.663,20.035
2006-07-29,19.74,"tailrace",19.74,19.327,19.74
2006-07-30,19.766,"tailrace",19.766,19.562,19.766
2006-07-31,19.933,"tailrace",19.933,19.61,19.933
2006-08-01,19.796,"tailrace",19.796,19.345,19.796
2006-08-02,19.531,"tailrace",19.531,19.033,19.531
2006-08-03,19.335,"tailrace",19.335,18.829,19.335
2006-08-04,18.914,"tailrace",18.914,18.666,18.914
2006-08-05,18.586,"tailrace",18.586,18.532,18.586
2006-08-06,18.899,"tailrace",18.899,18.875,18.899
2006-08-07,19.165,"tailrace",19.165,19.201,19.165
2006-08-08,18.718,"tailrace",18.718,18.753,18.718
2006-08-09,18.789,"tailrace",18.789,18.738,18.789
2006-08-10,19.119,"tailrace",19.119,19.143,19.119
2006-08-11,19.193,"tailrace",19.193,19.54,19.193
2006-08-12,19.01,"tailrace",19.01,19.204,19.01
2006-08-13,19.307,"tailrace",19.307,19.23,19.307
2006-08-14,19.493,"tailrace",19.493,19.55,19.493
2006-08-15,19.205,"tailrace",19.205,19.13,19.205
2006-08-16,18.747,"tailrace",18.747,18.635,18.747
2006-08-17,18.491,"tailrace",18.491,18.341,18.491
2006-08-18,18.841,"tailrace",18.841,18.888,18.841
2006-08-19,18.912,"tailrace",18.912,19.058,18.912
2006-08-20,18.771,"tailrace",18.771,18.656,18.771
2006-08-21,18.845,"tailrace",18.845,19.165,18.845
2006-08-22,18.515,"tailrace",18.515,18.913,18.515
2006-08-23,18.033,"tailrace",18.033,18.263,18.033
2006-08-24,18.306,"tailrace",18.306,18.606,18.306
2006-08-25,18.43,"tailrace",18.43,18.603,18.43
2006-08-26,18.678,"tailrace",18.678,18.959,18.678
2006-08-27,18.993,"tailrace",18.993,19.323,18.993
2006-08-28,19.286,"tailrace",19.286,19.495,19.286
2006-08-29,18.731,"tailrace",18.731,18.561,18.731
2006-08-30,18.445,"tailrace",18.445,18.61,18.445
2006-08-31,18.58,"tailrace",18.58,18.708,18.58
2006-09-01,18.431,"tailrace",18.431,19.182,18.431
2006-09-02,18.727,"tailrace",18.727,19.224,18.727
2006-09-03,18.817,"tailrace",18.817,19.159,18.817
2006-09-04,18.458,"tailrace",18.458,18.767,18.458
2006-09-05,18.221,"tailrace",18.221,18.377,18.221
2006-09-06,17.934,"tailrace",17.934,18.139,17.934
2006-09-07,17.609,"tailrace",17.609,18.11,17.609
2006-09-08,17.393,"tailrace",17.393,18.253,17.393
2006-09-09,17.324,"tailrace",17.324,18.263,17.324
2006-09-10,17.408,"tailrace",17.408,18.029,17.408
2006-09-11,18.053,"tailrace",18.053,18.876,18.053
2006-09-12,18.283,"tailrace",18.283,19.073,18.283
2006-09-13,18.047,"tailrace",18.047,19.018,18.047
2006-09-14,17.895,"tailrace",17.895,18.758,17.895
2006-09-15,17.91,"tailrace",17.91,18.69,17.91
2006-09-16,17.735,"tailrace",17.735,18.365,17.735
2006-09-17,17.945,"tailrace",17.945,18.29,17.945
2006-09-18,17.887,"tailrace",17.887,18.286,17.887
2006-09-19,17.82,"tailrace",17.82,NA,17.82
2006-09-20,17.72,"tailrace",17.72,NA,17.72
2006-09-21,17.718,"tailrace",17.718,NA,17.718
2006-09-22,17.594,"tailrace",17.594,NA,17.594
2006-09-23,17.451,"tailrace",17.451,NA,17.451
2006-09-24,17.384,"tailrace",17.384,NA,17.384
2006-09-25,17.371,"tailrace",17.371,NA,17.371
