"date","temp","source","tailrace_temp","forebay_temp","window_temp"
2005-06-01,15.228,"tailrace",15.228,15.193,15.6001428571429
2005-06-02,15.258,"tailrace",15.258,15.227,15.6668571428571
2005-06-03,15.24,"tailrace",15.24,15.224,15.7490714285714
2005-06-04,15.265,"tailrace",15.265,15.247,15.8331428571429
2005-06-05,15.327,"tailrace",15.327,15.309,15.9353571428571
2005-06-06,15.364,"tailrace",15.364,15.351,16.0477142857143
2005-06-07,15.447,"tailrace",15.447,15.419,16.1849285714286
2005-06-08,15.539,"tailrace",15.539,15.512,16.335
2005-06-09,15.93,"tailrace",15.93,15.885,16.4764285714286
2005-06-10,16.063,"tailrace",16.063,16.012,16.6005
2005-06-11,15.987,"tailrace",15.987,15.937,16.7127857142857
2005-06-12,15.78,"tailrace",15.78,15.788,16.8295714285714
2005-06-13,15.945,"tailrace",15.945,15.921,16.9711428571429
2005-06-14,16.029,"tailrace",16.029,15.996,17.1029285714286
2005-06-15,16.162,"tailrace",16.162,16.139,17.2244285714286
2005-06-16,16.409,"tailrace",16.409,16.383,17.3491428571429
2005-06-17,16.417,"tailrace",16.417,16.397,17.4962142857143
2005-06-18,16.696,"tailrace",16.696,16.685,17.6715
2005-06-19,16.9,"tailrace",16.9,16.879,17.8190714285714
2005-06-20,17.285,"tailrace",17.285,17.249,17.9381428571429
2005-06-21,17.548,"tailrace",17.548,17.518,18.0345
2005-06-22,17.519,"tailrace",17.519,17.518,18.1307142857143
2005-06-23,17.667,"tailrace",17.667,17.664,18.2456428571429
2005-06-24,17.635,"tailrace",17.635,17.63,18.3579285714286
2005-06-25,17.622,"tailrace",17.622,17.61,18.474
2005-06-26,17.762,"tailrace",17.762,17.775,18.5765
2005-06-27,17.79,"tailrace",17.79,17.782,18.6708571428571
2005-06-28,17.73,"tailrace",17.73,17.718,18.7807857142857
2005-06-29,17.908,"tailrace",17.908,17.916,18.9277142857143
2005-06-30,18.468,"tailrace",18.468,18.455,19.0687857142857
2005-07-01,18.871,"tailrace",18.871,18.84,19.1701428571429
2005-07-02,18.762,"tailrace",18.762,18.775,19.2526428571429
2005-07-03,18.567,"tailrace",18.567,18.59,19.3497857142857
2005-07-04,18.634,"tailrace",18.634,18.63,19.4773571428571
2005-07-05,18.895,"tailrace",18.895,18.88,19.6207857142857
2005-07-06,19.128,"tailrace",19.128,19.092,19.7514285714286
2005-07-07,19.239,"tailrace",19.239,19.224,19.8562142857143
2005-07-08,19.26,"tailrace",19.26,19.24,19.9611428571429
2005-07-09,19.057,"tailrace",19.057,19.045,20.0726428571429
2005-07-10,19.083,"tailrace",19.083,19.073,20.2077142857143
2005-07-11,19.329,"tailrace",19.329,19.311,20.3392142857143
2005-07-12,19.787,"tailrace",19.787,19.75,20.4462142857143
2005-07-13,19.883,"tailrace",19.883,19.864,20.532
2005-07-14,19.887,"tailrace",19.887,19.864,20.6327142857143
2005-07-15,20.026,"tailrace",20.026,19.995,20.7497857142857
2005-07-16,20.122,"tailrace",20.122,20.095,20.8612857142857
2005-07-17,20.353,"tailrace",20.353,20.337,20.9795714285714
2005-07-18,20.642,"tailrace",20.642,20.615,21.0907857142857
2005-07-19,20.724,"tailrace",20.724,20.719,21.1725
2005-07-20,20.595,"tailrace",20.595,20.592,21.2414285714286
2005-07-21,20.708,"tailrace",20.708,20.703,21.3188571428571
2005-07-22,20.821,"tailrace",20.821,20.805,21.3953571428571
2005-07-23,20.948,"tailrace",20.948,20.936,21.4810714285714
2005-07-24,20.924,"tailrace",20.924,20.906,21.5705
2005-07-25,20.827,"tailrace",20.827,20.803,21.6573571428571
2005-07-26,20.988,"tailrace",20.988,20.973,21.7491428571429
2005-07-27,21.293,"tailrace",21.293,21.268,21.8214285714286
2005-07-28,21.526,"tailrace",21.526,21.521,21.8519285714286
2005-07-29,21.587,"tailrace",21.587,21.608,21.8545
2005-07-30,21.778,"tailrace",21.778,21.788,21.8425714285714
2005-07-31,21.91,"tailrace",21.91,21.914,21.8168571428571
2005-08-01,21.786,"tailrace",21.786,21.794,21.801
2005-08-02,21.689,"tailrace",21.689,21.707,21.8182142857143
2005-08-03,21.679,"tailrace",21.679,21.683,21.8435
2005-08-04,21.779,"tailrace",21.779,21.797,21.8441428571429
2005-08-05,22.021,"tailrace",22.021,22.025,21.8381428571429
2005-08-06,22.2,"tailrace",22.2,22.194,21.8247142857143
2005-08-07,22.14,"tailrace",22.14,22.136,21.7875714285714
2005-08-08,22.112,"tailrace",22.112,22.134,21.7601428571429
2005-08-09,22,"tailrace",22,22.005,21.7274285714286
2005-08-10,21.72,"tailrace",21.72,21.764,21.6787142857143
2005-08-11,21.562,"tailrace",21.562,21.593,21.6422142857143
2005-08-12,21.42,"tailrace",21.42,21.453,21.6129285714286
2005-08-13,21.418,"tailrace",21.418,21.448,21.5954285714286
2005-08-14,21.688,"tailrace",21.688,21.718,21.5853571428571
2005-08-15,22.027,"tailrace",22.027,22.021,21.5582142857143
2005-08-16,22.043,"tailrace",22.043,22.032,21.4954285714286
2005-08-17,21.688,"tailrace",21.688,21.712,21.4177142857143
2005-08-18,21.695,"tailrace",21.695,21.722,21.3616428571429
2005-08-19,21.833,"tailrace",21.833,21.85,21.3154285714286
2005-08-20,21.68,"tailrace",21.68,21.702,21.2557857142857
2005-08-21,21.756,"tailrace",21.756,21.774,21.1912142857143
2005-08-22,21.654,"tailrace",21.654,21.675,21.1128571428571
2005-08-23,21.318,"tailrace",21.318,21.359,21.033
2005-08-24,21.209,"tailrace",21.209,21.231,20.981
2005-08-25,21.152,"tailrace",21.152,21.106,20.9385
2005-08-26,21.175,"tailrace",21.175,21.13,20.9037142857143
2005-08-27,21.277,"tailrace",21.277,21.223,20.8442142857143
2005-08-28,21.308,"tailrace",21.308,21.249,20.7447857142857
2005-08-29,21.148,"tailrace",21.148,21.102,20.6395714285714
2005-08-30,20.955,"tailrace",20.955,20.913,20.5432857142857
2005-08-31,20.903,"tailrace",20.903,20.842,20.4575
2005-09-01,21.048,"tailrace",21.048,20.986,20.3635714285714
2005-09-02,20.998,"tailrace",20.998,20.933,20.2406428571429
2005-09-03,20.776,"tailrace",20.776,20.736,20.1024285714286
2005-09-04,20.659,"tailrace",20.659,20.644,19.9628571428571
2005-09-05,20.536,"tailrace",20.536,20.512,19.8215714285714
2005-09-06,20.59,"tailrace",20.59,20.544,19.6907857142857
2005-09-07,20.614,"forebay",NA,20.614,19.5557142857143
2005-09-08,20.665,"forebay",NA,20.665,19.4045714285714
2005-09-09,20.342,"forebay",NA,20.342,19.2332142857143
2005-09-10,19.885,"forebay",NA,19.885,19.0812142857143
2005-09-11,19.835,"forebay",NA,19.835,18.9551428571429
2005-09-12,19.8,"forebay",NA,19.8,18.8209285714286
2005-09-13,19.754,"forebay",NA,19.754,18.6851428571429
2005-09-14,19.588,"forebay",NA,19.588,18.5537142857143
2005-09-15,19.327,"forebay",NA,19.327,18.4357857142857
2005-09-16,19.063,"forebay",NA,19.063,18.3355
2005-09-17,18.822,"forebay",NA,18.822,18.2552142857143
2005-09-18,18.681,"forebay",NA,18.681,18.1919285714286
2005-09-19,18.705,"forebay",NA,18.705,18.1238571428571
2005-09-20,18.699,"forebay",NA,18.699,18.0317857142857
2005-09-21,18.498,"forebay",NA,18.498,17.9297142857143
2005-09-22,18.266,"forebay",NA,18.266,17.8357857142857
2005-09-23,18.214,"forebay",NA,18.214,17.7503571428571
2005-09-24,18.12,"forebay",NA,18.12,17.6750714285714
2005-09-25,17.956,"forebay",NA,17.956,17.6113571428571
2005-09-26,17.899,"forebay",NA,17.899,17.5521428571429
2005-09-27,17.914,"forebay",NA,17.914,17.4866428571429
2005-09-28,17.937,"forebay",NA,17.937,17.411
2005-09-29,17.923,"forebay",NA,17.923,17.3221428571429
2005-09-30,17.939,"forebay",NA,17.939,17.2194285714286
2005-10-01,17.936,"forebay",NA,17.936,17.0980714285714
2005-10-02,17.728,"forebay",NA,17.728,16.9700714285714
2005-10-03,17.416,"forebay",NA,17.416,16.8614285714286
2005-10-04,17.27,"forebay",NA,17.27,16.7717142857143
2005-10-05,17.183,"forebay",NA,17.183,16.6962142857143
2005-10-06,17.07,"forebay",NA,17.07,16.6300714285714
2005-10-07,17.16,"forebay",NA,17.16,16.567
2005-10-08,17.228,"forebay",NA,17.228,16.4827857142857
2005-10-09,17.127,"forebay",NA,17.127,16.3794285714286
2005-10-10,16.982,"forebay",NA,16.982,16.2816428571429
2005-10-11,16.855,"forebay",NA,16.855,16.2015
2005-10-12,16.693,"forebay",NA,16.693,16.131
2005-10-13,16.485,"forebay",NA,16.485,16.0630714285714
2005-10-14,16.24,"forebay",NA,16.24,15.9891428571429
2005-10-15,16.144,"forebay",NA,16.144,15.9094285714286
2005-10-16,16.207,"forebay",NA,16.207,15.8370714285714
2005-10-17,16.16,"forebay",NA,16.16,15.7495714285714
2005-10-18,16.213,"forebay",NA,16.213,15.6514285714286
2005-10-19,16.257,"forebay",NA,16.257,15.5417857142857
2005-10-20,16.187,"forebay",NA,16.187,15.4095714285714
2005-10-21,15.981,"forebay",NA,15.981,15.2658571428571
2005-10-22,15.781,"forebay",NA,15.781,15.1152857142857
2005-10-23,15.758,"forebay",NA,15.758,14.9576428571429
2005-10-24,15.86,"forebay",NA,15.86,14.7729285714286
2005-10-25,15.868,"forebay",NA,15.868,14.5682142857143
2005-10-26,15.742,"forebay",NA,15.742,14.3532857142857
2005-10-27,15.45,"forebay",NA,15.45,14.1235714285714
2005-10-28,15.124,"forebay",NA,15.124,13.8982857142857
2005-10-29,15.131,"forebay",NA,15.131,13.6945714285714
2005-10-30,14.982,"forebay",NA,14.982,13.4799285714286
2005-10-31,14.786,"forebay",NA,14.786,13.2667857142857
2005-11-01,14.678,"forebay",NA,14.678,13.0533571428571
2005-11-02,14.406,"forebay",NA,14.406,12.8200714285714
2005-11-03,14.175,"forebay",NA,14.175,12.5886428571429
2005-11-04,13.873,"forebay",NA,13.873,12.3561428571429
2005-11-05,13.574,"forebay",NA,13.574,12.1172142857143
2005-11-06,13.172,"forebay",NA,13.172,11.8756428571429
2005-11-07,12.994,"forebay",NA,12.994,11.6472142857143
2005-11-08,12.859,"forebay",NA,12.859,11.4139285714286
2005-11-09,12.526,"forebay",NA,12.526,11.1703571428571
2005-11-10,12.296,"forebay",NA,12.296,10.9328571428571
2005-11-11,12.272,"forebay",NA,12.272,10.6961428571429
2005-11-12,12.126,"forebay",NA,12.126,10.4588571428571
2005-11-13,11.998,"forebay",NA,11.998,10.2408571428571
2005-11-14,11.798,"forebay",NA,11.798,10.0252857142857
2005-11-15,11.412,"forebay",NA,11.412,9.803
2005-11-16,11.166,"forebay",NA,11.166,9.58214285714286
2005-11-17,10.92,"forebay",NA,10.92,9.37264285714286
2005-11-18,10.528,"forebay",NA,10.528,9.17207142857143
2005-11-19,10.192,"forebay",NA,10.192,8.98328571428571
2005-11-20,9.974,"forebay",NA,9.974,8.81721428571429
2005-11-21,9.728,"forebay",NA,9.728,8.66278571428571
2005-11-22,9.449,"forebay",NA,9.449,8.5215
2005-11-23,9.201,"forebay",NA,9.201,8.3835
2005-11-24,8.982,"forebay",NA,8.982,8.22907142857143
2005-11-25,8.95,"forebay",NA,8.95,8.053
2005-11-26,9.074,"forebay",NA,9.074,7.855
2005-11-27,8.98,"forebay",NA,8.98,7.63378571428571
2005-11-28,8.686,"forebay",NA,8.686,7.39671428571429
2005-11-29,8.32,"forebay",NA,8.32,7.16492857142857
2005-11-30,8.233,"forebay",NA,8.233,6.96842857142857
2005-12-01,8.112,"forebay",NA,8.112,6.76392857142857
2005-12-02,7.885,"forebay",NA,7.885,6.53
2005-12-03,7.867,"forebay",NA,7.867,6.2915
2005-12-04,7.812,"forebay",NA,7.812,6.04485714285714
2005-12-05,7.75,"forebay",NA,7.75,5.788
2005-12-06,7.517,"forebay",NA,7.517,5.51335714285714
2005-12-07,7.039,"forebay",NA,7.039,5.25
2005-12-08,6.517,"forebay",NA,6.517,5.02471428571429
2005-12-09,6.178,"forebay",NA,6.178,4.83692857142857
2005-12-10,5.977,"forebay",NA,5.977,4.67707142857143
2005-12-11,5.661,"forebay",NA,5.661,4.54235714285714
2005-12-12,5.441,"forebay",NA,5.441,4.43164285714286
2005-12-13,5.569,"forebay",NA,5.569,4.34164285714286
2005-12-14,5.37,"forebay",NA,5.37,4.248
2005-12-15,4.837,"forebay",NA,4.837,4.17521428571429
2005-12-16,4.546,"forebay",NA,4.546,4.14642857142857
2005-12-17,4.414,"forebay",NA,4.414,4.13285714285714
2005-12-18,4.216,"forebay",NA,4.216,4.12778571428571
2005-12-19,3.905,"forebay",NA,3.905,4.14478571428571
2005-12-20,3.83,"forebay",NA,3.83,4.19042857142857
2005-12-21,3.885,"forebay",NA,3.885,4.24685714285714
2005-12-22,3.888,"forebay",NA,3.888,4.30664285714286
2005-12-23,3.94,"forebay",NA,3.94,4.37342857142857
2005-12-24,4.091,"forebay",NA,4.091,4.44428571428571
2005-12-25,4.111,"forebay",NA,4.111,4.51728571428571
2005-12-26,4.181,"forebay",NA,4.181,4.59957142857143
2005-12-27,4.258,"forebay",NA,4.258,4.68057142857143
2005-12-28,4.351,"forebay",NA,4.351,4.76521428571429
2005-12-29,4.434,"forebay",NA,4.434,4.8565
2005-12-30,4.356,"forebay",NA,4.356,4.92878571428571
2005-12-31,4.343,"forebay",NA,4.343,4.99821428571429
2006-01-01,4.454,"forebay",NA,4.454,5.06142857142857
2006-01-02,4.544,"forebay",NA,4.544,5.10735714285714
2006-01-03,4.62,"forebay",NA,4.62,5.14
2006-01-04,4.722,"forebay",NA,4.722,5.16021428571429
2006-01-05,4.823,"forebay",NA,4.823,5.17785714285714
2006-01-06,4.932,"forebay",NA,4.932,5.19835714285714
2006-01-07,5.113,"forebay",NA,5.113,5.21642857142857
2006-01-08,5.263,"forebay",NA,5.263,5.22421428571429
2006-01-09,5.315,"forebay",NA,5.315,5.22107142857143
2006-01-10,5.443,"forebay",NA,5.443,5.20864285714286
2006-01-11,5.629,"forebay",NA,5.629,5.18314285714286
2006-01-12,5.446,"forebay",NA,5.446,5.14321428571429
2006-01-13,5.328,"forebay",NA,5.328,5.11464285714286
2006-01-14,5.228,"forebay",NA,5.228,5.09121428571429
2006-01-15,5.097,"forebay",NA,5.097,5.073
2006-01-16,5.001,"forebay",NA,5.001,5.06471428571429
2006-01-17,4.903,"forebay",NA,4.903,5.06771428571429
2006-01-18,4.969,"forebay",NA,4.969,5.07535714285714
2006-01-19,5.11,"forebay",NA,5.11,5.0745
2006-01-20,5.185,"forebay",NA,5.185,5.06471428571429
2006-01-21,5.222,"forebay",NA,5.222,5.04707142857143
2006-01-22,5.219,"forebay",NA,5.219,5.02857142857143
2006-01-23,5.141,"forebay",NA,5.141,5.00607142857143
2006-01-24,5.086,"forebay",NA,5.086,4.98207142857143
2006-01-25,5.07,"forebay",NA,5.07,4.95685714285714
2006-01-26,5.046,"forebay",NA,5.046,4.92921428571429
2006-01-27,5,"forebay",NA,5,4.90728571428571
2006-01-28,4.973,"forebay",NA,4.973,4.885
2006-01-29,4.981,"forebay",NA,4.981,4.85921428571429
2006-01-30,5.043,"forebay",NA,5.043,4.83128571428571
2006-01-31,5.01,"forebay",NA,5.01,4.80671428571429
2006-02-01,4.957,"forebay",NA,4.957,4.78557142857143
2006-02-02,4.973,"forebay",NA,4.973,4.76535714285714
2006-02-03,4.938,"forebay",NA,4.938,4.7315
2006-02-04,4.963,"forebay",NA,4.963,4.66564285714286
2006-02-05,4.904,"forebay",NA,4.904,4.56607142857143
2006-02-06,4.805,"forebay",NA,4.805,4.45407142857143
2006-02-07,4.733,"forebay",NA,4.733,4.34535714285714
2006-02-08,4.683,"forebay",NA,4.683,4.24935714285714
2006-02-09,4.739,"forebay",NA,4.739,4.17585714285714
2006-02-10,4.688,"forebay",NA,4.688,4.10821428571429
2006-02-11,4.612,"forebay",NA,4.612,4.04307142857143
2006-02-12,4.59,"forebay",NA,4.59,3.96578571428571
2006-02-13,4.699,"forebay",NA,4.699,3.87714285714286
2006-02-14,4.714,"forebay",NA,4.714,3.78128571428571
2006-02-15,4.674,"forebay",NA,4.674,3.6935
2006-02-16,4.499,"forebay",NA,4.499,3.61892857142857
2006-02-17,4.016,"forebay",NA,4.016,3.57014285714286
2006-02-18,3.569,"forebay",NA,3.569,3.55992857142857
2006-02-19,3.336,"forebay",NA,3.336,3.59221428571429
2006-02-20,3.283,"forebay",NA,3.283,3.66078571428571
2006-02-21,3.389,"forebay",NA,3.389,3.746
2006-02-22,3.654,"forebay",NA,3.654,3.83157142857143
2006-02-23,3.792,"forebay",NA,3.792,3.91342857142857
2006-02-24,3.776,"forebay",NA,3.776,3.98371428571429
2006-02-25,3.53,"forebay",NA,3.53,4.0635
2006-02-26,3.349,"forebay",NA,3.349,4.161
2006-02-27,3.357,"forebay",NA,3.357,4.276
2006-02-28,3.485,"forebay",NA,3.485,4.40507142857143
2006-03-01,3.63,"forebay",NA,3.63,4.536
2006-03-02,3.816,"forebay",NA,3.816,4.66292857142857
2006-03-03,3.873,"tailrace",3.873,3.9,4.78257142857143
2006-03-04,4.021,"tailrace",4.021,4.111,4.90257142857143
2006-03-05,4.296,"tailrace",4.296,4.357,5.0135
2006-03-06,4.476,"tailrace",4.476,4.502,5.10785714285714
2006-03-07,4.587,"tailrace",4.587,4.711,5.19985714285714
2006-03-08,4.8,"tailrace",4.8,4.837,5.3
2006-03-09,4.776,"tailrace",4.776,4.736,5.3925
2006-03-10,4.893,"tailrace",4.893,4.723,5.49535714285714
2006-03-11,4.895,"tailrace",4.895,4.717,5.60335714285714
2006-03-12,4.959,"tailrace",4.959,4.819,5.72
2006-03-13,5.164,"tailrace",5.164,5.02,5.84064285714286
2006-03-14,5.318,"tailrace",5.318,5.147,5.95635714285714
2006-03-15,5.407,"tailrace",5.407,5.249,6.084
2006-03-16,5.491,"tailrace",5.491,5.272,6.21457142857143
2006-03-17,5.553,"tailrace",5.553,5.254,6.35364285714286
2006-03-18,5.574,"tailrace",5.574,5.294,6.5025
2006-03-19,5.617,"tailrace",5.617,5.419,6.6635
2006-03-20,5.764,"tailrace",5.764,5.572,6.8325
2006-03-21,5.989,"tailrace",5.989,5.775,7.00192857142857
2006-03-22,6.095,"tailrace",6.095,5.818,7.15485714285714
2006-03-23,6.216,"tailrace",6.216,5.959,7.31842857142857
2006-03-24,6.405,"tailrace",6.405,6.116,7.47978571428571
2006-03-25,6.528,"tailrace",6.528,6.278,7.62464285714286
2006-03-26,6.648,"tailrace",6.648,6.372,7.76578571428571
2006-03-27,6.784,"tailrace",6.784,6.549,7.91114285714286
2006-03-28,7.105,"tailrace",7.105,6.832,8.04742857142857
2006-03-29,7.235,"tailrace",7.235,6.968,8.15678571428571
2006-03-30,7.438,"tailrace",7.438,7.295,8.2595
2006-03-31,7.637,"tailrace",7.637,7.642,8.35714285714286
2006-04-01,7.828,"tailrace",7.828,7.862,8.44628571428571
2006-04-02,7.983,"tailrace",7.983,8.028,8.5205
2006-04-03,8.136,"tailrace",8.136,8.138,8.57828571428571
2006-04-04,8.13,"tailrace",8.13,8.137,8.62707142857143
2006-04-05,8.385,"tailrace",8.385,8.393,8.68585714285714
2006-04-06,8.475,"tailrace",8.475,8.491,8.73164285714286
2006-04-07,8.433,"tailrace",8.433,8.476,8.77507142857143
2006-04-08,8.504,"tailrace",8.504,8.545,8.8285
2006-04-09,8.683,"tailrace",8.683,8.721,8.88714285714286
2006-04-10,8.692,"tailrace",8.692,8.725,8.94371428571429
2006-04-11,8.636,"tailrace",8.636,8.674,9.01842857142857
2006-04-12,8.673,"tailrace",8.673,8.706,9.10642857142857
2006-04-13,8.805,"tailrace",8.805,8.834,9.19042857142857
2006-04-14,8.885,"tailrace",8.885,8.937,9.27921428571429
2006-04-15,8.867,"tailrace",8.867,8.899,9.37992857142857
2006-04-16,8.792,"tailrace",8.792,8.85,9.50221428571429
2006-04-17,8.819,"tailrace",8.819,8.852,9.64135714285714
2006-04-18,8.953,"tailrace",8.953,9.003,9.783
2006-04-19,9.026,"tailrace",9.026,9.071,9.93128571428571
2006-04-20,9.083,"tailrace",9.083,9.094,10.0952857142857
2006-04-21,9.181,"tailrace",9.181,9.167,10.2775714285714
2006-04-22,9.325,"tailrace",9.325,9.307,10.4681428571429
2006-04-23,9.475,"tailrace",9.475,9.472,10.6452857142857
2006-04-24,9.738,"tailrace",9.738,9.724,10.8029285714286
2006-04-25,9.868,"tailrace",9.868,9.849,10.9357857142857
2006-04-26,9.849,"tailrace",9.849,9.831,11.0655714285714
2006-04-27,10.048,"tailrace",10.048,10.043,11.215
2006-04-28,10.295,"tailrace",10.295,10.256,11.3720714285714
2006-04-29,10.579,"tailrace",10.579,10.555,11.5176428571429
2006-04-30,10.74,"tailrace",10.74,10.735,11.6468571428571
2006-05-01,10.802,"tailrace",10.802,10.794,11.7817142857143
2006-05-02,11.029,"tailrace",11.029,11.017,11.9319285714286
2006-05-03,11.322,"tailrace",11.322,11.297,12.0881428571429
2006-05-04,11.635,"tailrace",11.635,11.619,12.2450714285714
2006-05-05,11.849,"tailrace",11.849,11.843,12.4013571428571
2006-05-06,11.805,"tailrace",11.805,11.8,12.5577142857143
2006-05-07,11.682,"tailrace",11.682,11.686,12.7368571428571
2006-05-08,11.598,"tailrace",11.598,11.606,12.9452857142857
2006-05-09,11.685,"tailrace",11.685,11.693,13.1694285714286
2006-05-10,11.941,"tailrace",11.941,11.936,13.3899285714286
2006-05-11,12.247,"tailrace",12.247,12.236,13.5997142857143
2006-05-12,12.333,"tailrace",12.333,12.35,13.7930714285714
2006-05-13,12.388,"tailrace",12.388,12.401,13.9679285714286
2006-05-14,12.628,"tailrace",12.628,12.627,14.1181428571429
2006-05-15,12.905,"tailrace",12.905,12.889,14.2279285714286
2006-05-16,13.216,"tailrace",13.216,13.208,14.2982142857143
2006-05-17,13.519,"tailrace",13.519,13.499,14.341
2006-05-18,13.823,"tailrace",13.823,13.818,14.3582142857143
2006-05-19,14.038,"tailrace",14.038,14.026,14.3516428571429
2006-05-20,14.313,"tailrace",14.313,14.315,14.3345714285714
2006-05-21,14.6,"tailrace",14.6,14.593,14.3157857142857
2006-05-22,14.736,"tailrace",14.736,14.744,14.3001428571429
2006-05-23,14.772,"tailrace",14.772,14.779,14.3105
2006-05-24,14.878,"tailrace",14.878,14.883,14.3379285714286
2006-05-25,14.954,"tailrace",14.954,14.957,14.3768571428571
2006-05-26,14.781,"tailrace",14.781,14.812,14.4169285714286
2006-05-27,14.491,"tailrace",14.491,14.534,14.4663571428571
2006-05-28,14.165,"tailrace",14.165,14.195,14.5563571428571
2006-05-29,13.889,"tailrace",13.889,13.931,14.6857142857143
2006-05-30,13.815,"tailrace",13.815,13.837,14.8420714285714
2006-05-31,13.76,"tailrace",13.76,13.781,15.0075714285714
2006-06-01,13.731,"tailrace",13.731,13.743,15.178
2006-06-02,13.799,"tailrace",13.799,13.798,15.3534285714286
2006-06-03,14.05,"tailrace",14.05,14.02,15.5305
2006-06-04,14.381,"tailrace",14.381,14.362,15.6867857142857
2006-06-05,14.881,"tailrace",14.881,14.845,15.8187142857143
2006-06-06,15.156,"tailrace",15.156,15.109,15.9132142857143
2006-06-07,15.423,"tailrace",15.423,15.391,15.9885714285714
2006-06-08,15.515,"tailrace",15.515,15.501,16.0546428571429
2006-06-09,15.473,"tailrace",15.473,15.485,16.1332857142857
2006-06-10,15.751,"tailrace",15.751,15.752,16.2231428571429
2006-06-11,15.976,"tailrace",15.976,15.965,16.3162142857143
2006-06-12,16.078,"tailrace",16.078,16.084,16.4268571428571
2006-06-13,16.132,"tailrace",16.132,16.137,16.5586428571429
2006-06-14,16.146,"tailrace",16.146,16.154,16.7108571428571
2006-06-15,16.187,"tailrace",16.187,16.191,16.8614285714286
2006-06-16,16.278,"tailrace",16.278,16.278,17.0078571428571
2006-06-17,16.238,"tailrace",16.238,16.242,17.149
2006-06-18,16.228,"tailrace",16.228,16.231,17.3142857142857
2006-06-19,16.204,"tailrace",16.204,16.211,17.5043571428571
2006-06-20,16.211,"tailrace",16.211,16.217,17.7162857142857
2006-06-21,16.348,"tailrace",16.348,16.339,17.9378571428571
2006-06-22,16.616,"tailrace",16.616,16.572,18.146
2006-06-23,16.731,"tailrace",16.731,16.682,18.3232142857143
2006-06-24,17.054,"tailrace",17.054,17.013,18.4863571428571
2006-06-25,17.525,"tailrace",17.525,17.464,18.65
2006-06-26,17.923,"tailrace",17.923,17.865,18.8262857142857
2006-06-27,18.263,"tailrace",18.263,18.209,18.9881428571429
2006-06-28,18.254,"tailrace",18.254,18.235,19.1291428571429
2006-06-29,18.237,"tailrace",18.237,18.219,19.2640714285714
2006-06-30,18.254,"tailrace",18.254,18.232,19.4004285714286
2006-07-01,18.552,"tailrace",18.552,18.517,19.5586428571429
2006-07-02,18.889,"tailrace",18.889,18.842,19.7103571428571
2006-07-03,19.171,"tailrace",19.171,19.12,19.8535
2006-07-04,19.313,"tailrace",19.313,19.248,19.9625714285714
2006-07-05,19.262,"tailrace",19.262,19.231,20.0417142857143
2006-07-06,19.097,"tailrace",19.097,19.071,20.1252857142857
2006-07-07,19.015,"tailrace",19.015,18.992,20.2327142857143
2006-07-08,19.345,"tailrace",19.345,19.309,20.3732857142857
2006-07-09,19.993,"tailrace",19.993,19.927,20.5249285714286
2006-07-10,20.189,"tailrace",20.189,20.14,20.6505714285714
2006-07-11,20.237,"tailrace",20.237,20.207,20.7877142857143
2006-07-12,20.143,"tailrace",20.143,20.114,20.924
2006-07-13,20.146,"tailrace",20.146,20.113,21.0522142857143
2006-07-14,20.469,"tailrace",20.469,20.424,21.1812142857143
2006-07-15,20.676,"tailrace",20.676,20.626,21.2710714285714
2006-07-16,20.893,"tailrace",20.893,20.848,21.3315714285714
2006-07-17,20.698,"tailrace",20.698,20.672,21.3663571428571
2006-07-18,20.421,"tailrace",20.421,20.406,21.4028571428571
2006-07-19,20.432,"tailrace",20.432,20.412,21.4637142857143
2006-07-20,20.601,"tailrace",20.601,20.576,21.519
2006-07-21,20.983,"tailrace",20.983,20.917,21.5597857142857
2006-07-22,21.468,"tailrace",21.468,21.394,21.5675714285714
2006-07-23,21.752,"tailrace",21.752,21.691,21.5475
2006-07-24,22.109,"tailrace",22.109,22.04,21.5358571428571
2006-07-25,22.145,"tailrace",22.145,22.082,21.5064285714286
2006-07-26,21.938,"tailrace",21.938,21.919,21.4507142857143
2006-07-27,21.952,"tailrace",21.952,21.941,21.3997857142857
2006-07-28,21.727,"tailrace",21.727,21.733,21.3532142857143
2006-07-29,21.523,"tailrace",21.523,21.523,21.2995714285714
2006-07-30,21.38,"tailrace",21.38,21.378,21.2465714285714
2006-07-31,21.209,"tailrace",21.209,21.195,21.2217142857143
2006-08-01,21.273,"tailrace",21.273,21.251,21.2266428571429
2006-08-02,21.206,"tailrace",21.206,21.19,21.2223571428571
2006-08-03,21.172,"tailrace",21.172,21.166,21.1976428571429
2006-08-04,21.092,"tailrace",21.092,21.079,21.1627142857143
2006-08-05,21.187,"tailrace",21.187,21.166,21.1419285714286
2006-08-06,21.589,"tailrace",21.589,21.531,21.127
2006-08-07,21.697,"tailrace",21.697,21.631,21.1042857142857
2006-08-08,21.365,"tailrace",21.365,21.338,21.0885
2006-08-09,21.225,"tailrace",21.225,21.222,21.081
2006-08-10,21.3,"tailrace",21.3,21.281,21.0665714285714
2006-08-11,20.976,"tailrace",20.976,20.966,21.0317857142857
2006-08-12,20.781,"tailrace",20.781,20.783,21.0090714285714
2006-08-13,21.032,"tailrace",21.032,21,21.0166428571429
2006-08-14,21.278,"tailrace",21.278,21.244,21.0319285714286
2006-08-15,21.213,"tailrace",21.213,21.179,21.0535714285714
