"date","temp","window_temp"
2005-06-01,14.6819975307701,14.7002660435384
2005-06-02,14.6745382764965,14.7178198923086
2005-06-03,14.6516570707792,14.7480163533931
2005-06-04,14.6706707972524,14.7922837385816
2005-06-05,14.7053193606071,14.8425699701819
2005-06-06,14.7257982948867,14.8969936940955
2005-06-07,14.738845515514,14.9545735848496
2005-06-08,14.7533015020015,15.0182677165055
2005-06-09,14.8224283209311,15.0946650563117
2005-06-10,14.916109965173,15.1756453262264
2005-06-11,15.0057961522867,15.2650349493992
2005-06-12,15.0729606500554,15.3673331710042
2005-06-13,15.1407091519157,15.4933693466713
2005-06-14,15.1864374209193,15.6396673465578
2005-06-15,15.2483985687611,15.8020702868094
2005-06-16,15.3644802204512,15.9777206000464
2005-06-17,15.4702704802491,16.1603430859608
2005-06-18,15.6312269505548,16.3445249919096
2005-06-19,15.8241819251274,16.5234671443248
2005-06-20,16.0812500553918,16.6897755271562
2005-06-21,16.3110931510078,16.8321885736636
2005-06-22,16.4856609429321,16.9608926351753
2005-06-23,16.6536010746571,17.0904741160534
2005-06-24,16.8254601077661,17.2205137973391
2005-06-25,16.9437257278399,17.3482840759565
2005-06-26,17.0627641698762,17.4775149792642
2005-06-27,17.1546489877784,17.6158032612684
2005-06-28,17.2205544274512,17.7630476538486
2005-06-29,17.3407256431011,17.9126139721893
2005-06-30,17.5223127899571,18.0579461339849
2005-07-01,17.6939185249424,18.1875781286655
2005-07-02,17.8476223367058,18.3024696300652
2005-07-03,17.9775729543014,18.4057735317747
2005-07-04,18.1690704259094,18.4978427716527
2005-07-05,18.3326041284206,18.5680772348663
2005-07-06,18.4170849741763,18.629313487625
2005-07-07,18.5033829374664,18.6961121654082
2005-07-08,18.5593687474018,18.7664347332914
2005-07-09,18.6130505361397,18.839322960689
2005-07-10,18.6740535503817,18.9192464316029
2005-07-11,18.7141268733258,19.0089649020335
2005-07-12,18.7309461316184,19.1072750792637
2005-07-13,18.8224941504902,19.2150985982315
2005-07-14,18.9514743964414,19.3267877374659
2005-07-15,19.0659634805324,19.4340645694048
2005-07-16,19.1424745665828,19.5408061983811
2005-07-17,19.2524383034505,19.6441819689432
2005-07-18,19.3918013138262,19.7389582297341
2005-07-19,19.500608291168,19.8296803160717
2005-07-20,19.5935342833605,19.9156667032906
2005-07-21,19.7160072643657,19.9947274321986
2005-07-22,19.8096890519524,20.0605474941514
2005-07-23,19.9198965123426,20.1226585880634
2005-07-24,19.9694807310796,20.1818560369744
2005-07-25,20.0106483897781,20.2368067528698
2005-07-26,20.1175780045265,20.2889635833609
2005-07-27,20.1884993889192,20.3392384660951
2005-07-28,20.2260201146245,20.3913362959017
2005-07-29,20.2425677599881,20.4477731112937
2005-07-30,20.3065778032484,20.5103967217871
2005-07-31,20.3934761036308,20.5684258119195
2005-08-01,20.4090864582428,20.6238979762233
2005-08-02,20.4279030337066,20.6830147687937
2005-08-03,20.5197770664002,20.7394382474361
2005-08-04,20.6052820273722,20.7858744782203
2005-08-05,20.6775146377604,20.8248971469718
2005-08-06,20.7435566439358,20.8564748753451
2005-08-07,20.770810524307,20.8817621919451
2005-08-08,20.8372534180615,20.9073286259212
2005-08-09,20.882020798806,20.9218031469784
2005-08-10,20.8792908628458,20.9223032110607
2005-08-11,20.8912669126738,20.9230575915886
2005-08-12,20.917463377384,20.9260141132455
2005-08-13,20.930136464747,20.9275692135014
2005-08-14,20.9458551767353,20.928474169042
2005-08-15,20.9753419961161,20.9216099226498
2005-08-16,20.9530495865191,20.8992300818468
2005-08-17,20.8860213114648,20.8774963900226
2005-08-18,20.8853259070688,20.8687211803483
2005-08-19,20.9149190859287,20.8612475075996
2005-08-20,20.929904179431,20.846227558665
2005-08-21,20.9373761090721,20.8239363375821
2005-08-22,20.8909412055982,20.7910561146422
2005-08-23,20.7963032696919,20.756517451511
2005-08-24,20.7791800519253,20.7336218703093
2005-08-25,20.8158196340707,20.7144663497676
2005-08-26,20.8255365250793,20.6866614289995
2005-08-27,20.7947594944518,20.647162197169
2005-08-28,20.7515744107675,20.6008699610861
2005-08-29,20.6743343255526,20.5515586782915
2005-08-30,20.6146319005487,20.5074214148346
2005-08-31,20.6131386200789,20.4649820117999
2005-09-01,20.6259358875912,20.4162590954182
2005-09-02,20.5933802679261,20.3514945797079
2005-09-03,20.5095426704356,20.2745974979168
2005-09-04,20.4244216057879,20.1959341940579
2005-09-05,20.3570841484107,20.1169372867594
2005-09-06,20.3212362178978,20.035423422995
2005-09-07,20.2751166762708,19.940613572863
2005-09-08,20.2233552890257,19.8326783200884
2005-09-09,20.107819761909,19.7155323909435
2005-09-10,19.9782036135971,19.60205433845
2005-09-11,19.8802362395646,19.4972863180832
2005-09-12,19.7924463473998,19.3964306410464
2005-09-13,19.7049732382956,19.288057468604
2005-09-14,19.5627574168413,19.1571327423998
2005-09-15,19.4116346540741,19.0208986992605
2005-09-16,19.2861878558666,18.8877963866206
2005-09-17,19.1999953419612,18.7577024430843
2005-09-18,19.1400594506626,18.6280049801124
2005-09-19,19.0733908232696,18.4971696250767
2005-09-20,18.9254609678612,18.3645432657057
2005-09-21,18.6575754286619,18.2400706257237
2005-09-22,18.472885071727,18.1376528559001
2005-09-23,18.3468161529551,18.0470924989517
2005-09-24,18.2454363075757,17.958199489547
2005-09-25,18.1624156381863,17.8645584619426
2005-09-26,18.093376610377,17.7619248477438
2005-09-27,18.0123799483012,17.6484673916406
2005-09-28,17.9296798480053,17.5274584261256
2005-09-29,17.8382332700732,17.4015448860522
2005-09-30,17.7484022161396,17.2750947248918
