day,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
201,246.900,258.500,294.179,233.313,185.754,152.038,246.438,246.196,153.458,239.317,171.358,246.471,109.304,160.025,143.821,127.821,209.788,231.167,202.938,190.100,121.125,150.321,93.604,98.163,114.992,151.813,157.313,118.400,160.896,153.558,170.783,235.738,269.233,205.979,229.296,168.788,79.042,209.871,140.008,137.971,143.608,175.121,153.175,165.100,143.279,139.629,284.808,279.542,186.292,171.992,127.254,152.083,166.313,141.042,135.788,164.963,140.133,203.038,
202,235.900,252.700,273.488,210.858,189.921,175.317,237.779,252.550,91.488,247.458,178.867,293.346,100.942,173.771,105.983,143.488,223.879,206.050,225.267,183.129,92.792,169.238,118.354,111.058,112.025,146.738,143.042,131.200,168.942,153.817,168.538,221.975,270.458,184.346,229.950,171.571,84.817,223.038,143.154,125.883,172.175,177.083,154.592,141.496,138.158,135.058,261.454,285.150,162.588,179.475,125.792,130.046,162.529,170.104,128.025,178.796,120.192,196.988,
203,244.300,244.000,259.592,217.567,193.079,178.413,248.179,234.167,93.583,231.017,206.579,277.488,96.654,170.933,76.683,159.413,201.275,240.008,205.813,159.750,105.258,176.508,124.000,120.858,104.808,144.663,157.704,142.100,173.833,144.696,148.296,193.813,261.817,197.038,243.921,179.788,67.567,235.500,141.125,114.842,173.242,142.650,166.454,174.221,128.779,132.721,259.196,321.208,179.467,161.738,116.933,141.963,144.133,125.813,119.233,192.467,123.438,203.458,
204,247.800,236.600,259.192,244.771,198.163,148.017,244.288,246.267,120.546,232.729,160.829,245.863,79.563,152.508,102.083,175.975,203.525,242.150,194.488,162.700,89.833,180.129,102.408,125.096,71.842,142.283,145.883,146.700,171.779,156.092,154.333,242.592,278.796,180.667,228.867,142.408,84.546,192.075,152.883,115.838,151.429,149.654,156.375,134.200,107.967,165.679,255.308,313.908,153.175,155.529,103.729,112.492,131.442,160.221,132.200,172.579,129.933,186.563,
205,250.000,234.300,251.533,187.104,201.163,148.029,254.225,242.658,128.817,263.696,153.579,198.308,71.642,181.621,119.875,157.904,202.892,191.542,171.525,145.188,103.450,157.833,117.488,98.842,86.113,137.613,199.046,105.500,164.513,121.313,172.463,210.988,242.413,172.454,230.888,143.292,86.163,200.133,156.692,124.654,133.175,177.371,156.667,143.867,123.208,156.758,244.404,307.313,136.367,168.867,113.550,129.225,143.971,177.371,119.950,176.346,125.433,182.058,
206,258.000,224.000,242.700,205.633,180.838,143.696,249.625,219.183,124.942,258.538,175.463,195.575,91.238,172.192,134.367,143.571,212.596,189.000,189.254,134.763,104.100,168.054,106.538,84.329,97.208,130.775,159.454,131.800,136.013,154.133,179.538,249.233,261.108,187.300,250.675,161.917,80.138,183.438,145.875,113.779,163.463,150.679,151.379,146.104,128.575,130.988,245.958,292.767,155.642,198.546,116.142,119.329,142.208,142.500,127.292,149.779,119.775,169.567,
207,247.400,216.000,245.633,221.983,145.975,100.925,247.525,235.804,124.263,238.729,147.579,227.863,87.529,178.825,134.438,144.404,169.738,212.258,192.379,139.767,88.142,149.479,100.475,93.800,110.246,142.921,161.100,107.900,156.721,147.542,173.913,214.633,261.708,160.850,226.154,159.408,88.054,150.133,119.021,110.663,167.775,185.263,159.429,171.567,115.858,126.683,237.571,272.388,174.671,183.525,109.800,127.071,140.942,148.571,143.921,171.192,129.496,191.163,
208,223.000,224.900,248.892,169.983,131.092,115.613,240.513,230.296,144.467,201.375,114.617,230.663,92.233,166.663,150.829,124.808,186.746,210.033,219.175,138.017,80.629,154.717,89.846,100.004,108.346,132.358,135.196,96.200,167.133,146.350,174.921,241.292,215.833,190.275,222.046,157.442,89.838,154.792,110.679,135.533,148.183,151.546,171.863,164.938,140.979,118.325,225.463,284.263,136.446,181.229,112.471,132.733,129.988,159.221,123.675,176.754,131.025,182.379,
209,217.500,233.800,246.896,166.129,141.983,142.400,241.533,213.583,122.004,184.200,118.863,230.033,96.325,151.788,94.492,124.392,224.788,232.171,209.792,160.288,71.358,151.775,110.450,94.963,88.196,122.675,143.967,111.400,161.458,136.367,216.921,197.167,256.163,193.854,212.854,164.438,80.088,142.417,137.413,129.358,155.663,145.033,154.492,144.158,162.067,154.142,237.808,266.388,131.975,187.258,119.438,133.554,140.550,146.538,115.442,164.329,129.629,183.350,
210,201.500,218.900,244.258,163.017,149.200,150.021,211.008,223.908,113.621,199.004,123.317,222.588,90.225,118.788,82.625,116.217,210.721,205.575,218.792,176.338,85.617,144.083,121.467,92.125,82.754,101.471,161.396,116.700,157.679,131.729,141.971,158.138,233.071,171.433,222.267,157.721,72.471,178.721,160.338,128.567,159.250,152.167,136.825,154.450,156.000,146.333,209.954,236.454,145.888,171.142,121.983,146.117,165.892,155.117,127.938,157.917,117.854,190.438,
211,183.900,203.000,224.767,145.096,151.017,146.800,202.658,225.158,109.167,218.650,137.221,215.792,91.504,92.308,111.304,111.604,197.642,219.833,201.938,149.896,77.629,137.000,109.833,93.058,79.900,131.208,180.375,122.800,177.588,141.729,178.942,187.842,208.400,160.471,194.150,162.779,71.829,186.121,129.175,134.163,159.479,149.296,163.567,136.863,142.992,134.138,206.158,242.629,152.329,176.946,143.483,147.004,125.750,165.304,124.504,177.788,115.371,188.979,
212,183.000,200.000,187.446,161.217,136.963,139.238,199.633,210.817,138.817,215.467,134.154,206.158,84.550,125.621,121.354,131.321,228.396,186.738,215.763,149.900,71.713,142.550,110.921,87.221,95.488,152.596,170.779,115.100,160.671,104.942,166.963,175.617,187.350,166.142,193.063,132.842,77.175,159.733,120.467,148.283,182.225,131.592,151.729,152.342,128.396,117.450,223.704,236.946,162.575,177.600,130.588,126.138,146.063,159.500,131.725,183.104,101.621,175.317,
213,167.900,203.300,172.213,151.367,129.383,128.842,197.208,213.425,156.100,232.479,155.108,169.346,94.754,169.579,136.829,132.833,195.417,136.913,204.675,147.454,88.050,140.113,108.604,77.500,109.058,151.288,177.692,113.100,108.638,97.808,167.988,185.013,197.371,141.188,186.992,162.717,73.404,164.821,143.088,142.625,163.300,130.371,167.558,160.863,138.008,112.350,222.533,254.013,165.196,163.883,131.679,140.038,140.267,127.596,154.433,162.013,96.404,176.346,
214,148.100,177.800,201.438,144.550,124.454,100.758,194.346,216.850,156.854,205.675,145.467,192.208,117.892,172.638,119.075,138.296,164.396,146.246,184.825,147.188,107.804,152.846,100.946,86.829,106.496,148.175,147.667,114.927,147.288,99.817,171.983,195.038,173.792,138.288,198.833,162.354,73.233,154.225,135.538,110.100,168.163,132.483,183.746,129.771,123.929,106.796,191.829,232.079,148.254,150.138,108.704,156.900,149.488,121.683,140.325,156.633,119.400,180.104,
215,162.800,182.500,207.117,144.688,101.758,123.433,195.425,213.125,166.517,211.113,155.171,208.288,104.546,164.963,115.025,110.988,159.271,163.583,192.996,148.588,101.254,148.488,102.529,94.696,89.179,162.629,145.963,107.570,162.496,100.188,142.736,202.046,166.125,126.038,194.417,175.550,74.058,168.129,94.483,122.404,130.863,148.013,138.367,123.838,105.779,113.725,199.871,225.733,151.383,133.613,111.104,116.871,136.746,106.163,138.217,157.671,124.917,170.338,
216,171.600,174.900,201.754,149.404,137.779,168.396,196.242,226.571,141.896,157.429,136.133,248.313,118.542,159.971,88.088,110.000,178.642,170.279,201.304,145.400,94.292,144.204,106.579,90.650,85.379,144.488,134.875,109.970,148.504,100.592,142.496,176.154,177.592,145.333,245.650,178.446,73.783,141.142,131.058,118.475,132.479,134.333,135.925,124.088,105.496,144.775,203.883,222.750,158.675,154.100,122.046,116.688,132.621,121.929,131.983,139.600,125.908,138.025,
217,173.300,160.300,205.792,134.108,128.933,151.088,198.592,219.417,92.742,211.013,130.271,256.583,110.875,105.629,91.125,118.217,186.471,178.925,185.175,115.642,99.446,110.696,101.313,93.600,80.967,142.238,143.754,102.082,148.663,102.108,141.317,136.733,197.225,161.558,207.371,152.854,83.379,159.146,113.613,125.429,128.313,128.517,129.754,122.138,138.121,140.504,196.158,213.721,142.104,139.167,114.558,131.692,126.133,116.217,130.196,170.217,118.929,164.642,
218,188.000,159.900,195.304,149.763,123.329,155.988,204.192,218.229,134.783,198.533,150.188,257.346,84.267,79.417,120.892,138.808,194.508,228.871,178.917,104.521,109.971,126.625,103.888,101.775,80.250,177.504,155.221,127.745,152.121,105.817,127.300,179.142,245.004,160.679,225.429,137.463,90.075,154.046,117.363,120.542,141.625,127.483,124.304,134.054,110.425,115.796,170.358,206.208,163.125,148.092,117.588,125.408,117.163,147.192,130.567,161.058,110.688,168.638,
219,183.100,142.400,178.950,165.233,124.788,162.567,203.783,204.429,136.971,193.388,158.192,236.342,76.454,116.379,136.346,130.892,216.404,229.058,189.050,108.717,103.271,130.375,132.154,89.417,103.075,149.608,162.829,103.532,110.379,75.546,124.946,219.967,211.725,174.717,198.825,129.471,92.963,149.042,119.400,97.646,128.046,125.746,127.400,142.133,116.008,116.579,180.708,211.704,147.163,156.396,139.304,117.400,112.713,128.263,135.613,143.758,99.921,169.342,
220,177.700,151.000,167.483,184.738,127.733,130.088,186.633,200.104,148.396,196.921,146.617,245.138,88.542,147.117,124.671,139.113,221.492,222.392,182.663,133.629,97.488,119.642,118.596,81.783,107.292,174.296,177.929,102.209,107.829,98.129,138.625,201.800,209.646,164.821,196.333,154.775,118.679,166.954,108.158,103.233,151.633,122.479,146.375,136.275,96.842,114.904,197.775,205.875,143.196,154.754,133.179,111.854,129.483,136.658,135.213,155.267,98.575,148.396,
221,181.600,174.300,168.217,185.642,127.617,101.083,203.146,204.725,156.529,196.829,119.196,242.858,87.083,129.917,127.792,126.700,140.258,201.729,170.404,184.025,107.925,123.850,110.713,93.275,90.146,135.567,159.192,88.026,120.583,105.388,154.413,205.917,223.667,131.704,175.833,165.617,110.304,171.746,130.296,86.558,123.079,145.721,144.925,122.242,100.196,108.896,187.067,195.350,139.921,152.183,111.638,118.088,134.338,132.338,114.400,143.213,115.863,167.475,
222,182.100,164.000,164.629,172.996,110.342,139.725,193.867,200.300,127.800,201.492,96.058,218.038,101.379,138.779,132.438,100.875,170.579,181.092,168.975,156.950,81.758,129.663,91.704,95.546,85.275,155.246,192.983,74.647,107.375,89.025,144.854,201.721,180.333,152.904,210.546,154.708,106.142,139.579,115.563,103.608,140.263,135.167,152.013,106.463,102.517,110.417,193.592,198.358,138.979,145.867,122.775,119.238,135.792,147.292,122.275,131.100,122.208,161.342,
223,185.100,157.900,151.788,145.929,126.617,159.483,200.825,195.404,116.338,175.113,136.808,245.838,95.558,140.283,95.583,89.208,146.708,173.817,173.050,144.733,75.308,128.954,96.721,87.117,86.883,137.042,193.108,96.305,128.092,89.846,135.517,170.971,194.017,174.267,188.263,170.221,97.992,150.888,121.379,121.367,137.938,128.454,140.046,99.846,96.004,127.579,194.229,182.854,101.092,155.988,112.608,122.675,128.050,125.438,106.858,155.788,139.138,167.017,
224,183.500,155.900,135.238,123.600,136.421,170.738,199.117,188.496,91.658,210.354,133.350,235.467,106.079,105.942,79.750,123.317,172.096,190.754,163.933,128.925,85.529,134.317,129.429,103.379,107.979,126.971,185.322,116.023,133.979,92.179,148.963,150.488,185.125,166.104,213.317,155.104,100.133,150.092,145.154,156.954,123.246,112.858,131.254,126.267,109.492,115.675,200.708,194.000,138.442,141.671,125.804,132.292,118.713,108.275,105.254,147.579,136.558,155.275,
225,183.500,132.600,124.238,155.371,134.283,149.117,198.092,208.338,117.833,220.563,141.808,229.721,78.438,73.163,98.221,127.179,173.896,172.846,174.892,130.221,94.004,143.675,108.546,123.363,91.121,111.979,171.900,118.041,93.421,95.342,119.367,197.104,195.767,189.388,240.229,162.271,90.071,157.592,130.842,136.129,130.592,101.713,147.425,119.933,112.079,115.383,164.779,210.138,156.771,153.921,126.800,130.688,116.825,116.146,120.583,128.579,133.583,159.450,
226,179.800,129.800,134.238,160.925,116.650,147.750,168.621,211.592,111.404,173.033,148.283,207.071,67.342,108.242,103.971,128.017,157.738,167.679,151.025,131.004,100.904,143.929,94.500,104.271,104.433,131.104,187.521,132.163,106.629,86.413,128.892,205.263,202.233,164.121,223.238,138.233,103.967,147.717,123.179,127.721,102.300,100.475,151.658,131.596,96.796,117.483,149.550,202.746,154.863,151.204,121.246,129.946,128.300,130.458,138.000,123.350,155.221,157.775,
227,167.600,156.300,138.900,142.975,147.904,122.283,156.900,219.433,114.688,162.296,141.879,181.700,89.833,138.554,97.592,116.867,181.079,117.925,162.029,137.892,104.408,157.292,99.092,81.492,117.267,121.829,182.567,133.974,103.346,84.854,147.808,218.113,203.271,162.254,206.858,155.925,110.271,160.188,126.358,97.250,120.054,104.433,149.496,124.146,90.342,99.400,186.313,173.563,129.438,142.925,126.513,107.742,126.033,142.204,111.521,130.604,110.492,145.450,
228,160.800,140.200,144.675,123.013,150.467,89.138,166.000,221.388,112.175,177.854,114.692,217.363,110.638,137.550,115.567,104.179,191.188,127.288,142.567,145.333,109.500,122.525,88.304,100.392,92.129,120.708,179.817,107.868,109.654,113.375,137.738,208.492,199.408,133.463,205.213,157.958,111.463,156.663,105.863,101.463,119.900,129.054,150.417,123.092,88.217,117.446,188.458,173.521,148.421,127.238,133.379,100.104,118.213,123.846,104.196,139.500,104.533,178.467,
229,173.200,144.500,155.254,117.496,146.067,121.817,169.617,201.325,149.942,157.896,90.858,220.808,106.425,126.425,108.171,107.696,164.883,162.713,168.358,144.871,102.692,92.171,93.792,106.542,76.963,127.167,145.333,77.655,129.225,104.833,130.729,184.179,179.183,128.438,228.642,158.575,102.613,132.525,123.863,134.508,141.379,120.829,122.175,102.758,81.404,119.783,194.079,168.946,141.329,121.638,131.842,104.138,108.575,107.467,106.621,146.271,108.533,168.750,
230,177.600,143.200,154.217,86.967,135.204,123.738,151.929,182.758,114.967,111.508,113.096,192.846,100.579,122.254,83.379,97.379,154.263,162.988,165.463,148.892,80.646,116.983,98.700,98.500,86.679,121.217,141.992,141.796,144.217,90.517,137.908,157.625,185.304,135.408,216.500,170.608,90.654,124.963,122.471,124.688,139.254,153.942,113.008,105.375,89.521,119.625,191.208,181.354,124.129,132.800,122.125,118.408,102.013,100.133,96.967,152.054,119.613,184.758,
231,178.000,128.600,156.617,77.771,147.875,129.742,148.754,183.546,94.483,149.475,128.025,221.083,106.950,123.617,73.692,105.713,158.017,180.371,179.913,137.713,89.771,130.933,105.479,101.042,86.096,102.304,129.779,118.992,126.375,91.471,121.888,156.988,203.046,141.008,215.254,130.192,85.267,137.183,141.738,144.092,141.250,122.517,108.600,123.458,112.879,120.608,195.500,179.517,127.542,140.529,139.763,112.225,111.238,96.975,99.967,144.404,126.888,172.500,
232,170.900,135.400,131.721,102.138,135.838,130.396,157.717,183.158,115.104,165.717,122.467,261.892,83.808,86.975,91.808,130.338,134.525,182.838,199.554,126.329,94.767,123.596,98.021,98.792,79.567,115.083,138.950,136.274,117.513,102.750,123.788,186.379,193.217,154.900,216.496,150.896,91.583,148.346,135.333,135.758,120.817,123.683,116.029,109.379,133.321,108.108,176.154,162.467,135.808,127.779,123.517,136.238,107.792,122.967,112.604,146.704,131.742,173.200,
233,169.700,95.700,157.525,104.567,122.171,127.233,174.971,120.967,115.246,144.008,121.058,227.129,73.404,124.488,106.829,134.454,126.958,171.579,172.117,128.067,88.767,123.721,104.300,100.146,76.638,121.067,148.883,125.642,88.054,62.317,120.592,187.908,217.979,144.892,198.421,107.542,83.325,159.967,141.279,136.588,109.300,122.379,112.050,109.692,106.275,101.221,159.200,181.596,134.054,126.525,123.146,136.721,112.392,132.092,127.363,145.800,124.213,157.208,
234,163.900,109.700,160.079,104.200,113.775,116.158,119.667,136.075,116.171,144.542,127.783,202.750,98.771,126.488,104.908,122.600,129.738,139.929,171.467,121.846,99.817,127.596,117.425,81.117,102.896,120.608,141.158,114.633,92.904,73.850,141.388,183.783,214.883,126.633,170.133,113.088,96.633,152.888,140.963,139.758,123.471,134.646,140.829,113.658,113.592,99.375,161.883,165.321,127.588,132.867,128.933,100.738,117.075,141.854,129.321,154.342,99.500,135.571,
235,154.200,123.000,145.183,139.292,114.396,98.771,100.208,141.838,124.209,146.496,100.950,234.654,108.688,112.913,127.538,122.163,133.000,133.746,137.250,143.775,97.600,114.942,101.904,89.400,100.263,133.713,133.813,94.617,95.783,89.254,134.642,202.008,200.346,125.754,189.433,114.213,84.379,130.863,118.854,96.779,133.496,132.550,128.333,124.038,113.417,105.346,172.063,185.888,124.925,127.342,134.883,112.121,115.671,123.850,122.004,153.813,129.658,163.333,
236,153.400,126.800,121.113,138.829,128.767,122.017,94.600,124.829,136.283,126.813,85.696,220.263,111.754,131.763,121.988,86.804,131.617,140.154,136.792,145.454,78.850,98.121,102.046,92.767,91.396,152.600,189.908,77.570,97.896,69.375,142.438,159.217,158.558,143.671,181.383,136.900,74.092,147.338,116.663,104.388,124.375,136.092,120.567,127.138,100.533,105.483,185.863,163.975,118.613,124.671,136.867,111.633,106.621,116.800,104.567,138.733,127.629,150.046,
237,157.800,117.600,110.296,148.350,120.871,119.988,99.063,161.483,110.133,100.346,100.358,207.779,96.604,129.271,111.021,80.725,146.450,143.525,126.629,146.063,74.650,105.450,95.450,107.771,88.100,141.504,157.088,97.887,122.863,78.804,132.013,157.588,193.183,128.667,180.658,88.692,104.183,125.079,137.600,108.179,113.925,142.421,102.042,137.717,97.433,111.254,196.850,181.646,99.783,132.013,137.858,108.600,106.496,135.750,91.629,144.138,129.017,152.783,
238,181.100,113.900,118.054,136.492,129.104,115.763,127.650,188.900,86.333,129.904,100.500,183.142,74.867,105.358,88.992,82.938,138.892,111.592,134.663,149.321,91.850,110.175,94.904,118.804,91.925,144.975,154.688,90.341,118.250,78.454,108.863,157.413,179.854,115.883,191.104,96.063,105.654,138.958,137.492,111.088,108.121,173.933,112.238,132.133,104.088,98.738,167.496,169.542,122.025,128.758,126.588,108.158,96.942,142.879,97.067,127.092,120.629,154.254,
239,163.100,100.600,131.075,125.546,115.179,121.158,136.042,159.829,103.679,142.546,157.633,242.354,80.779,95.054,111.813,125.029,157.008,106.525,126.188,126.138,92.133,123.629,104.375,114.646,80.508,164.504,144.863,91.132,115.546,100.654,123.450,157.829,192.558,103.838,214.608,102.029,112.896,140.275,167.154,127.983,121.125,130.292,112.225,121.796,106.917,103.108,168.342,141.054,113.492,135.713,129.896,119.379,93.246,116.921,102.338,128.442,111.400,140.858,
240,146.700,92.900,133.100,169.133,110.246,122.404,115.621,151.871,119.896,163.783,192.608,168.200,65.517,122.104,150.433,123.050,138.004,93.333,123.171,132.917,98.175,110.225,115.663,104.075,88.688,156.688,131.196,110.100,89.425,72.517,121.854,143.242,170.892,112.504,203.267,96.271,117.467,140.842,117.925,151.313,117.525,125.846,123.558,106.429,105.513,95.783,151.246,164.408,118.929,131.892,130.346,96.996,108.217,113.800,109.583,124.813,127.267,122.733,
241,148.000,89.700,133.008,160.996,103.983,99.696,98.792,164.621,131.821,186.388,180.133,231.742,75.596,133.396,121.292,126.017,128.092,91.283,117.038,130.167,101.175,110.571,109.229,89.496,100.521,128.733,131.175,132.375,95.871,85.517,142.313,160.054,181.083,126.083,162.696,90.275,114.654,127.363,97.471,145.383,106.896,136.121,131.554,115.013,108.258,94.071,144.613,134.771,124.663,130.846,97.279,103.696,134.150,130.954,116.196,135.425,123.217,129.258,
242,145.600,94.400,150.696,126.867,88.438,77.225,134.758,182.475,134.529,151.033,154.396,213.017,93.733,138.904,108.754,115.238,115.600,104.588,115.667,133.888,75.033,92.821,100.033,97.271,92.358,126.217,131.517,103.517,90.825,89.700,137.267,165.175,202.063,117.888,167.671,118.979,106.329,129.275,111.408,123.217,128.967,127.546,137.188,137.304,109.529,90.429,140.942,156.992,126.050,118.875,93.258,117.383,121.196,120.933,108.942,119.263,105.988,114.783,
243,157.700,110.600,157.396,165.413,84.071,107.767,128.025,187.421,143.908,123.342,130.217,232.596,89.213,176.467,91.383,111.742,132.542,129.721,133.013,153.046,85.746,87.513,103.658,111.108,91.550,125.754,111.746,74.088,97.367,85.533,133.338,159.725,196.054,126.496,181.254,137.071,90.621,138.046,117.238,180.671,114.150,119.821,126.950,120.904,106.321,88.746,162.908,149.783,121.463,124.600,101.629,106.850,131.192,110.213,108.242,106.429,84.671,111.638,
244,155.600,115.000,133.638,150.892,78.238,120.058,139.083,175.488,107.871,105.758,110.225,253.104,96.096,141.729,89.450,108.729,135.908,146.400,172.575,126.888,90.333,80.163,112.654,120.250,120.679,111.000,122.708,78.830,117.642,72.613,117.304,161.458,144.621,137.258,183.800,125.513,88.804,113.446,111.450,156.092,115.608,93.488,117.608,117.813,83.071,83.971,145.971,159.150,99.142,89.546,90.492,95.304,142.413,101.338,99.121,110.004,100.288,112.646,
245,138.300,106.000,110.329,126.742,98.117,115.908,117.646,151.058,77.425,101.938,122.138,224.800,83.871,108.213,81.383,107.242,125.313,137.813,145.613,111.571,86.667,95.238,96.429,128.188,108.021,105.458,110.254,77.888,115.950,64.738,96.417,137.354,142.079,148.813,163.213,99.850,84.150,104.250,95.450,136.892,96.013,73.792,92.858,86.263,89.125,99.729,122.675,140.525,86.967,96.475,94.188,85.083,124.308,96.667,91.063,100.950,93.050,113.367,
246,141.800,91.600,97.533,110.358,110.771,121.067,101.821,122.917,91.475,141.121,144.425,213.642,89.642,91.663,73.033,122.388,135.475,117.713,128.717,118.242,87.383,121.883,95.025,137.517,97.983,89.325,105.017,84.733,110.317,65.896,82.683,97.608,150.908,121.371,146.204,122.625,87.133,101.321,93.838,156.958,93.713,91.517,93.475,112.788,82.638,83.529,104.838,104.442,92.708,99.683,104.238,86.850,95.529,92.467,105.325,116.288,92.950,93.250,
247,147.100,100.100,92.892,119.946,112.104,107.654,125.692,99.138,96.083,145.846,133.179,147.642,86.879,87.775,84.275,106.888,119.088,106.042,122.267,99.238,92.329,146.379,102.350,108.133,83.263,96.963,115.008,88.717,98.371,63.042,90.892,134.879,137.846,104.029,175.667,102.013,77.008,120.533,99.196,116.854,80.233,100.379,92.833,105.167,77.742,64.967,96.679,93.692,93.000,110.658,100.463,88.963,106.000,104.529,97.504,101.558,79.917,93.504,
248,131.000,96.500,94.392,114.746,117.604,81.483,112.817,127.842,90.471,150.608,126.229,125.708,72.733,89.604,104.904,108.733,115.996,97.996,101.583,103.821,92.813,137.225,90.867,98.704,98.413,99.688,126.592,80.683,82.958,64.908,100.104,120.442,147.754,96.738,115.446,92.971,89.083,109.796,89.167,87.029,87.775,97.088,106.100,102.263,73.550,64.413,115.429,113.917,92.271,101.250,77.004,80.254,107.058,100.717,93.554,99.400,80.513,86.792,
249,110.000,94.400,98.071,124.438,114.121,74.175,104.754,149.521,98.717,149.688,94.225,142.054,103.333,143.604,114.442,110.550,107.883,90.313,105.888,113.713,112.717,118.879,82.163,86.463,108.742,113.154,126.000,98.946,77.375,70.875,96.658,129.271,146.817,114.717,98.329,101.575,80.858,112.117,93.188,93.950,88.904,98.775,109.204,114.204,67.458,69.008,117.529,134.363,90.008,98.246,74.708,80.288,117.513,99.667,90.538,81.142,74.346,107.842,
250,118.100,92.200,91.733,133.904,95.417,107.571,103.375,186.163,96.433,140.213,90.946,177.850,123.071,225.854,125.504,94.708,85.096,127.779,143.317,107.058,97.688,130.554,77.508,136.633,119.700,121.200,123.846,93.417,98.796,79.583,108.042,135.404,111.967,98.013,136.375,102.658,69.263,91.867,73.483,87.629,81.400,98.446,81.271,91.950,77.758,89.029,123.904,152.242,90.096,80.700,75.233,87.813,128.071,105.442,87.121,115.117,79.000,126.494,
251,129.100,102.800,102.463,133.046,94.292,106.638,129.933,152.233,79.813,104.267,114.354,208.567,99.204,199.938,101.229,82.538,105.417,151.400,142.996,121.558,85.821,124.363,96.508,119.567,119.142,99.179,102.188,82.108,115.921,78.738,99.383,117.963,114.463,89.058,164.629,131.488,65.708,75.275,78.433,96.892,88.121,82.821,77.350,79.350,70.342,92.204,123.692,112.117,74.196,78.479,93.942,85.163,118.646,85.663,73.863,97.467,84.442,139.078,
252,130.600,105.000,115.021,118.417,96.188,110.713,117.183,133.604,68.329,126.975,123.242,226.308,105.221,176.033,83.946,96.333,142.275,177.725,105.633,123.054,87.908,125.267,102.204,118.308,109.142,97.363,133.867,95.900,113.863,74.975,81.763,119.804,129.379,92.125,126.625,109.771,66.500,83.767,94.896,104.004,93.792,88.896,64.775,98.346,65.025,85.142,140.596,113.988,79.163,79.692,94.942,77.342,94.567,79.458,70.221,109.004,93.392,120.472,
253,137.200,103.300,126.892,136.346,93.458,115.475,112.875,123.288,98.942,143.833,120.438,202.983,87.371,135.825,107.192,109.613,126.692,155.479,122.388,110.088,113.358,116.333,110.083,109.583,108.358,92.242,120.733,97.358,123.271,69.088,65.067,130.846,140.854,86.254,141.229,84.217,77.963,110.763,84.496,105.242,81.833,87.196,81.204,89.775,85.921,72.983,120.154,91.808,113.354,80.308,100.550,67.142,106.363,79.646,81.892,91.708,74.529,121.294,
254,125.700,109.400,111.525,144.963,115.467,115.663,96.183,117.858,102.858,144.783,126.075,202.171,70.404,131.692,117.033,105.667,111.154,141.488,128.613,96.967,110.250,104.742,117.258,107.842,86.558,107.404,114.521,97.346,90.192,59.117,103.413,136.279,127.808,108.508,149.654,80.733,79.179,111.508,64.075,128.446,70.233,103.446,89.579,106.029,84.796,67.867,111.829,105.817,124.683,76.367,99.788,93.046,115.183,94.638,83.258,110.713,69.946,106.039,
255,95.200,98.400,106.317,134.813,127.396,111.725,84.029,122.088,117.629,167.175,101.013,180.625,84.463,146.613,121.733,100.175,86.896,129.175,104.100,120.371,110.358,113.063,114.729,125.975,86.392,103.358,140.718,90.350,78.083,74.704,108.796,126.696,149.758,124.375,98.317,102.304,104.825,80.129,74.475,110.304,84.983,92.696,94.000,90.529,84.908,68.825,127.638,114.025,106.988,92.263,97.158,78.754,115.350,90.554,104.517,96.517,64.188,106.194,
256,115.800,89.400,124.488,138.546,110.529,94.471,85.033,163.088,111.942,186.617,94.133,207.463,100.113,151.067,106.296,106.625,88.921,125.813,98.954,144.150,107.308,105.263,121.188,90.846,90.663,116.417,115.800,78.204,99.267,76.158,107.563,117.454,133.771,117.908,130.321,135.163,92.963,79.650,80.463,101.221,88.600,91.708,84.942,74.158,65.046,77.404,109.921,126.533,116.958,94.254,76.850,90.996,107.529,73.683,79.979,100.033,83.146,115.478,
257,107.100,110.900,118.754,131.875,81.033,115.425,109.317,133.371,116.221,137.988,85.679,160.979,113.442,193.663,100.971,82.275,109.746,146.000,109.267,144.504,90.746,107.925,125.567,91.600,98.663,120.171,107.042,95.821,86.925,75.142,120.579,147.296,119.213,118.121,125.538,129.454,89.425,108.171,78.071,98.467,80.525,101.046,88.188,70.692,63.892,85.571,104.717,98.317,101.163,82.017,80.392,69.933,109.258,99.317,76.888,111.725,85.854,91.600,
258,116.700,101.000,125.683,136.508,88.154,119.167,115.196,120.521,103.504,111.017,102.808,143.133,113.667,170.054,91.263,76.463,119.138,167.721,117.067,96.279,91.333,111.696,115.579,102.200,107.871,117.450,91.896,95.646,99.688,60.996,107.688,153.992,121.179,138.592,117.279,128.179,73.388,85.067,76.675,98.863,79.013,100.467,81.700,69.183,81.446,94.250,107.529,102.621,73.096,86.754,95.588,91.508,113.096,90.058,74.292,105.954,67.254,90.833,
