day,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
43,,,,,,2.691,,,,,18.300,16.000,,,,,,,3.267,1.771,3.971,3.883,1.748,3.171,2.213,3.675,3.079,2.650,2.561
44,,,,,,2.683,,,,,18.300,16.000,,,,,,,3.304,1.796,4.042,3.900,1.808,3.125,2.304,3.658,2.758,2.650,2.628
45,,,,,,2.671,,,,,18.300,16.000,,,,,,,3.354,1.938,4.038,3.917,1.787,3.192,2.267,3.621,2.758,2.663,2.628
46,,,,,,2.671,,,,,18.300,16.000,,,,,,,3.375,2.004,4.029,4.004,1.850,3.252,2.404,3.558,2.900,2.746,2.572
47,,,,,,2.587,,,,,18.300,16.000,,,,,,,3.321,2.071,3.958,4.004,1.941,3.413,2.665,3.554,3.088,2.896,2.533
48,,,,,,2.471,,,,,18.300,16.000,,,,,,,3.308,2.358,3.913,4.075,2.000,3.538,2.762,3.558,3.208,3.013,2.600
49,,,,,,2.383,,,,,18.300,16.000,,,,,,,3.317,2.354,3.917,4.200,2.126,3.517,2.777,3.483,3.200,3.092,2.694
50,,,,,,2.304,,,,,18.300,16.000,,,,,,,3.279,2.383,3.950,4.200,2.163,3.388,2.791,3.458,3.196,3.146,2.833
51,,,,,,2.213,,,,,18.300,16.000,,,,,,,3.225,2.460,3.996,4.154,2.239,3.217,2.862,3.417,3.246,3.258,2.976
52,,,,,,2.346,,,,,18.300,16.000,,,,,,,3.221,2.471,4.050,4.129,2.342,3.022,2.833,3.396,3.342,3.267,3.131
53,,,,,,2.500,,,,,18.300,16.000,,,,,,,3.221,2.446,4.083,4.071,2.429,2.946,2.775,3.408,3.483,3.100,3.011
54,,,,,,2.642,,,,,18.300,16.000,,,,,,,3.217,2.400,4.100,4.054,2.529,2.963,2.848,3.425,3.542,2.950,2.800
55,,,,,,2.767,,,,,18.300,16.000,,,,,,,3.213,2.388,4.142,4.083,2.523,3.104,2.810,3.463,3.513,2.779,2.617
56,,,,,,2.825,,,,,18.300,16.000,,,,,,,3.238,2.371,4.200,4.063,2.509,3.177,2.761,3.533,3.600,2.688,2.450
57,,,,,,2.848,,,,,18.300,16.000,,,,,,,3.321,2.338,4.342,4.117,2.514,3.283,2.722,3.496,3.633,2.800,2.417
58,,,,,,2.918,,,,,18.300,16.000,,,,,,,3.354,2.342,4.442,4.246,2.543,3.409,2.713,3.604,3.638,2.908,2.300
59,,,,,,3.009,,,,,18.300,16.000,,,,,,,3.487,2.479,4.525,4.354,2.592,3.538,2.778,3.625,3.754,2.992,2.394
60,,,,,,3.133,,,,,18.300,16.000,,,,,,,3.496,2.496,4.529,4.417,2.717,3.600,2.848,3.629,3.858,3.154,2.433
