day,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
170,14.241,12.823,13.409,15.290,14.505,14.713,14.100,13.683,14.892,14.908,14.779,14.292,14.771,13.975,15.438,13.304,12.785,13.560,14.621,14.195,17.343,15.403,14.180,15.365,15.865,13.641,15.033,12.247,
171,14.164,12.933,13.427,15.461,14.474,14.650,14.458,13.642,14.758,14.942,14.821,14.208,14.688,14.050,15.495,13.242,12.973,13.418,14.594,14.396,17.508,15.327,14.645,15.840,15.755,13.752,15.423,12.735,
172,14.622,13.155,13.635,15.742,14.322,14.952,14.996,,14.496,15.142,15.096,14.354,14.575,13.974,15.357,13.360,13.209,13.583,14.378,14.523,17.466,15.530,14.774,16.132,15.755,13.919,15.974,13.049,
173,14.971,13.146,13.841,15.788,14.274,15.396,15.146,14.300,14.546,15.271,15.138,14.517,14.671,14.046,14.843,13.515,13.495,13.699,14.419,14.865,17.545,15.611,14.828,16.265,16.051,14.081,16.448,13.267,
174,15.268,13.380,13.696,15.370,14.101,15.438,15.196,14.267,14.763,15.292,15.029,14.704,14.775,14.325,14.691,13.851,13.467,13.804,14.401,15.172,17.165,15.830,15.080,16.378,16.028,14.375,16.637,13.541,
175,15.543,13.492,13.905,15.158,14.386,15.396,15.042,14.433,14.700,15.563,15.421,14.996,14.779,14.154,15.081,14.350,13.365,13.648,14.287,15.552,17.211,16.060,15.285,16.576,16.018,14.582,16.418,13.822,
176,15.669,13.721,14.235,15.042,14.378,15.403,15.004,14.788,14.933,16.058,15.529,15.292,14.692,13.838,15.232,14.375,13.489,13.641,14.370,15.643,17.370,16.094,15.583,16.770,15.994,,16.698,13.970,
177,15.833,13.732,14.473,15.183,14.142,15.585,15.200,15.163,15.183,16.500,15.663,15.463,15.017,13.950,15.200,14.351,13.594,13.523,14.288,15.550,17.784,16.240,15.938,16.685,15.760,,17.164,13.990,
178,16.086,14.043,14.600,15.408,14.241,15.730,15.342,15.504,15.600,16.517,15.658,15.663,15.008,14.138,15.189,14.688,13.648,13.279,14.444,15.426,18.286,16.588,16.036,16.717,15.519,,17.464,14.073,
179,16.484,14.050,14.895,15.588,14.322,16.018,15.392,15.183,15.933,16.925,15.700,15.954,15.354,14.408,15.650,15.035,13.711,13.070,14.948,15.665,18.733,17.042,15.910,16.557,15.548,,17.495,14.226,
180,16.626,14.117,15.083,15.825,14.153,16.038,15.442,,16.242,17.146,16.104,15.988,15.429,14.567,15.724,15.010,13.711,13.174,15.345,15.737,18.787,17.436,15.962,16.382,15.635,,17.490,14.320,
181,16.805,14.606,15.325,16.076,14.054,16.235,15.629,15.000,16.083,17.296,16.217,16.100,15.367,14.617,15.804,14.794,13.715,13.278,15.666,15.732,18.768,17.597,16.262,16.287,15.925,15.250,17.633,14.905,
182,16.867,15.125,15.375,16.433,14.314,16.415,15.700,15.070,16.200,17.421,16.325,16.388,15.675,15.033,16.243,14.738,13.828,13.414,16.080,16.025,18.825,17.791,16.726,16.299,16.072,15.167,17.796,15.120,
183,16.901,15.197,15.492,16.802,14.022,16.370,15.939,15.500,16.204,17.442,16.417,16.646,15.683,15.071,16.993,14.721,14.043,13.833,16.514,16.143,18.839,17.916,16.910,16.036,16.166,14.847,17.909,15.180,
184,16.743,15.450,15.688,16.933,14.180,16.320,16.200,14.992,16.488,17.654,16.083,17.121,15.904,15.158,17.083,14.926,14.174,14.090,16.725,16.189,19.205,18.115,17.094,15.754,16.064,14.787,18.058,15.395,
185,16.855,15.680,16.132,17.118,14.349,15.920,16.629,14.983,16.646,17.838,16.408,17.363,16.329,15.325,17.640,14.985,14.290,14.122,16.812,16.112,19.482,18.235,17.233,16.221,16.402,14.600,18.263,15.169,
186,16.784,15.521,16.397,17.238,14.668,15.894,16.942,14.850,17.117,17.733,17.063,17.858,16.633,15.304,17.521,15.495,14.345,14.043,16.859,16.290,19.536,18.087,17.323,16.537,16.615,14.743,18.457,15.063,
187,16.820,15.419,16.601,17.412,14.930,16.081,16.996,14.900,17.150,17.633,17.338,17.596,16.729,15.613,17.027,15.580,14.647,14.171,17.132,16.480,19.839,18.065,17.477,16.746,16.957,15.063,18.617,15.273,
188,17.247,15.675,16.510,17.721,15.146,16.085,16.846,15.246,17.438,17.683,17.208,17.429,17.058,15.796,16.976,15.971,14.897,14.360,17.380,16.965,19.933,18.123,17.608,16.891,17.053,15.454,18.810,15.612,
189,17.613,15.975,16.442,18.236,15.092,16.363,17.517,15.529,17.383,17.533,17.358,17.746,16.979,16.025,17.067,16.193,14.829,14.504,17.538,17.343,20.115,18.043,17.759,17.200,17.129,15.565,18.809,15.441,
190,17.775,16.103,16.515,18.080,15.317,16.480,17.758,16.125,17.429,17.283,17.546,17.992,17.396,16.125,17.182,16.462,14.655,14.678,17.620,17.555,20.117,18.098,18.078,17.443,17.508,15.650,18.726,15.570,
191,17.643,16.026,16.295,18.328,15.794,16.469,17.883,16.042,18.142,17.513,17.392,17.921,17.542,16.221,17.454,16.687,14.778,15.083,17.525,17.518,20.301,18.120,18.135,17.517,17.660,15.910,19.186,15.709,
192,17.537,15.853,16.184,18.545,15.887,16.660,17.729,16.000,18.317,17.888,17.238,17.380,17.738,16.258,17.638,16.974,15.080,15.571,17.598,17.539,20.093,18.225,17.953,17.543,17.801,16.118,19.008,16.028,
193,17.270,15.884,16.129,18.590,16.225,16.619,18.917,16.125,18.325,17.542,16.663,17.188,17.871,16.246,17.653,16.725,15.129,15.669,17.471,17.656,20.068,18.011,18.002,17.754,17.898,16.308,19.260,16.336,
194,17.307,15.920,16.162,18.365,16.300,16.754,18.800,16.125,18.733,17.926,16.725,17.396,17.792,16.521,17.348,16.719,15.055,15.748,17.466,17.557,19.753,18.100,18.261,18.030,18.174,16.308,18.866,16.695,
195,17.507,16.333,16.448,18.254,16.003,16.768,18.563,17.200,18.267,17.992,16.758,17.442,17.725,16.721,17.365,16.898,14.897,15.818,17.700,17.648,19.798,17.985,18.424,18.281,18.143,16.481,18.788,16.857,
196,17.868,16.646,16.622,18.574,15.964,17.053,18.279,17.275,18.508,17.583,16.888,17.517,17.325,16.900,17.582,17.149,15.242,15.921,17.720,17.904,19.851,17.990,18.472,18.478,18.195,16.572,18.860,17.044,
197,18.072,16.672,16.577,19.077,16.161,17.537,18.142,17.000,18.317,17.913,17.075,17.688,17.233,17.021,17.805,17.463,15.593,16.035,17.815,17.975,19.535,18.087,18.329,18.677,18.061,16.806,18.853,17.185,
198,18.555,16.383,16.790,18.627,16.060,17.816,17.938,17.083,18.500,18.200,17.067,17.692,17.183,17.325,17.958,17.590,15.731,16.095,18.045,18.129,19.283,18.085,17.902,18.647,17.917,16.998,18.781,17.280,
199,18.830,16.195,16.890,18.952,16.093,17.807,17.888,17.417,18.946,18.442,17.396,17.496,17.363,17.625,18.204,17.726,15.773,16.357,18.142,18.193,19.443,18.451,18.064,18.954,17.787,17.162,19.130,,
200,18.851,16.289,17.134,18.694,16.340,17.723,17.988,17.583,19.271,18.313,17.633,17.617,17.663,17.444,18.389,17.678,15.750,16.424,18.106,18.288,19.590,18.416,18.345,18.979,17.507,17.343,19.151,,
201,19.063,16.379,17.371,18.533,16.223,17.679,18.321,17.375,19.425,18.525,17.696,17.813,17.979,17.446,18.517,17.998,15.768,16.446,18.189,18.180,19.595,18.421,18.334,18.750,17.828,17.595,19.331,,
202,19.171,16.367,17.515,,16.059,17.926,18.538,17.125,19.378,18.552,17.729,18.175,18.013,17.629,18.707,18.343,15.935,16.533,18.470,18.045,19.486,18.429,18.253,18.701,18.328,17.715,19.195,17.922,
203,18.876,16.611,17.450,,16.321,18.353,18.783,17.667,19.321,18.817,17.875,18.100,18.096,17.913,19.231,18.023,16.062,16.492,18.779,18.056,19.246,18.508,18.680,18.915,18.623,17.956,19.033,18.118,
204,19.099,16.743,17.714,,16.557,18.492,19.158,17.958,19.200,18.800,18.017,18.773,18.400,18.133,19.314,17.992,16.210,16.438,19.160,18.051,19.113,18.602,18.792,18.971,18.880,18.155,19.281,18.182,
205,19.191,16.585,17.849,,16.802,18.636,19.408,18.125,18.992,19.557,18.004,18.654,18.300,18.017,19.290,18.415,16.309,16.351,19.201,17.750,19.428,18.642,18.809,19.096,18.653,18.231,19.567,18.175,
206,19.322,16.738,17.835,,16.913,18.537,19.175,18.413,19.042,20.413,18.104,18.850,18.467,18.346,19.633,19.183,16.443,16.648,19.426,17.640,19.527,18.836,18.778,19.335,18.415,18.167,19.707,18.430,
207,19.245,17.337,17.862,,17.008,18.480,19.033,18.363,19.629,20.217,18.571,19.225,18.792,18.517,19.910,19.230,16.522,16.824,19.379,17.825,19.444,19.065,18.913,19.610,18.460,18.019,19.744,18.609,
208,19.307,17.573,18.190,20.232,17.271,18.537,19.092,18.354,19.417,19.800,18.904,19.488,18.804,18.542,20.071,19.146,16.764,17.039,19.582,18.048,19.191,19.307,19.220,19.637,18.829,18.113,19.740,18.797,
209,19.322,18.294,18.340,20.417,17.495,18.614,18.879,18.296,19.954,19.296,18.838,19.546,19.113,18.658,20.037,19.029,16.990,17.289,19.577,18.448,19.147,19.444,19.110,19.502,18.835,18.273,19.707,18.937,
210,18.499,18.387,18.174,20.660,17.595,19.158,18.679,18.388,19.821,19.908,18.858,19.579,19.158,18.554,19.891,19.316,17.017,17.303,19.491,18.907,19.558,19.770,19.203,19.621,19.027,18.458,20.045,19.010,
211,18.178,18.169,18.058,20.781,17.698,18.840,18.817,18.663,20.179,20.004,18.938,19.267,18.958,18.513,19.765,19.697,17.140,17.464,19.716,19.414,19.862,19.941,19.160,19.630,19.035,18.606,20.433,19.250,
212,18.206,18.592,18.127,20.718,17.804,19.246,18.554,18.654,20.108,20.104,19.017,19.254,18.950,18.392,19.584,19.647,17.533,17.628,19.437,19.520,20.082,20.098,,19.693,18.917,18.757,20.372,19.226,
213,,18.423,18.322,,18.172,19.229,18.717,18.888,20.013,20.221,19.046,19.258,19.125,18.487,19.898,19.639,17.728,17.823,19.300,19.650,20.066,19.990,19.596,19.707,19.081,18.935,20.227,19.285,
214,20.038,18.566,18.477,21.600,18.051,19.053,18.533,18.613,19.892,20.483,18.758,19.425,19.271,18.538,20.145,20.246,17.790,17.815,19.162,19.766,20.499,19.939,19.572,19.746,19.347,18.722,20.353,19.300,
215,19.437,18.361,18.554,21.376,18.119,19.220,18.804,18.754,19.758,20.158,18.700,19.358,19.308,18.821,20.357,19.873,17.827,17.780,19.432,19.804,20.134,19.872,19.690,19.596,19.528,18.593,20.531,19.162,
216,19.886,18.132,18.879,21.029,18.280,19.024,18.742,18.492,20.213,19.996,19.021,19.463,19.363,18.913,20.006,19.781,18.180,17.980,19.293,20.078,20.245,19.590,19.752,19.463,19.575,18.604,20.577,19.006,
217,20.102,17.785,19.141,20.910,18.437,19.602,18.975,18.154,20.196,19.971,19.250,19.596,19.354,19.287,19.721,19.864,18.154,18.240,19.385,20.075,20.135,19.683,19.761,19.808,19.649,18.630,20.539,18.806,
218,19.520,17.709,19.350,21.005,18.259,19.623,19.338,17.850,20.063,20.071,19.471,19.983,19.808,19.388,19.357,19.723,18.335,18.459,19.406,20.007,19.789,20.125,19.922,20.092,19.640,18.720,20.270,18.891,
219,19.362,17.466,19.346,20.841,18.147,19.623,19.133,17.675,20.117,19.788,19.625,20.225,19.496,19.517,19.260,19.575,18.352,18.524,19.671,19.943,19.839,20.141,19.976,20.223,19.756,18.748,20.500,19.016,
220,19.202,17.825,19.363,20.983,18.095,19.934,,18.138,20.138,19.538,19.600,19.940,19.383,19.146,19.459,19.709,18.335,18.663,19.773,19.956,20.188,20.105,20.004,20.359,19.787,18.424,20.218,19.073,
221,19.613,18.020,19.285,21.107,18.260,20.024,,18.494,20.617,19.863,,19.671,19.446,19.404,19.700,19.950,18.370,18.595,20.008,19.820,20.275,19.897,19.998,20.519,19.993,18.500,19.888,19.088,
222,19.075,18.189,19.328,20.770,18.473,19.892,,18.579,20.867,20.188,,19.592,19.354,19.654,19.991,19.507,18.428,18.362,20.177,20.095,20.393,19.739,19.935,20.694,20.053,18.488,20.181,19.065,
223,19.104,18.341,19.291,20.697,18.533,16.700,,18.429,20.729,20.367,,19.629,19.971,19.425,19.838,19.436,18.465,18.313,20.386,19.955,20.440,19.645,19.958,20.799,20.085,18.546,20.485,19.174,
224,18.850,18.138,19.488,20.988,18.580,19.324,,19.058,20.463,20.396,,19.767,19.504,19.383,19.940,19.594,18.610,18.357,20.587,20.044,20.642,19.745,20.042,20.345,19.948,18.656,20.648,19.123,
225,18.703,18.259,19.542,21.300,18.459,19.419,,19.042,20.400,20.438,,20.046,19.421,19.740,19.990,19.424,18.751,18.485,20.708,20.137,20.745,19.818,19.897,20.002,20.089,,20.685,19.136,
226,18.966,18.051,19.719,21.345,18.335,19.329,,19.204,20.325,20.533,,20.004,19.604,19.904,19.411,19.731,18.712,18.810,20.755,20.243,20.801,20.010,19.560,19.896,20.197,,20.940,18.995,
227,19.135,18.333,19.616,20.812,18.283,19.151,,19.721,20.475,20.500,,20.108,19.625,20.004,19.044,19.983,18.421,18.634,21.178,20.299,20.664,20.129,19.825,19.908,19.944,,21.062,19.201,
228,19.024,18.535,19.719,20.550,18.243,19.190,19.500,19.583,20.396,20.350,,19.779,19.879,20.246,18.850,20.263,18.633,18.828,20.768,20.512,20.318,20.147,19.883,19.887,19.858,,20.877,19.564,
229,18.550,18.655,19.419,,18.312,,19.279,20.013,20.279,20.713,,19.848,19.888,20.275,19.151,20.357,18.736,18.963,20.578,20.306,20.370,20.345,19.784,19.897,19.780,,20.568,19.765,
230,18.611,18.515,19.597,20.430,18.475,19.622,19.004,19.663,20.233,20.613,,20.165,19.692,20.400,19.508,20.347,18.635,19.300,20.559,20.496,20.574,20.445,20.104,19.704,20.018,,20.214,19.925,
231,18.880,18.295,19.753,20.563,18.618,19.336,18.725,19.775,20.317,20.383,,20.538,19.542,20.238,19.684,20.150,18.757,19.087,20.506,20.485,20.698,20.536,20.024,19.925,19.933,,20.403,19.957,
232,19.378,18.494,19.674,20.713,18.822,19.078,18.838,19.558,20.071,20.629,,20.467,19.396,20.225,19.600,19.628,18.913,19.361,20.438,20.403,20.632,20.691,20.178,19.926,19.983,,20.366,20.074,
233,19.409,18.148,19.540,20.742,18.953,18.971,18.667,19.221,20.329,20.586,,20.456,19.438,20.075,19.803,19.452,19.046,19.213,20.256,20.249,20.275,20.715,20.416,20.063,19.972,,20.412,19.992,
234,19.576,18.119,19.531,20.600,18.767,19.195,18.767,19.354,20.267,,,20.600,19.721,20.121,19.483,19.239,18.970,19.024,20.273,20.469,20.036,20.858,20.778,19.783,19.728,,20.485,20.065,
235,19.418,18.524,19.530,20.417,18.941,19.390,18.754,19.629,19.988,,,20.250,20.008,20.121,19.332,19.262,18.953,18.742,20.293,20.469,20.310,20.544,20.909,19.476,19.743,,20.050,20.292,
236,19.318,18.723,19.495,20.172,19.015,19.703,18.488,19.788,20.004,20.555,,19.879,19.908,20.154,19.161,19.360,19.267,18.555,20.203,20.515,20.281,20.310,20.792,19.223,19.883,,20.119,20.513,
237,19.435,18.600,19.536,20.512,19.242,19.948,18.625,19.725,20.129,20.154,,20.100,19.975,20.296,19.322,19.653,19.255,18.313,20.096,20.455,20.007,20.436,20.275,19.017,19.801,,20.253,20.628,
238,19.703,18.591,19.670,20.546,19.231,19.606,18.533,19.792,20.304,19.908,,20.342,19.638,20.113,19.432,19.625,19.224,18.491,20.238,20.496,20.117,20.528,20.328,18.840,19.694,,20.078,20.574,
239,19.785,18.500,19.675,20.489,19.338,19.425,18.821,19.892,20.104,19.863,,20.379,19.425,19.783,19.423,19.345,19.267,18.813,20.177,20.449,20.124,20.493,20.596,18.740,19.874,,19.751,20.500,
240,19.786,18.393,19.629,20.477,19.545,19.326,18.729,20.213,19.867,19.850,,20.613,19.488,19.679,19.288,19.063,19.345,18.680,20.249,20.468,20.044,20.448,20.645,18.971,20.058,,19.690,19.957,
241,19.755,18.536,19.707,20.695,19.290,19.117,18.775,20.233,19.950,19.842,,20.517,19.854,19.333,19.086,18.847,19.534,18.787,20.333,20.254,19.895,20.199,20.663,19.158,19.770,,20.045,20.199,
242,19.893,18.708,19.820,20.671,18.711,19.318,19.183,20.100,20.033,19.871,,19.947,19.983,19.367,19.063,18.775,19.446,18.712,20.272,20.113,19.584,20.123,20.694,19.046,19.638,,20.078,20.010,
243,19.858,18.842,19.745,21.011,18.405,19.448,19.225,20.017,20.075,20.025,,19.421,20.092,19.333,19.236,18.795,19.102,18.772,20.266,19.778,19.384,20.198,20.256,19.046,,,19.705,20.244,
244,19.940,18.691,19.797,21.342,18.512,19.397,19.229,20.021,19.938,20.308,,19.658,20.000,18.775,19.769,18.890,18.935,18.835,20.358,19.400,19.380,19.963,20.074,19.138,20.132,,19.170,20.195,
245,20.121,18.597,19.780,21.196,18.464,18.763,19.050,20.100,20.171,20.038,,19.821,20.208,18.479,20.013,18.831,19.059,18.761,20.416,19.357,19.403,19.843,20.218,,20.106,,19.439,20.378,
246,20.320,18.438,19.543,21.238,18.429,18.442,19.021,19.704,20.288,19.658,,20.042,20.225,18.421,20.136,18.834,18.971,18.590,20.754,19.334,19.186,19.598,20.383,,20.160,,19.727,20.322,
247,20.614,18.424,19.646,21.467,18.354,18.296,18.979,19.392,20.679,19.313,,20.054,20.408,18.658,19.906,18.973,,18.493,20.739,19.266,19.041,19.340,20.396,,20.118,,19.833,20.306,
248,20.345,18.243,19.806,21.514,18.238,18.434,18.842,19.517,20.909,19.179,,20.154,20.200,18.633,19.873,18.519,,18.528,20.867,19.532,18.831,19.192,20.373,,20.228,,19.873,20.336,
249,19.938,18.023,19.557,21.795,18.000,18.450,18.313,19.396,21.029,19.100,,20.125,20.232,18.646,19.724,18.085,19.320,18.861,20.777,19.629,18.730,18.983,20.133,,20.206,,19.948,20.337,
250,19.638,17.729,19.559,21.692,17.871,18.290,17.871,19.221,20.742,19.079,,20.050,19.979,18.517,19.518,18.077,19.289,18.873,20.693,,18.768,18.898,20.008,,20.216,,20.095,20.240,
251,19.773,18.035,19.902,21.579,17.956,18.363,17.875,19.046,20.504,19.367,,20.171,20.046,19.183,19.275,18.067,19.270,19.114,20.625,19.858,18.829,18.945,20.062,,20.174,,20.105,19.774,
252,20.136,18.209,20.120,21.092,18.044,18.178,18.092,19.088,20.175,19.717,,20.129,19.921,19.283,19.327,18.229,19.298,19.063,20.832,19.602,18.780,18.941,20.330,,20.016,,20.143,19.748,
253,20.375,18.305,20.069,20.854,17.710,18.024,18.454,19.221,19.725,19.621,,19.963,20.000,19.354,19.170,18.100,19.541,18.908,20.963,19.331,18.874,18.715,20.293,,19.820,19.460,20.122,19.834,
254,20.599,18.428,19.685,20.900,17.825,16.408,18.658,19.292,19.683,19.371,,19.892,20.183,19.204,19.361,17.913,19.540,18.765,21.062,19.200,19.043,18.809,20.412,,19.780,19.508,19.984,19.730,
255,20.334,18.347,19.251,,17.868,17.999,18.683,19.508,19.758,19.467,,20.092,20.113,19.171,19.436,17.924,19.585,18.490,21.123,19.178,19.226,18.599,20.517,,19.957,19.568,19.991,19.658,
256,20.467,18.140,18.885,,18.015,18.319,18.892,19.400,19.438,19.396,,19.996,20.029,19.392,19.544,18.099,19.555,18.463,21.068,18.880,19.140,18.630,20.433,,20.098,19.453,19.851,19.603,
257,20.873,17.867,18.777,21.233,18.073,18.517,19.054,,19.467,19.300,,19.325,20.096,19.183,19.824,18.287,19.371,18.441,21.133,18.868,18.734,18.522,20.084,18.872,20.023,19.151,19.864,19.504,
258,20.827,17.646,18.630,21.176,18.242,18.628,19.188,,19.183,19.035,,18.971,20.054,19.279,19.538,18.445,19.214,18.365,21.119,18.956,18.203,18.445,19.840,18.819,19.805,18.986,19.754,19.461,
259,20.891,17.608,18.555,21.265,,18.630,19.538,19.307,18.663,18.967,,18.729,19.925,19.417,19.424,18.430,18.825,18.256,20.842,18.879,18.128,18.508,19.708,18.632,19.589,18.885,19.141,19.196,
260,20.981,17.490,18.285,21.191,,18.463,19.296,19.133,18.238,18.825,,18.667,19.488,19.333,19.324,18.605,18.364,18.273,20.493,18.953,18.239,18.678,19.333,18.552,19.317,18.811,19.048,18.831,
261,20.577,17.360,18.194,20.642,,18.510,18.979,18.696,18.229,18.683,,18.867,19.000,19.329,19.195,18.723,18.262,18.201,19.980,18.952,18.263,18.652,19.127,18.602,19.170,18.716,18.954,18.666,
262,20.330,17.380,18.321,,,18.549,18.529,18.575,18.225,18.367,,18.871,18.779,19.346,19.066,18.775,18.406,18.376,19.879,18.828,18.308,18.625,18.539,18.574,18.984,18.620,18.890,18.929,
263,20.223,17.355,18.448,,,18.842,18.529,18.596,18.017,18.167,,18.408,18.633,19.388,18.843,18.814,18.548,18.268,19.930,18.888,18.387,18.407,18.411,18.351,18.923,18.560,18.651,19.072,
264,20.039,17.197,18.485,20.100,,18.953,18.679,18.658,18.038,17.979,,18.171,18.513,19.267,18.683,18.515,18.688,18.202,19.865,19.105,18.539,18.213,18.258,18.192,18.675,18.416,18.622,18.896,
265,19.831,16.766,18.510,20.258,,18.775,18.796,18.679,18.133,17.800,,17.813,18.450,18.804,18.775,18.482,18.780,18.215,19.682,19.378,18.609,18.178,18.094,18.041,18.678,18.451,18.680,18.749,
266,19.663,16.528,18.586,20.357,,18.458,18.900,18.600,18.150,17.892,,17.742,17.817,18.288,18.903,18.385,18.787,18.010,19.219,19.495,18.473,18.227,18.058,17.847,18.550,18.359,18.353,18.391,
267,19.612,16.540,18.597,20.271,,18.194,18.813,18.638,18.375,18.029,,18.038,17.421,17.754,19.148,18.287,18.827,17.765,18.991,19.349,18.467,18.239,18.055,17.661,18.320,18.554,18.377,18.065,
268,19.302,16.571,18.636,19.848,,18.300,18.758,18.600,18.404,17.900,,18.025,17.625,17.838,18.925,18.234,18.629,17.679,18.755,19.172,18.386,18.065,18.103,17.919,18.041,18.339,18.421,18.289,
269,19.044,16.683,18.570,19.570,,18.133,18.500,18.388,18.279,18.265,,18.171,17.496,18.038,18.799,18.265,18.406,17.688,18.483,19.035,18.226,18.070,17.965,18.203,17.968,18.254,18.452,18.568,
270,18.818,16.708,18.394,19.478,,17.958,18.313,18.121,18.338,18.446,,18.288,17.690,18.225,18.481,18.392,18.210,17.599,18.288,18.981,17.806,18.083,18.142,18.219,17.708,18.086,18.295,18.718,
271,18.560,16.815,18.362,19.641,,,18.171,18.083,18.488,18.608,,18.429,17.400,18.163,18.271,18.580,18.019,17.906,18.179,18.991,17.679,18.262,18.170,18.181,17.334,17.952,17.962,18.752,
272,18.428,16.881,18.383,19.769,,,18.367,18.054,18.725,18.696,,18.529,16.950,18.213,18.053,18.551,17.980,17.973,17.869,19.101,17.826,18.275,18.157,18.149,16.820,18.083,17.733,18.662,
273,18.143,16.880,18.307,19.786,,,18.342,17.567,18.879,18.667,,18.463,16.608,18.279,17.570,18.556,17.999,18.044,17.346,18.798,17.846,18.431,17.870,17.940,16.207,18.083,17.711,18.475,
274,17.978,16.903,18.166,19.721,,17.300,18.400,17.221,18.963,18.625,,18.175,16.479,18.229,17.139,18.460,17.991,17.754,17.261,18.150,17.694,18.354,17.558,17.741,15.991,18.100,17.472,18.458,
275,17.781,16.910,17.750,19.371,,17.353,18.317,17.083,18.929,18.613,,17.967,16.492,18.308,16.851,18.576,17.878,17.716,17.273,17.786,17.512,18.217,17.207,17.640,16.216,18.268,17.425,18.576,
276,17.580,16.822,17.611,18.988,,17.039,18.229,16.992,19.000,18.654,,17.850,16.533,18.221,16.669,18.585,17.723,17.602,17.079,18.007,17.383,18.096,17.231,17.417,16.197,18.332,17.390,18.732,
277,17.323,16.850,17.273,18.608,,16.740,18.029,17.063,19.025,18.675,,17.892,16.446,18.029,16.493,18.304,17.588,17.415,16.911,18.088,17.207,17.938,17.255,,16.058,18.280,17.452,18.742,
278,17.108,16.865,17.072,18.567,,16.715,17.833,16.921,19.017,18.726,,17.938,16.183,17.921,16.255,17.731,17.447,17.192,16.792,18.180,17.199,17.958,17.354,17.021,16.007,18.103,17.328,18.813,
279,17.048,16.744,16.720,18.500,,16.762,17.650,16.758,19.121,18.633,,17.929,15.858,17.667,16.208,17.750,17.059,17.034,16.630,18.294,17.186,17.815,17.196,16.961,15.833,17.918,17.055,18.839,
280,16.977,16.915,16.351,18.388,,16.702,17.188,16.763,18.913,18.542,,17.558,15.783,17.488,16.226,17.985,16.526,16.883,16.474,18.343,17.055,17.768,16.929,16.713,15.810,18.036,16.657,18.830,
281,16.941,16.907,15.997,18.283,,16.660,16.992,16.738,18.638,18.400,,17.338,15.700,17.283,16.315,18.010,16.430,16.722,16.266,18.358,17.007,17.662,16.648,16.711,15.719,18.242,16.593,18.782,
282,16.755,16.801,15.748,18.058,,16.660,16.525,16.871,18.288,18.322,,17.200,15.800,17.071,16.040,17.833,16.716,16.642,16.044,18.303,17.015,17.548,16.400,16.512,15.493,18.409,16.422,18.757,
283,16.677,16.785,15.654,17.763,,16.386,16.179,16.567,17.996,18.154,,16.942,,16.771,15.677,17.738,16.847,16.494,15.907,18.326,16.994,17.463,16.308,16.407,15.310,18.205,16.270,18.716,
284,16.519,16.806,15.583,17.546,,16.089,15.913,16.042,17.788,17.888,,16.721,,16.421,15.275,17.453,16.669,16.486,15.658,18.226,16.883,17.395,16.126,16.277,15.168,17.928,15.795,18.444,
285,16.402,16.612,15.352,,,15.898,15.796,15.846,17.304,17.854,,16.658,,16.142,15.035,17.248,16.616,16.457,15.455,17.860,16.716,17.222,15.905,16.140,15.007,17.569,15.510,18.312,
286,16.286,16.463,15.563,,,15.944,15.733,15.825,16.961,17.671,,16.488,,15.863,14.896,17.312,16.523,16.278,15.488,17.593,16.624,16.925,15.652,15.886,14.958,17.230,15.477,18.341,
287,16.301,16.154,15.838,,,15.911,15.858,16.017,16.921,17.604,,16.417,,15.854,14.816,17.337,16.452,16.099,15.548,17.577,16.482,16.728,15.365,15.770,14.895,17.050,15.441,18.452,
288,16.352,15.873,15.848,,,15.649,15.638,15.963,16.717,17.563,,16.379,,15.763,14.663,17.051,16.520,15.979,15.660,17.497,16.437,16.411,15.364,15.662,14.864,16.613,15.388,18.380,
289,16.270,15.619,16.022,,,15.419,15.542,15.858,16.267,17.413,,16.146,,15.394,14.675,16.714,16.573,15.945,15.547,17.286,16.343,16.167,15.332,15.669,14.820,16.500,15.322,18.253,
290,11.123,15.186,15.939,,,15.259,15.358,15.913,16.067,17.242,,15.925,,15.313,14.685,16.461,16.451,15.902,15.459,17.235,16.274,15.918,15.233,15.582,14.804,16.595,15.420,18.142,
291,6.142,14.787,15.825,,,15.442,15.129,15.796,16.117,17.000,,15.854,,15.538,14.583,16.298,16.288,15.741,15.527,17.071,16.185,15.611,15.087,15.502,14.615,16.418,15.306,18.044,
292,6.192,,15.762,,,15.437,14.871,15.800,16.013,16.408,,15.663,,15.658,14.687,16.222,16.128,15.449,15.618,17.026,16.028,15.598,14.886,15.453,14.522,16.350,15.348,17.873,
293,6.221,,15.557,,,15.313,14.808,,16.008,16.354,,15.379,,15.433,14.737,16.084,15.989,15.271,15.738,17.028,15.869,15.569,14.695,15.404,14.304,,15.263,17.586,
294,6.217,,15.465,,,15.116,14.733,,16.196,16.313,,15.367,,15.228,14.750,15.916,15.990,15.189,15.709,16.829,15.869,15.441,14.589,15.362,14.207,,15.227,17.106,
295,6.200,,15.140,,,,14.571,,16.225,16.167,,15.171,,15.004,14.693,15.843,15.978,15.034,15.823,16.627,15.726,15.344,14.529,15.402,14.203,,15.215,16.481,
296,6.250,,14.676,,,,14.050,,16.000,15.742,,15.179,,14.794,14.726,15.763,15.930,14.740,15.812,16.382,15.589,15.312,14.408,15.347,14.088,,15.161,15.841,
