"","MOUTH","BON","MCN","PRA","RIS","RRE","WEL_quick","WEL_slow","ICH","LGR_quick","LGR_slow"
"3937",0,-0.927129383306858,-1.00476612931223,-1.07239877851298,-1.02752992266948,-1.03756858681788,NA,0.762650741683498,-0.886024665255932,-0.659935873810338,0.767465341995142
"3938",0,-0.914294469555305,-1.00611813495003,-1.06937124108894,-1.02850094116083,-1.0343468721238,NA,0.783085746431256,-0.871531265917022,-0.641574854947365,0.785750326772486
"3939",0,-0.900450506560197,-0.998038291733629,-1.06527718479961,-1.02610195429985,-1.03310114244209,NA,0.803479399720392,-0.854283730046055,-0.620216258069945,0.803710726021237
"3940",0,-0.885697603698316,-0.987061293579075,-1.05880926393916,-1.02153245551702,-1.02476764043342,NA,0.823434432180586,-0.83463364954074,-0.599465370630535,0.82167408952139
"3941",0,-0.870470396677919,-0.975343911384771,-1.04835049829247,-1.00748124675984,-1.01329833612251,NA,0.843352543695582,-0.814827305969776,-0.581179461922821,0.839584096496296
"3942",0,-0.85514606994567,-0.961984808058847,-1.03582750258393,-0.996742924620206,-1.00165720702792,NA,0.863204197509223,-0.794845166449958,-0.563774390490423,0.857062804892114
"3943",0,-0.839154723913103,-0.950460569527086,-1.0235797375503,-0.9820062910456,-0.983572648545183,NA,0.88287715394811,-0.774941158462964,-0.544027247853116,0.8740613045607
"3944",0,-0.822042449400092,-0.934043358210891,-1.00620580119643,-0.96464219567087,-0.969783709654542,NA,0.902467407469755,-0.755505939672916,-0.521132306890844,0.891285087335889
"3945",0,-0.803100419214609,-0.914889945008663,-0.987008461621251,-0.948706068665773,-0.954018785751535,NA,0.92206504518044,-0.737516154240118,-0.496735162823383,0.908796402497136
"3946",0,-0.781957197766397,-0.89216337404938,-0.967467083702434,-0.929171461369201,-0.935934227268795,NA,0.941534198001838,-0.723589208514185,-0.472023921743018,0.926663427826703
"3947",0,-0.75911661685518,-0.870499093234087,-0.947581667439976,-0.90866583558128,-0.920512952933156,NA,0.960554392129638,-0.71290472140046,-0.4509999064663,0.944173260862249
"3948",0,-0.735498154117549,-0.8360551400805,-0.922914118200907,-0.888445803467286,-0.902986824997389,NA,0.979339769045984,-0.703568003227954,-0.434236685451574,0.961567488093091
"3949",0,-0.711987614060816,-0.80511996346312,-0.899863549176951,-0.872738151401329,-0.887436682073987,NA,0.998280213932158,-0.694895403084456,-0.418299676144702,0.978932072809907
"3950",0,-0.688752018932836,-0.779142140851023,-0.883143285675992,-0.858001517826723,-0.868492999672826,NA,1.01732551430269,-0.683331936226457,-0.404465751185094,0.995459256505469
"3951",0,-0.665735997537582,-0.754999183033088,-0.866698252849945,-0.840180472573711,-0.847401507475616,NA,1.03631469483653,-0.667139176048618,-0.393376760990424,1.01096525559281
