"date","spill","window_spill"
2005-01-01,0,9.52248192771084
2005-01-02,0,9.26393975903614
2005-01-03,0,9.22950602409639
2005-01-04,0,9.218
2005-01-05,0,9.18481927710843
2005-01-06,0,9.14636144578313
2005-01-07,0,9.04796385542169
2005-01-08,0,8.97933734939759
2005-01-09,0,8.96619277108434
2005-01-10,0,8.92402409638554
2005-01-11,0,8.84585542168675
2005-01-12,0,8.74539759036145
2005-01-13,0,8.64228915662651
2005-01-14,0,8.53902409638554
2005-01-15,0,8.47521686746988
2005-01-16,0,8.37431325301205
2005-01-17,0,8.27496385542169
2005-01-18,0,8.1896265060241
2005-01-19,0,8.0886265060241
2005-01-20,0,7.9805421686747
2005-01-21,0,7.87436144578313
2005-01-22,0,7.76407228915663
2005-01-23,0,7.64740963855422
2005-01-24,0.092,7.55072289156626
2005-01-25,0,7.46884337349398
2005-01-26,0,7.36346987951807
2005-01-27,0,7.23279518072289
2005-01-28,0,7.11231325301205
2005-01-29,0,6.9918313253012
2005-01-30,0,6.87134939759036
2005-01-31,0,6.75086746987952
2005-02-01,0,6.64433734939759
2005-02-02,0,6.52385542168675
2005-02-03,0,6.4033734939759
2005-02-04,0,6.28289156626506
2005-02-05,0,6.13113253012048
2005-02-06,0,5.98333734939759
2005-02-07,0,5.87826506024096
2005-02-08,0,5.78830120481928
2005-02-09,0,5.69522891566265
2005-02-10,0,5.57609638554217
2005-02-11,0,5.45561445783133
2005-02-12,0,5.33212048192771
2005-02-13,0,5.21163855421687
2005-02-14,0,5.09155421686747
2005-02-15,0,4.98272289156627
2005-02-16,0,4.86224096385542
2005-02-17,0,4.74175903614458
2005-02-18,0,4.62127710843373
2005-02-19,0,4.50079518072289
2005-02-20,0,4.37961445783132
2005-02-21,0,4.26620481927711
2005-02-22,0,4.16725301204819
2005-02-23,0,3.9510843373494
2005-02-24,0,3.82759036144578
2005-02-25,0,3.70710843373494
2005-02-26,0,3.60027710843374
2005-02-27,0,3.52592771084337
2005-02-28,0,3.4305421686747
2005-03-01,0,3.33948192771084
2005-03-02,0,3.22251807228916
2005-03-03,0,3.11428915662651
2005-03-04,0,2.99822891566265
2005-03-05,0,2.9209156626506
2005-03-06,0,2.81359036144578
2005-03-07,0,2.70485542168675
2005-03-08,0,2.59496385542169
2005-03-09,0,2.47448192771084
2005-03-10,0,2.38889156626506
2005-03-11,0,2.29667469879518
2005-03-12,0,2.19832530120482
2005-03-13,0,2.09721686746988
2005-03-14,4.783,1.99536144578313
2005-03-15,0,1.90419277108434
2005-03-16,12.758,1.8121686746988
2005-03-17,5.867,1.71161445783133
2005-03-18,0,1.68193975903614
2005-03-19,0,1.58720481927711
2005-03-20,0,1.49246987951807
2005-03-21,0,1.40627710843373
2005-03-22,0,1.40402409638554
2005-03-23,0,1.31120481927711
2005-03-24,0,1.2129156626506
2005-03-25,0,1.1156265060241
2005-03-26,0,1.01738554216867
2005-03-27,0,0.920493975903614
2005-03-28,0,0.831240963855422
2005-03-29,0,0.752216867469879
2005-03-30,0,0.656180722891566
2005-03-31,0,0.565566265060241
2005-04-01,0,0.471638554216867
2005-04-02,0,0.402506024096386
2005-04-03,0,0.337493975903614
2005-04-04,0,0.334987951807229
2005-04-05,0,0.334987951807229
2005-04-06,0,0.334987951807229
2005-04-07,0,0.453566265060241
2005-04-08,0,0.484795180722892
2005-04-09,0,0.479421686746988
2005-04-10,0,0.479421686746988
2005-04-11,0,0.479421686746988
2005-04-12,8.442,0.479421686746988
2005-04-13,7.421,0.479421686746988
2005-04-14,6.954,0.637253012048193
2005-04-15,7.204,0.646542168674699
2005-04-16,5.988,0.646542168674699
2005-04-17,4.554,0.646542168674699
2005-04-18,6.3,0.646542168674699
2005-04-19,7.029,0.646542168674699
2005-04-20,8.496,0.646542168674699
2005-04-21,8.538,0.646542168674699
2005-04-22,8.354,0.646542168674699
2005-04-23,7.754,0.646542168674699
2005-04-24,6.613,0.646542168674699
2005-04-25,8.396,0.646542168674699
2005-04-26,8.154,0.646542168674699
2005-04-27,8.642,0.646542168674699
2005-04-28,8.483,0.660855421686747
2005-04-29,8.1,0.662518072289157
2005-04-30,6.742,0.67155421686747
2005-05-01,7.438,0.68033734939759
2005-05-02,9.292,0.68033734939759
2005-05-03,8.917,0.68033734939759
2005-05-04,8.6,0.68033734939759
2005-05-05,8.125,0.68033734939759
2005-05-06,13.371,0.68033734939759
2005-05-07,8.025,0.68033734939759
2005-05-08,7.946,0.68033734939759
2005-05-09,9.146,0.68033734939759
2005-05-10,9.225,0.68033734939759
2005-05-11,8.671,0.68033734939759
2005-05-12,9.746,0.68033734939759
2005-05-13,9.163,0.68033734939759
2005-05-14,8.867,0.68033734939759
2005-05-15,7.596,0.68033734939759
2005-05-16,8.429,0.68033734939759
2005-05-17,8.817,0.68033734939759
2005-05-18,8.633,0.68033734939759
2005-05-19,8.629,0.68033734939759
2005-05-20,8.717,0.68033734939759
2005-05-21,7.838,0.652626506024096
2005-05-22,8.008,0.652626506024096
2005-05-23,16.108,0.652626506024096
2005-05-24,10.329,0.652626506024096
2005-05-25,17.788,0.652626506024096
2005-05-26,22.096,0.652626506024096
2005-05-27,29.613,0.616783132530121
2005-05-28,10.9,0.616783132530121
2005-05-29,8.363,0.616783132530121
2005-05-30,9.367,0.616783132530121
2005-05-31,11.163,0.616783132530121
2005-06-01,15.788,0.608650602409639
2005-06-02,13.492,0.849518072289157
2005-06-03,9.254,1.08049397590361
2005-06-04,11.446,1.19826506024096
2005-06-05,6.992,1.2528313253012
2005-06-06,8.338,1.2528313253012
