"date","spill","window_spill"
2007-03-25,0,0.01924
2007-03-26,0,0.045345
2007-03-27,0,0.08344
2007-03-28,0.07696,0.136825
2007-03-29,0.10442,0.1337725
2007-03-30,0.15238,0.162875
2007-03-31,0.21354,0.220905
2007-04-01,0.06475,0.254385
2007-04-02,0.22083,0.2693425
2007-04-03,0.3845,0.216365
2007-04-04,0.34746,0.12024
2007-04-05,0.12458,0.033375
2007-04-06,0.00892,0.00223
2007-04-07,0,0
2007-04-08,0,0.0189375
2007-04-09,0,0.0395625
2007-04-10,0,0.0516775
2007-04-11,0.07575,0.0930225
2007-04-12,0.0825,0.074085
2007-04-13,0.04846,0.0583975
2007-04-14,0.16538,0.0625225
2007-04-15,0,0.04722
2007-04-16,0.01975,0.0675425
2007-04-17,0.06496,0.0989275
2007-04-18,0.10417,0.0826875
2007-04-19,0.08129,0.0568325
2007-04-20,0.14529,0.06451
2007-04-21,0,0.051895
2007-04-22,0.00075,0.07101
2007-04-23,0.112,0.0858225
2007-04-24,0.09483,0.0865625
2007-04-25,0.07646,0.065855
2007-04-26,0.06,0.04921
2007-04-27,0.11496,0.0557925
2007-04-28,0.012,0.043625
2007-04-29,0.00988,0.0540725
2007-04-30,0.08633,0.0618225
2007-05-01,0.06629,0.1005425
2007-05-02,0.05379,0.0936675
2007-05-03,0.04088,0.08022
2007-05-04,0.24121,0.123845
2007-05-05,0.03879,0.1241875
2007-05-06,0,0.11873
2007-05-07,0.21538,0.11873
2007-05-08,0.24258,0.064885
2007-05-09,0.01696,0.00424
2007-05-10,0,0
2007-05-11,0,0
2007-05-12,0,1e-05
2007-05-13,0,1e-05
2007-05-14,0,0.001125
2007-05-15,4e-05,0.001125
2007-05-16,0,0.001115
2007-05-17,0.00446,0.001115
2007-05-18,0,0
2007-05-19,0,0
2007-05-20,0,0
2007-05-21,0,0
2007-05-22,0,0
2007-05-23,0,0
2007-05-24,0,1e-05
2007-05-25,0,1e-05
2007-05-26,0,7.25e-05
2007-05-27,4e-05,7.25e-05
2007-05-28,0,6.25e-05
2007-05-29,0.00025,0.0055325
2007-05-30,0,0.047075
2007-05-31,0,0.0751075
2007-06-01,0.02188,0.112765
2007-06-02,0.16642,0.16016
2007-06-03,0.11213,0.1557525
2007-06-04,0.15063,0.1751675
2007-06-05,0.21146,0.2119575
2007-06-06,0.14879,0.2018625
2007-06-07,0.18979,0.2003
2007-06-08,0.29779,0.19429
2007-06-09,0.17108,0.1577375
2007-06-10,0.14254,0.1513225
2007-06-11,0.16575,0.154635
2007-06-12,0.15158,0.1658125
2007-06-13,0.14542,0.17821
2007-06-14,0.15579,0.169845
2007-06-15,0.21046,0.166835
2007-06-16,0.20117,0.1507925
2007-06-17,0.11196,0.134345
2007-06-18,0.14375,0.1423025
2007-06-19,0.14629,0.140125
2007-06-20,0.13538,0.133885
2007-06-21,0.14379,0.1266125
2007-06-22,0.13504,0.1257275
2007-06-23,0.12133,0.1208225
2007-06-24,0.10629,0.1211575
2007-06-25,0.14025,0.12246
2007-06-26,0.11542,0.1193675
2007-06-27,0.12267,0.115325
2007-06-28,0.1115,0.1057525
2007-06-29,0.12788,0.1098675
2007-06-30,0.09925,0.11097
2007-07-01,0.08438,0.1149175
2007-07-02,0.12796,0.1339575
2007-07-03,0.13229,0.133395
2007-07-04,0.11504,0.12299
2007-07-05,0.16054,0.111855
2007-07-06,0.12571,0.1013875
2007-07-07,0.09067,0.102095
2007-07-08,0.0705,0.11121
2007-07-09,0.11867,0.1255225
2007-07-10,0.12854,0.12695
2007-07-11,0.12713,0.1257225
2007-07-12,0.12775,0.115035
2007-07-13,0.12438,0.1142125
2007-07-14,0.12363,0.11445
2007-07-15,0.08438,0.1131375
2007-07-16,0.12446,0.1283875
2007-07-17,0.12533,0.12245
2007-07-18,0.11838,0.1138775
2007-07-19,0.14538,0.1066275
2007-07-20,0.10071,0.0988775
2007-07-21,0.09104,0.10419
2007-07-22,0.08938,0.1121175
2007-07-23,0.11438,0.1216575
2007-07-24,0.12196,0.1248225
2007-07-25,0.12275,0.1228225
2007-07-26,0.12754,0.118
2007-07-27,0.12704,0.117375
2007-07-28,0.11396,0.1144475
2007-07-29,0.10346,0.1149575
2007-07-30,0.12504,0.11752
2007-07-31,0.11533,0.111885
2007-08-01,0.116,0.1077725
2007-08-02,0.11371,0.10348
2007-08-03,0.1025,0.1044275
2007-08-04,0.09888,0.107085
2007-08-05,0.09883,0.1086775
2007-08-06,0.1175,0.109325
2007-08-07,0.11313,0.10617
2007-08-08,0.10525,0.1016475
2007-08-09,0.10142,0.101105
2007-08-10,0.10488,0.1044175
2007-08-11,0.09504,0.104395
2007-08-12,0.10308,0.1076975
2007-08-13,0.11467,0.104885
2007-08-14,0.10479,0.09778
2007-08-15,0.10825,0.0898525
2007-08-16,0.09183,0.0813225
2007-08-17,0.08625,0.0851775
2007-08-18,0.07308,0.0838975
2007-08-19,0.07413,0.0663975
2007-08-20,0.10725,0.047865
2007-08-21,0.08113,0.0210525
2007-08-22,0.00308,0.00077
2007-08-23,0,0
2007-08-24,0,0
2007-08-25,0,0
2007-08-26,0,0
2007-08-27,0,0
2007-08-28,0,0.0003325
2007-08-29,0,0.00602
2007-08-30,0,0.00602
2007-08-31,0.00133,0.00602
2007-09-01,0.02275,0.0056875
2007-09-02,0,0
2007-09-03,0,0
2007-09-04,0,0
2007-09-05,0,0
2007-09-06,0,0
2007-09-07,0,0
2007-09-08,0,0
2007-09-09,0,0
2007-09-10,0,0
2007-09-11,0,0
2007-09-12,0,0
2007-09-13,0,0
2007-09-14,0,0
2007-09-15,0,0
2007-09-16,0,0
2007-09-17,0,0
2007-09-18,0,0
2007-09-19,0,0
2007-09-20,0,0.00701
2007-09-21,0,0.0071775
2007-09-22,0,0.0071775
2007-09-23,0.02804,0.0071775
2007-09-24,0.00067,0.0001675
2007-09-25,0,0
2007-09-26,0,0
2007-09-27,0,0
2007-09-28,0,0.000855
2007-09-29,0,0.000855
2007-09-30,0,0.000855
2007-10-01,0.00342,0.000855
2007-10-02,0,0.000135
2007-10-03,0,0.000135
2007-10-04,0,0.000135
2007-10-05,0.00054,0.000135
2007-10-06,0,0
2007-10-07,0,0
2007-10-08,0,0
2007-10-09,0,0
2007-10-10,0,0
2007-10-11,0,0
2007-10-12,0,0
2007-10-13,0,0
2007-10-14,0,0
2007-10-15,0,0
2007-10-16,0,0
2007-10-17,0,0
2007-10-18,0,0
2007-10-19,0,0.02975
2007-10-20,0,0.02975
2007-10-21,0,0.0310525
2007-10-22,0.119,0.032
2007-10-23,0,0.00225
2007-10-24,0.00521,0.00225
2007-10-25,0.00379,0.0009475
2007-10-26,0,0
2007-10-27,0,0
2007-10-28,0,0
2007-10-29,0,0
2007-10-30,0,0
2007-10-31,0,0
2007-11-01,0,0
2007-11-02,0,0
2007-11-03,0,0
2007-11-04,0,0
2007-11-05,0,0
2007-11-06,0,0.000355
2007-11-07,0,0.000355
2007-11-08,0,0.000355
2007-11-09,0.00142,0.000355
2007-11-10,0,0
2007-11-11,0,0
2007-11-12,0,0.0004575
2007-11-13,0,0.0004575
2007-11-14,0,0.0004575
2007-11-15,0.00183,0.0004575
2007-11-16,0,0
2007-11-17,0,0
