"","date","mouth to BON","MCN to ICH or PRA (ICH)","ICH to LGR","BON to MCN","MCN to ICH or PRA (PRA)","PRA to RIS","RIS to RRE","RRE to WEL"
"6595","1983-01-08",14.0167,NA,NA,NA,NA,NA,NA,NA
"6596","1983-01-09",NA,NA,NA,NA,NA,NA,NA,NA
"6597","1983-01-10",NA,NA,NA,NA,NA,NA,NA,NA
"6598","1983-01-11",NA,NA,NA,NA,NA,NA,NA,NA
"6599","1983-01-12",NA,NA,NA,NA,NA,NA,NA,NA
"6600","1983-01-13",NA,NA,NA,NA,NA,NA,NA,NA
"6601","1983-01-14",NA,NA,NA,75.8,NA,NA,NA,NA
"6602","1983-01-15",NA,NA,1.3833,102.2833,NA,NA,NA,NA
"6603","1983-01-16",NA,NA,NA,54.825,NA,NA,NA,NA
"6604","1983-01-17",NA,NA,NA,NA,NA,NA,NA,NA
"6605","1983-01-18",NA,NA,NA,NA,NA,NA,NA,NA
"6606","1983-01-19",NA,NA,NA,NA,NA,NA,NA,NA
"6607","1983-01-20",NA,NA,NA,NA,NA,NA,NA,NA
"6608","1983-01-21",NA,NA,NA,NA,NA,NA,NA,NA
"6609","1983-01-22",NA,NA,NA,NA,NA,NA,NA,NA
"6610","1983-01-23",NA,NA,NA,NA,NA,NA,NA,NA
"6611","1983-01-24",NA,NA,NA,NA,NA,NA,NA,NA
"6612","1983-01-25",NA,NA,NA,NA,NA,NA,NA,NA
"6613","1983-01-26",NA,NA,NA,NA,NA,NA,NA,NA
"6614","1983-01-27",NA,NA,NA,NA,NA,NA,NA,NA
"6615","1983-01-28",NA,NA,NA,NA,NA,NA,NA,NA
"6616","1983-01-29",NA,NA,NA,NA,NA,NA,NA,NA
"6617","1983-01-30",NA,NA,NA,NA,NA,NA,NA,NA
"6618","1983-01-31",NA,NA,NA,NA,NA,NA,NA,NA
"6619","1983-02-01",NA,NA,NA,NA,NA,NA,NA,NA
"6620","1983-02-02",NA,NA,NA,NA,NA,NA,NA,NA
"6621","1983-02-03",NA,NA,NA,5.025,NA,NA,NA,NA
"6622","1983-02-04",NA,NA,NA,2.1917,NA,NA,NA,NA
"6623","1983-02-05",NA,NA,NA,NA,NA,NA,NA,NA
"6624","1983-02-06",NA,NA,NA,2.7,NA,NA,NA,NA
"6625","1983-02-07",NA,NA,NA,NA,NA,NA,NA,NA
"6626","1983-02-08",NA,NA,NA,NA,NA,NA,NA,NA
"6627","1983-02-09",NA,NA,NA,NA,NA,NA,NA,NA
"6628","1983-02-10",NA,NA,NA,NA,NA,NA,NA,NA
"6629","1983-02-11",NA,NA,NA,NA,NA,NA,NA,NA
"6630","1983-02-12",NA,NA,NA,NA,NA,NA,NA,NA
"6631","1983-02-13",NA,NA,NA,NA,NA,NA,NA,NA
"6632","1983-02-14",NA,NA,NA,NA,NA,NA,NA,NA
"6633","1983-02-15",NA,NA,NA,NA,NA,NA,NA,NA
"6634","1983-02-16",NA,NA,NA,NA,NA,NA,NA,NA
"6635","1983-02-17",NA,NA,NA,NA,NA,NA,NA,NA
"6636","1983-02-18",NA,NA,NA,NA,NA,NA,NA,NA
"6637","1983-02-19",NA,NA,NA,NA,NA,NA,NA,NA
"6638","1983-02-20",NA,NA,NA,137.875,NA,NA,NA,NA
"6639","1983-02-21",17.1792,36.05,42.9792,220,NA,NA,NA,NA
"6640","1983-02-22",30.3292,55.7,54.275,222.375,NA,NA,NA,NA
"6641","1983-02-23",25.525,49.6375,50.6083,235.25,NA,NA,NA,NA
"6642","1983-02-24",16.9167,61.2458,75.8958,268.3333,NA,NA,NA,NA
"6643","1983-02-25",32.775,61.0708,72.8958,216.9167,NA,NA,NA,NA
"6644","1983-02-26",94.5875,61.2125,67.1458,173.5458,NA,NA,NA,NA
"6645","1983-02-27",99.9875,50.0333,64.1792,216.0833,NA,NA,NA,NA
"6646","1983-02-28",99.2,68.0875,80.3333,204.3583,NA,NA,NA,NA
"6647","1983-03-01",99.1708,55.1875,71.7458,205.5,NA,NA,NA,NA
"6648","1983-03-02",102.8792,39.1833,50.5583,221.075,NA,NA,NA,NA
"6649","1983-03-03",119.4792,42.4125,43.9167,227.3333,NA,NA,NA,NA
"6650","1983-03-04",121.2833,63.075,56.6208,205.5,NA,NA,NA,NA
"6651","1983-03-05",171.375,64.8333,36.0708,193.75,NA,NA,NA,NA
"6652","1983-03-06",171.35,84.5417,54.3958,212.1417,NA,NA,NA,NA
"6653","1983-03-07",171.0542,103.6667,107.6917,152.7333,NA,NA,NA,NA
"6654","1983-03-08",144.0958,46.0667,25.675,178.8708,NA,NA,NA,NA
"6655","1983-03-09",172.2792,42.325,15.2917,205.9583,NA,NA,NA,NA
"6656","1983-03-10",169.2042,55.975,30.0625,185.7083,NA,NA,NA,NA
"6657","1983-03-11",172.775,58.4208,28.7458,170.5042,NA,NA,NA,NA
"6658","1983-03-12",169.5667,63.5792,38.1625,238.0417,NA,NA,NA,NA
"6659","1983-03-13",170.4083,118.1667,69.3583,230.2917,NA,NA,NA,NA
"6660","1983-03-14",180.7208,117.5083,94.1708,168.775,NA,NA,NA,NA
"6661","1983-03-15",182.2083,81.075,83.5958,225.7917,NA,NA,NA,NA
"6662","1983-03-16",181.0833,98.725,93.075,250.7083,NA,NA,NA,NA
"6663","1983-03-17",179.7542,100.4208,101.1667,258.875,NA,NA,NA,NA
"6664","1983-03-18",180.6042,110.6208,104.8042,253.0417,NA,NA,NA,NA
"6665","1983-03-19",177.2875,99.625,102.3792,216.5417,NA,NA,NA,NA
"6666","1983-03-20",171.8542,107.5167,113.2208,246.7083,NA,NA,NA,NA
"6667","1983-03-21",181.3833,99.9958,112.8083,269.75,NA,NA,NA,NA
"6668","1983-03-22",181.4875,73.2208,80.375,263.7917,NA,NA,NA,NA
"6669","1983-03-23",181.55,63.8417,64.8333,265.8333,NA,NA,NA,NA
"6670","1983-03-24",181.4042,61.4625,55.6458,196.875,NA,NA,NA,NA
"6671","1983-03-25",181.4625,41.6375,42.8417,145.0958,NA,NA,NA,NA
"6672","1983-03-26",181.925,37.05,48.0583,144.2833,NA,NA,NA,NA
"6673","1983-03-27",179.1708,35.0833,41.3208,120.2792,NA,NA,NA,NA
"6674","1983-03-28",119.6333,27.9333,36.3917,148.8083,NA,NA,NA,NA
"6675","1983-03-29",61.8792,30.35,20.0708,157.2083,NA,NA,NA,NA
"6676","1983-03-30",80.5375,28.1208,31.0208,178.5833,NA,NA,NA,NA
"6677","1983-03-31",52.5542,31.5,37.1542,202.0417,NA,NA,NA,NA
"6678","1983-04-01",51.9958,46.0042,44.6333,183.3333,NA,NA,NA,NA
"6679","1983-04-02",51.8833,42.5625,49.425,148.1208,NA,NA,NA,NA
"6680","1983-04-03",42.7708,46.0833,46.125,148.2333,NA,NA,NA,NA
"6681","1983-04-04",0.2125,50.7542,48.975,129.825,NA,NA,NA,NA
"6682","1983-04-05",NA,44.075,49.6,130.2875,NA,NA,NA,NA
"6683","1983-04-06",32.7792,43.8667,47.7208,106.875,NA,NA,NA,NA
"6684","1983-04-07",51.3917,45.3625,50.5292,62.625,NA,NA,NA,NA
"6685","1983-04-08",96.6375,37.1792,30.5958,11.6083,NA,NA,NA,NA
"6686","1983-04-09",119.9167,12.5375,12.9667,33.3167,NA,NA,NA,NA
"6687","1983-04-10",119.7625,4.2,3.7667,34.8375,NA,NA,NA,NA
"6688","1983-04-11",87.2333,27.725,31.2917,62.0167,NA,NA,NA,NA
"6689","1983-04-12",41.3333,18.2417,15.1792,60.7458,NA,NA,NA,NA
"6690","1983-04-13",NA,16.9125,16.9583,85.3167,NA,NA,NA,NA
"6691","1983-04-14",14.9625,24.3958,25.9958,84.3458,NA,NA,NA,NA
"6692","1983-04-15",NA,21.9208,25.575,82.6708,NA,NA,NA,NA
"6693","1983-04-16",NA,22.05,23.0458,67.9042,NA,NA,NA,NA
"6694","1983-04-17",NA,26.4,23.5292,48.7583,NA,NA,NA,NA
"6695","1983-04-18",10.5792,24.1583,21.3958,41.5292,NA,NA,NA,NA
"6696","1983-04-19",17.9167,15.3667,18.325,67.1333,NA,NA,NA,NA
"6697","1983-04-20",15.2833,17.7792,9.5125,61.3417,NA,NA,NA,NA
"6698","1983-04-21",NA,12.0583,7.5375,34.3375,NA,NA,NA,NA
"6699","1983-04-22",NA,10.0583,3.5875,24.7792,NA,NA,NA,NA
"6700","1983-04-23",44.3458,7.9625,2.0083,73.7792,NA,NA,NA,NA
"6701","1983-04-24",58.5292,22.6667,10.625,154.1583,NA,NA,NA,NA
"6702","1983-04-25",46.5833,71.6833,19.7625,174.9542,NA,NA,NA,NA
"6703","1983-04-26",75.2792,65.0625,20.8875,169.3333,NA,NA,NA,NA
"6704","1983-04-27",60.4458,59.3667,23.2292,171,NA,NA,NA,NA
"6705","1983-04-28",58.825,54.35,39.7083,187.1458,NA,NA,NA,NA
"6706","1983-04-29",54.1,49.2292,40.55,131.3917,NA,NA,NA,NA
"6707","1983-04-30",59.4542,33.0375,34.5917,153.1667,NA,NA,NA,NA
"6708","1983-05-01",40.3292,41.7042,40.0667,159.6583,NA,NA,NA,NA
"6709","1983-05-02",39.0667,40.6875,37.9792,143.1583,NA,NA,NA,NA
"6710","1983-05-03",46.625,43.4208,24.9208,127.55,NA,NA,NA,NA
"6711","1983-05-04",40.6292,44.3875,19.4042,112.7333,NA,NA,NA,NA
"6712","1983-05-05",33.1417,43.9458,22.5708,144.8625,NA,NA,NA,NA
"6713","1983-05-06",25.4375,45.6333,21.2167,89.3571,NA,NA,NA,NA
"6714","1983-05-07",48.2375,43.5542,37.5042,117.8706,NA,NA,NA,NA
"6715","1983-05-08",51.5333,45.0792,46.5333,137.8333,NA,NA,NA,NA
"6716","1983-05-09",42.3667,47.9083,40.8917,174.6667,NA,NA,NA,NA
"6717","1983-05-10",58.4583,44.1042,22.5,131.1375,NA,NA,NA,NA
"6718","1983-05-11",67.1167,45.8625,11.2917,127.125,NA,NA,NA,NA
"6719","1983-05-12",69.2857,47.9333,3.7125,167.7,NA,NA,NA,NA
"6720","1983-05-13",68.5118,45.9333,NA,160.85,NA,NA,NA,NA
"6721","1983-05-14",72.8292,47.075,NA,113.975,NA,NA,NA,NA
"6722","1983-05-15",119.8958,40.6292,NA,130.125,NA,NA,NA,NA
"6723","1983-05-16",119.8667,40.3125,NA,129.35,NA,NA,NA,NA
"6724","1983-05-17",120.6292,37.8208,NA,106.0208,NA,NA,NA,NA
"6725","1983-05-18",122.5625,15.7917,NA,58.6708,NA,NA,NA,NA
"6726","1983-05-19",120.9458,29.5917,NA,70.8958,NA,NA,NA,NA
"6727","1983-05-20",119.6292,36.2875,NA,86.8864,NA,NA,NA,NA
"6728","1983-05-21",119.5522,32.0292,NA,91.7667,NA,NA,NA,NA
"6729","1983-05-22",114.7296,27.8292,NA,76.4625,NA,NA,NA,NA
"6730","1983-05-23",119.625,32.3125,NA,75.6417,NA,NA,NA,NA
"6731","1983-05-24",119.3292,35.5167,NA,91.9708,NA,NA,NA,NA
"6732","1983-05-25",119,37.7458,1.1375,134.225,NA,NA,NA,NA
"6733","1983-05-26",119,49.8,3.3792,96.2458,NA,NA,NA,NA
"6734","1983-05-27",118.9333,64.9625,15.9125,191.7917,NA,NA,NA,NA
"6735","1983-05-28",124.125,102.925,35.6833,192,NA,NA,NA,NA
"6736","1983-05-29",150.0208,100.7542,56.425,199.9583,NA,NA,NA,NA
"6737","1983-05-30",150.0208,110.9125,67.8958,181.4167,NA,NA,NA,NA
"6738","1983-05-31",150.5083,105.4458,62.6667,197.0875,NA,NA,NA,NA
"6739","1983-06-01",151.15,116.85,66.9375,203.9583,NA,NA,NA,NA
"6740","1983-06-02",150.4,124.0458,59.8042,199.4125,NA,NA,NA,NA
"6741","1983-06-03",150.9917,106.35,60.6833,212.0833,NA,NA,NA,NA
"6742","1983-06-04",150.6417,93.4167,58.05,200.7083,NA,NA,NA,NA
"6743","1983-06-05",151.1958,86.5542,45.0833,168.5,NA,NA,NA,NA
"6744","1983-06-06",151.0625,87.8292,38.8708,152.6667,NA,NA,NA,NA
"6745","1983-06-07",150.7917,87.9417,34.1042,148.25,NA,NA,NA,NA
"6746","1983-06-08",151.0083,77.4875,34.05,119.8417,NA,NA,NA,NA
"6747","1983-06-09",151.0042,80.0917,39.2875,159.375,NA,NA,NA,NA
"6748","1983-06-10",150.9917,77.8958,29.6792,143.1375,NA,NA,NA,NA
"6749","1983-06-11",150.0792,78.2542,34.5625,136.0833,NA,NA,NA,NA
"6750","1983-06-12",151.3,79.6667,43.6042,122.125,NA,NA,NA,NA
"6751","1983-06-13",151.475,80.8333,39.1708,107.2542,NA,NA,NA,NA
"6752","1983-06-14",151.9417,73.2542,38.0375,103.5125,NA,NA,NA,NA
"6753","1983-06-15",141.6833,69.3292,23.4208,123.0417,NA,NA,NA,NA
"6754","1983-06-16",122.1917,41.1,9.8917,74.2292,NA,NA,NA,NA
"6755","1983-06-17",122.5875,48.2667,13.3375,66.4792,NA,NA,NA,NA
"6756","1983-06-18",123.0583,56.5292,3.7167,72.775,NA,NA,NA,NA
"6757","1983-06-19",97.6417,40.7917,NA,71.0667,NA,NA,NA,NA
"6758","1983-06-20",63.1833,47.8542,NA,37.2667,NA,NA,NA,NA
"6759","1983-06-21",69.6667,45.6458,NA,60.7,NA,NA,NA,NA
"6760","1983-06-22",78.0333,43.9292,NA,54.6583,NA,NA,NA,NA
"6761","1983-06-23",77.6042,24.5042,NA,57.0333,NA,NA,NA,NA
"6762","1983-06-24",100.6292,13.8375,NA,7.2917,NA,NA,NA,NA
"6763","1983-06-25",75.0875,16.2375,NA,NA,NA,NA,NA,NA
"6764","1983-06-26",56.4583,1.0792,NA,NA,NA,NA,NA,NA
"6765","1983-06-27",25.2458,NA,NA,NA,NA,NA,NA,NA
"6766","1983-06-28",37.1792,NA,NA,NA,NA,NA,NA,NA
"6767","1983-06-29",4.4833,5.7917,NA,NA,NA,NA,NA,NA
"6768","1983-06-30",NA,17.8125,NA,NA,NA,NA,NA,NA
"6769","1983-07-01",1.8292,20.5792,NA,NA,NA,NA,NA,NA
"6770","1983-07-02",6.1958,9.7083,NA,NA,NA,NA,NA,NA
"6771","1983-07-03",27.9958,15.5792,NA,NA,NA,NA,NA,NA
"6772","1983-07-04",94.9542,26.2542,NA,NA,NA,NA,NA,NA
"6773","1983-07-05",92.7958,30.2167,NA,NA,NA,NA,NA,NA
"6774","1983-07-06",86.7625,37.4083,NA,NA,NA,NA,NA,NA
"6775","1983-07-07",98.4333,32.6583,NA,0.0083,NA,NA,NA,NA
"6776","1983-07-08",98.3792,19.0292,NA,NA,NA,NA,NA,NA
"6777","1983-07-09",98.2375,15.4208,NA,NA,NA,NA,NA,NA
"6778","1983-07-10",72.3083,15.7083,NA,NA,NA,NA,NA,NA
"6779","1983-07-11",NA,15.5167,NA,NA,NA,NA,NA,NA
"6780","1983-07-12",5.8208,14.2292,NA,NA,NA,NA,NA,NA
"6781","1983-07-13",74.0958,24.5167,NA,NA,NA,NA,NA,NA
"6782","1983-07-14",86.9417,15.375,NA,NA,NA,NA,NA,NA
"6783","1983-07-15",72.0708,15.4833,NA,NA,NA,NA,NA,NA
"6784","1983-07-16",64.6125,15.0917,NA,NA,NA,NA,NA,NA
"6785","1983-07-17",98.1208,24.2542,NA,NA,NA,NA,NA,NA
"6786","1983-07-18",100.9792,47.25,NA,39.05,NA,NA,NA,NA
"6787","1983-07-19",98.3667,39.8292,NA,NA,NA,NA,NA,NA
"6788","1983-07-20",98.2,16.6458,NA,7.4458,NA,NA,NA,NA
"6789","1983-07-21",98.1875,17.15,NA,1.75,NA,NA,NA,NA
"6790","1983-07-22",98.4042,27.2833,NA,NA,NA,NA,NA,NA
"6791","1983-07-23",85.3625,19.7292,NA,NA,NA,NA,NA,NA
"6792","1983-07-24",58.925,9.2792,NA,NA,NA,NA,NA,NA
"6793","1983-07-25",47.7167,10.1125,NA,NA,NA,NA,NA,NA
"6794","1983-07-26",67.2583,9.7125,NA,NA,NA,NA,NA,NA
"6795","1983-07-27",55.3708,6.9708,NA,NA,NA,NA,NA,NA
"6796","1983-07-28",73.8292,6.2708,NA,NA,NA,NA,NA,NA
"6797","1983-07-29",73.9667,10.9875,NA,NA,NA,NA,NA,NA
"6798","1983-07-30",71.35,10.0042,NA,NA,NA,NA,NA,NA
"6799","1983-07-31",48.1875,NA,NA,NA,NA,NA,NA,NA
"6800","1983-08-01",53.3458,NA,NA,NA,NA,NA,NA,NA
"6801","1983-08-02",45.5708,NA,NA,NA,NA,NA,NA,NA
"6802","1983-08-03",19.925,NA,NA,NA,NA,NA,NA,NA
"6803","1983-08-04",24.475,NA,NA,NA,NA,NA,NA,NA
"6804","1983-08-05",23.9208,NA,NA,NA,NA,NA,NA,NA
"6805","1983-08-06",20.1208,NA,NA,NA,NA,NA,NA,NA
"6806","1983-08-07",13.7,NA,NA,NA,NA,NA,NA,NA
"6807","1983-08-08",12.6625,NA,NA,NA,NA,NA,NA,NA
"6808","1983-08-09",9.7917,NA,NA,NA,NA,NA,NA,NA
"6809","1983-08-10",0.4583,NA,NA,NA,NA,NA,NA,NA
"6810","1983-08-11",NA,NA,NA,NA,NA,NA,NA,NA
"6811","1983-08-12",NA,NA,NA,NA,NA,NA,NA,NA
"6812","1983-08-13",NA,NA,NA,NA,NA,NA,NA,NA
"6813","1983-08-14",1.1542,NA,NA,NA,NA,NA,NA,NA
"6814","1983-08-15",NA,NA,NA,NA,NA,NA,NA,NA
"6815","1983-08-16",NA,NA,NA,NA,NA,NA,NA,NA
"6816","1983-08-17",NA,NA,NA,NA,NA,NA,NA,NA
"6817","1983-08-18",NA,NA,NA,NA,NA,NA,NA,NA
"6818","1983-08-19",NA,NA,NA,NA,NA,NA,NA,NA
"6819","1983-08-20",NA,NA,NA,NA,NA,NA,NA,NA
"6820","1983-08-21",NA,NA,NA,NA,NA,NA,NA,NA
"6821","1983-08-22",NA,NA,NA,NA,NA,NA,NA,NA
"6822","1983-08-23",NA,NA,NA,NA,NA,NA,NA,NA
"6823","1983-08-24",NA,NA,NA,NA,NA,NA,NA,NA
"6824","1983-08-25",NA,NA,NA,NA,NA,NA,NA,NA
"6825","1983-08-26",NA,NA,NA,NA,NA,NA,NA,NA
"6826","1983-08-27",NA,NA,NA,NA,NA,NA,NA,NA
"6827","1983-08-28",NA,NA,NA,NA,NA,NA,NA,NA
"6828","1983-08-29",NA,NA,NA,NA,NA,NA,NA,NA
"6829","1983-08-30",NA,NA,NA,NA,NA,NA,NA,NA
"6830","1983-08-31",NA,NA,NA,NA,NA,NA,NA,NA
"6831","1983-09-01",NA,NA,NA,NA,NA,NA,NA,NA
"6832","1983-09-02",NA,NA,NA,NA,NA,NA,NA,NA
"6833","1983-09-03",NA,NA,NA,NA,NA,NA,NA,NA
"6834","1983-09-04",NA,NA,NA,NA,NA,NA,NA,NA
"6835","1983-09-05",NA,NA,NA,NA,NA,NA,NA,NA
"6836","1983-09-06",NA,NA,NA,NA,NA,NA,NA,NA
"6837","1983-09-07",NA,NA,NA,NA,NA,NA,NA,NA
"6838","1983-09-08",NA,NA,NA,NA,NA,NA,NA,NA
"6839","1983-09-09",NA,NA,NA,NA,NA,NA,NA,NA
"6840","1983-09-10",NA,NA,NA,NA,NA,NA,NA,NA
"6841","1983-09-11",NA,NA,NA,NA,NA,NA,NA,NA
"6842","1983-09-12",NA,NA,NA,NA,NA,NA,NA,NA
"6843","1983-09-13",NA,NA,NA,NA,NA,NA,NA,NA
"6844","1983-09-14",NA,NA,NA,NA,NA,NA,NA,NA
"6845","1983-09-15",NA,0.0375,NA,NA,NA,NA,NA,NA
"6846","1983-09-16",NA,NA,NA,NA,NA,NA,NA,NA
"6847","1983-09-17",NA,NA,NA,NA,NA,NA,NA,NA
"6848","1983-09-18",NA,NA,NA,NA,NA,NA,NA,NA
"6849","1983-09-19",NA,NA,NA,NA,NA,NA,NA,NA
"6850","1983-09-20",NA,NA,NA,NA,NA,NA,NA,NA
"6851","1983-09-21",NA,NA,NA,NA,NA,NA,NA,NA
"6852","1983-09-22",NA,NA,NA,NA,NA,NA,NA,NA
"6853","1983-09-23",NA,NA,NA,NA,NA,NA,NA,NA
"6854","1983-09-24",NA,NA,NA,NA,NA,NA,NA,NA
"6855","1983-09-25",NA,NA,NA,NA,NA,NA,NA,NA
"6856","1983-09-26",NA,NA,NA,NA,NA,NA,NA,NA
"6857","1983-09-27",NA,NA,NA,NA,NA,NA,NA,NA
"6858","1983-09-28",NA,NA,NA,NA,NA,NA,NA,NA
"6859","1983-09-29",NA,NA,NA,NA,NA,NA,NA,NA
"6860","1983-09-30",NA,NA,NA,NA,NA,NA,NA,NA
"6861","1983-10-01",NA,NA,NA,NA,NA,NA,NA,NA
"6862","1983-10-02",NA,NA,NA,NA,NA,NA,NA,NA
"6863","1983-10-03",NA,NA,NA,NA,NA,NA,NA,NA
"6864","1983-10-04",NA,NA,NA,NA,NA,NA,NA,NA
"6865","1983-10-05",NA,NA,NA,NA,NA,NA,NA,NA
"6866","1983-10-06",NA,NA,NA,NA,NA,NA,NA,NA
"6867","1983-10-07",NA,NA,NA,NA,NA,NA,NA,NA
"6868","1983-10-08",NA,NA,NA,NA,NA,NA,NA,NA
"6869","1983-10-09",NA,NA,NA,NA,NA,NA,NA,NA
"6870","1983-10-10",NA,NA,NA,NA,NA,NA,NA,NA
"6871","1983-10-11",NA,NA,NA,NA,NA,NA,NA,NA
"6872","1983-10-12",NA,NA,NA,NA,NA,NA,NA,NA
"6873","1983-10-13",NA,NA,NA,NA,NA,NA,NA,NA
"6874","1983-10-14",NA,NA,NA,NA,NA,NA,NA,NA
"6875","1983-10-15",NA,NA,NA,NA,NA,NA,NA,NA
"6876","1983-10-16",NA,NA,NA,NA,NA,NA,NA,NA
"6877","1983-10-17",NA,NA,NA,NA,NA,NA,NA,NA
"6878","1983-10-18",NA,NA,NA,NA,NA,NA,NA,NA
"6879","1983-10-19",NA,NA,NA,NA,NA,NA,NA,NA
"6880","1983-10-20",NA,NA,NA,NA,NA,NA,NA,NA
"6881","1983-10-21",NA,NA,NA,NA,NA,NA,NA,NA
"6882","1983-10-22",NA,NA,NA,NA,NA,NA,NA,NA
"6883","1983-10-23",NA,NA,NA,NA,NA,NA,NA,NA
"6884","1983-10-24",NA,NA,NA,NA,NA,NA,NA,NA
"6885","1983-10-25",NA,NA,NA,NA,NA,NA,NA,NA
"6886","1983-10-26",NA,NA,NA,NA,NA,NA,NA,NA
"6887","1983-10-27",NA,NA,NA,NA,NA,NA,NA,NA
"6888","1983-10-28",NA,NA,NA,NA,NA,NA,NA,NA
"6889","1983-10-29",NA,NA,NA,NA,NA,NA,NA,NA
"6890","1983-10-30",NA,NA,NA,NA,NA,NA,NA,NA
"6891","1983-10-31",NA,NA,NA,NA,NA,NA,NA,NA
"6892","1983-11-01",NA,NA,NA,NA,NA,NA,NA,NA
"6893","1983-11-02",NA,NA,NA,NA,NA,NA,NA,NA
"6894","1983-11-03",NA,NA,NA,NA,NA,NA,NA,NA
"6895","1983-11-04",NA,NA,NA,NA,NA,NA,NA,NA
"6896","1983-11-05",NA,NA,NA,NA,NA,NA,NA,NA
"6897","1983-11-06",NA,NA,NA,NA,NA,NA,NA,NA
"6898","1983-11-07",NA,NA,NA,NA,NA,NA,NA,NA
"6899","1983-11-08",NA,NA,NA,NA,NA,NA,NA,NA
"6900","1983-11-09",NA,NA,NA,NA,NA,NA,NA,NA
"6901","1983-11-10",NA,NA,NA,NA,NA,NA,NA,NA
"6902","1983-11-11",NA,NA,NA,NA,NA,NA,NA,NA
"6903","1983-11-12",NA,NA,NA,NA,NA,NA,NA,NA
"6904","1983-11-13",NA,NA,NA,NA,NA,NA,NA,NA
"6905","1983-11-14",NA,NA,NA,NA,NA,NA,NA,NA
"6906","1983-11-15",NA,NA,NA,NA,NA,NA,NA,NA
"6907","1983-11-16",NA,NA,NA,NA,NA,NA,NA,NA
"6908","1983-11-17",NA,NA,NA,NA,NA,NA,NA,NA
"6909","1983-11-18",NA,NA,NA,NA,NA,NA,NA,NA
"6910","1983-11-19",NA,NA,NA,NA,NA,NA,NA,NA
"6911","1983-11-20",NA,NA,NA,NA,NA,NA,NA,NA
"6912","1983-11-21",NA,NA,NA,NA,NA,NA,NA,NA
"6913","1983-11-22",NA,NA,NA,NA,NA,NA,NA,NA
"6914","1983-11-23",NA,NA,NA,NA,NA,NA,NA,NA
"6915","1983-11-24",NA,NA,NA,NA,NA,NA,NA,NA
"6916","1983-11-25",NA,NA,NA,NA,NA,NA,NA,NA
"6917","1983-11-26",NA,NA,NA,NA,NA,NA,NA,NA
"6918","1983-11-27",NA,NA,NA,NA,NA,NA,NA,NA
"6919","1983-11-28",NA,NA,NA,NA,NA,NA,NA,NA
"6920","1983-11-29",NA,NA,NA,NA,NA,NA,NA,NA
"6921","1983-11-30",NA,NA,NA,NA,NA,NA,NA,NA
"6922","1983-12-01",NA,NA,NA,NA,NA,NA,NA,NA
"6923","1983-12-02",NA,NA,NA,NA,NA,NA,NA,NA
"6924","1983-12-03",NA,NA,NA,NA,NA,NA,NA,NA
"6925","1983-12-04",NA,NA,NA,NA,NA,NA,NA,NA
"6926","1983-12-05",NA,NA,NA,NA,NA,NA,NA,NA
"6927","1983-12-06",NA,NA,NA,NA,NA,NA,NA,NA
"6928","1983-12-07",NA,NA,NA,NA,NA,NA,NA,NA
"6929","1983-12-08",NA,NA,NA,NA,NA,NA,NA,NA
"6930","1983-12-09",NA,NA,NA,NA,NA,NA,NA,NA
"6931","1983-12-10",NA,NA,NA,NA,NA,NA,NA,NA
"6932","1983-12-11",NA,NA,NA,NA,NA,NA,NA,NA
"6933","1983-12-12",NA,NA,NA,NA,NA,NA,NA,NA
"6934","1983-12-13",NA,NA,NA,NA,NA,NA,NA,NA
"6935","1983-12-14",NA,NA,NA,NA,NA,NA,NA,NA
"6936","1983-12-15",NA,NA,NA,NA,NA,NA,NA,NA
"6937","1983-12-16",NA,NA,NA,NA,NA,NA,NA,NA
"6938","1983-12-17",NA,NA,NA,NA,NA,NA,NA,NA
"6939","1983-12-18",NA,NA,NA,NA,NA,NA,NA,NA
"6940","1983-12-19",NA,NA,NA,NA,NA,NA,NA,NA
"6941","1983-12-20",NA,NA,NA,NA,NA,NA,NA,NA
"6942","1983-12-21",NA,0.7625,NA,NA,NA,NA,NA,NA
"6943","1983-12-22",NA,NA,NA,NA,NA,NA,NA,NA
"6944","1983-12-23",NA,NA,NA,NA,NA,NA,NA,NA
"6945","1983-12-24",NA,NA,NA,NA,NA,NA,NA,NA
"6946","1983-12-25",NA,NA,NA,NA,NA,NA,NA,NA
"6947","1983-12-26",NA,NA,NA,NA,NA,NA,NA,NA
"6948","1983-12-27",NA,NA,NA,NA,NA,NA,NA,NA
"6949","1983-12-28",NA,NA,NA,NA,NA,NA,NA,NA
"6950","1983-12-29",NA,NA,NA,NA,NA,NA,NA,NA
"6951","1983-12-30",NA,NA,NA,NA,NA,NA,NA,NA
"6952","1983-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"6953","1984-01-01",NA,NA,NA,NA,NA,NA,NA,NA
"6954","1984-01-02",NA,NA,NA,NA,NA,NA,NA,NA
"6955","1984-01-02",NA,NA,NA,NA,NA,NA,NA,NA
"6956","1984-01-03",NA,NA,NA,NA,NA,NA,NA,NA
"6957","1984-01-04",NA,NA,NA,NA,NA,NA,NA,NA
"6958","1984-01-05",NA,NA,NA,NA,NA,NA,NA,NA
"6959","1984-01-06",NA,NA,NA,NA,NA,NA,NA,NA
"6960","1984-01-07",NA,NA,NA,NA,NA,NA,NA,NA
"6961","1984-01-08",NA,NA,NA,NA,NA,NA,NA,NA
"6962","1984-01-09",NA,NA,NA,NA,NA,NA,NA,NA
