day,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
57,197.200,113.700,101.379,165.958,128.650,135.388,216.950,181.104,113.413,219.229,201.750,225.221,130.088,149.696,134.421,127.038,186.600,255.246,283.088,209.121,182.029,257.063,152.579,117.829,103.733,173.967,194.296,122.604,138.025,131.508,159.608,361.863,268.350,208.533,218.246,169.704,132.333,134.171,116.396,100.117,103.617,125.650,111.488,108.171,130.908,106.004,198.775,121.238,110.146,107.650,180.246,176.663,212.138,203.746,126.400,154.492,127.046,166.738,122.417
58,194.200,130.800,104.008,156.825,150.475,150.838,216.188,160.988,125.838,203.383,197.317,223.379,102.663,151.521,163.175,123.117,157.883,313.350,291.383,218.167,202.379,245.763,151.779,120.871,111.650,171.779,206.733,136.692,132.179,98.138,186.008,352.254,273.867,201.617,208.921,146.092,139.238,141.221,89.258,146.675,118.392,149.292,128.704,139.325,139.467,100.543,201.588,136.238,121.779,114.867,210.663,151.279,219.321,207.900,115.517,158.750,122.058,149.350,124.117
59,184.900,157.200,125.725,132.588,162.467,145.583,193.413,174.129,133.188,221.221,178.317,227.933,121.783,170.758,168.550,113.792,135.954,285.017,294.488,164.883,171.175,262.858,130.675,105.688,129.342,165.971,205.542,145.317,106.858,93.458,188.400,374.821,259.000,205.975,190.988,139.467,131.938,151.588,128.808,109.633,118.813,145.792,116.296,121.596,103.571,85.275,211.729,145.108,100.592,124.000,204.371,142.533,227.233,209.300,122.088,163.150,107.958,147.358,120.467
60,190.700,152.700,123.279,147.429,187.208,136.833,225.204,240.133,138.583,207.233,166.317,218.142,122.013,183.992,187.758,125.892,144.292,288.458,305.475,201.633,200.196,279.300,124.650,96.804,134.629,175.221,206.733,142.621,98.125,108.071,195.321,341.825,250.688,156.117,179.800,188.625,126.250,126.413,110.938,103.713,109.258,185.204,139.492,104.663,103.608,94.142,227.871,122.783,101.196,125.221,194.058,166.792,215.183,211.538,108.450,158.458,114.932,155.725,127.194
61,196.300,138.000,124.588,147.146,151.108,144.154,197.038,275.163,131.083,221.129,162.633,222.621,142.271,180.279,144.121,123.908,160.696,289.000,313.425,179.204,182.504,274.138,119.400,100.246,149.113,190.554,215.050,134.508,129.788,112.133,202.563,331.875,261.088,156.967,263.817,172.883,118.575,116.000,106.850,130.788,129.892,146.404,157.342,91.079,103.179,97.617,216.279,133.367,89.308,143.738,189.254,178.775,214.838,210.125,108.658,149.963,120.171,167.758,108.600
62,180.700,109.100,150.263,156.688,131.375,181.029,186.163,262.992,151.271,218.242,186.358,232.533,147.333,187.338,131.858,98.021,170.396,281.483,305.454,193.433,152.125,276.642,110.729,122.408,175.904,168.396,190.179,145.763,94.850,114.804,183.450,307.258,230.992,181.383,232.133,174.100,105.254,96.083,125.313,142.379,137.329,141.675,148.317,106.721,104.658,103.175,194.421,133.804,99.833,169.300,175.204,185.817,239.217,202.621,110.850,126.913,124.017,184.475,104.994
63,176.500,144.400,133.867,131.729,180.521,150.329,198.396,268.454,134.492,204.892,219.338,228.525,136.858,167.229,136.758,107.121,157.725,303.604,313.750,193.013,175.333,251.821,118.546,123.671,144.646,152.996,184.996,147.113,103.446,101.863,164.933,261.771,231.096,183.754,252.617,159.463,95.583,110.896,135.542,118.813,139.883,126.000,113.988,130.388,118.221,91.192,209.050,131.108,129.333,167.800,186.233,155.367,246.958,191.992,135.813,132.483,125.975,169.817,100.722
64,179.400,104.700,102.992,134.808,168.021,119.163,217.242,261.463,142.329,195.275,212.075,223.663,132.883,147.054,122.467,137.617,171.200,309.013,332.971,187.025,196.125,232.471,133.458,140.683,112.883,157.163,194.600,171.000,82.517,110.129,150.871,282.838,249.958,196.583,269.654,149.496,107.792,95.583,136.758,126.938,131.429,136.479,126.788,142.021,118.113,103.925,208.542,128.413,124.258,156.471,200.804,188.588,223.879,206.883,147.938,144.283,121.896,183.671,98.800
65,160.500,93.500,109.846,137.583,182.163,131.454,213.904,223.692,132.296,225.533,224.833,214.004,90.350,153.104,140.783,159.808,154.500,298.042,297.067,184.179,147.592,264.271,117.696,139.771,119.521,166.267,221.808,169.329,76.621,89.879,174.679,327.392,254.404,161.500,241.117,129.754,111.858,113.250,133.792,127.125,108.613,153.808,125.988,150.025,110.079,102.817,206.317,109.896,107.688,179.329,210.746,195.925,226.804,185.129,151.542,147.579,115.758,175.646,101.968
66,163.400,93.200,130.379,152.617,175.225,115.958,204.496,211.096,136.471,217.604,199.775,212.313,129.108,169.425,142.529,151.529,141.458,283.496,310.392,189.542,165.550,253.067,113.292,134.825,110.504,168.429,226.413,155.858,82.417,121.500,169.788,306.575,213.296,156.200,218.442,180.729,118.213,117.421,144.775,122.392,108.771,158.746,125.179,137.750,106.683,103.325,207.025,144.121,108.296,210.038,200.913,182.817,237.008,180.796,153.600,149.733,102.575,168.479,99.921
67,190.600,122.800,126.879,168.013,182.746,100.571,185.146,243.633,141.425,216.138,206.425,213.417,131.575,162.308,163.571,162.758,143.379,291.254,317.613,207.038,174.471,291.317,117.300,122.858,103.804,173.338,228.475,146.300,88.771,139.838,167.996,293.513,201.592,139.271,214.142,197.500,98.188,126.242,126.442,99.725,111.542,162.213,130.900,137.542,108.296,97.538,206.417,163.546,119.392,234.979,197.735,170.888,241.375,181.354,137.642,134.883,129.321,164.383,117.526
68,188.000,89.500,133.292,201.971,158.879,95.446,200.246,248.408,141.463,199.179,166.863,218.904,138.054,150.708,159.613,135.575,148.671,286.238,295.725,211.250,152.725,284.479,121.696,128.508,112.779,182.075,179.200,175.188,98.838,112.017,147.867,288.300,201.279,154.663,222.879,200.279,126.813,110.908,117.738,118.096,119.729,170.738,155.854,123.329,101.596,119.267,208.725,159.913,131.829,220.748,186.733,188.304,251.750,170.321,154.325,126.813,127.000,178.958,124.153
69,189.700,134.900,145.996,206.300,126.550,122.829,197.225,238.954,124.850,173.354,216.233,222.663,137.221,158.550,152.508,102.888,142.675,303.254,293.971,193.838,147.388,280.196,121.888,105.963,119.158,195.217,179.438,159.679,85.692,114.496,144.521,297.988,211.029,157.033,253.204,179.013,117.267,86.121,113.313,110.046,139.829,165.317,137.858,99.991,100.746,98.592,210.500,154.354,110.604,244.133,186.288,209.658,271.167,195.338,137.235,148.250,120.000,172.304,111.726
70,209.600,131.000,97.858,217.438,146.888,149.379,203.863,244.304,133.208,191.438,226.575,206.729,136.325,145.738,139.213,129.533,149.463,317.075,318.846,176.008,192.854,283.342,123.933,121.879,155.146,175.092,162.850,161.575,87.963,116.946,143.450,271.571,235.596,162.671,232.179,174.896,102.996,99.296,115.254,110.904,122.454,166.721,104.391,119.196,107.358,106.263,198.942,146.883,108.200,262.708,166.821,216.088,296.771,206.948,119.896,130.425,119.238,183.996,107.205
71,218.100,100.900,100.738,186.588,180.717,118.175,218.617,255.813,143.079,192.129,223.417,210.154,127.413,143.763,121.254,141.250,149.958,323.683,306.621,166.575,135.275,294.200,116.563,144.575,158.096,179.963,214.788,174.800,98.963,108.733,143.921,311.954,261.542,157.325,225.417,183.383,99.196,128.979,131.300,125.783,115.829,167.733,133.304,115.792,107.496,100.263,204.979,134.122,109.183,256.721,159.400,225.542,281.313,196.525,110.829,118.575,110.379,175.121,120.817
72,192.700,98.800,118.846,172.263,179.917,134.079,223.429,247.833,164.813,218.554,218.842,222.529,82.433,137.129,158.467,154.829,143.350,339.733,273.838,190.608,128.750,285.838,111.700,125.146,156.863,191.971,205.729,154.200,90.767,93.142,147.663,316.696,258.171,167.067,237.717,175.813,106.879,153.367,106.283,116.433,115.417,126.738,159.567,129.300,105.996,88.421,205.009,161.138,100.688,235.608,167.200,204.725,274.638,190.925,102.921,116.863,120.750,167.343,99.389
73,186.900,116.100,147.213,182.425,163.038,111.288,217.308,281.954,147.850,232.046,208.988,219.083,122.708,151.975,129.158,153.800,127.917,346.125,313.129,201.742,167.696,293.021,114.338,95.388,150.033,188.463,204.079,149.600,87.300,124.979,156.992,328.367,238.154,150.867,223.342,171.608,123.617,130.250,134.575,113.446,105.563,128.358,184.650,132.204,103.000,109.826,202.896,168.242,119.125,239.300,158.967,174.578,282.254,182.738,112.454,113.821,111.852,160.525,90.283
74,175.700,131.600,123.792,220.325,163.621,122.783,216.579,324.100,145.621,234.488,202.721,186.229,118.050,168.783,133.983,150.175,123.533,340.104,355.067,209.921,148.788,275.204,116.004,116.154,161.279,154.425,222.213,159.700,102.400,99.471,141.350,334.458,241.533,128.350,211.413,181.267,117.179,130.142,135.700,100.888,109.188,150.075,195.492,150.754,98.200,105.338,217.983,177.675,117.946,246.283,141.079,188.463,294.579,185.183,124.729,110.238,110.671,173.579,100.889
75,186.800,136.800,125.233,188.333,148.833,139.704,205.400,296.238,125.538,216.392,194.796,200.050,134.858,158.458,171.908,146.933,162.071,344.775,349.942,220.742,136.013,282.413,120.158,101.717,146.371,177.033,202.629,143.100,108.954,120.808,139.413,330.804,218.067,156.992,260.533,171.133,121.250,131.300,133.754,130.446,128.438,178.663,187.833,116.796,108.050,93.733,209.183,189.517,108.733,223.142,172.075,216.638,335.725,189.596,101.417,112.800,120.371,171.438,105.239
76,176.100,140.500,124.913,173.567,134.408,177.154,220.479,298.013,119.463,173.367,209.958,209.613,126.475,161.567,165.883,110.521,161.696,346.546,337.133,232.013,137.217,271.783,134.213,114.733,137.500,176.592,207.083,125.800,100.913,121.042,145.071,327.775,243.029,178.033,223.667,207.179,118.129,105.138,151.996,134.417,137.558,129.171,200.808,125.263,123.092,94.308,228.713,198.183,109.621,234.025,167.879,195.446,380.050,192.417,121.496,124.613,125.458,163.954,109.233
77,173.300,132.400,119.500,168.321,176.450,154.342,224.029,298.129,111.904,214.938,198.146,182.329,131.433,151.775,158.804,143.592,157.371,343.571,307.104,225.825,136.992,291.475,131.917,114.796,133.567,156.733,195.525,158.200,99.879,145.104,137.804,313.117,243.021,194.988,236.138,188.425,93.433,111.888,150.538,106.746,138.883,136.300,170.813,123.258,122.600,85.592,223.617,215.079,122.992,241.438,182.854,194.025,377.475,180.629,118.058,115.871,116.625,154.883,119.561
78,181.400,131.400,114.063,177.008,183.413,134.388,203.938,307.538,132.054,224.354,211.846,196.088,112.396,138.475,143.938,148.321,174.075,335.692,326.829,192.979,148.713,278.854,129.279,106.183,134.600,170.758,233.433,164.500,101.646,142.983,135.050,288.092,252.979,182.117,236.104,164.521,102.542,122.508,157.225,122.458,135.729,144.733,196.917,138.550,119.754,95.021,209.050,195.542,124.383,252.396,201.029,192.308,371.721,186.154,118.100,98.496,124.175,138.588,114.328
79,153.100,124.400,114.938,186.283,200.742,130.913,159.279,315.050,142.025,217.650,212.954,221.417,105.013,130.350,146.983,154.400,135.346,294.796,351.146,188.054,160.754,278.417,111.538,99.429,140.304,175.321,211.179,182.100,128.917,146.075,133.321,294.742,283.792,176.083,217.642,145.242,111.683,104.854,155.567,128.221,106.104,112.508,186.708,138.021,103.421,95.100,190.379,197.225,117.046,259.521,180.742,187.825,418.633,178.138,122.838,106.108,117.113,135.633,119.772
80,147.100,124.000,125.729,163.583,178.804,151.671,142.971,339.767,149.325,217.604,203.871,236.917,108.992,152.492,161.592,131.908,124.867,316.008,348.779,189.508,170.375,259.788,152.738,92.758,150.354,182.650,217.308,149.600,142.813,142.292,142.079,306.525,312.408,166.008,214.708,127.708,109.350,123.513,127.008,127.017,132.750,158.833,231.833,138.417,108.004,83.233,186.596,172.542,114.554,254.613,184.125,172.804,410.350,193.804,121.625,102.738,128.521,154.704,114.261
81,148.900,135.000,137.296,139.158,209.104,128.767,186.200,342.658,152.217,216.125,226.354,210.325,111.996,181.429,176.004,134.883,143.721,307.371,357.704,190.513,178.188,225.704,95.546,93.054,136.208,199.671,163.317,116.000,144.767,147.125,196.546,275.308,319.100,131.667,223.438,149.946,135.975,120.667,114.796,112.817,132.125,181.967,230.471,132.913,109.729,110.788,183.329,211.529,107.971,232.063,210.283,182.004,415.413,202.267,134.988,104.227,119.283,151.179,92.000
82,175.800,116.300,136.967,140.279,199.583,126.400,200.688,376.725,149.033,223.121,213.804,190.921,116.454,200.408,167.083,94.913,152.725,301.921,328.429,214.879,173.313,216.229,124.771,100.092,150.975,199.108,162.579,115.800,166.508,137.217,215.592,292.363,300.813,153.550,249.075,154.342,119.279,104.725,110.863,135.867,141.338,137.554,222.825,125.746,122.796,87.075,224.479,220.892,121.679,209.563,193.413,178.113,444.596,172.913,138.596,103.625,118.271,149.517,91.928
83,159.300,112.900,160.633,134.779,172.333,149.133,210.842,356.400,124.733,190.483,215.525,206.171,120.033,193.500,142.725,82.979,153.117,291.879,263.225,241.004,166.217,206.300,135.254,128.296,147.288,207.188,240.833,120.900,161.946,150.242,229.075,298.892,295.629,172.021,254.333,190.046,94.229,82.213,139.179,146.188,126.750,105.746,236.771,103.221,129.017,91.438,220.050,245.188,111.663,211.717,210.842,185.346,460.375,169.583,142.742,116.000,116.525,135.942,107.433
84,156.600,111.300,145.808,144.863,208.246,152.075,227.417,364.471,104.113,195.200,206.625,233.779,136.650,200.171,142.642,97.563,152.021,269.792,304.125,212.483,180.996,221.221,121.367,149.388,145.671,188.654,219.750,105.400,159.454,143.308,218.775,285.200,296.283,195.229,238.746,187.429,92.829,126.608,147.929,142.863,121.079,124.338,216.250,118.029,126.750,99.375,234.646,248.729,109.625,195.483,205.371,194.754,437.263,184.183,157.017,115.888,109.225,146.275,105.456
85,153.100,124.000,121.425,166.342,188.279,144.754,236.025,385.150,131.367,227.021,222.279,221.271,125.446,187.950,151.688,135.379,156.542,280.804,311.775,212.967,182.788,269.408,135.063,150.133,131.892,201.663,168.758,128.500,160.425,106.446,198.146,286.638,326.133,252.771,263.117,140.938,105.258,107.842,173.896,135.288,115.954,132.050,239.150,132.679,147.000,82.104,233.425,249.721,104.817,207.013,206.646,189.954,418.217,185.988,155.329,132.883,107.938,150.688,97.044
86,153.500,89.500,119.588,177.442,192.558,139.846,221.704,383.988,150.392,221.621,227.850,220.529,85.242,195.288,188.458,145.288,138.046,273.371,316.242,206.325,171.288,258.696,147.950,104.688,146.988,212.308,240.108,107.900,171.604,92.996,160.271,278.275,348.317,240.679,286.154,123.963,124.213,118.813,205.413,152.717,95.004,158.950,224.504,155.463,156.125,98.746,233.933,233.521,124.175,205.904,208.288,190.158,418.513,191.246,156.229,123.742,112.542,138.588,107.661
87,126.600,121.600,135.283,167.971,204.596,130.163,202.488,356.421,168.563,227.917,227.983,218.358,100.867,199.913,180.942,134.067,137.496,274.883,306.946,224.800,176.933,228.625,130.438,128.067,153.442,213.163,201.458,135.400,162.633,99.625,163.433,283.725,380.175,218.808,289.638,130.271,114.954,116.871,198.892,132.133,116.483,156.688,230.933,156.663,145.446,92.288,210.267,256.663,117.658,226.208,207.796,192.771,409.783,184.079,162.154,127.617,123.592,147.779,91.642
88,139.800,134.900,147.054,138.321,208.946,129.129,186.921,342.963,159.379,252.321,193.517,204.688,137.704,223.633,206.879,142.938,137.988,264.363,303.438,237.833,152.708,234.867,119.908,125.192,146.442,212.767,215.392,115.300,133.375,129.063,165.229,267.650,370.438,162.354,292.996,162.317,116.579,128.063,181.329,117.413,132.329,151.192,255.038,158.688,153.200,112.013,224.100,277.050,146.525,226.938,231.646,190.013,418.704,184.163,163.608,112.679,121.004,168.846,118.921
89,150.000,156.400,139.800,137.417,215.875,113.971,207.054,322.504,162.454,229.804,179.646,174.738,119.329,215.858,194.408,105.621,149.421,274.654,325.225,222.804,155.950,271.550,112.404,136.033,156.542,230.408,122.933,81.800,134.104,110.233,149.767,273.038,348.867,164.429,276.621,173.367,123.163,121.950,185.554,136.433,131.988,162.571,270.142,117.246,167.971,96.054,234.854,289.842,149.267,239.633,242.071,186.850,411.550,172.567,162.629,106.042,111.438,150.338,95.425
90,127.000,171.000,147.779,137.842,231.200,134.604,222.525,327.017,144.583,206.467,197.296,201.692,126.042,231.554,168.054,105.900,169.817,260.342,291.942,231.321,141.667,306.463,115.963,117.421,166.246,167.604,187.538,107.200,156.875,129.458,130.813,227.083,337.221,190.171,290.754,179.388,109.613,118.679,169.792,122.125,166.379,176.754,281.329,121.942,124.171,102.658,244.767,288.896,146.896,243.871,229.288,181.808,421.729,169.404,168.075,114.629,113.533,164.258,113.404
91,146.000,171.600,150.338,138.150,273.942,150.646,218.883,315.054,144.025,224.783,224.938,215.413,125.583,233.667,153.921,105.379,160.267,271.917,308.404,230.213,138.792,280.779,118.300,145.938,153.946,158.252,177.242,122.900,120.158,132.342,125.629,218.629,326.388,155.292,241.254,185.629,89.783,135.917,169.188,144.475,122.238,159.771,258.908,141.600,153.658,100.758,304.996,319.254,140.004,221.892,194.454,209.088,433.550,169.317,143.033,120.379,118.167,158.488,96.633
92,126.800,155.700,120.254,163.733,283.300,161.842,221.775,305.367,128.554,280.071,212.379,219.188,103.708,254.096,156.013,142.792,171.625,292.979,254.004,215.829,159.317,286.938,119.033,115.679,117.317,167.725,188.629,114.300,125.242,114.250,139.922,223.104,313.842,148.200,260.450,143.713,113.533,150.025,169.267,125.025,135.108,163.300,228.771,149.075,151.363,100.875,318.508,343.404,167.488,218.008,241.838,201.742,411.008,178.779,136.525,138.042,122.371,158.625,95.058
93,112.900,134.100,139.279,161.488,287.950,166.692,227.979,309.000,159.158,283.142,191.454,230.121,82.200,260.663,176.025,128.571,170.538,230.504,260.696,201.883,153.338,286.471,118.500,75.179,157.129,189.608,192.258,115.500,120.325,94.230,144.096,233.846,281.392,137.671,239.600,153.157,113.192,129.208,172.942,138.071,127.570,200.608,277.138,151.067,133.829,100.796,346.042,297.888,169.992,218.379,225.225,183.375,394.296,190.613,127.729,133.225,122.371,140.413,
94,129.000,125.900,130.454,172.029,295.358,136.550,196.408,330.567,161.296,270.108,190.313,223.279,83.496,247.933,207.296,121.375,104.821,247.679,270.417,201.542,175.450,280.821,122.113,103.661,148.529,221.921,201.283,132.200,133.461,133.004,140.558,233.638,287.354,138.888,224.574,156.796,119.142,122.729,174.204,146.688,123.321,191.196,234.088,122.042,137.654,96.508,334.992,284.463,169.233,205.100,224.200,168.804,406.663,211.704,141.275,99.083,131.671,145.421,
95,106.600,146.700,125.288,170.600,281.046,98.392,196.829,329.838,158.446,258.338,163.463,203.154,90.033,229.533,152.833,106.329,145.621,290.100,282.233,196.658,168.213,255.125,112.500,112.363,139.183,221.400,199.088,110.800,140.467,140.254,152.108,260.771,278.842,130.217,224.425,174.333,106.213,114.313,173.479,136.483,154.283,236.138,246.021,130.846,131.604,98.783,350.700,290.746,218.742,226.496,227.750,158.775,383.950,225.971,149.271,114.733,133.850,170.163,
96,132.000,151.200,128.463,171.704,282.392,105.621,226.833,303.967,146.417,250.467,192.067,204.363,93.692,244.600,139.396,121.346,148.496,261.350,254.604,207.567,151.742,244.538,116.817,132.050,142.046,205.600,197.404,108.800,148.596,143.450,185.367,253.204,239.474,147.433,247.642,201.200,112.279,121.342,173.470,121.008,163.071,250.792,238.113,119.179,135.050,92.788,333.517,274.971,224.971,221.508,217.758,205.171,387.204,234.079,163.521,125.404,128.513,152.271,
97,168.500,136.700,142.958,160.408,315.633,138.975,243.579,321.700,152.871,274.629,180.142,219.408,89.750,235.692,169.042,99.908,153.579,267.396,205.771,237.321,140.683,251.892,132.988,119.504,148.629,170.042,230.491,143.100,155.363,144.542,171.038,268.783,275.958,148.467,239.129,227.171,98.079,117.517,175.021,115.783,137.129,269.467,193.058,135.808,145.275,90.404,307.767,294.950,220.379,206.729,197.121,223.667,366.275,234.096,173.783,107.929,122.367,159.608,
98,155.300,133.200,150.871,127.704,321.921,129.113,247.292,317.813,108.963,257.321,189.550,233.946,86.650,230.054,157.467,106.313,160.458,249.104,226.813,222.667,136.833,234.163,140.208,124.338,162.221,203.804,203.663,137.500,156.608,142.863,148.400,253.648,254.708,139.754,251.158,223.767,92.500,147.042,173.938,145.283,116.138,265.692,194.821,117.271,130.113,83.138,282.550,306.925,223.879,210.488,191.629,241.650,391.867,245.988,176.588,118.200,130.633,148.729,
99,164.300,136.800,144.929,121.092,322.638,168.496,250.167,345.029,143.367,258.463,191.458,200.883,78.271,213.463,175.533,134.629,162.538,230.729,226.617,225.696,142.571,213.346,152.817,103.796,160.708,203.108,208.179,140.300,148.121,135.054,142.933,227.171,262.083,130.838,209.183,213.096,114.892,136.988,172.913,119.788,113.388,264.679,191.563,131.113,146.013,79.042,297.400,281.304,266.638,205.479,173.521,240.938,401.892,250.004,228.154,118.217,127.350,128.375,
100,166.200,135.500,121.646,126.971,307.983,157.521,261.117,359.529,133.850,264.596,198.288,258.533,85.038,232.983,187.950,132.725,110.000,208.942,251.779,222.908,164.008,226.458,151.642,100.713,168.054,209.850,207.479,151.000,121.000,91.138,133.088,277.988,253.404,129.625,188.196,176.671,115.933,150.338,161.500,129.158,109.813,301.079,217.888,113.429,203.488,97.321,308.413,276.096,265.129,240.708,187.754,214.329,365.775,267.246,305.633,115.904,130.971,140.221,
101,167.000,142.700,123.913,131.400,318.363,138.967,271.675,339.542,138.850,272.683,181.913,276.675,106.633,198.892,182.929,143.092,130.471,225.863,246.375,238.688,166.783,243.550,134.750,94.892,160.029,210.067,227.191,146.100,137.475,116.992,156.621,294.342,273.967,135.354,185.513,226.479,104.633,170.546,174.671,129.375,126.883,302.938,221.767,111.300,206.717,93.133,296.646,280.567,276.650,242.171,180.717,235.433,373.613,255.488,285.925,125.750,130.425,161.175,
102,148.000,174.800,142.471,138.704,330.733,131.667,246.942,339.150,144.775,292.054,173.471,189.058,99.104,207.658,178.458,140.338,154.671,226.546,259.042,246.875,185.042,243.983,134.550,94.654,159.375,211.304,212.489,113.100,138.038,138.404,147.613,331.675,243.367,131.904,193.567,245.167,124.704,172.233,174.300,127.971,133.254,292.375,213.983,138.733,223.963,95.758,284.013,296.892,282.775,222.979,172.408,236.500,377.058,260.621,249.958,132.350,130.108,166.675,
103,173.000,176.000,151.988,132.008,303.996,134.771,262.454,313.258,143.442,294.475,177.450,189.342,99.617,220.504,167.417,116.775,144.413,297.521,260.263,248.400,165.425,244.038,123.804,117.742,147.513,177.867,218.421,82.600,139.233,149.546,145.488,337.708,201.275,132.525,205.867,240.675,114.554,212.346,174.758,151.625,127.338,300.017,225.721,153.608,212.933,100.829,290.171,288.604,243.275,235.017,190.921,249.971,385.233,279.413,217.800,136.317,128.279,170.025,
104,172.600,156.500,133.979,130.367,321.846,142.767,227.658,316.417,116.446,273.083,172.008,303.892,126.371,236.104,178.829,68.942,146.742,340.358,238.633,254.358,190.050,273.700,150.104,97.058,160.121,173.729,209.354,111.800,138.679,134.463,187.779,327.900,228.200,124.846,241.413,257.633,94.492,200.583,176.213,132.088,139.933,306.888,233.354,122.354,243.108,96.900,270.196,301.208,259.263,229.308,183.100,263.025,378.496,275.888,205.975,140.000,126.354,149.213,
105,180.000,126.500,112.088,133.725,327.117,158.567,273.763,299.633,89.713,207.375,210.825,322.092,124.850,252.838,156.517,98.217,171.588,331.900,248.088,227.642,185.425,262.804,120.333,106.508,158.983,164.100,207.925,111.500,107.283,140.521,170.838,317.504,245.975,132.950,211.979,258.379,82.346,264.725,188.692,145.542,144.296,332.233,223.913,140.808,245.838,93.933,264.004,293.779,268.433,231.763,155.771,314.358,375.275,273.450,204.175,134.954,137.246,138.058,
106,190.200,116.506,103.196,140.596,306.975,166.950,269.233,307.367,122.488,290.854,216.775,328.292,88.263,251.150,140.883,133.604,135.425,276.742,213.883,242.633,179.808,266.550,133.429,147.300,172.063,170.313,210.750,128.300,120.517,97.783,166.092,343.813,262.042,144.088,196.371,282.383,107.017,317.017,192.625,177.308,123.738,344.392,231.254,160.225,224.350,99.283,224.717,294.433,277.688,239.875,156.342,320.350,366.263,260.721,208.688,143.796,134.271,129.333,
107,216.900,97.300,124.392,216.967,309.800,136.054,285.263,305.538,154.054,283.808,210.092,309.513,79.263,227.838,161.138,115.971,137.046,273.158,202.900,250.146,237.163,299.738,165.458,144.433,186.096,177.033,224.904,118.000,119.929,98.404,159.125,299.808,256.229,139.154,181.404,213.267,112.525,322.896,221.154,189.329,117.067,339.233,229.408,178.625,242.404,98.517,247.567,279.100,264.792,252.175,147.925,324.938,341.796,285.900,199.446,151.854,132.696,129.367,
108,221.200,119.800,160.292,268.908,308.242,117.883,281.713,311.300,149.125,314.000,178.204,285.742,89.858,224.088,149.933,144.125,116.471,289.267,219.367,253.304,254.621,256.042,141.996,130.938,203.938,216.533,223.879,109.200,118.358,129.463,174.358,330.404,266.675,128.438,208.067,259.113,114.400,301.054,216.542,168.783,122.196,354.863,222.967,161.250,234.979,103.967,260.708,287.042,240.217,254.063,151.783,319.254,364.521,296.117,197.592,155.500,131.121,122.175,
109,244.100,153.100,165.242,240.658,316.413,127.813,247.646,296.946,137.242,305.996,194.546,310.213,112.858,221.563,178.238,153.321,110.408,300.808,220.371,296.475,248.913,240.500,148.071,146.792,207.729,202.142,208.492,123.600,132.579,142.050,176.325,356.813,285.683,140.854,203.025,286.471,100.421,296.596,202.621,156.004,119.988,337.646,230.496,139.104,233.288,113.263,252.000,302.425,217.750,258.808,152.400,316.804,330.083,295.704,220.733,154.442,134.946,123.000,
110,266.700,149.000,160.179,220.258,323.558,154.879,251.471,282.454,150.217,296.517,189.054,295.308,112.783,227.421,197.846,122.108,119.054,308.421,215.717,293.333,238.471,206.729,132.892,143.871,225.629,233.004,179.579,130.000,132.771,146.067,186.171,349.342,293.842,145.467,266.004,288.404,103.104,279.200,189.708,166.942,120.746,341.733,217.779,150.646,229.158,133.575,274.671,299.746,223.317,256.896,163.075,305.500,333.979,293.371,199.900,147.479,139.258,143.092,
111,336.200,146.600,148.625,199.563,321.763,158.346,259.925,273.700,120.254,279.004,162.683,254.396,103.550,215.496,152.063,119.879,145.096,271.204,205.925,298.958,238.688,206.992,126.433,140.788,182.446,236.121,204.458,128.100,126.092,152.354,167.075,322.788,321.438,154.404,254.863,318.633,100.104,268.188,174.813,197.271,138.767,305.992,216.813,153.188,247.579,141.813,277.629,311.171,232.238,246.942,161.038,296.792,364.613,287.729,243.863,163.321,166.308,144.533,
112,396.500,148.800,127.525,156.721,304.813,161.129,275.663,242.304,102.738,269.746,199.608,292.838,109.529,202.683,119.542,146.846,151.071,305.208,227.642,304.538,217.463,212.921,141.104,134.550,213.542,197.525,197.392,146.900,126.342,166.229,170.108,314.708,395.896,154.100,272.342,291.325,80.550,261.954,224.883,196.967,162.738,286.850,222.213,168.125,253.546,169.492,271.554,312.029,232.350,249.863,162.400,291.233,354.913,265.238,263.429,176.550,169.142,146.300,
113,384.700,128.400,129.254,96.638,308.175,148.463,248.246,201.546,127.833,286.863,223.892,265.308,97.142,224.867,143.433,165.067,149.521,266.542,254.017,319.271,187.008,274.092,143.463,129.163,225.308,199.100,222.921,160.300,118.954,162.154,130.425,314.721,413.858,202.050,323.221,332.167,101.046,274.667,232.108,173.754,145.317,318.571,219.775,174.792,281.729,182.429,263.817,318.204,209.333,257.642,166.558,349.792,351.233,284.071,277.742,166.083,161.521,119.100,
114,336.000,122.900,144.183,132.171,339.904,150.617,255.017,161.425,155.492,315.692,248.821,275.779,85.559,195.671,160.550,166.050,168.021,266.521,293.296,310.446,202.058,296.025,137.096,130.283,201.204,221.883,237.375,181.300,116.642,151.225,182.258,328.817,422.875,195.033,286.429,362.417,105.792,259.229,223.075,154.183,123.933,335.529,207.233,180.500,315.538,173.367,250.846,333.471,217.121,262.367,159.754,342.604,348.825,280.408,304.879,174.633,176.100,121.938,
