day,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
11,155.500,115.700,116.279,121.683,204.033,124.404,132.140,154.513,173.625,189.508,161.558,200.692,133.992,189.371,170.354,194.313,206.746,180.850,205.925,231.704,213.800,125.008,173.246,167.408,213.963,202.913,175.979,181.825,187.467,114.438,127.988,259.188,302.613,196.321,197.275,219.613,128.683,143.913,125.888,118.546,154.400,194.479,164.308,155.300,155.913,120.842,176.800,165.017,190.542,115.075,213.713,157.442,182.600,199.067,154.733,141.875,175.583,191.075,146.989
12,159.200,127.500,125.779,127.571,183.046,124.600,138.579,206.121,175.304,160.550,130.004,201.442,157.017,195.992,160.279,172.900,191.183,179.508,192.871,203.783,217.308,124.279,179.717,157.579,212.346,202.133,197.938,156.080,160.575,115.317,161.533,281.650,294.504,190.404,202.921,213.317,130.729,121.375,121.496,126.038,127.204,219.858,196.742,157.675,173.921,121.117,187.292,147.929,195.004,146.850,200.479,145.504,200.496,229.288,139.692,135.729,202.663,176.700,137.150
13,174.500,131.100,130.671,135.671,148.038,138.421,159.875,175.579,123.796,154.367,159.542,203.908,154.238,198.192,159.663,153.517,220.483,187.425,208.288,198.188,198.713,140.308,180.050,176.813,224.571,140.400,178.333,141.476,178.358,116.721,176.446,274.183,300.042,189.600,229.304,207.188,128.150,137.721,117.717,138.929,158.029,230.067,190.783,130.367,176.317,121.808,173.738,138.763,191.592,139.558,196.817,150.808,186.404,232.817,137.271,146.588,225.492,182.458,126.761
14,180.400,128.300,121.633,133.346,146.696,159.525,180.833,175.379,137.013,140.692,194.121,216.675,144.117,190.050,119.983,163.817,219.671,188.596,259.017,212.013,209.704,132.583,179.008,174.479,107.850,150.233,172.192,150.050,167.646,121.696,170.579,264.450,309.350,194.779,238.371,202.775,129.296,128.188,113.796,128.488,198.621,217.163,194.213,132.863,187.279,135.125,166.004,129.367,188.067,124.688,194.758,131.608,173.554,214.779,145.746,163.817,249.067,182.850,126.222
15,160.200,131.000,120.650,126.100,180.696,157.417,177.058,144.925,154.946,206.071,205.629,213.463,128.538,167.208,130.608,182.892,218.300,174.558,241.083,218.354,210.267,145.021,185.904,180.246,176.592,112.208,187.388,158.263,147.500,114.638,165.942,274.458,301.833,180.900,221.496,214.325,128.517,134.042,116.144,128.867,161.329,197.171,212.804,156.629,231.779,116.096,188.950,128.563,198.929,124.392,200.771,136.692,178.742,208.292,163.425,158.588,212.788,194.092,135.150
16,162.200,127.600,136.996,115.208,208.225,159.442,156.579,120.471,166.183,360.917,207.904,192.233,122.638,165.546,174.988,187.250,222.083,174.329,204.317,230.204,209.050,144.113,207.046,156.733,198.333,170.150,211.892,158.754,128.121,97.479,161.029,271.221,281.046,190.600,237.208,210.329,131.913,195.854,117.704,146.192,140.225,197.183,215.142,162.250,208.429,116.279,179.896,143.192,203.054,152.429,182.142,160.354,191.508,212.229,154.717,168.721,181.367,191.596,137.239
17,152.200,115.100,136.071,115.504,193.571,140.508,143.592,142.821,163.679,336.933,167.638,229.604,134.888,192.996,153.058,168.025,222.546,181.425,203.221,238.167,211.817,122.167,179.567,130.575,161.538,185.596,212.971,146.721,104.083,120.367,167.104,272.129,289.646,156.663,242.329,194.425,133.121,170.108,125.383,124.450,148.629,207.913,200.492,175.329,194.808,126.233,227.796,134.192,208.233,138.371,206.158,136.913,181.279,216.463,147.600,171.138,174.571,209.638,125.922
18,146.700,115.500,139.138,124.025,190.650,155.608,205.100,142.933,167.921,384.442,145.375,250.608,134.771,197.496,177.529,138.079,163.196,195.950,224.663,232.029,217.971,146.200,180.313,135.542,159.838,178.854,197.263,143.229,125.071,150.142,157.204,285.433,268.800,163.033,244.046,199.488,147.700,160.754,125.488,134.046,128.896,227.717,196.950,139.742,192.779,115.917,273.000,165.917,183.371,127.138,184.538,125.179,181.779,211.054,130.775,166.196,171.717,212.454,140.354
19,143.700,130.400,141.508,134.788,158.667,167.975,261.954,147.258,184.925,390.546,161.650,245.708,134.267,219.046,173.638,147.800,175.804,196.083,239.329,235.179,205.075,149.958,186.542,160.817,176.208,176.029,224.071,138.388,154.267,134.250,168.675,286.233,259.608,151.071,240.758,205.729,158.363,129.133,119.000,129.654,148.075,209.046,199.571,162.763,193.208,115.238,277.971,172.438,168.396,127.075,219.846,152.579,178.133,209.258,112.829,132.450,184.050,197.146,133.890
20,153.000,131.500,158.796,135.846,149.308,174.108,225.496,157.971,165.692,367.250,182.408,221.325,152.192,190.613,149.108,163.492,191.271,192.900,233.050,241.092,222.675,167.346,196.742,155.671,167.663,166.238,227.596,129.642,119.454,143.929,143.792,287.617,257.413,182.704,228.717,200.733,136.821,128.879,120.463,135.679,137.204,254.730,182.883,115.004,188.761,119.883,256.042,180.154,172.158,140.354,209.121,141.796,175.958,207.846,113.208,138.104,178.883,196.379,155.000
21,170.900,130.200,137.979,136.125,184.442,216.108,211.521,251.579,140.825,340.967,169.608,207.583,161.971,164.463,133.000,141.542,188.275,191.417,221.250,210.804,201.908,158.413,187.004,168.954,160.346,151.317,244.542,143.546,104.271,129.429,144.221,284.104,266.954,196.471,235.854,194.496,135.467,145.975,122.458,133.433,139.871,207.213,159.333,155.246,180.046,116.088,239.650,167.154,187.450,149.492,238.892,150.813,158.175,215.292,114.125,142.363,169.958,196.775,139.167
22,161.000,130.000,136.808,101.625,183.979,288.875,210.946,241.196,156.008,351.942,201.167,217.633,154.979,176.192,158.975,158.392,213.508,194.746,209.300,181.042,225.233,150.663,179.700,166.908,149.308,153.029,222.971,152.550,119.313,110.521,139.754,300.492,249.304,191.150,239.792,199.867,133.296,141.338,121.992,124.963,142.150,203.883,176.367,157.875,174.492,114.092,238.829,152.888,191.896,137.775,222.596,123.733,154.083,200.513,139.538,156.263,169.875,206.829,124.917
23,156.800,112.800,138.850,117.717,192.079,280.996,210.979,214.267,178.717,366.396,201.858,233.613,131.596,178.275,204.442,172.725,209.917,196.100,181.196,187.771,240.742,155.521,180.508,160.463,151.567,172.442,224.725,158.346,136.388,100.054,152.838,296.883,223.163,209.271,258.704,177.933,136.017,165.013,113.671,127.817,134.279,182.638,174.629,165.688,164.192,116.504,264.571,151.158,193.654,135.250,208.850,135.192,158.275,214.113,125.696,165.721,171.938,200.038,142.661
24,152.900,123.900,140.613,124.425,222.329,257.654,211.013,215.479,141.483,366.367,167.575,224.325,165.071,215.067,213.108,158.350,191.004,196.104,190.063,217.042,233.146,150.729,177.042,150.342,175.688,152.129,244.729,146.279,102.646,125.788,138.033,290.838,232.388,173.221,248.329,193.496,127.333,173.713,115.804,137.363,140.100,179.558,181.992,161.550,167.813,123.354,277.217,174.496,167.642,139.071,190.663,152.379,177.738,218.821,137.713,188.821,183.875,204.833,130.194
25,156.700,114.900,140.513,133.646,212.713,262.154,212.329,204.846,155.029,366.263,151.217,214.629,207.704,184.925,215.971,141.904,189.138,198.600,207.633,215.538,234.538,162.513,151.300,152.129,189.433,169.496,250.017,154.871,114.242,133.225,136.396,280.846,252.471,150.763,215.846,205.471,129.063,118.325,112.925,113.192,143.392,184.400,176.667,153.700,168.150,133.583,267.054,149.863,181.738,132.929,181.758,178.175,178.421,221.113,137.817,188.896,182.717,198.871,131.556
26,157.700,125.900,139.896,146.925,180.539,228.725,178.996,189.200,145.271,369.713,219.392,224.246,193.663,190.096,182.054,149.742,159.850,197.488,216.167,240.542,219.208,158.638,164.108,157.500,174.867,184.167,212.433,136.667,133.575,132.083,158.642,279.133,267.008,154.521,214.263,202.550,130.404,159.096,108.167,138.392,156.954,175.879,192.363,176.617,175.413,126.954,231.342,157.704,157.167,132.146,197.654,177.417,162.783,206.571,139.713,178.338,181.363,202.863,131.417
27,206.500,125.300,140.125,163.896,143.392,259.075,175.521,187.517,163.954,351.033,217.233,214.779,167.575,189.725,157.929,186.183,221.833,215.546,216.767,233.292,185.938,156.667,166.525,131.429,168.171,159.475,215.413,111.804,136.413,142.613,162.283,245.254,274.842,158.863,225.079,215.529,128.846,127.513,125.317,151.313,163.333,172.838,193.092,120.258,198.029,117.546,271.075,172.421,146.500,134.750,203.488,157.308,157.500,207.029,126.388,168.279,189.692,208.571,132.100
28,253.200,126.900,141.167,140.417,156.096,211.596,186.363,208.238,153.829,341.167,172.471,191.758,172.950,196.663,94.471,157.517,199.708,218.096,221.442,232.033,210.054,140.338,147.513,129.675,121.329,146.396,218.525,128.029,116.929,145.046,140.600,231.425,261.775,192.992,240.804,227.403,133.400,143.775,150.958,152.175,148.038,162.854,165.296,160.625,177.917,123.750,261.467,171.829,144.188,130.629,197.850,173.308,154.950,213.825,134.238,181.925,182.883,209.679,133.144
29,258.900,134.500,141.350,149.554,199.546,196.896,193.888,200.846,157.513,332.900,192.917,219.350,162.675,181.700,126.921,221.008,187.317,224.546,216.754,195.821,211.979,134.321,151.808,105.492,118.996,168.546,254.892,124.275,102.508,142.742,143.500,241.696,247.529,197.929,235.775,232.683,126.825,165.379,166.104,173.233,149.654,149.708,164.517,155.954,148.133,120.675,233.413,148.179,140.058,119.483,209.275,179.342,136.996,221.692,137.675,199.267,188.996,196.896,135.878
30,284.800,132.800,143.158,145.113,231.388,143.229,194.708,189.783,169.675,324.513,191.583,217.233,159.013,179.096,206.429,221.733,205.783,226.429,181.808,207.133,190.146,152.429,154.567,126.342,144.867,196.592,217.708,121.942,117.663,126.154,147.846,257.863,277.617,204.171,232.246,214.267,128.279,170.117,146.454,172.229,131.217,187.892,166.208,127.250,192.383,116.671,203.704,137.704,146.446,114.058,206.358,181.075,138.054,207.875,147.196,177.158,188.108,192.033,148.556
31,352.400,115.900,183.696,127.646,185.054,144.058,204.792,195.129,159.158,300.454,200.413,235.183,178.417,187.167,174.404,165.833,197.325,200.008,164.108,219.163,193.925,145.658,138.788,146.825,161.154,170.229,218.379,131.475,104.813,142.575,200.804,263.646,375.067,201.329,199.292,209.488,130.825,169.246,173.796,185.738,131.904,199.336,158.050,125.529,135.367,114.663,239.442,152.954,172.917,119.950,207.988,196.846,160.971,220.838,152.179,177.388,174.050,181.721,152.678
32,326.000,122.400,191.200,139.221,180.642,142.258,184.675,211.279,143.000,282.192,177.779,217.588,182.642,186.288,205.996,185.429,184.150,200.104,215.729,202.379,235.483,143.258,142.992,168.858,212.358,208.642,212.104,133.196,125.763,161.300,244.992,246.317,367.604,189.046,226.342,199.792,132.879,163.283,233.775,133.921,145.533,207.563,172.596,111.150,153.800,118.708,244.763,150.213,146.233,117.004,228.188,173.871,163.621,232.283,130.013,153.017,159.254,196.429,146.828
33,303.400,120.000,163.771,152.092,188.221,148.938,183.554,147.992,167.533,294.229,157.942,225.950,175.446,189.929,224.563,150.225,214.550,195.683,224.721,246.004,216.517,157.700,186.088,178.488,239.721,159.879,207.658,128.513,131.408,168.925,235.163,264.104,328.071,186.725,227.358,222.213,129.200,153.338,219.175,171.758,149.571,197.413,159.846,141.692,126.375,117.358,211.613,139.250,147.342,121.433,229.629,176.821,163.196,229.050,141.413,157.525,162.921,203.279,151.711
34,292.300,136.500,140.754,159.354,181.600,147.629,179.679,195.400,168.067,295.604,180.400,229.854,168.575,188.308,199.592,136.888,217.167,199.279,245.258,236.771,189.700,160.317,175.550,176.350,225.638,160.892,192.308,113.558,136.925,165.058,224.163,243.042,284.529,199.763,223.825,232.179,128.575,129.258,192.329,155.208,145.029,202.750,164.013,127.025,131.417,117.750,206.567,139.950,146.738,119.846,200.929,166.321,159.825,228.288,131.025,170.983,179.796,187.763,144.200
35,256.700,139.000,139.154,143.950,183.138,157.071,206.150,182.629,129.508,305.250,188.021,240.767,170.733,155.508,149.492,138.525,224.004,199.163,258.800,198.871,233.000,182.063,148.354,154.392,174.538,147.229,170.950,126.596,130.104,157.329,199.275,240.283,301.929,199.500,252.963,235.942,128.904,156.746,196.575,145.163,152.722,155.238,143.904,155.617,129.029,120.254,209.538,139.104,149.500,124.688,231.700,166.488,168.925,226.192,138.054,180.738,167.804,202.417,136.589
36,233.800,131.100,139.288,146.425,216.308,181.217,214.713,170.496,114.629,302.138,179.275,245.750,127.046,170.696,119.133,131.192,224.196,197.917,255.275,176.783,247.838,145.338,134.900,164.229,104.925,138.708,182.583,124.746,119.396,155.792,156.425,215.379,312.504,194.567,212.929,191.621,123.146,169.417,147.967,157.217,165.563,185.946,148.579,155.208,125.617,119.708,178.833,137.758,148.388,131.654,231.663,141.333,179.417,244.646,148.413,206.075,139.254,173.213,142.061
37,251.900,127.900,140.783,146.388,209.167,200.371,213.525,160.221,133.696,288.879,187.267,216.992,118.717,165.029,157.892,134.488,188.217,197.504,163.004,210.688,236.071,174.775,142.992,140.442,167.600,155.138,198.525,131.767,104.496,139.033,165.908,268.863,304.813,199.046,226.875,189.658,122.138,158.458,138.925,146.833,154.171,205.229,147.371,128.892,122.929,120.804,168.154,136.317,148.329,137.354,221.117,117.508,172.958,258.963,153.250,213.088,158.833,175.508,129.178
38,261.900,119.100,140.892,147.029,197.904,142.413,213.900,166.992,155.929,259.388,181.075,182.600,102.821,171.413,188.196,137.525,169.517,197.833,218.388,228.838,197.992,180.129,146.771,129.404,210.958,168.988,195.888,130.821,98.646,142.704,197.542,366.433,292.638,210.629,232.063,190.783,124.696,156.046,159.617,138.671,161.083,205.633,150.525,136.263,123.608,121.096,161.508,142.200,146.792,133.100,243.683,124.658,172.067,225.713,143.288,223.525,137.271,169.750,129.806
39,254.300,117.800,140.692,153.404,184.092,122.700,158.900,166.629,183.375,265.321,180.046,230.783,161.167,194.450,203.167,144.146,163.983,198.138,235.625,226.500,213.471,182.404,131.825,138.542,157.438,182.321,195.750,122.192,110.746,149.667,208.383,433.754,263.896,208.067,239.196,201.350,123.538,169.733,144.050,127.317,149.121,203.242,147.904,108.375,124.279,124.292,213.771,146.342,146.513,135.600,260.300,140.121,185.054,262.263,137.338,235.617,157.288,184.854,130.233
40,256.200,123.000,131.358,149.283,163.183,112.513,138.225,172.042,164.613,241.146,162.154,192.725,130.488,196.758,165.271,169.750,214.138,197.200,235.675,238.338,215.946,190.804,135.817,133.938,164.154,182.725,188.504,114.008,108.100,169.275,177.767,413.554,289.021,199.842,248.346,181.113,126.096,171.642,125.483,126.950,155.288,181.783,149.533,141.271,119.738,125.113,234.225,130.088,146.942,132.833,238.813,150.300,181.896,265.779,135.808,241.454,166.475,156.846,136.761
41,259.500,128.000,136.238,141.229,113.133,123.083,155.288,194.371,156.767,248.183,140.008,210.296,130.542,190.596,168.788,133.300,218.950,197.133,251.179,229.133,207.708,198.571,146.883,135.238,160.975,190.225,180.329,117.900,111.925,152.417,193.579,409.321,291.413,228.358,237.429,192.038,126.154,127.113,129.192,132.204,161.225,187.200,151.617,109.696,122.281,124.996,219.846,134.217,147.458,130.296,246.054,147.838,218.929,264.588,133.763,233.058,181.371,150.879,131.472
42,243.000,131.900,148.146,151.229,116.904,139.117,218.721,206.154,132.075,251.208,206.238,209.721,121.454,196.033,153.488,134.500,203.929,197.479,251.979,237.596,197.425,208.521,149.258,160.700,139.525,155.054,200.271,109.567,108.163,134.746,186.654,400.188,244.692,218.317,236.692,192.813,126.617,142.142,132.254,144.404,166.638,168.254,147.642,125.404,143.092,123.933,222.496,139.758,150.746,124.779,266.938,166.417,235.004,289.463,131.100,218.908,184.371,162.400,131.033
43,258.700,128.200,143.058,134.363,195.208,149.333,212.846,151.429,117.946,261.554,183.104,221.904,113.158,191.054,175.438,143.888,192.496,199.196,246.263,212.788,190.933,201.463,148.496,127.521,101.629,169.575,193.333,130.856,121.275,148.738,154.938,375.963,277.463,226.875,239.638,231.721,127.329,173.754,125.854,139.842,155.646,159.375,146.663,136.033,169.675,118.858,233.050,136.842,150.933,112.417,271.779,178.463,267.038,281.333,135.113,204.829,178.471,169.213,132.522
44,260.300,127.700,139.350,131.275,195.396,136.054,202.279,143.321,128.213,241.775,168.313,201.775,101.742,161.092,201.696,178.346,174.217,199.125,207.042,206.217,192.163,192.558,152.983,117.117,128.654,201.179,216.246,119.076,117.717,113.133,188.283,365.333,258.708,225.233,221.425,226.513,130.229,138.350,128.863,138.625,123.325,180.546,147.479,160.967,121.438,120.921,191.321,137.967,150.279,100.758,258.142,179.604,234.863,254.092,136.750,203.254,177.821,173.492,130.317
45,252.900,119.300,137.733,136.275,217.796,132.350,186.004,157.375,132.917,196.867,235.083,193.833,112.979,165.750,232.225,184.700,160.579,199.038,198.917,255.696,220.233,204.325,163.579,138.892,154.863,210.788,218.171,136.196,92.088,148.154,197.192,374.092,274.371,210.042,232.496,194.717,146.213,174.913,128.792,136.558,128.720,189.071,151.467,182.221,120.808,119.383,196.483,155.475,150.275,132.258,250.863,157.404,229.938,253.425,149.892,208.971,175.763,181.696,132.094
46,201.900,120.700,137.533,143.054,204.013,133.250,186.542,183.338,160.442,212.900,218.438,227.054,127.650,191.558,210.438,217.492,169.804,199.258,210.092,242.283,239.558,180.521,153.967,129.888,177.888,211.067,210.588,121.100,133.954,154.033,199.800,352.967,277.371,177.446,218.896,195.546,143.508,156.008,123.183,126.967,154.463,168.363,157.700,177.304,126.617,120.267,243.192,148.717,154.517,169.588,259.858,164.713,215.333,248.121,127.088,215.271,190.008,172.813,135.017
47,177.700,125.900,147.738,147.254,151.450,147.717,204.688,190.908,162.692,226.917,186.442,199.500,133.167,198.900,198.917,170.304,209.454,199.242,238.208,247.833,222.375,141.392,146.300,134.667,165.000,225.138,216.979,94.896,132.800,137.083,208.721,364.846,281.900,187.488,207.558,221.850,152.975,132.588,112.233,129.942,158.496,186.608,164.346,130.229,128.008,119.713,237.758,170.313,153.263,139.833,264.288,193.629,216.346,242.433,127.771,184.821,192.188,178.971,133.406
48,207.700,129.500,137.746,154.775,176.983,194.317,221.879,199.471,158.775,186.663,178.817,234.404,105.208,200.413,189.871,133.496,238.142,218.829,234.525,209.867,199.900,171.163,147.354,154.850,181.642,210.654,210.013,119.342,171.108,128.621,216.558,383.658,287.463,199.600,214.325,220.883,136.867,122.550,113.792,129.913,164.992,196.421,160.808,129.396,126.458,121.388,221.508,138.204,154.329,159.817,258.454,247.025,228.175,240.225,147.258,193.104,194.417,167.454,131.744
49,226.300,129.800,135.329,152.292,187.058,191.900,218.821,204.317,115.308,196.058,187.296,261.783,114.304,169.813,125.942,137.475,261.496,222.917,263.200,216.917,183.467,207.929,157.496,168.138,128.763,209.258,206.700,139.658,165.104,138.842,226.579,385.013,258.350,204.529,211.146,216.125,134.017,122.704,113.246,130.133,157.483,183.579,124.975,140.613,128.525,125.246,233.513,125.554,154.442,161.213,257.592,220.417,235.471,252.638,157.163,205.504,189.271,188.354,129.072
50,236.900,125.200,129.142,154.300,188.683,173.671,218.925,217.517,122.083,217.971,187.638,240.871,125.742,145.771,116.733,137.021,283.546,322.342,268.046,232.575,201.288,212.425,149.121,151.208,113.454,186.958,203.371,117.992,149.679,114.988,204.650,403.392,264.846,217.896,236.792,205.788,133.058,136.150,132.179,145.129,151.296,175.450,157.717,171.804,130.800,125.067,216.771,128.588,155.292,155.313,234.558,198.558,266.621,245.608,137.892,190.771,185.792,169.846,127.750
51,231.700,128.000,137.396,165.729,234.083,193.867,220.421,258.958,149.075,244.633,219.792,225.329,101.088,166.492,162.792,137.263,270.571,332.479,281.150,220.921,222.188,229.688,167.563,131.125,114.321,197.233,210.529,147.633,138.938,103.942,232.033,415.125,289.488,218.721,234.167,151.063,131.763,148.096,128.363,151.842,135.938,164.254,161.104,162.713,131.063,125.254,217.825,147.933,151.442,144.358,251.167,194.150,257.171,242.804,135.979,172.063,188.883,159.521,126.911
52,230.700,105.500,125.308,205.617,184.413,181.283,220.354,262.108,149.083,206.542,195.292,212.325,107.104,174.188,189.971,151.300,239.871,351.967,300.721,199.429,214.108,232.496,158.333,124.333,124.683,200.113,211.283,185.267,117.683,140.292,200.988,407.104,309.742,211.408,213.908,151.813,131.113,151.396,117.813,116.696,127.283,180.588,157.058,142.817,134.492,125.383,205.033,133.588,148.375,124.292,243.183,234.471,285.392,234.825,127.396,171.800,149.988,164.117,125.961
53,220.400,116.200,130.108,235.754,186.700,149.429,214.646,254.113,161.979,240.508,238.121,220.167,111.446,193.967,178.017,195.929,214.917,327.808,300.754,227.783,209.283,219.167,144.129,126.100,141.850,192.096,185.646,178.383,148.992,148.600,230.929,383.921,340.829,213.367,217.058,156.967,128.371,135.350,113.321,120.879,125.883,152.608,135.221,141.433,130.950,127.225,194.583,149.800,140.913,141.325,232.233,215.246,261.017,234.800,137.229,164.192,143.275,192.783,139.200
54,238.600,113.500,132.533,248.979,190.042,130.033,222.779,236.767,141.379,258.742,162.164,201.800,145.050,164.604,194.488,151.213,218.821,348.679,299.550,250.896,204.542,248.567,142.433,158.900,139.871,204.317,208.796,164.738,137.017,131.988,224.929,390.813,343.954,198.508,229.279,161.208,125.946,121.583,122.171,129.421,126.583,169.121,133.571,128.183,127.242,127.658,218.596,201.508,136.283,131.929,237.875,207.117,275.892,232.038,141.208,142.571,144.267,197.733,136.617
55,241.100,128.600,136.204,246.300,160.408,175.954,204.579,219.575,141.358,247.346,201.975,227.088,130.733,180.967,171.967,132.683,213.904,368.679,299.646,245.067,183.004,314.425,155.904,147.771,144.267,183.038,185.625,159.358,151.433,158.513,206.754,392.492,293.275,204.379,255.658,187.821,125.508,126.388,125.638,149.496,125.438,192.683,141.113,119.117,120.083,120.992,208.096,168.383,134.933,134.629,238.692,187.475,284.638,229.129,155.067,145.358,177.108,172.413,137.722
56,222.600,130.800,137.429,217.646,159.613,160.650,212.713,263.006,120.233,206.838,183.333,250.808,130.875,178.379,140.996,133.713,239.167,380.975,286.488,236.742,177.867,348.671,154.800,140.679,136.321,159.754,190.608,179.800,151.867,153.133,214.292,400.029,282.879,220.108,235.704,205.675,124.725,151.542,129.233,158.383,121.213,189.563,136.367,123.017,114.475,118.517,194.463,133.000,128.092,125.496,219.754,201.700,268.554,223.733,131.504,161.583,160.246,171.483,136.289
57,214.100,137.100,140.246,209.688,163.188,137.408,235.954,205.400,125.142,247.767,208.363,233.208,135.133,171.892,154.979,132.813,193.738,375.992,286.358,190.700,215.771,348.296,165.133,125.429,110.554,193.338,209.917,155.500,145.658,138.171,197.238,392.608,282.504,208.633,262.329,196.863,128.529,161.929,133.533,128.600,121.188,144.788,135.800,127.254,134.233,118.225,193.029,162.267,129.075,122.158,200.858,208.800,270.971,215.638,145.679,172.158,141.363,177.392,130.389
58,219.900,149.400,123.704,197.692,153.204,146.679,216.271,201.667,131.433,236.300,204.025,246.075,128.508,176.850,182.867,164.517,198.208,328.379,304.454,198.371,203.863,328.117,152.821,120.763,120.400,196.892,226.208,157.858,112.425,103.100,220.321,386.750,287.042,215.604,264.871,193.613,131.583,153.767,120.988,148.608,121.850,161.621,149.108,145.700,157.725,110.725,204.275,177.217,129.083,132.413,212.888,176.429,247.379,219.200,146.788,172.758,148.317,165.554,134.828
59,224.500,140.400,126.738,154.867,160.279,159.067,205.717,172.808,118.900,220.146,204.204,226.367,132.300,195.038,195.692,175.513,167.396,341.700,326.379,211.321,208.558,313.867,144.583,127.371,151.433,182.204,204.300,161.563,123.288,132.021,218.596,389.138,274.454,204.213,260.746,176.842,131.525,160.154,128.954,137.275,121.229,171.704,134.571,147.658,137.558,110.075,200.650,182.250,128.817,141.463,218.638,167.238,226.217,209.921,130.038,163.479,133.813,163.450,131.761
60,215.100,158.500,134.854,157.767,172.254,154.521,232.367,299.388,136.175,200.525,193.613,244.904,131.229,194.967,201.913,164.367,154.779,333.033,335.225,226.158,204.079,314.963,139.888,106.279,137.275,178.383,210.483,165.963,115.088,116.850,204.117,396.483,260.938,196.771,227.358,196.950,129.067,153.458,129.458,126.200,120.258,199.592,184.867,135.313,125.033,113.379,240.208,149.446,125.908,146.575,209.825,181.200,237.313,225.242,131.088,170.046,141.492,173.438,132.167
61,219.400,173.500,132.442,176.017,146.908,150.788,247.529,309.783,156.404,261.879,193.679,259.588,130.550,193.175,219.446,156.904,182.004,353.688,349.879,205.800,206.888,312.725,141.458,104.713,169.304,188.117,227.825,156.992,140.788,122.733,216.175,382.358,276.579,189.354,249.567,198.900,127.429,133.121,126.038,141.483,119.267,173.913,171.721,127.221,124.946,110.958,221.263,135.254,124.050,164.746,196.704,216.092,229.992,225.788,134.213,161.742,129.196,209.483,109.511
62,214.500,125.700,140.271,159.963,155.875,185.946,186.329,310.225,141.375,217.504,198.108,258.350,134.675,200.633,161.429,145.621,200.083,341.058,349.296,211.813,195.971,303.117,147.675,122.938,192.158,186.063,213.658,151.438,105.813,136.421,214.579,346.758,254.608,178.938,269.379,200.242,126.317,124.446,135.583,140.871,128.738,147.767,162.854,129.375,118.367,111.713,228.283,157.521,124.354,175.133,184.917,212.788,233.600,221.625,132.483,147.033,138.829,208.892,111.256
63,197.500,127.000,139.367,178.875,159.300,185.979,189.238,306.388,122.038,234.975,245.413,262.933,142.675,185.913,140.400,133.321,178.433,341.900,369.567,204.658,185.192,300.163,149.325,125.163,155.042,167.367,225.088,172.371,100.100,131.475,192.917,292.117,217.429,197.204,275.046,200.442,129.988,123.058,147.404,171.204,139.704,128.613,144.213,140.746,136.896,113.288,224.254,153.938,130.954,198.238,191.913,165.738,266.775,198.088,136.621,139.054,140.142,210.192,110.267
64,199.900,153.400,136.850,139.117,189.608,148.958,208.508,292.763,143.408,238.538,239.133,267.071,128.371,131.121,142.833,148.342,170.204,342.708,331.633,241.679,192.829,269.279,149.900,148.375,137.538,176.638,212.213,187.563,98.463,128.792,188.663,306.892,258.083,207.771,293.008,178.217,128.667,118.908,159.871,156.200,144.291,145.558,138.954,160.454,127.221,116.638,202.579,151.542,131.617,188.150,197.754,204.633,267.313,222.821,143.463,163.163,129.225,194.113,107.826
65,192.000,149.300,122.342,152.871,157.967,122.038,235.117,290.096,177.079,211.492,249.996,238.871,130.767,164.125,143.567,215.979,172.454,328.954,327.475,231.779,169.196,260.767,147.983,120.600,137.671,181.267,238.629,177.358,94.083,104.246,194.233,377.288,263.775,204.288,272.817,164.079,129.779,120.817,148.717,166.742,121.742,166.721,144.592,175.858,158.638,120.321,191.058,153.508,130.900,224.733,215.533,219.746,229.896,213.100,150.871,163.846,127.004,189.283,110.479
66,178.100,85.900,127.529,162.813,220.108,136.908,220.738,290.500,171.100,233.146,242.508,209.875,132.146,174.000,146.713,198.596,155.317,305.417,373.404,200.642,172.133,265.975,127.117,122.250,127.925,184.100,237.267,166.950,101.996,135.458,184.900,329.258,244.954,176.558,264.975,193.388,122.917,127.413,146.783,170.442,123.246,185.738,147.329,148.358,114.438,120.708,214.254,157.954,130.971,251.808,214.371,216.508,247.554,189.458,175.021,156.538,129.008,188.504,109.121
67,190.400,111.500,129.917,178.538,208.175,132.225,178.188,269.792,178.775,222.263,227.558,209.625,132.229,165.725,156.521,189.438,162.304,285.092,351.629,201.842,172.167,316.967,133.379,132.746,132.792,192.408,240.208,165.671,116.413,152.863,180.125,330.550,246.450,159.983,231.633,210.788,119.400,118.500,175.304,122.517,122.029,180.692,162.563,154.096,119.435,121.213,217.121,180.375,131.200,271.358,205.370,216.154,252.404,191.654,168.271,145.333,136.433,187.783,110.211
68,211.800,141.700,138.163,187.050,205.263,119.008,201.596,279.475,167.171,231.125,188.175,207.408,133.250,161.692,222.254,159.800,157.421,301.213,370.233,220.175,198.888,361.592,150.979,159.192,115.088,180.650,218.704,188.513,134.863,152.133,185.442,344.892,215.408,174.408,223.713,214.592,117.154,122.067,170.317,123.563,120.471,183.300,189.258,144.525,121.729,126.079,221.475,171.021,130.075,280.626,192.004,216.292,276.346,194.063,178.263,152.578,143.563,193.263,115.137
