day,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
61,110.000,35.700,0.0,32.971,12.946,12.642,115.588,164.554,19.179,115.463,52.654,112.704,0.0,50.929,73.421,21.796,47.842,176.892,119.488,0.0,26.054,260.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.783,14.829,0.0,0.0,0.0,0.0,0.0,1.904,1.679,1.354,1.358,0.654,1.008,1.300,1.442,1.367,1.321,2.513,1.246,1.129,1.146,0.925,1.229,1.238,1.200,1.292,15.675,1.100
62,107.300,0.0,0.0,18.279,25.988,42.075,56.000,165.879,5.471,71.392,56.150,111.688,5.075,59.721,19.058,12.108,70.846,158.996,119.192,0.0,25.988,216.575,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.0,0.0,151.863,7.671,0.0,2.592,0.0,0.0,0.0,1.888,7.858,1.154,1.500,0.675,1.325,1.317,1.500,1.346,2.300,2.083,1.258,1.263,1.242,2.508,1.238,1.288,1.292,1.292,23.925,1.100
63,93.500,0.0,0.0,35.775,20.246,42.708,59.279,159.533,1.200,87.621,102.508,117.329,15.750,46.821,0.0,0.0,49.500,156.983,171.254,0.0,25.963,226.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.829,0.0,0.0,11.475,0.0,0.0,0.0,1.854,50.063,0.0,1.350,0.675,1.333,1.304,1.425,1.229,2.300,6.925,1.271,1.229,1.233,15.838,1.238,1.233,1.300,1.296,17.929,1.100
64,93.100,22.900,0.0,0.0,46.179,6.733,80.942,145.454,11.696,93.158,94.096,120.413,0.0,0.0,0.0,15.654,43.879,158.467,171.413,0.0,20.754,163.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.925,10.233,0.0,31.373,0.0,0.0,0.0,1.871,50.283,0.0,1.350,0.675,1.383,1.304,1.300,1.300,2.300,1.254,1.229,1.238,1.242,15.596,1.238,1.238,1.296,1.296,4.579,1.100
65,83.900,17.200,0.0,16.892,22.513,2.400,103.175,142.933,35.767,66.692,104.783,92.446,0.0,27.529,0.0,71.896,46.796,144.717,171.050,0.0,15.504,173.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.875,6.017,0.0,14.758,0.0,0.0,0.0,1.725,49.992,1.308,1.321,0.675,1.379,1.321,1.408,1.288,2.083,1.271,1.279,1.225,1.246,2.379,1.238,1.254,1.296,1.308,1.313,1.100
66,72.100,0.0,0.0,23.879,74.746,2.400,91.729,143.213,30.571,86.971,98.600,66.404,0.0,34.450,0.0,54.213,30.617,120.092,144.108,0.0,7.763,156.508,0.0,0.0,0.0,0.0,0.0,27.425,0.0,0.0,0.0,113.046,0.0,0.0,0.0,0.0,0.0,0.0,1.825,44.092,1.296,1.346,0.675,1.354,1.350,1.404,1.500,1.371,2.346,12.267,1.229,1.238,22.888,1.242,1.254,1.229,1.254,1.308,1.100
67,81.900,0.0,0.0,36.513,62.221,2.400,47.071,122.888,37.354,75.450,82.871,65.642,0.0,30.875,12.000,46.071,33.479,100.479,172.192,0.0,3.479,220.279,0.0,0.0,0.0,0.0,0.0,79.621,0.0,0.0,0.0,102.433,0.0,0.0,0.0,0.0,0.0,0.0,1.842,2.121,1.292,1.254,0.675,35.521,1.465,1.417,1.367,2.300,10.479,31.275,1.278,1.238,22.125,1.238,1.258,1.292,1.288,1.304,1.100
68,104.000,83.000,0.0,44.750,60.446,2.400,70.625,132.696,27.583,83.546,45.208,64.125,1.392,25.167,73.733,17.238,29.754,111.821,169.246,0.0,0.0,311.096,0.0,0.0,0.0,0.0,0.0,93.033,0.0,0.0,0.0,120.892,0.0,0.0,1.825,0.0,0.0,0.0,1.767,2.067,1.313,1.358,0.813,36.929,1.333,1.404,1.354,1.967,11.271,38.265,1.229,1.229,45.325,1.213,1.238,1.391,1.296,3.683,1.116
69,91.000,28.300,0.0,69.642,43.004,2.400,70.296,152.696,22.679,69.763,77.979,82.179,0.0,48.121,16.013,0.0,30.342,148.788,172.692,0.0,0.0,266.350,0.0,0.0,0.0,0.0,0.0,97.338,0.0,0.0,0.0,133.008,0.0,0.0,30.158,12.371,9.988,0.0,12.583,2.121,1.288,1.354,1.346,36.674,1.308,1.417,1.404,1.088,1.287,39.046,1.217,1.258,67.225,1.292,1.248,1.275,1.300,5.833,1.168
70,111.600,33.600,4.367,72.333,38.104,5.825,68.417,111.158,7.683,14.758,85.692,85.354,0.0,28.188,24.754,0.0,33.413,185.250,169.746,0.0,0.0,207.446,0.0,0.0,6.642,0.0,0.0,89.308,0.0,0.0,0.0,143.229,0.0,0.0,24.892,103.608,23.613,0.0,51.988,2.221,1.300,1.346,1.452,11.663,1.396,1.496,1.383,1.238,1.288,67.892,1.238,14.858,77.892,1.330,1.163,1.288,1.338,18.825,1.332
71,129.600,0.0,0.0,77.246,34.933,19.633,85.338,125.396,17.846,77.888,79.425,103.458,0.0,21.504,19.771,7.417,36.954,174.663,169.975,0.0,0.0,209.208,0.0,0.0,62.913,0.0,0.0,99.680,0.0,0.0,0.0,157.975,0.0,0.0,0.0,113.313,23.579,33.542,16.875,2.196,1.238,1.279,1.325,1.363,1.775,1.396,1.358,1.291,1.233,61.588,1.225,1.338,103.478,1.283,1.250,1.308,1.296,12.513,1.822
72,108.200,0.0,0.0,34.700,34.683,2.425,94.913,160.500,29.829,77.050,104.425,78.275,0.0,16.279,20.350,46.408,26.167,173.808,180.696,0.0,0.0,201.325,0.0,0.0,55.717,0.0,0.0,87.100,0.0,0.0,0.0,132.608,16.133,5.096,32.121,119.504,13.733,85.913,1.642,2.221,1.367,1.346,1.383,1.358,1.308,1.346,1.430,0.688,1.175,42.979,1.238,1.242,88.263,1.238,1.238,1.296,1.296,6.613,1.789
73,98.500,0.0,0.0,37.333,4.342,2.400,94.813,169.808,2.404,83.371,88.721,72.800,0.0,21.533,22.275,80.083,10.683,187.008,182.138,0.0,0.0,255.929,0.0,0.0,37.900,0.0,0.0,19.400,0.0,0.0,0.0,162.817,111.138,33.000,17.875,117.692,0.0,78.638,1.563,2.221,1.242,1.354,1.379,1.354,1.320,1.413,1.363,0.796,1.254,22.533,1.233,1.296,120.975,1.179,1.208,1.296,1.452,4.392,1.800
74,92.600,19.700,8.171,54.108,8.535,2.417,94.700,206.271,6.592,105.575,106.342,94.550,6.013,53.171,36.196,51.396,11.967,225.850,181.133,0.0,0.0,199.675,0.0,0.0,50.308,0.0,0.0,0.0,0.0,0.0,0.0,166.304,110.708,28.813,9.171,105.313,0.0,15.938,1.629,2.229,1.429,1.388,1.363,1.350,1.329,0.0,1.400,1.250,1.238,45.608,1.238,1.238,137.388,1.238,1.208,1.300,1.296,3.663,1.811
75,82.800,15.800,0.571,79.229,22.000,2.400,70.138,228.863,23.383,104.646,65.438,85.667,7.142,42.867,42.521,22.875,24.908,221.788,179.813,0.0,0.0,176.804,0.0,0.0,40.379,17.867,0.0,0.0,0.0,0.0,0.0,162.313,111.342,32.263,30.592,106.804,0.0,0.0,1.638,2.204,1.254,1.338,1.404,1.363,1.338,0.0,1.333,1.350,1.238,69.746,1.229,1.242,143.188,1.238,1.308,1.296,1.304,1.317,1.922
76,92.900,15.800,0.0,52.433,10.150,26.067,70.683,229.113,25.167,38.967,54.033,89.342,26.042,26.883,39.025,0.0,29.654,204.475,180.571,0.0,0.0,159.317,0.0,0.0,9.146,58.992,0.0,0.0,0.0,0.0,22.358,149.033,113.363,51.429,23.367,98.504,0.0,0.0,1.804,2.179,1.354,1.279,1.354,1.346,1.317,0.021,1.358,1.279,1.233,38.171,1.221,1.238,160.396,1.271,1.213,1.325,1.300,1.304,1.806
77,73.400,22.000,0.0,39.579,27.188,57.208,92.200,228.546,2.421,91.217,109.721,99.117,0.0,29.675,40.550,0.0,31.542,196.054,177.704,0.0,0.0,146.963,0.0,0.0,0.0,49.442,0.0,0.0,0.0,9.775,77.350,151.346,115.496,63.000,48.263,0.0,0.0,0.0,1.821,2.171,1.404,1.283,2.129,1.483,1.313,0.008,1.525,1.225,1.233,39.638,1.242,1.217,186.600,1.296,1.025,1.338,1.346,1.313,1.811
78,85.900,9.900,0.0,32.746,14.283,31.663,89.833,213.825,8.571,94.033,83.196,61.675,0.0,7.479,43.471,24.925,32.246,171.692,171.396,0.0,0.0,138.288,0.0,0.0,0.0,49.288,0.0,0.0,7.979,82.504,77.279,133.217,115.308,75.158,160.517,0.0,0.0,0.0,1.825,2.246,1.242,1.321,1.308,1.396,1.317,0.0,1.371,1.238,1.233,49.583,1.233,1.238,190.054,1.258,1.229,1.317,1.292,1.304,1.800
79,77.200,2.400,0.0,42.529,102.625,2.400,35.754,227.821,14.233,105.488,96.717,111.796,0.0,18.046,49.404,14.542,1.104,121.621,181.383,0.0,0.0,130.629,0.0,0.0,0.0,54.917,0.0,0.0,70.896,83.633,76.717,115.617,116.254,76.288,161.958,0.0,0.0,0.0,1.163,2.275,1.342,1.296,4.575,1.342,1.317,0.0,1.438,1.325,1.242,59.554,1.254,1.229,201.150,1.204,1.233,1.296,1.296,1.317,1.894
80,61.500,10.400,0.0,46.408,82.500,2.429,14.400,232.250,14.221,85.413,84.517,102.988,0.0,31.429,20.475,0.0,0.0,130.583,181.500,0.0,0.0,117.346,0.0,0.0,0.0,47.233,0.0,0.0,77.725,79.296,77.058,121.279,113.075,73.796,149.588,0.0,0.0,0.0,1.200,2.217,1.346,1.342,23.204,1.354,1.338,0.0,1.379,1.242,1.242,27.850,1.188,1.229,227.221,1.304,1.271,1.292,1.296,1.317,1.300
81,53.200,15.900,0.050,26.175,86.588,37.404,21.521,240.938,5.671,82.958,50.842,102.596,0.0,32.967,54.950,0.0,14.592,133.558,181.538,0.0,0.0,120.229,0.0,0.0,0.0,31.863,25.938,0.0,82.804,85.721,77.792,116.263,115.071,51.242,142.950,0.0,0.0,0.0,1.883,1.879,1.371,1.188,35.750,1.404,1.304,0.008,1.429,1.238,1.288,39.483,1.275,1.246,240.333,1.238,1.350,1.263,1.300,1.113,1.322
82,71.000,9.100,2.438,11.633,78.383,34.146,71.708,244.533,14.288,98.171,89.033,94.650,0.0,58.042,40.296,0.0,27.979,123.413,181.400,0.0,0.0,111.967,0.0,0.0,0.0,0.0,52.800,0.0,95.692,78.867,76.775,104.025,126.863,30.200,140.442,0.0,0.0,0.0,1.675,2.029,1.350,1.358,9.408,1.358,1.315,0.0,1.413,1.233,1.258,19.750,1.229,1.238,240.025,1.238,1.238,1.254,1.288,1.325,2.133
83,83.100,2.400,12.363,8.683,64.321,2.404,74.388,254.204,16.729,71.913,94.338,103.283,0.0,74.275,36.658,0.0,23.646,122.121,181.454,0.833,0.0,94.608,0.0,0.0,0.0,0.0,87.000,0.0,99.338,86.146,76.875,105.483,131.617,5.850,150.696,0.0,0.0,0.0,1.638,1.842,1.342,1.346,30.063,1.354,1.296,0.579,1.425,1.233,1.254,1.221,1.238,1.238,237.521,1.279,1.267,1.296,1.304,1.308,1.872
84,64.100,2.400,29.900,8.604,81.408,25.033,91.392,243.713,2.471,62.233,87.779,106.667,0.0,76.871,16.004,0.0,20.983,122.300,182.004,0.0,0.0,81.567,0.0,0.0,0.0,0.0,99.775,0.0,102.633,62.367,29.433,98.796,108.921,56.696,150.263,0.0,0.0,0.0,1.663,2.167,1.346,1.342,31.708,1.333,1.306,0.133,1.383,1.238,1.254,1.233,1.271,1.238,223.554,1.242,1.217,1.308,1.283,1.300,1.800
85,62.200,2.400,4.783,19.579,87.171,17.388,105.658,243.158,2.446,97.725,94.438,108.850,0.0,62.221,33.883,0.0,28.325,130.304,179.133,0.0,0.0,137.417,0.0,0.0,0.0,0.0,67.333,0.0,76.125,0.0,0.0,98.804,130.754,70.663,108.583,0.0,0.0,0.0,1.700,2.213,1.375,1.329,57.529,1.158,1.300,0.0,1.442,1.238,1.233,1.238,1.258,1.279,225.804,1.242,1.242,1.075,1.254,1.333,1.794
86,63.300,2.500,2.429,34.200,78.492,9.288,113.125,243.208,39.017,92.888,104.288,122.621,0.0,56.588,74.879,0.0,31.950,243.004,125.746,0.0,0.0,137.229,0.0,0.0,0.0,0.0,83.829,0.0,0.0,0.0,0.0,116.204,131.646,114.413,110.296,0.0,0.0,0.0,1.879,2.158,1.363,1.367,48.633,1.113,1.296,0.0,1.496,17.571,1.238,1.233,1.233,1.229,226.063,0.867,1.300,1.288,1.258,1.296,1.200
87,54.700,2.400,2.400,42.675,36.142,2.400,104.558,248.463,39.538,104.396,120.029,135.096,0.0,72.663,82.833,0.0,22.879,241.963,60.083,0.0,0.0,140.433,0.0,0.0,0.0,0.0,52.204,0.0,0.0,0.0,0.0,91.888,192.450,54.233,112.433,0.0,0.0,0.0,1.954,1.667,1.446,1.350,49.283,1.154,1.346,0.0,1.354,37.242,1.238,10.225,4.029,1.288,242.688,3.617,1.233,1.292,1.292,1.292,1.200
88,36.900,15.300,2.413,28.400,70.367,2.450,69.833,218.292,50.163,114.429,75.217,108.054,8.704,80.017,75.379,0.0,21.254,190.158,81.679,0.0,0.0,128.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.821,189.867,16.183,81.717,0.0,0.0,0.0,1.908,2.083,1.463,1.304,57.963,1.350,1.363,0.242,1.358,28.692,1.242,3.350,1.233,1.204,235.758,1.213,1.238,1.292,1.292,1.296,1.188
89,57.100,41.700,17.158,9.675,91.546,13.421,54.083,202.833,50.267,113.863,31.488,55.150,18.958,94.163,49.433,0.0,50.738,104.196,51.771,0.800,0.0,142.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.796,177.229,0.0,80.975,0.0,0.0,0.0,1.992,2.271,1.350,1.358,36.092,1.354,1.300,0.296,1.067,34.867,1.138,20.775,1.233,1.221,235.479,1.396,1.242,1.317,1.292,1.354,1.200
90,46.100,54.600,4.604,2.438,111.229,16.858,91.083,200.788,16.075,109.754,43.163,95.329,5.496,109.888,27.188,0.0,41.196,114.871,52.742,0.925,0.0,179.250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.617,131.021,0.0,80.392,0.0,0.0,0.0,1.854,2.204,1.350,1.333,55.096,1.350,1.342,0.0,41.663,65.875,1.229,32.921,1.288,1.096,221.121,1.542,1.229,1.346,1.279,1.329,1.721
91,24.700,49.100,19.771,11.850,169.496,2.408,99.046,186.046,2.438,115.946,108.579,107.788,24.508,99.608,39.363,0.0,42.929,112.217,51.883,0.142,0.0,150.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.175,119.558,0.0,64.538,0.0,0.0,0.0,2.054,2.233,1.375,1.483,78.004,1.350,1.338,1.413,50.171,97.829,1.242,34.029,1.238,1.213,246.525,1.242,1.233,1.288,1.267,1.321,1.350
92,56.200,53.600,17.254,24.492,210.375,26.408,96.533,184.142,12.667,139.279,111.425,109.942,4.029,93.500,28.942,0.0,43.467,107.271,44.446,0.0,0.0,132.700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.642,139.175,0.0,50.067,0.0,0.0,0.0,2.063,2.429,1.313,1.274,47.604,1.358,1.529,0.225,98.746,125.008,1.221,26.333,1.229,1.208,252.546,1.263,1.233,1.283,1.296,1.346,1.350
93,37.600,35.100,2.913,22.329,240.125,77.138,101.788,152.000,53.929,165.763,74.367,117.675,0.0,134.850,55.533,0.0,38.313,91.704,0.642,0.0,0.0,138.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.117,95.325,0.0,31.438,0.0,0.0,0.0,1.946,2.363,1.517,1.542,50.421,1.383,1.550,1.525,144.946,134.050,1.417,26.942,1.379,1.238,255.858,1.325,1.417,1.283,1.454,1.296,
94,12.500,22.900,2.408,21.504,231.029,9.263,78.379,183.929,47.246,173.171,44.558,95.475,0.0,126.508,79.654,0.0,21.225,89.096,0.0,1.788,0.0,132.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.429,106.279,0.0,51.117,0.0,0.0,0.0,1.788,2.533,1.392,11.525,28.175,1.442,1.558,1.550,141.850,136.508,1.450,18.438,1.425,1.383,248.958,1.433,1.421,1.488,1.483,1.404,
95,32.500,37.300,2.408,42.879,131.704,2.400,80.696,188.446,14.146,155.342,52.417,91.813,0.0,111.129,70.496,0.0,6.300,75.008,30.642,0.0,34.246,135.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.613,87.529,0.0,49.079,0.0,0.0,0.0,2.038,2.596,1.379,15.817,50.588,1.538,1.550,1.546,166.296,124.546,1.413,28.196,1.421,1.425,244.921,1.325,1.421,1.483,0.775,1.525,
96,25.400,34.200,2.488,39.738,58.000,2.696,55.654,181.913,13.358,118.596,14.988,110.521,0.0,119.029,40.929,0.0,24.358,106.346,51.438,0.333,24.017,130.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.688,45.374,0.0,43.113,0.0,0.0,0.0,2.070,2.525,1.604,71.733,20.292,1.596,1.525,1.554,149.054,76.258,1.338,21.333,1.421,6.721,225.300,1.375,1.429,1.483,0.933,1.538,
97,49.400,36.600,2.404,31.525,151.750,13.667,110.475,165.671,5.063,124.000,58.988,127.904,0.0,112.304,23.917,0.0,33.754,111.454,93.713,35.017,20.225,120.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.392,36.913,0.0,19.663,17.083,0.0,0.0,2.038,2.442,1.525,124.467,1.550,1.596,1.533,1.554,119.404,82.867,16.913,24.713,1.421,1.425,190.313,19.467,1.521,1.488,1.496,1.583,
98,74.100,38.800,5.596,24.233,226.529,23.342,120.963,186.354,2.421,143.054,74.729,104.483,0.0,80.400,2.321,0.0,31.254,101.888,119.958,81.325,37.333,119.392,0.0,0.0,57.846,0.0,0.0,0.0,0.0,0.0,0.0,93.365,45.908,0.0,14.446,52.204,0.0,0.0,2.013,2.438,1.638,93.775,1.592,1.608,1.550,1.496,75.188,108.717,32.896,34.946,1.425,14.725,175.542,31.004,1.421,1.483,1.488,1.558,
99,70.000,38.700,21.288,2.492,227.608,2.413,124.558,224.167,2.408,138.788,56.983,135.671,0.0,76.463,43.792,14.171,42.125,49.217,119.771,81.496,37.688,111.500,0.0,0.0,17.396,0.0,0.0,0.0,0.0,0.0,0.0,59.850,50.488,0.0,0.354,48.521,0.0,0.0,2.063,2.550,1.546,62.971,1.583,1.554,4.783,1.563,86.279,98.992,72.900,35.921,1.400,25.396,205.433,39.913,8.829,1.379,1.488,1.517,
100,74.700,44.400,5.900,2.400,229.896,46.821,136.921,231.667,29.688,138.308,85.413,136.529,0.0,92.679,91.846,46.104,17.771,26.150,87.267,63.546,0.0,95.750,0.0,0.0,52.879,0.0,0.0,0.0,0.0,0.0,0.0,49.742,49.663,0.0,0.0,0.0,0.0,10.542,2.008,2.421,1.542,111.683,94.821,1.563,96.558,68.529,99.638,82.638,99.638,97.738,95.346,3.167,182.396,123.792,137.658,1.496,90.792,103.396,
101,78.300,28.100,9.233,2.400,216.392,24.646,136.946,230.829,20.188,145.492,68.608,140.892,0.0,114.525,69.871,39.592,1.567,44.671,46.267,80.083,0.0,106.117,0.0,0.0,53.538,0.0,0.0,0.0,0.0,0.0,0.0,105.263,50.738,0.0,0.0,16.275,0.0,51.471,2.050,2.408,1.550,142.463,100.346,94.775,101.671,81.075,99.596,98.154,99.713,100.404,99.875,95.779,171.979,125.163,141.479,95.383,96.429,108.021,
102,67.700,49.700,7.013,2.400,220.321,8.458,136.213,227.617,8.575,152.250,45.579,115.596,0.0,115.479,75.913,59.496,8.717,80.904,0.0,85.100,0.0,114.000,0.0,0.0,31.613,0.0,0.0,0.0,0.0,0.0,0.0,141.450,45.896,0.0,0.0,60.875,0.0,64.325,2.004,2.404,1.504,129.296,100.304,99.238,100.929,67.363,99.517,114.513,100.025,100.392,100.525,98.883,178.592,120.246,114.904,99.013,99.138,123.650,
103,64.300,75.100,14.042,2.400,230.042,2.404,149.871,197.067,12.233,159.454,8.475,84.246,0.0,126.721,39.504,8.263,27.354,72.550,14.963,76.692,0.0,99.521,0.0,0.0,21.471,18.767,0.0,0.0,0.0,0.0,0.0,160.738,0.0,0.0,0.0,25.675,0.0,76.575,2.067,12.825,1.554,115.275,100.479,97.667,100.121,67.042,99.633,102.004,99.921,100.383,100.050,106.575,198.438,121.096,113.608,99.217,99.121,129.004,
104,82.800,54.300,22.438,2.404,229.879,15.771,122.475,190.679,4.721,162.467,48.658,154.650,0.0,127.821,10.742,0.0,18.033,144.971,0.0,70.550,0.0,110.146,0.0,0.0,26.004,10.621,0.0,0.0,0.0,0.0,34.371,165.967,13.283,0.0,39.329,43.167,0.0,76.271,64.913,50.508,1.554,114.775,101.121,91.021,99.396,68.792,99.467,94.404,99.996,100.375,99.029,100.379,188.396,123.525,113.050,100.496,98.679,128.388,
105,83.600,37.400,2.454,2.400,211.658,2.688,124.600,173.479,2.458,134.563,100.188,224.175,0.0,116.042,47.071,0.0,24.233,177.383,0.0,121.354,0.0,103.358,0.0,0.0,28.850,14.658,0.0,0.0,9.133,10.300,75.950,164.050,23.667,0.0,49.896,73.513,0.0,86.500,94.817,50.479,11.975,122.746,100.421,88.667,100.229,71.938,99.842,92.679,100.788,101.888,99.129,120.163,183.075,123.729,112.992,103.254,98.571,103.525,
106,101.100,29.100,2.400,2.450,241.367,41.738,130.113,167.971,2.404,122.438,95.933,209.713,0.0,89.521,31.529,0.0,29.642,172.021,0.0,99.813,0.0,107.258,0.0,0.0,30.004,39.467,53.767,12.500,73.175,70.658,75.400,164.600,47.242,0.0,49.746,69.671,0.0,132.546,139.067,51.308,50.242,148.888,100.946,95.738,96.246,72.217,99.596,92.938,100.408,100.663,99.713,131.388,174.242,123.421,113.158,101.933,97.996,90.050,
107,111.400,9.200,2.408,7.633,230.442,34.167,143.617,149.504,19.963,158.675,75.442,204.379,0.0,64.175,36.571,26.067,4.492,122.646,10.579,102.696,0.0,107.296,0.0,0.0,68.167,61.042,79.200,72.800,80.471,57.796,74.996,175.167,56.325,0.0,50.021,64.392,0.0,151.083,149.550,61.508,50.338,155.700,98.933,99.292,99.700,72.225,99.617,94.458,100.033,100.871,99.713,149.221,170.979,121.363,113.904,103.700,93.779,93.479,
108,131.000,12.700,11.396,2.388,189.829,19.888,130.017,161.608,38.333,170.983,47.925,181.450,0.0,94.542,23.392,42.592,0.0,98.633,17.917,121.175,0.0,115.775,0.0,0.0,74.492,73.138,83.517,69.200,75.675,70.375,74.571,145.775,68.163,0.0,49.675,54.783,0.0,160.608,148.071,75.779,50.383,152.000,97.683,100.875,99.767,73.229,99.650,94.871,99.588,100.413,100.496,128.308,181.725,120.954,116.163,112.417,94.529,87.825,
109,141.500,30.600,47.788,2.367,178.308,5.479,130.613,162.046,44.192,169.100,38.296,162.288,0.0,80.008,45.008,27.642,0.0,100.258,15.283,117.417,0.0,104.342,0.0,0.0,74.192,69.892,71.163,78.500,70.463,81.388,74.338,164.796,99.113,0.0,50.050,74.817,0.0,150.258,147.188,75.725,54.668,123.821,98.925,100.204,99.571,74.213,99.458,94.900,100.117,100.496,100.183,131.804,163.842,119.733,117.000,111.554,96.821,87.883,
110,168.600,35.100,29.717,2.396,198.954,5.825,142.121,152.104,9.367,176.050,46.783,161.750,0.0,109.858,62.021,42.275,0.0,126.996,0.0,152.846,49.083,82.271,0.0,0.0,78.729,65.413,71.483,84.600,73.767,89.267,81.054,177.821,101.658,83.329,83.338,109.742,0.0,107.721,103.967,75.138,77.267,127.571,99.525,100.283,96.525,74.254,99.554,94.871,100.258,100.488,99.483,121.871,151.100,119.917,118.388,109.913,100.517,102.992,
111,213.800,30.800,24.213,2.392,196.600,27.917,131.213,124.275,2.450,166.400,70.938,162.675,0.0,112.217,53.625,11.804,0.0,136.892,0.0,141.142,101.421,82.458,0.0,0.0,75.617,79.146,66.967,80.300,74.117,86.233,90.663,157.288,118.121,91.633,87.396,106.671,0.0,106.921,103.617,74.850,75.200,100.421,100.179,100.950,94.525,80.321,99.846,95.371,100.371,100.438,99.642,118.754,173.000,119.575,118.721,109.608,109.783,110.671,
112,280.700,34.200,25.038,2.392,194.175,31.817,150.142,122.288,2.433,149.192,52.738,165.408,0.0,69.133,24.046,44.221,22.188,133.067,41.879,166.925,96.771,88.175,0.0,0.0,75.975,54.083,77.192,86.100,68.342,90.763,90.221,160.871,202.963,92.179,92.258,99.150,0.0,149.017,142.129,83.529,74.942,83.317,99.492,100.338,91.413,95.167,99.713,94.963,100.417,100.708,99.867,106.400,171.663,120.154,118.088,113.413,115.517,123.846,
113,319.100,47.300,2.400,2.400,186.421,26.158,142.358,89.271,2.400,157.817,80.579,174.733,0.0,60.063,0.0,64.792,44.933,101.954,58.554,168.546,77.754,89.129,0.0,0.0,52.167,73.042,79.496,88.000,70.650,93.346,91.808,143.050,236.138,89.979,106.621,142.058,0.0,148.904,142.471,93.950,74.979,83.754,98.579,99.408,89.675,99.604,99.729,104.971,99.954,100.829,100.538,142.925,164.742,119.671,118.554,117.792,112.600,96.892,
114,296.700,13.200,4.683,2.425,186.283,15.038,110.338,32.358,3.908,154.104,104.950,175.892,0.0,69.679,24.771,97.133,7.275,67.379,47.070,156.850,41.083,104.713,0.0,0.0,61.871,69.108,89.071,102.700,62.442,90.058,91.792,177.742,252.929,85.442,100.396,143.833,0.0,107.542,101.463,94.146,74.983,92.396,98.088,98.146,107.321,99.550,99.613,132.504,99.617,100.508,100.313,163.575,156.633,119.654,126.504,124.758,119.817,96.150,
115,273.500,21.800,18.225,2.463,235.975,2.550,107.235,30.075,2.400,116.333,121.179,119.775,0.0,82.692,48.042,102.088,46.354,96.578,73.742,173.546,84.904,117.004,0.0,0.0,89.171,82.121,103.442,95.900,58.567,88.096,89.571,184.338,241.442,85.488,97.596,130.667,0.0,103.283,102.092,93.929,75.779,104.433,98.829,98.217,109.250,99.167,99.625,137.508,97.792,100.708,100.121,159.325,160.692,119.425,134.738,130.158,126.567,105.454,
116,270.300,33.600,43.688,21.808,237.163,24.996,108.913,41.696,2.408,137.046,114.321,112.368,0.0,85.954,44.663,103.867,45.830,65.667,62.213,159.467,99.504,106.396,0.0,0.0,79.158,79.446,107.300,95.200,77.521,90.792,84.279,204.929,222.358,84.433,98.321,124.588,0.0,103.383,103.638,90.425,79.633,103.358,98.617,98.654,94.600,99.333,99.675,157.813,94.838,101.225,100.171,164.438,166.317,122.208,119.738,133.042,125.396,105.583,
117,280.300,29.600,9.025,9.004,238.017,2.571,34.825,51.413,5.167,219.125,107.438,114.696,0.0,88.604,32.304,36.950,26.004,52.508,56.704,167.154,58.338,107.635,0.0,0.0,72.838,80.850,96.754,95.600,73.475,90.725,84.363,188.979,207.267,85.413,100.083,100.821,0.0,98.913,103.117,85.046,81.142,120.033,99.238,100.546,99.829,99.304,99.679,230.700,92.992,106.750,99.721,152.538,165.650,121.204,118.825,132.746,123.017,105.563,
118,278.300,40.900,20.229,2.483,224.929,5.142,37.758,45.392,3.321,225.558,129.479,114.563,0.0,110.383,29.600,22.739,73.092,61.425,56.950,138.842,27.470,94.829,0.0,0.692,78.242,78.767,101.154,87.800,74.446,95.650,83.975,194.921,208.708,85.642,131.908,91.850,0.0,138.700,146.871,87.975,78.767,112.433,97.675,99.496,96.463,99.446,99.771,211.867,89.679,100.250,98.988,119.954,168.908,120.396,118.575,132.796,124.546,112.942,
