"","tag_code","event_type_name","event_site_name","event_date_mmddyyyy","event_release_site_name","event_release_date_mmddyyyy","antenna_id","antenna_group_name","antenna_group_configuration_value","event_date_time_value","cth_count"
"374877","3D9.1BF15D8147","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/30/2005","","","0D","WEIR 53",110,"8/30/2005 9:41:21 AM",1
"374878","3D9.1BF15D8147","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/30/2005","","","0F","WEIR 52",110,"8/30/2005 9:41:16 AM",1
"374879","3D9.1BF15D8147","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/30/2005","","","0F","WEIR 52",110,"8/30/2005 9:41:17 AM",1
"374880","3D9.1BF15D8147","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/30/2005","","","11","WEIR 37",110,"8/30/2005 9:08:51 AM",1
"374881","3D9.1BF15D8147","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/30/2005","","","13","WEIR 36",110,"8/30/2005 9:08:47 AM",1
"374882","3D9.1BF15D8147","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/30/2005","","","15","WEIR 35",110,"8/30/2005 9:08:12 AM",1
"374883","3D9.1BF15D8147","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/30/2005","","","15","WEIR 35",110,"8/30/2005 9:08:13 AM",1
"374884","3D9.1BF15D8147","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/30/2005","","","17","WEIR 34",110,"8/30/2005 9:08:08 AM",1
"374885","3D9.1BF15D8147","Observation","BO4 - Bonneville WA Ladder Slots","8/30/2005","","","01","VERTICAL SLOT DETECTORS",100,"8/30/2005 11:09:50 AM",1
"374886","3D9.1BF15D8147","Observation","BO4 - Bonneville WA Ladder Slots","8/30/2005","","","02","VERTICAL SLOT DETECTORS",100,"8/30/2005 11:03:40 AM",1
"374887","3D9.1BF15D8147","Observation","BO4 - Bonneville WA Ladder Slots","8/30/2005","","","03","VERTICAL SLOT DETECTORS",100,"8/30/2005 10:54:06 AM",1
"374888","3D9.1BF15D8147","Observation","BO4 - Bonneville WA Ladder Slots","8/30/2005","","","03","VERTICAL SLOT DETECTORS",100,"8/30/2005 10:54:07 AM",1
"374889","3D9.1BF15D8147","Observation","BO4 - Bonneville WA Ladder Slots","8/30/2005","","","04","VERTICAL SLOT DETECTORS",100,"8/30/2005 10:52:41 AM",1
"374890","3D9.1BF15D8147","Observation","JDJ - John Day Dam Juvenile","5/29/2003","","","81","RIVER EXIT",140,"5/29/2003 10:07:52 PM",1
"374891","3D9.1BF15D8147","Observation","JDJ - John Day Dam Juvenile","5/29/2003","","","82","RIVER EXIT",140,"5/29/2003 10:07:52 PM",1
"374892","3D9.1BF15D8147","Observation","JDJ - John Day Dam Juvenile","5/29/2003","","","83","RIVER EXIT",140,"5/29/2003 10:07:52 PM",1
"374893","3D9.1BF15D8147","Observation","JDJ - John Day Dam Juvenile","5/29/2003","","","84","RIVER EXIT",140,"5/29/2003 10:07:53 PM",1
"374894","3D9.1BF15D8147","Observation","JDJ - John Day Dam Juvenile","5/29/2003","","","A1","SBYC SEPARATOR GATE",140,"5/29/2003 10:07:46 PM",1
"374895","3D9.1BF15D8147","Observation","JDJ - John Day Dam Juvenile","5/29/2003","","","A2","SBYC SEPARATOR GATE",140,"5/29/2003 10:07:47 PM",1
"374896","3D9.1BF15D8147","Observation","JDJ - John Day Dam Juvenile","5/29/2003","","","A3","SBYC SEPARATOR GATE",140,"5/29/2003 10:07:47 PM",1
"374897","3D9.1BF15D8147","Observation","JDJ - John Day Dam Juvenile","5/29/2003","","","A4","SBYC SEPARATOR GATE",140,"5/29/2003 10:07:48 PM",1
"374898","3D9.1BF15D8147","Observation","MC1 - McNary Oregon Shore Ladder","9/19/2005","","","01","COUNTING WINDOW",100,"9/19/2005 4:20:24 PM",1
"374899","3D9.1BF15D8147","Observation","MC1 - McNary Oregon Shore Ladder","9/19/2005","","","02","COUNTING WINDOW",100,"9/19/2005 4:16:20 PM",1
"374900","3D9.1BF15D8147","Observation","MC1 - McNary Oregon Shore Ladder","9/19/2005","","","02","COUNTING WINDOW",100,"9/19/2005 4:16:21 PM",1
"374901","3D9.1BF15D8147","Observation","MC1 - McNary Oregon Shore Ladder","9/19/2005","","","02","COUNTING WINDOW",100,"9/19/2005 4:16:44 PM",1
"374902","3D9.1BF15D8147","Observation","MC1 - McNary Oregon Shore Ladder","9/19/2005","","","02","COUNTING WINDOW",100,"9/19/2005 4:16:45 PM",1
"374903","3D9.1BF15D8147","Observation","MC1 - McNary Oregon Shore Ladder","9/19/2005","","","02","COUNTING WINDOW",100,"9/19/2005 4:20:15 PM",1
"374904","3D9.1BF15D8147","Observation","MC1 - McNary Oregon Shore Ladder","9/19/2005","","","02","COUNTING WINDOW",100,"9/19/2005 4:20:16 PM",1
"374905","3D9.1BF15D8147","Observation","MC1 - McNary Oregon Shore Ladder","9/19/2005","","","04","WEIR 288",100,"9/19/2005 1:57:53 PM",1
"374906","3D9.1BF15D8147","Observation","MC1 - McNary Oregon Shore Ladder","9/19/2005","","","06","WEIR 287",100,"9/19/2005 1:56:52 PM",1
"374907","3D9.1BF15D8147","Observation","MC1 - McNary Oregon Shore Ladder","9/19/2005","","","08","WEIR 286",100,"9/19/2005 1:55:51 PM",1
"374908","3D9.1BF15D8147","Observation","MC1 - McNary Oregon Shore Ladder","9/19/2005","","","09","WEIR 284",100,"9/19/2005 1:48:02 PM",1
"374909","3D9.1BF15D8147","Observation","MC1 - McNary Oregon Shore Ladder","9/19/2005","","","0B","WEIR 283",100,"9/19/2005 1:47:12 PM",1
"374910","3D9.1BF15D8147","Observation","MC1 - McNary Oregon Shore Ladder","9/19/2005","","","0D","WEIR 282",100,"9/19/2005 1:46:50 PM",1
"374911","3D9.1BF15D8147","Observation","MC1 - McNary Oregon Shore Ladder","9/19/2005","","","0F","WEIR 280",100,"9/19/2005 1:40:16 PM",1
"374912","3D9.1BF15D8147","Observation","MC1 - McNary Oregon Shore Ladder","9/19/2005","","","0F","WEIR 280",100,"9/19/2005 1:40:17 PM",1
"374913","3D9.1BF15D8147","Observation","MC1 - McNary Oregon Shore Ladder","9/19/2005","","","11","WEIR 279",100,"9/19/2005 1:39:15 PM",1
"374914","3D9.1BF15D8147","Observation","MCJ - McNary Dam Juvenile","5/27/2003","","","01","FULL FLOW BYPASS",160,"5/27/2003 8:34:14 AM",1
"374915","3D9.1BF15D8147","Observation","MCJ - McNary Dam Juvenile","5/27/2003","","","02","FULL FLOW BYPASS",160,"5/27/2003 8:34:18 AM",1
"374916","3D9.1BF15D8147","Observation","MCJ - McNary Dam Juvenile","5/27/2003","","","03","FULL FLOW BYPASS",160,"5/27/2003 8:34:20 AM",1
"374917","3D9.1BF15D8147","Observation","MCJ - McNary Dam Juvenile","5/27/2003","","","04","FULL FLOW BYPASS",160,"5/27/2003 8:34:24 AM",1
"374918","3D9.1BF15D8147","Observation","PRA - Priest Rapids Adult","9/25/2005","","","05","RIGHT LADDER WEIR 3",100,"9/25/2005 6:20:29 AM",1
"374919","3D9.1BF15D8147","Observation","PRA - Priest Rapids Adult","9/25/2005","","","07","RIGHT LADDER WEIR 5",100,"9/25/2005 6:20:00 AM",1
"374920","3D9.1BF15D8147","Observation","WEA - Wells Dam, DCPUD Adult Ladders","10/4/2005","","","0B","WEST TRAP",110,"10/4/2005 9:29:47 AM",1
