day,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
22,6.250,6.380,,3.250,,,,4.968,4.705,3.427,,,2.359,2.683,2.985,4.273,3.782,1.920,3.510,3.640,3.950,4.463,2.269,3.976,4.595,3.516,4.146,3.180,2.972
23,6.264,6.370,,3.292,,,,4.842,4.703,3.370,,,2.432,2.467,2.746,4.258,3.759,1.810,3.410,3.508,,4.468,2.227,3.900,4.547,3.637,4.025,3.121,2.780
24,6.258,6.330,,3.333,,,,4.774,4.718,3.340,,,2.488,2.321,2.501,4.220,3.768,1.742,3.317,3.377,,4.443,2.235,3.756,4.481,3.750,3.970,2.963,2.601
25,6.208,6.330,,3.338,,,,4.805,4.718,3.281,,,2.525,2.082,2.273,,3.645,1.829,3.200,3.271,,4.380,2.290,3.631,4.475,3.911,3.927,2.826,2.486
26,6.225,6.395,,3.329,,,,4.765,4.767,3.225,,,2.586,1.859,1.945,,3.440,1.963,3.186,3.178,3.977,4.388,2.379,3.542,4.444,3.967,3.867,2.708,2.396
27,6.217,6.370,,3.338,,,,4.650,4.879,3.185,,,2.645,1.677,1.816,,3.350,2.077,3.183,3.139,4.021,4.428,2.412,3.453,4.370,4.013,3.733,2.587,2.554
28,6.229,6.385,,3.288,,,,4.537,4.925,3.171,,,2.648,1.491,1.675,,3.370,2.190,3.180,3.133,4.050,4.463,2.388,3.395,4.235,4.069,3.699,2.468,2.402
29,6.221,6.460,,3.322,,,,4.343,4.973,3.180,,,2.523,1.676,1.670,3.728,3.398,2.259,3.298,3.118,4.071,4.509,2.390,3.296,4.191,4.036,3.737,2.414,2.148
30,6.179,6.470,,3.313,,,,4.192,4.931,3.280,,3.607,2.341,1.660,1.541,3.627,3.377,2.461,3.490,3.096,4.063,4.455,2.449,3.302,4.123,3.953,3.801,2.333,2.039
31,6.192,6.526,,3.375,,,,4.065,4.836,2.916,,3.600,2.254,1.651,1.538,3.546,3.238,2.600,3.590,3.069,4.040,4.375,2.435,3.238,4.003,3.945,3.864,2.298,1.958
32,6.183,6.525,,3.355,,,,3.907,4.835,2.805,,3.588,2.159,1.699,1.497,3.495,3.028,2.740,3.617,2.934,3.992,4.193,2.281,3.168,3.913,4.113,3.961,2.274,1.862
33,6.135,6.550,,3.410,,,,3.822,4.852,2.728,,3.592,1.933,1.650,1.434,3.492,2.826,2.798,3.515,2.840,3.939,4.040,2.137,3.140,3.857,4.108,4.051,2.223,1.732
34,,6.515,,3.435,,,,3.791,4.823,2.663,,3.592,1.873,1.676,1.394,3.553,2.626,2.768,3.440,2.785,3.863,3.990,1.938,3.234,3.870,4.082,4.150,2.128,1.632
35,6.167,6.445,,3.420,,,,3.758,4.781,2.704,,3.648,1.840,1.800,1.519,3.580,2.528,2.664,3.405,2.577,3.833,3.784,1.798,3.242,3.705,3.895,4.222,1.986,1.562
36,6.200,6.345,,3.298,,,,3.704,4.726,2.764,,3.667,1.857,1.715,1.616,3.550,2.593,2.673,3.378,2.186,3.807,3.688,1.708,3.290,3.471,3.706,4.301,1.915,1.626
37,6.187,6.310,,3.235,,,,3.666,4.601,2.774,,3.695,2.023,1.757,1.692,3.580,2.588,2.648,3.339,2.078,3.813,3.635,1.646,3.386,3.267,3.649,4.348,1.910,1.746
38,6.196,6.270,,3.235,,,,3.634,4.593,2.751,,3.732,2.060,1.944,1.643,3.688,2.687,2.721,3.336,1.750,3.830,3.651,1.514,3.435,3.005,3.607,4.297,1.988,1.849
39,6.167,6.250,,3.271,,,,3.610,4.557,2.763,,3.758,2.093,2.124,1.623,3.697,2.827,2.719,3.366,1.666,3.794,3.629,1.398,3.500,2.932,3.620,4.221,2.133,1.888
40,6.125,6.205,,3.329,,,,3.558,4.552,2.783,,3.733,2.204,2.216,1.643,3.720,2.818,2.728,3.417,1.510,3.765,4.075,1.343,3.429,2.566,3.694,4.052,2.209,1.939
41,6.204,6.255,,3.272,,16.891,,3.541,4.530,2.820,,3.700,2.337,2.314,1.645,3.765,2.795,2.734,3.485,1.511,3.833,3.703,1.305,3.383,2.081,3.670,3.848,2.348,2.024
42,6.233,6.275,,3.306,,,,3.482,4.436,2.791,,3.636,2.455,2.406,1.719,3.764,2.734,2.758,3.528,1.565,3.886,3.698,1.426,3.268,1.873,3.739,3.495,2.510,2.131
43,6.288,6.244,,3.425,,,,3.339,4.403,2.710,,3.654,2.517,2.396,1.806,3.741,2.698,2.755,3.561,1.775,3.973,3.747,1.549,3.045,1.729,3.726,3.097,2.551,2.222
44,6.363,6.250,,3.490,,,,3.298,4.430,2.622,,3.610,2.615,2.397,1.809,3.746,2.744,2.815,3.678,1.995,4.055,3.758,1.572,2.899,1.834,3.630,2.776,2.545,2.363
45,6.346,6.259,,3.370,,,,3.274,4.385,2.576,,3.560,2.611,2.451,1.822,3.764,2.740,2.862,3.729,2.208,4.139,3.816,1.591,2.905,1.849,3.640,2.638,2.579,2.399
46,6.258,6.218,,3.359,,,,3.220,4.389,2.580,,3.520,2.624,2.462,1.891,3.746,2.820,2.817,3.627,2.348,4.145,3.930,1.702,2.903,1.833,3.623,2.555,2.625,2.384
47,6.233,6.265,,3.282,,,,3.193,4.453,2.579,,,2.755,2.436,1.929,3.785,2.815,2.853,3.630,2.454,4.120,4.361,1.795,2.998,2.024,3.611,2.599,2.712,2.416
48,6.150,6.250,,3.270,,,,3.227,4.513,2.569,,,2.758,2.398,1.959,3.799,2.808,2.928,3.708,2.575,4.078,4.381,1.904,3.133,2.158,3.553,2.654,2.755,2.427
49,6.225,6.159,,3.122,,,,3.250,4.540,2.620,,,2.839,2.414,1.980,3.826,2.834,2.919,3.693,2.595,3.985,4.391,2.005,3.203,,3.497,2.839,2.855,2.508
50,6.183,6.185,,2.970,,,,3.299,4.652,2.663,,,2.858,2.458,2.089,3.869,2.830,2.935,3.616,2.650,3.955,4.379,2.079,3.085,,3.456,2.964,2.951,2.601
51,6.167,6.180,,3.070,,,,3.370,4.688,2.620,,,2.908,2.439,2.090,3.947,2.785,2.930,3.581,2.754,4.001,4.391,2.180,2.973,,3.380,3.113,3.076,2.702
52,6.125,6.204,,3.189,,,,3.481,4.794,2.601,,,2.890,2.441,2.266,3.928,2.783,2.993,3.531,2.916,4.062,4.391,2.244,2.869,2.486,,3.197,3.059,2.757
53,6.142,6.235,,3.281,,,,3.645,4.823,2.622,,,2.996,2.530,2.303,3.821,2.769,3.161,3.548,2.952,4.073,4.391,2.293,2.714,2.603,3.389,3.339,2.978,2.671
54,6.158,6.245,,3.338,,,,3.675,4.832,2.708,,,2.957,2.588,2.401,3.700,2.701,3.170,3.539,2.950,4.080,4.391,2.377,2.544,2.565,3.456,3.476,2.879,2.267
55,6.158,6.275,,3.426,,,,3.655,4.618,2.768,,,2.850,2.662,2.447,3.728,2.550,3.158,3.590,2.934,4.095,4.304,2.496,2.515,2.525,3.533,3.601,2.810,2.367
56,6.129,6.265,,3.400,,,,3.586,4.569,2.809,,,2.803,,2.543,3.840,2.303,3.172,3.579,2.920,4.168,4.308,2.553,2.629,2.453,3.510,3.679,2.676,2.319
57,6.167,6.280,,3.395,,,,3.555,4.435,2.908,,,2.787,,2.576,3.881,2.133,3.165,3.599,2.924,4.305,4.362,2.549,2.818,2.485,3.485,3.726,2.578,2.287
58,6.238,6.340,,3.507,,,,3.500,4.476,2.947,,,2.763,,2.464,3.955,2.124,3.060,3.522,2.943,4.398,4.497,2.527,2.905,2.458,3.577,3.738,2.622,2.281
59,6.196,6.290,,3.560,,,,3.515,4.470,2.982,,,2.756,,2.581,4.058,2.172,3.010,3.636,2.963,4.457,4.767,2.510,3.025,2.408,3.616,3.838,2.780,2.248
60,6.200,6.270,,3.643,,,,3.536,4.555,3.072,,,2.709,,2.638,4.170,2.105,3.038,3.729,2.951,4.518,4.634,2.604,3.193,2.411,3.700,3.951,2.979,2.209
61,6.200,6.266,,3.725,,,,3.566,4.513,3.142,,,2.596,,2.685,4.152,2.139,3.042,3.832,2.707,4.570,4.399,2.757,3.349,2.401,3.738,4.037,3.103,2.243
62,6.179,6.196,,3.897,,,,3.545,4.537,3.233,,,2.526,,2.774,4.300,2.272,3.012,3.847,2.671,4.587,4.525,2.880,3.460,2.461,3.809,4.131,3.262,2.315
63,6.229,6.190,,4.142,,,,3.533,4.559,3.306,,,2.527,,2.982,4.419,2.393,3.061,4.010,,4.621,4.785,3.009,3.537,2.455,3.930,4.253,3.438,2.374
64,6.214,6.280,,4.237,,,,3.560,4.528,3.338,,,2.623,,3.011,4.475,2.518,3.147,3.961,,4.684,4.714,3.170,3.579,2.391,3.934,4.310,3.550,2.484
65,6.196,6.285,,4.304,,,,3.526,4.555,3.429,,,2.765,,3.034,4.573,2.656,3.103,3.937,,4.761,4.779,3.276,3.588,2.281,3.897,4.425,3.679,2.622
66,6.175,6.255,,4.412,,,,,4.575,3.444,,,2.902,,3.002,4.626,2.833,3.140,4.009,,4.860,4.983,3.227,3.625,2.315,3.973,4.420,3.768,2.692
67,6.217,6.244,,4.559,,,,,4.587,3.489,,,3.057,,3.080,4.603,2.965,3.078,4.117,,5.010,4.410,3.204,3.756,2.564,4.082,4.471,3.806,2.751
68,6.208,6.225,,4.595,,,,,4.650,3.573,,,3.205,,2.981,4.560,3.108,3.098,4.217,,5.166,5.038,3.213,3.875,2.624,4.205,4.538,3.783,2.792
69,6.167,6.195,,4.685,,,,3.507,4.736,3.657,,,3.305,,2.927,4.555,3.279,3.233,4.258,,5.284,5.126,3.273,3.885,2.605,4.310,4.558,3.716,2.905
70,6.121,6.195,,4.889,,17.089,,3.596,4.762,3.963,,,3.471,,2.890,4.637,3.303,3.341,4.500,,5.520,5.227,3.332,3.917,2.558,4.341,4.628,3.650,2.984
71,6.163,6.185,,5.051,,,,3.642,4.829,4.053,,,3.845,,2.798,4.612,3.319,3.490,4.561,,5.621,5.267,3.517,3.998,2.581,4.423,4.697,3.643,3.103
72,6.179,6.175,3.152,5.277,,,,3.502,4.873,4.012,,,3.918,,2.738,4.575,3.281,3.402,4.679,,5.697,5.313,3.486,4.133,2.740,4.641,4.848,3.757,3.168
73,6.170,6.082,3.263,5.565,,,,3.455,4.957,4.408,,,3.972,,2.769,4.590,3.327,3.389,4.749,,5.814,5.265,3.549,4.274,2.821,4.445,4.831,3.760,3.241
74,6.148,6.093,3.062,5.693,,,,3.506,4.944,4.363,,,4.059,,2.824,5.229,3.402,3.287,4.785,,5.954,5.301,3.757,4.393,2.959,4.303,4.810,3.849,3.385
75,6.110,6.267,2.990,5.607,,,,3.473,5.000,4.490,,,4.040,,2.909,5.164,3.449,3.242,4.868,,5.989,5.331,3.986,4.402,3.107,4.132,5.057,4.060,3.494
76,6.140,6.453,3.103,5.770,,,,3.550,5.097,4.651,,,4.196,,2.939,4.930,3.540,3.383,4.836,,6.079,5.206,3.945,4.460,3.286,4.169,5.013,4.048,3.597
77,6.129,6.630,3.160,5.984,,,,3.543,5.150,4.850,,,4.388,,3.040,5.255,3.596,3.396,4.921,,6.233,5.359,3.926,4.554,3.411,4.185,5.173,4.144,3.813
78,6.121,6.742,3.172,6.101,,,,3.615,5.328,5.019,,,4.498,,3.077,5.307,3.746,3.468,5.019,,6.213,5.393,3.897,4.743,3.502,4.303,5.073,4.250,3.829
79,6.138,6.870,3.400,6.209,,,,3.662,5.475,5.157,,,4.653,,3.242,5.387,3.868,3.500,5.129,,6.176,5.444,3.839,4.762,3.639,4.524,5.148,4.319,4.074
80,6.175,7.010,3.605,6.117,,,,3.587,5.454,5.191,,,4.522,,3.499,5.630,3.895,3.577,5.232,,6.195,5.552,3.763,4.785,3.770,4.749,5.188,4.415,4.326
81,6.192,7.000,3.793,6.370,,,,3.585,5.523,5.630,,,4.423,,3.618,5.290,4.030,3.738,5.183,,6.106,5.668,3.789,4.764,3.994,5.063,5.191,4.659,4.616
82,6.171,5.545,3.893,6.148,,,,3.656,5.702,6.137,,,4.441,,3.768,5.715,4.134,3.880,5.220,,6.115,5.837,3.777,4.686,4.256,5.062,5.427,4.782,4.628
83,6.158,4.222,4.173,,,,,3.757,5.751,5.535,,,4.476,,3.872,6.014,4.230,3.944,5.343,,6.045,6.073,3.822,4.633,4.420,5.042,5.371,5.008,4.679
84,6.146,4.170,4.615,,,,,4.111,5.875,5.748,,,4.665,,3.993,5.901,4.404,3.985,5.615,3.987,6.139,6.137,3.915,4.532,4.372,5.003,5.545,,4.710
85,6.192,3.970,4.630,,,,,4.176,5.811,5.621,,,4.630,,4.346,5.725,4.392,4.044,5.775,3.941,6.360,6.265,4.064,4.557,4.693,5.179,5.526,,4.922
86,6.150,3.910,4.812,,,,,4.055,5.727,5.596,,,4.713,,4.468,6.021,4.383,4.204,5.664,4.014,6.608,6.388,4.162,4.503,4.792,5.144,5.863,,4.977
87,6.175,3.920,4.858,,,,,4.299,5.925,5.600,,,4.776,,4.523,6.117,4.359,4.253,5.664,3.992,6.608,6.519,4.417,4.691,5.014,5.343,5.986,5.503,5.051
88,6.254,3.890,5.021,,,,,4.627,6.028,6.003,,,5.040,,4.455,6.045,4.365,4.223,5.775,4.028,6.730,6.517,4.662,4.642,5.078,5.503,6.053,5.655,5.102
89,6.398,3.925,5.073,,,,,4.947,6.155,6.936,,,5.072,,4.426,6.232,4.436,4.285,6.189,4.172,6.742,6.619,4.844,4.886,5.602,5.640,6.081,5.738,4.966
90,6.496,3.995,5.059,,5.400,,,5.090,6.097,6.420,,,5.164,,4.512,6.280,4.639,4.319,6.351,4.135,6.782,6.693,5.118,5.103,5.675,5.879,6.198,5.912,5.082
91,6.676,4.065,4.854,,5.521,,,5.373,6.077,6.124,,,5.162,,4.461,6.434,4.907,4.244,6.684,4.259,6.762,6.930,5.332,5.174,6.066,5.979,6.489,5.848,5.162
92,6.894,4.110,5.000,,5.658,,,5.576,6.127,6.198,,,5.132,,4.538,6.315,4.993,4.315,6.607,4.554,6.908,7.132,5.490,5.085,6.293,6.143,6.553,5.990,5.175
93,7.005,4.288,5.229,,5.616,,,5.971,6.075,6.294,,,5.348,,4.639,6.178,4.971,4.454,6.921,4.674,6.940,7.422,5.713,5.136,6.145,6.136,6.713,6.240,5.176
94,7.128,4.330,5.288,,5.627,,,7.177,6.163,6.458,,,5.362,,5.391,6.174,4.856,4.641,6.803,4.733,7.033,7.548,5.713,5.180,6.203,6.118,6.601,6.309,5.442
95,7.155,4.392,5.272,,5.724,,,6.219,6.078,6.780,,,5.529,,5.655,6.300,4.765,4.660,6.962,4.938,6.954,7.709,5.671,5.157,6.350,6.443,6.845,6.257,5.427
96,7.213,4.495,5.381,,5.896,,,6.148,6.213,6.899,,5.418,5.520,,5.957,6.233,4.781,4.826,7.003,5.075,6.909,7.780,5.746,5.112,6.210,6.702,6.753,6.410,5.575
97,7.330,4.675,5.439,,5.997,,,6.264,6.251,7.361,,5.485,5.738,,5.847,6.403,5.022,4.821,6.963,5.296,6.862,7.931,5.778,5.123,6.311,6.623,6.899,6.631,5.899
98,7.616,4.900,5.573,,6.022,,,6.495,6.353,6.989,,5.575,6.130,,5.686,6.466,4.968,4.910,7.036,5.575,6.984,8.336,5.860,5.175,6.323,6.587,6.568,6.508,5.769
99,7.625,5.205,5.811,,5.943,,,6.924,6.670,7.427,,5.397,6.227,,5.879,6.508,5.123,4.943,6.807,5.894,7.044,9.123,5.915,5.401,6.242,7.400,6.666,6.449,5.891
100,7.585,5.697,5.812,,6.228,17.000,,7.136,6.710,8.276,,5.429,6.327,,6.426,6.550,5.243,5.190,6.875,5.938,7.120,8.804,6.048,5.433,6.333,7.288,6.682,6.543,6.019
101,7.733,6.009,6.013,,6.554,17.155,,7.244,6.696,8.497,,5.484,6.639,,5.920,6.620,5.385,5.187,6.870,6.207,7.151,8.749,6.115,5.636,6.377,7.116,7.075,6.362,6.030
102,7.605,6.210,6.171,,6.503,,,7.128,6.750,8.602,,5.603,6.754,,6.133,6.721,5.748,5.327,6.700,6.248,7.285,8.608,6.154,5.813,6.638,7.297,7.054,6.207,6.166
103,7.566,6.265,6.428,,6.442,,,7.037,6.935,9.446,,5.676,6.765,,5.945,6.668,5.675,5.498,6.497,6.488,7.452,8.613,6.270,6.076,6.619,7.273,7.169,6.088,6.185
104,7.569,6.350,6.413,,7.238,,,7.128,6.768,8.283,,5.700,6.703,,5.773,7.320,5.731,5.745,6.568,6.372,7.524,8.975,6.384,6.272,6.397,7.780,7.043,6.109,6.563
105,7.630,6.440,6.438,,7.125,,,7.084,6.993,8.145,,5.667,6.853,,5.719,8.104,5.805,5.769,6.603,6.528,7.713,8.783,6.505,6.384,6.721,7.645,7.251,6.289,6.931
106,7.834,6.655,6.461,,7.850,,,6.830,6.891,8.078,,5.683,6.902,,5.978,8.445,6.003,6.133,6.659,6.422,8.027,8.720,6.702,6.535,7.097,7.850,7.581,6.175,7.037
107,7.705,6.726,6.770,,7.971,,,6.602,6.697,8.125,6.927,5.729,6.863,,5.779,7.725,6.094,6.280,6.723,6.353,8.303,8.824,6.898,6.569,6.726,8.159,8.525,6.029,6.629
108,7.968,6.795,6.835,,7.654,,,6.494,7.057,8.460,7.242,5.973,6.858,6.897,5.996,8.975,6.218,6.347,6.769,6.402,8.841,8.772,7.075,6.698,7.168,8.223,8.220,6.219,6.403
109,7.944,6.859,6.900,,7.617,,8.115,6.457,7.196,8.314,7.536,6.253,7.074,6.958,5.900,9.836,6.342,6.468,6.947,6.492,9.616,8.973,7.379,6.992,7.081,8.549,8.234,6.183,
110,8.035,6.885,7.065,,7.638,,7.900,6.405,8.140,8.234,7.380,6.621,7.177,7.033,6.374,8.652,6.591,6.620,7.190,6.586,9.247,9.120,7.344,7.057,7.283,8.516,8.078,6.371,
111,8.215,6.948,7.172,,7.830,,8.267,6.270,8.298,8.068,7.870,6.761,7.323,7.067,6.394,8.303,6.626,6.675,7.325,6.685,9.475,9.464,7.954,7.247,7.447,8.646,8.187,6.520,
112,8.735,7.025,7.352,,7.712,,7.967,6.299,7.263,8.061,8.515,7.048,7.713,7.295,6.498,8.310,7.025,7.293,7.891,6.880,9.185,9.552,7.793,7.472,7.442,8.386,8.408,6.648,7.183
113,8.791,7.075,7.377,,8.300,,7.979,6.354,7.634,8.249,8.168,7.278,7.779,7.223,6.518,,7.343,7.388,7.764,7.097,9.314,9.737,7.932,7.528,7.454,8.653,8.490,7.020,7.122
114,8.995,7.218,7.541,,8.388,,8.525,6.700,7.648,8.296,8.585,7.460,7.983,7.200,6.548,,7.184,7.680,7.866,7.233,9.474,9.764,8.088,7.865,7.648,8.324,8.405,7.514,7.266
115,9.006,7.459,7.644,,8.221,,9.374,,8.000,8.349,9.407,7.883,8.060,7.187,6.524,,7.079,7.854,8.021,7.474,9.522,9.925,8.079,8.129,7.793,8.753,8.543,7.699,7.593
116,9.172,7.296,7.804,,8.251,,10.004,,7.682,8.949,9.386,8.047,8.240,7.211,7.013,8.918,7.093,8.209,8.243,7.717,9.712,9.828,8.108,8.350,7.548,8.584,8.697,7.448,8.050
117,9.285,7.367,7.865,,8.409,,9.515,,7.779,9.143,9.030,8.334,8.486,7.248,6.830,8.821,7.310,7.970,8.386,7.986,10.423,9.958,8.109,8.483,7.659,8.798,8.852,7.882,8.879
118,9.322,7.495,7.841,,8.318,,9.320,,8.313,9.140,9.677,8.766,8.736,7.777,6.618,8.710,7.361,7.902,8.550,8.091,10.617,10.158,8.333,8.537,7.763,8.918,8.729,8.252,10.934
119,9.256,7.555,8.091,,8.365,,9.165,,8.285,8.903,9.563,8.876,8.680,7.583,6.581,8.573,7.433,8.278,8.633,8.368,9.964,10.482,8.400,8.724,7.781,9.018,8.957,8.317,10.880
120,9.125,7.914,8.180,,8.678,,9.113,,8.408,9.727,10.360,8.898,9.151,7.295,7.065,8.598,7.644,8.410,8.749,8.601,10.234,10.214,8.376,8.927,8.131,9.118,9.113,8.612,10.570
121,9.017,8.160,8.291,,,,9.176,,9.000,10.278,10.787,8.874,8.899,7.358,6.920,8.763,7.845,8.529,9.202,8.950,10.563,10.643,8.390,9.079,7.751,9.064,8.995,8.841,8.959
122,9.136,8.322,8.465,,,,9.553,,9.026,10.402,10.425,9.671,8.749,7.757,6.990,8.711,7.919,8.581,9.287,9.241,10.830,11.032,8.780,9.001,7.618,9.217,9.365,8.976,9.325
123,9.390,8.515,8.490,,8.780,,9.443,,8.891,10.248,10.120,9.248,8.745,8.483,7.043,8.825,7.780,8.659,9.688,9.458,11.336,11.480,8.955,9.145,8.192,9.355,9.172,,10.436
124,9.605,8.655,8.627,,8.746,,9.718,,8.853,10.377,10.283,9.445,8.801,8.345,7.361,8.702,8.090,8.741,9.659,9.616,10.923,11.923,9.334,9.210,8.303,9.109,9.203,,9.752
125,9.925,8.680,8.807,,9.056,,9.462,,8.700,10.062,10.626,9.680,8.855,8.769,7.453,8.440,8.327,8.774,9.668,9.669,10.715,11.716,9.217,9.370,8.833,9.162,9.929,,9.446
126,10.200,8.771,8.950,,9.696,,10.571,,9.008,10.138,10.177,9.456,9.116,9.100,7.745,8.590,8.427,8.726,10.213,9.803,10.600,11.843,9.321,9.405,8.957,9.372,9.769,9.339,9.382
127,10.455,8.815,9.186,,9.100,,10.872,8.640,8.822,10.998,10.579,9.453,9.563,9.017,7.903,8.953,8.566,9.116,11.004,9.993,10.948,11.985,9.615,9.683,9.094,8.885,9.624,9.196,9.431
128,10.515,8.944,9.444,,8.992,,10.440,8.994,9.133,10.787,10.688,9.407,9.612,8.922,8.323,9.125,8.715,9.534,10.873,9.847,11.365,12.388,9.669,9.770,9.633,9.489,9.581,9.260,9.648
129,10.708,8.886,9.478,,9.124,,10.206,8.998,9.202,10.526,10.320,9.590,10.354,9.098,9.431,9.480,9.008,9.590,11.440,9.722,11.886,12.286,9.905,10.010,9.922,9.580,10.022,9.162,9.401
130,,8.923,9.676,,9.376,,10.502,9.280,9.866,10.483,10.365,10.189,10.358,9.433,9.471,8.957,9.186,9.775,11.399,9.840,12.013,12.390,10.062,10.134,10.285,9.763,9.740,9.127,9.495
131,12.058,9.001,9.874,,9.697,,11.551,9.761,9.943,10.632,10.090,10.045,10.763,9.440,9.250,8.777,9.461,10.075,11.341,10.078,11.785,12.974,9.785,10.223,10.478,9.874,10.233,,9.460
132,12.208,9.006,10.128,,9.632,,12.050,9.912,9.734,10.483,11.001,9.882,10.597,9.265,9.084,9.300,9.210,10.608,11.178,10.225,11.415,12.852,9.775,10.541,10.507,9.993,10.142,,9.962
133,14.023,9.005,10.462,10.700,9.754,,11.662,9.782,9.862,10.531,10.440,10.779,10.443,9.551,9.228,9.343,9.491,10.796,10.902,10.376,11.175,13.125,9.695,10.953,10.710,10.316,10.316,,9.930
134,14.646,9.126,10.532,10.502,10.384,,11.217,9.561,10.016,10.703,,11.301,11.081,9.516,9.335,9.958,9.383,11.112,10.914,10.629,11.362,13.067,9.753,11.072,10.538,10.306,10.777,9.507,10.244
135,14.570,9.484,10.660,10.503,10.199,,11.013,10.165,9.800,11.043,,11.897,11.623,9.402,10.064,10.586,9.315,11.449,10.894,10.715,11.617,12.822,9.783,11.238,10.518,10.535,10.721,9.503,10.540
136,14.204,9.646,10.750,10.363,10.196,,11.153,10.309,9.798,10.834,10.951,11.751,10.814,10.269,9.773,11.519,9.139,11.154,11.370,10.861,11.408,12.773,9.699,11.417,10.382,10.880,11.131,9.430,
