"","tag_code_2","natal_origin","rear_type"
"11523","3D9.1BF208713A",10,2
"11524","3D9.1BF208719D",10,2
"11525","3D9.1BF20871E5",10,2
"11526","3D9.1BF208725C",10,2
"11527","3D9.1BF2087268",10,2
"11528","3D9.1BF2087287",10,2
"11529","3D9.1BF20872CE",10,2
"11530","3D9.1BF208730D",10,2
"11531","3D9.1BF2087337",10,2
"11532","3D9.1BF2087357",10,2
"11533","3D9.1BF208735B",10,2
"11534","3D9.1BF2087377",10,2
"11535","3D9.1BF20873EC",10,2
"11536","3D9.1BF20873FD",10,2
"11537","3D9.1BF208753D",10,2
"11538","3D9.1BF2087563",10,2
"11539","3D9.1BF20875A2",10,2
"11540","3D9.1BF20875AC",10,2
"11541","3D9.1BF20875FC",10,2
"11542","3D9.1BF2087659",10,2
"11543","3D9.1BF208765F",11,2
"11544","3D9.1BF2087672",10,2
"11545","3D9.1BF208769F",10,2
"11546","3D9.1BF20877D2",10,2
"11547","3D9.1BF2087813",10,2
"11548","3D9.1BF2087846",10,2
"11549","3D9.1BF2087885",10,2
"11550","3D9.1BF2087A21",10,2
"11551","3D9.1BF2087A38",10,2
"11552","3D9.1BF2087A5C",10,2
"11553","3D9.1BF20881A7",10,2
"11554","3D9.1BF2088342",10,2
"11555","3D9.1BF208841C",16,2
"11556","3D9.1BF208847C",16,2
"11557","3D9.1BF20884AA",10,2
"11558","3D9.1BF20887D2",10,2
"11559","3D9.1BF2089004",10,2
"11560","3D9.1BF2089208",10,2
"11561","3D9.1BF208959D",16,2
"11562","3D9.1BF20897B7",10,2
"11563","3D9.1BF2089855",10,2
"11564","3D9.1BF208A150",16,2
"11565","3D9.1BF208A1FD",10,2
"11566","3D9.1BF208A206",16,2
"11567","3D9.1BF208A34D",16,2
"11568","3D9.1BF208A39C",10,2
"11569","3D9.1BF208A442",16,2
"11570","3D9.1BF208A545",10,2
"11571","3D9.1BF208A56B",10,2
"11572","3D9.1BF208A575",10,2
"11573","3D9.1BF208A59B",10,2
"11574","3D9.1BF208A659",10,2
"11575","3D9.1BF208A66E",10,2
"11576","3D9.1BF208A766",10,2
"11577","3D9.1BF208A969",16,2
"11578","3D9.1BF208A995",10,2
"11579","3D9.1BF208AB45",10,2
"11580","3D9.1BF208AB47",16,2
"11581","3D9.1BF208AB8E",10,2
"11582","3D9.1BF208AB90",16,2
"11583","3D9.1BF208ABC9",10,2
"11584","3D9.1BF208ACA9",16,2
"11585","3D9.1BF208AD64",16,2
"11586","3D9.1BF208AE11",10,2
"11587","3D9.1BF208AEDA",16,2
"11588","3D9.1BF208AF8F",10,2
"11589","3D9.1BF208B18F",10,2
"11590","3D9.1BF208B1DF",10,2
"11591","3D9.1BF208B281",16,2
"11592","3D9.1BF208B518",10,2
"11593","3D9.1BF208B53C",16,2
"11594","3D9.1BF208B635",16,2
"11595","3D9.1BF208B7C9",10,2
"11596","3D9.1BF208B7D7",10,2
"11597","3D9.1BF208B8D4",10,2
"11598","3D9.1BF208B8E1",16,2
"11599","3D9.1BF208B951",10,2
"11600","3D9.1BF208B968",10,2
"11601","3D9.1BF208BADB",16,2
"11602","3D9.1BF208BAFD",16,2
"11603","3D9.1BF208BBA0",10,2
"11604","3D9.1BF208BBB5",10,2
"11605","3D9.1BF208BC81",16,2
"11606","3D9.1BF208BC86",16,2
"11607","3D9.1BF208BC99",16,2
"11608","3D9.1BF208BDA1",10,2
"11609","3D9.1BF208BED2",10,2
"11610","3D9.1BF208C5B2",10,2
"11611","3D9.1BF208C5FC",10,2
"11612","3D9.1BF208C916",10,2
"11613","3D9.1BF208C971",10,2
"11614","3D9.1BF208CB7D",10,2
"11615","3D9.1BF208CBBD",10,2
"11616","3D9.1BF208CD30",10,2
"11617","3D9.1BF208CE82",10,2
"11618","3D9.1BF208CF7B",16,2
"11619","3D9.1BF208D9B0",10,2
"11620","3D9.1BF208DB90",10,2
"11621","3D9.1BF208DC27",10,2
"11622","3D9.1BF208DE44",16,2
"11623","3D9.1BF208E04B",10,2
"11624","3D9.1BF208E73A",10,2
"11625","3D9.1BF208E8A0",10,2
"11626","3D9.1BF208E8B7",10,2
"11627","3D9.1BF208EC22",10,2
"11628","3D9.1BF208EC33",10,2
"11629","3D9.1BF208EC9B",10,2
"11630","3D9.1BF208ED34",10,2
"11631","3D9.1BF208EDED",10,2
"11632","3D9.1BF208EF4F",10,2
"11633","3D9.1BF208EF5A",10,2
"11634","3D9.1BF208EFA9",10,2
"11635","3D9.1BF208F0DF",10,2
"11636","3D9.1BF208F2BA",10,2
"11637","3D9.1BF208F335",10,2
"11638","3D9.1BF208F41A",10,2
"11639","3D9.1BF208F681",10,2
"11640","3D9.1BF208F6A5",10,2
"11641","3D9.1BF208F74C",10,2
"11642","3D9.1BF208F773",10,2
"11643","3D9.1BF208F95F",10,2
"11644","3D9.1BF208F95F_repeat",10,2
"11645","3D9.1BF208FBFA",10,2
"11646","3D9.1BF208FC3B",10,2
"11647","3D9.1BF208FCB7",10,2
"11648","3D9.1BF208FCED",10,2
"11649","3D9.1BF208FD14",10,2
"11650","3D9.1BF208FE3F",10,2
"11651","3D9.1BF208FED0",10,2
"11652","3D9.1BF208FEFD",10,2
"11653","3D9.1BF208FF28",10,2
"11654","3D9.1BF208FF6A",10,2
"11655","3D9.1BF208FF6F",10,2
"11656","3D9.1BF209006F",10,2
"11657","3D9.1BF20901D9",10,2
"11658","3D9.1BF2090242",10,2
"11659","3D9.1BF2090282",10,2
"11660","3D9.1BF209029B",10,2
"11661","3D9.1BF20902D5",10,2
"11662","3D9.1BF20902E3",10,2
"11663","3D9.1BF20903C9",10,2
"11664","3D9.1BF209046D",16,2
"11665","3D9.1BF2090741",10,2
"11666","3D9.1BF20908EE",10,2
"11667","3D9.1BF209092B",10,2
"11668","3D9.1BF2090FD9",10,2
"11669","3D9.1BF20910BE",16,2
"11670","3D9.1BF20910D0",10,2
"11671","3D9.1BF20911C8",10,2
"11672","3D9.1BF2091352",10,2
"11673","3D9.1BF20916B9",16,2
"11674","3D9.1BF2091700",16,2
"11675","3D9.1BF209183E",10,2
"11676","3D9.1BF209184C",10,2
"11677","3D9.1BF2091992",10,2
"11678","3D9.1BF209199F",16,2
"11679","3D9.1BF20919FD",10,2
"11680","3D9.1BF2091B3F",10,2
"11681","3D9.1BF2091BC7",16,2
"11682","3D9.1BF2091C15",10,2
"11683","3D9.1BF2091CAD",10,2
"11684","3D9.1BF2091D48",16,2
"11685","3D9.1BF2091E90",10,2
"11686","3D9.1BF2091EAA",10,2
"11687","3D9.1BF20920B7",16,2
"11688","3D9.1BF209217F",10,2
"11689","3D9.1BF20922E2",16,2
"11690","3D9.1BF209233A",16,2
"11691","3D9.1BF209233E",10,2
"11692","3D9.1BF2092361",16,2
"11693","3D9.1BF20923FC",10,2
"11694","3D9.1BF2092534",16,2
"11695","3D9.1BF2092587",16,2
"11696","3D9.1BF20926C1",10,2
"11697","3D9.1BF20929D4",16,2
"11698","3D9.1BF2092AA4",10,2
"11699","3D9.1BF2092CF0",16,2
"11700","3D9.1BF2092DD4",16,2
"11701","3D9.1BF2092F24",10,2
"11702","3D9.1BF2092F4B",10,2
"11703","3D9.1BF2093059",10,2
"11704","3D9.1BF20930D1",10,2
"11705","3D9.1BF20930DF",10,2
"11706","3D9.1BF2093133",10,2
"11707","3D9.1BF209330E",10,2
"11708","3D9.1BF209342B",10,2
"11709","3D9.1BF2093492",10,2
"11710","3D9.1BF2093620",10,2
"11711","3D9.1BF209364D",10,2
"11712","3D9.1BF20937EA",10,2
"11713","3D9.1BF2093870",10,2
"11714","3D9.1BF20939F0",10,2
"11715","3D9.1BF2093A23",10,2
"11716","3D9.1BF2093B6F",10,2
"11717","3D9.1BF2093BA9",10,2
"11718","3D9.1BF2093CB8",10,2
"11719","3D9.1BF2093D20",10,2
"11720","3D9.1BF2093D22",10,2
"11721","3D9.1BF2093E15",10,2
"11722","3D9.1BF2093FEA",10,2
"11723","3D9.1BF2094119",10,2
"11724","3D9.1BF2094119_repeat",10,2
"11725","3D9.1BF209447E",10,2
"11726","3D9.1BF20945CE",10,2
"11727","3D9.1BF20946D1",10,2
"11728","3D9.1BF20946FF",10,2
"11729","3D9.1BF20947FF",10,2
"11730","3D9.1BF20948CE",10,2
"11731","3D9.1BF2094942",10,2
"11732","3D9.1BF2094A9D",10,2
"11733","3D9.1BF2094B1F",10,2
"11734","3D9.1BF2094C63",10,2
"11735","3D9.1BF2094D53",10,2
"11736","3D9.1BF2094E0A",10,2
"11737","3D9.1BF2094EEE",10,2
"11738","3D9.1BF2095055",10,2
"11739","3D9.1BF20950F5",10,2
"11740","3D9.1BF2095159",10,2
"11741","3D9.1BF2095175",10,2
"11742","3D9.1BF2095657",16,2
"11743","3D9.1BF20957A3",16,2
"11744","3D9.1BF2095E85",16,2
"11745","3D9.1BF209637C",16,2
"11746","3D9.1BF209682E",16,2
"11747","3D9.1BF20973F8",16,2
"11748","3D9.1BF20976D5",16,2
"11749","3D9.1BF2097B9E",10,2
"11750","3D9.1BF2097D54",16,2
"11751","3D9.1BF2097EB6",10,2
"11752","3D9.1BF2098387",10,2
"11753","3D9.1BF2098A5A",10,2
"11754","3D9.1BF2098F3D",10,2
"11755","3D9.1BF209903D",10,2
"11756","3D9.1BF2099139",10,2
"11757","3D9.1BF2099626",16,2
"11758","3D9.1BF2099A87",10,2
"11759","3D9.1BF2099BC6",10,2
"11760","3D9.1BF2099DE5",10,2
"11761","3D9.1BF2099EB2",10,2
"11762","3D9.1BF209A05E",10,2
"11763","3D9.1BF209A093",10,2
"11764","3D9.1BF209A0A5",10,2
"11765","3D9.1BF209A0F6",16,2
"11766","3D9.1BF209A18C",16,2
"11767","3D9.1BF209A814",10,2
"11768","3D9.1BF209A89A",10,2
"11769","3D9.1BF209AAD2",10,2
"11770","3D9.1BF209AE73",10,2
"11771","3D9.1BF209AEFD",10,2
"11772","3D9.1BF209AF41",10,2
"11773","3D9.1BF209B07F",10,2
"11774","3D9.1BF209B36A",10,2
"11775","3D9.1BF209B466",10,2
"11776","3D9.1BF209B938",10,2
"11777","3D9.1BF209BA07",10,2
"11778","3D9.1BF209BBAD",10,2
"11779","3D9.1BF209BD02",10,2
"11780","3D9.1BF209C2CB",10,2
"11781","3D9.1BF209C473",16,2
"11782","3D9.1BF209E230",10,2
"11783","3D9.1BF209E2C6",16,2
"11784","3D9.1BF209E44A",10,2
"11785","3D9.1BF209E48A",10,2
"11786","3D9.1BF209E4F8",10,2
"11787","3D9.1BF209E862",10,2
"11788","3D9.1BF209E8C6",10,2
"11789","3D9.1BF209E950",16,2
"11790","3D9.1BF209EA73",10,2
"11791","3D9.1BF209EF55",10,2
"11792","3D9.1BF209EF59",10,2
"11793","3D9.1BF209F162",10,2
"11794","3D9.1BF209F247",10,2
"11795","3D9.1BF209F599",10,2
"11796","3D9.1BF209F632",10,2
"11797","3D9.1BF209F739",16,2
"11798","3D9.1BF209F93E",10,2
"11799","3D9.1BF209FAB5",10,2
"11800","3D9.1BF209FB2B",10,2
"11801","3D9.1BF209FB2F",16,2
"11802","3D9.1BF209FB99",16,2
"11803","3D9.1BF209FC03",10,2
"11804","3D9.1BF20A032B",10,2
"11805","3D9.1BF20A0498",16,2
"11806","3D9.1BF20A04A2",10,2
"11807","3D9.1BF20A04DF",10,2
"11808","3D9.1BF20A0556",16,2
"11809","3D9.1BF20A0629",16,2
"11810","3D9.1BF20A06F2",10,2
"11811","3D9.1BF20A0720",10,2
"11812","3D9.1BF20A0B8E",10,2
"11813","3D9.1BF20A0BEE",10,2
"11814","3D9.1BF20A0EA0",16,2
"11815","3D9.1BF20A0F46",10,2
"11816","3D9.1BF20A0F58",16,2
"11817","3D9.1BF20A1104",16,2
"11818","3D9.1BF20A113A",10,2
"11819","3D9.1BF20A120A",10,2
"11820","3D9.1BF20A1297",10,2
"11821","3D9.1BF20A12BE",10,2
"11822","3D9.1BF20A12C2",10,2
"11823","3D9.1BF20A12CC",10,2
"11824","3D9.1BF20A1347",16,2
"11825","3D9.1BF20A14B8",10,2
"11826","3D9.1BF20A1505",16,2
"11827","3D9.1BF20A167B",10,2
"11828","3D9.1BF20A1821",10,1
"11829","3D9.1BF20A1857",10,2
"11830","3D9.1BF20A1930",10,2
"11831","3D9.1BF20A19B8",16,2
"11832","3D9.1BF20A19E8",10,2
"11833","3D9.1BF20A1ABE",10,2
"11834","3D9.1BF20A1B40",16,2
"11835","3D9.1BF20A1BD9",10,2
"11836","3D9.1BF20A1C15",10,2
"11837","3D9.1BF20A1C77",10,2
"11838","3D9.1BF20A1CB5",10,2
"11839","3D9.1BF20A1D2C",10,2
"11840","3D9.1BF20A1EEB",10,2
"11841","3D9.1BF20A1F51",16,2
"11842","3D9.1BF20A1FE6",10,2
"11843","3D9.1BF20A20C8",10,2
"11844","3D9.1BF20A20DD",10,2
"11845","3D9.1BF20A20E3",10,2
"11846","3D9.1BF20A21B6",10,2
"11847","3D9.1BF20A2311",10,2
"11848","3D9.1BF20A2428",10,2
"11849","3D9.1BF20A271C",10,2
"11850","3D9.1BF20A27E3",10,2
"11851","3D9.1BF20A285B",10,2
"11852","3D9.1BF20A287D",10,2
"11853","3D9.1BF20A2962",16,2
"11854","3D9.1BF20A2A66",10,2
"11855","3D9.1BF20A2AD4",16,2
"11856","3D9.1BF20A2AE3",10,2
"11857","3D9.1BF20A2B8D",10,2
"11858","3D9.1BF20A2BC3",10,2
"11859","3D9.1BF20A2DA9",10,2
"11860","3D9.1BF20A2E9D",10,2
"11861","3D9.1BF20A2E9D_repeat",10,2
"11862","3D9.1BF20A2EBD",10,2
"11863","3D9.1BF20A2EF5",10,2
"11864","3D9.1BF20A2F27",10,2
"11865","3D9.1BF20A2F7F",10,2
"11866","3D9.1BF20A30CE",16,2
"11867","3D9.1BF20A30F8",10,2
"11868","3D9.1BF20A30F8_repeat",10,2
"11869","3D9.1BF20A30FD",10,2
"11870","3D9.1BF20A31ED",10,2
"11871","3D9.1BF20A31ED_repeat",10,2
"11872","3D9.1BF20A3278",10,2
"11873","3D9.1BF20A32F4",10,2
"11874","3D9.1BF20A33FC",10,2
"11875","3D9.1BF20A3437",10,2
"11876","3D9.1BF20A367E",10,2
"11877","3D9.1BF20A36DD",10,2
"11878","3D9.1BF20A3720",10,2
"11879","3D9.1BF20A37AD",10,2
"11880","3D9.1BF20A37EF",10,2
"11881","3D9.1BF20A381E",16,2
"11882","3D9.1BF20A3828",16,2
"11883","3D9.1BF20A3854",10,2
"11884","3D9.1BF20A3A12",10,2
"11885","3D9.1BF20A3B8A",10,2
"11886","3D9.1BF20A3E18",10,2
"11887","3D9.1BF20A3E20",10,2
"11888","3D9.1BF20A3F1F",10,2
"11889","3D9.1BF20A3F49",10,2
"11890","3D9.1BF20A40E9",10,2
"11891","3D9.1BF20A4179",10,2
"11892","3D9.1BF20A418E",10,2
"11893","3D9.1BF20A41F5",10,2
"11894","3D9.1BF20A421B",10,2
"11895","3D9.1BF20A4238",16,2
"11896","3D9.1BF20A4310",10,2
"11897","3D9.1BF20A43F4",10,2
"11898","3D9.1BF20A4559",10,2
"11899","3D9.1BF20A45C6",10,2
"11900","3D9.1BF20A45CD",10,2
"11901","3D9.1BF20A45D5",10,2
"11902","3D9.1BF20A471F",10,2
"11903","3D9.1BF20A4746",16,2
"11904","3D9.1BF20A476D",10,2
"11905","3D9.1BF20A47F5",10,2
"11906","3D9.1BF20A47FD",10,2
"11907","3D9.1BF20A48A3",10,2
"11908","3D9.1BF20A4975",10,2
"11909","3D9.1BF20A4B17",16,2
"11910","3D9.1BF20A50D7",16,2
"11911","3D9.1BF20A5371",10,2
"11912","3D9.1BF20A5459",10,2
"11913","3D9.1BF20A545B",16,2
"11914","3D9.1BF20A56B2",10,2
"11915","3D9.1BF20A5A8E",10,2
"11916","3D9.1BF20A5C05",10,2
"11917","3D9.1BF20A5E8C",16,2
"11918","3D9.1BF20A5EE4",10,2
"11919","3D9.1BF20A6000",10,1
"11920","3D9.1BF20A61C6",10,2
"11921","3D9.1BF20A6355",10,2
"11922","3D9.1BF20A6417",16,2
"11923","3D9.1BF20A645B",10,2
"11924","3D9.1BF20A64D5",10,2
"11925","3D9.1BF20A65F1",16,2
"11926","3D9.1BF20A691A",10,2
"11927","3D9.1BF20A6931",10,2
"11928","3D9.1BF20A69AB",10,2
"11929","3D9.1BF20A69B2",10,2
"11930","3D9.1BF20A6AFC",10,2
"11931","3D9.1BF20A6BC0",10,2
"11932","3D9.1BF20A7018",16,2
"11933","3D9.1BF20A7160",10,2
"11934","3D9.1BF20A71B4",10,2
"11935","3D9.1BF20A71C3",10,2
"11936","3D9.1BF20A73C1",10,2
"11937","3D9.1BF20A73E8",10,2
"11938","3D9.1BF20A7411",10,2
"11939","3D9.1BF20A747D",10,2
"11940","3D9.1BF20A7516",10,2
"11941","3D9.1BF20A7846",10,2
"11942","3D9.1BF20A7929",10,2
"11943","3D9.1BF20A7949",10,2
"11944","3D9.1BF20A79C8",10,2
"11945","3D9.1BF20A79ED",10,2
"11946","3D9.1BF20A7A93",10,2
"11947","3D9.1BF20A7B03",10,2
"11948","3D9.1BF20A7B52",10,2
"11949","3D9.1BF20A7D40",10,2
"11950","3D9.1BF20A7DBB",10,2
"11951","3D9.1BF20A80D7",10,2
"11952","3D9.1BF20A81A2",10,2
"11953","3D9.1BF20A81EE",10,2
"11954","3D9.1BF20A82E5",10,2
"11955","3D9.1BF20A83EE",10,2
"11956","3D9.1BF20A8444",10,2
"11957","3D9.1BF20A8649",10,2
"11958","3D9.1BF20A876A",10,2
"11959","3D9.1BF20A883D",10,2
"11960","3D9.1BF20A89D6",10,2
"11961","3D9.1BF20A8AA5",10,2
"11962","3D9.1BF20A8AEB",10,2
"11963","3D9.1BF20A8C1F",10,2
"11964","3D9.1BF20A8DF7",10,2
"11965","3D9.1BF20A8E07",10,2
"11966","3D9.1BF20A8EC2",10,2
"11967","3D9.1BF20A8F5B",10,2
"11968","3D9.1BF20A9342",10,2
"11969","3D9.1BF20A989E",10,2
"11970","3D9.1BF20A9943",10,2
"11971","3D9.1BF20A9AE7",10,2
"11972","3D9.1BF20A9BB4",10,2
"11973","3D9.1BF20A9C62",10,2
"11974","3D9.1BF20A9DAB",10,2
"11975","3D9.1BF20A9DD1",10,2
"11976","3D9.1BF20A9E02",10,2
"11977","3D9.1BF20A9F12",10,2
"11978","3D9.1BF20A9F32",10,2
"11979","3D9.1BF20A9F61",10,2
"11980","3D9.1BF20A9FD1",10,2
"11981","3D9.1BF20A9FE0",10,2
"11982","3D9.1BF20AA0EE",10,2
"11983","3D9.1BF20AA196",10,2
"11984","3D9.1BF20AA1C8",16,2
"11985","3D9.1BF20AA32A",10,2
"11986","3D9.1BF20AA8B1",10,2
"11987","3D9.1BF20AA983",10,2
"11988","3D9.1BF20AAB1E",10,2
"11989","3D9.1BF20AACAB",16,2
"11990","3D9.1BF20AB0F3",10,2
"11991","3D9.1BF20AB15E",10,2
"11992","3D9.1BF20AB2DB",10,2
"11993","3D9.1BF20AB397",16,2
"11994","3D9.1BF20AB40F",16,2
"11995","3D9.1BF20AB9A3",10,2
"11996","3D9.1BF20AB9A6",10,2
"11997","3D9.1BF20AB9F6",10,2
"11998","3D9.1BF20ABB09",10,2
"11999","3D9.1BF20ABB23",10,2
"12000","3D9.1BF20ABB33",10,2
"12001","3D9.1BF20ABCCE",10,2
"12002","3D9.1BF20ABD0F",10,2
"12003","3D9.1BF20ABE3D",16,2
"12004","3D9.1BF20ABED1",10,2
"12005","3D9.1BF20AC07A",10,2
"12006","3D9.1BF20AC188",10,2
"12007","3D9.1BF20AC1D3",10,2
"12008","3D9.1BF20AC2BA",10,2
"12009","3D9.1BF20AC418",10,2
"12010","3D9.1BF20AC436",10,2
"12011","3D9.1BF20AC452",10,2
"12012","3D9.1BF20AC4F3",10,2
"12013","3D9.1BF20AC62C",10,2
"12014","3D9.1BF20AC666",10,2
"12015","3D9.1BF20ACA43",10,2
"12016","3D9.1BF20ACA68",10,2
"12017","3D9.1BF20ACB41",10,2
"12018","3D9.1BF20ACC35",10,2
"12019","3D9.1BF20ACC79",10,2
"12020","3D9.1BF20ACC94",10,2
"12021","3D9.1BF20ACF8B",10,2
"12022","3D9.1BF20ACFE5",10,2
"12023","3D9.1BF20AD510",10,2
"12024","3D9.1BF20AD55B",10,2
"12025","3D9.1BF20AD55B_repeat",10,2
"12026","3D9.1BF20AD5CD",10,2
"12027","3D9.1BF20AD5E3",10,2
"12028","3D9.1BF20AD677",10,2
"12029","3D9.1BF20AD917",10,2
"12030","3D9.1BF20AD93F",10,2
"12031","3D9.1BF20AD996",10,2
"12032","3D9.1BF20AD9CA",2,2
"12033","3D9.1BF20ADAE2",10,2
"12034","3D9.1BF20ADC38",10,2
"12035","3D9.1BF20ADD8D",10,2
"12036","3D9.1BF20ADE23",10,2
"12037","3D9.1BF20ADE35",10,2
"12038","3D9.1BF20ADE68",10,2
"12039","3D9.1BF20ADF91",16,2
"12040","3D9.1BF20ADFB1",10,2
"12041","3D9.1BF20AE012",10,2
"12042","3D9.1BF20AE1AE",10,2
"12043","3D9.1BF20AE1D6",10,2
"12044","3D9.1BF20AE1FF",16,2
"12045","3D9.1BF20AE4F5",10,2
"12046","3D9.1BF20AE560",10,2
"12047","3D9.1BF20AE560_repeat",10,2
"12048","3D9.1BF20AE5CB",10,2
"12049","3D9.1BF20AE604",10,2
"12050","3D9.1BF20AE633",10,2
"12051","3D9.1BF20AE83E",10,2
"12052","3D9.1BF20AE87A",10,2
"12053","3D9.1BF20AE8E3",16,2
"12054","3D9.1BF20AEC5A",16,2
"12055","3D9.1BF20AEFF2",10,2
"12056","3D9.1BF20AF235",10,2
"12057","3D9.1BF20AF30B",10,2
"12058","3D9.1BF20AF37E",10,2
"12059","3D9.1BF20AF389",16,2
"12060","3D9.1BF20AF3B7",10,2
"12061","3D9.1BF20AF6C7",10,2
"12062","3D9.1BF20AF883",10,2
"12063","3D9.1BF20AF912",10,2
"12064","3D9.1BF20AF982",10,2
"12065","3D9.1BF20AFB32",10,2
"12066","3D9.1BF20AFBA4",10,2
"12067","3D9.1BF20AFC6C",10,2
"12068","3D9.1BF20AFC7D",10,2
"12069","3D9.1BF20AFC94",16,2
"12070","3D9.1BF20AFD15",10,2
"12071","3D9.1BF20AFE7B",10,2
"12072","3D9.1BF20B0032",10,2
"12073","3D9.1BF20B006E",10,2
"12074","3D9.1BF20B00A8",10,2
"12075","3D9.1BF20B00E7",10,2
"12076","3D9.1BF20B00E9",10,2
"12077","3D9.1BF20B01A1",10,2
"12078","3D9.1BF20B0203",10,2
"12079","3D9.1BF20B026B",10,2
"12080","3D9.1BF20B044E",10,2
"12081","3D9.1BF20B049D",10,2
"12082","3D9.1BF20B05B4",10,2
"12083","3D9.1BF20B072A",10,2
"12084","3D9.1BF20B081E",10,2
"12085","3D9.1BF20B089F",10,2
"12086","3D9.1BF20B0916",10,2
"12087","3D9.1BF20B09DF",10,2
"12088","3D9.1BF20B0AFC",10,2
"12089","3D9.1BF20B0B0B",10,2
"12090","3D9.1BF20B0B12",10,2
"12091","3D9.1BF20B0BEB",10,2
"12092","3D9.1BF20B0BEF",10,2
"12093","3D9.1BF20B0C7B",10,2
"12094","3D9.1BF20B0D21",16,2
"12095","3D9.1BF20B0DEC",10,2
"12096","3D9.1BF20B0DFC",16,2
"12097","3D9.1BF20B0E9A",10,2
"12098","3D9.1BF20B0EC0",10,2
"12099","3D9.1BF20B11CD",10,2
"12100","3D9.1BF20B1412",10,2
"12101","3D9.1BF20B1451",10,2
"12102","3D9.1BF20B1461",16,2
"12103","3D9.1BF20B1525",10,2
"12104","3D9.1BF20B1593",10,2
"12105","3D9.1BF20B16E2",10,2
"12106","3D9.1BF20B1719",10,2
"12107","3D9.1BF20B1751",10,2
"12108","3D9.1BF20B17B0",10,2
"12109","3D9.1BF20B1AEB",10,2
"12110","3D9.1BF20B1B1E",10,2
"12111","3D9.1BF20B1C7E",10,2
"12112","3D9.1BF20B1C7E_repeat",10,2
"12113","3D9.1BF20B1D46",10,2
"12114","3D9.1BF20B1D49",10,2
"12115","3D9.1BF20B1DC9",10,2
"12116","3D9.1BF20B1F68",10,2
"12117","3D9.1BF20B200B",10,2
"12118","3D9.1BF20B2072",16,2
"12119","3D9.1BF20B2086",10,2
"12120","3D9.1BF20B2229",10,2
"12121","3D9.1BF20B227B",10,2
"12122","3D9.1BF20B2286",10,2
"12123","3D9.1BF20B22A2",10,2
"12124","3D9.1BF20B233D",10,2
"12125","3D9.1BF20B24D0",10,2
"12126","3D9.1BF20B2680",10,2
"12127","3D9.1BF20B26F9",10,2
"12128","3D9.1BF20B27A4",10,2
"12129","3D9.1BF20B27B4",10,2
"12130","3D9.1BF20B281F",10,2
"12131","3D9.1BF20B29E8",10,2
"12132","3D9.1BF20B2A69",10,2
"12133","3D9.1BF20B2AA0",10,2
"12134","3D9.1BF20B2AB4",10,2
"12135","3D9.1BF20B2B2B",10,2
"12136","3D9.1BF20B2B63",10,2
"12137","3D9.1BF20B2B8A",10,2
"12138","3D9.1BF20B2C4E",10,2
"12139","3D9.1BF20B2C62",10,2
"12140","3D9.1BF20B2D86",10,2
"12141","3D9.1BF20B2E92",10,2
"12142","3D9.1BF20B2EC1",10,2
"12143","3D9.1BF20B2F3B",10,2
"12144","3D9.1BF20B2FF5",10,2
"12145","3D9.1BF20B2FF9",10,2
"12146","3D9.1BF20B3019",10,2
"12147","3D9.1BF20B3110",10,2
"12148","3D9.1BF20B31F7",10,2
"12149","3D9.1BF20B327E",10,2
"12150","3D9.1BF20B32B0",10,2
"12151","3D9.1BF20B3326",10,2
"12152","3D9.1BF20B33D5",10,2
"12153","3D9.1BF20B351F",10,2
"12154","3D9.1BF20B374E",10,2
"12155","3D9.1BF20B39E7",10,2
"12156","3D9.1BF20B3B20",10,2
"12157","3D9.1BF20B3B7A",10,2
"12158","3D9.1BF20B3BDF",10,2
"12159","3D9.1BF20B3E9C",10,2
"12160","3D9.1BF20B3F00",10,2
"12161","3D9.1BF20B3F85",10,2
"12162","3D9.1BF20B4038",10,2
"12163","3D9.1BF20B4119",10,2
"12164","3D9.1BF20B41C7",10,2
"12165","3D9.1BF20B421D",10,2
"12166","3D9.1BF20B42F4",10,2
"12167","3D9.1BF20B4361",10,2
"12168","3D9.1BF20B43B6",10,2
"12169","3D9.1BF20B4401",10,2
"12170","3D9.1BF20B453D",10,2
"12171","3D9.1BF20B4565",10,2
"12172","3D9.1BF20B45C1",10,2
"12173","3D9.1BF20B45F0",11,2
"12174","3D9.1BF20B464D",10,2
"12175","3D9.1BF20B46A0",10,2
"12176","3D9.1BF20B46B7",10,2
"12177","3D9.1BF20B6C15",10,2
"12178","3D9.1BF20B6CE5",10,2
"12179","3D9.1BF20B6E6F",16,2
"12180","3D9.1BF20B6EB0",10,2
"12181","3D9.1BF20B6F3B",10,2
"12182","3D9.1BF20B708E",10,2
"12183","3D9.1BF20B71F9",10,2
"12184","3D9.1BF20B7272",10,2
"12185","3D9.1BF20B7304",16,2
"12186","3D9.1BF20B7384",10,2
"12187","3D9.1BF20B7400",10,2
"12188","3D9.1BF20B7552",10,2
"12189","3D9.1BF20B759A",16,2
"12190","3D9.1BF20B75CB",16,2
"12191","3D9.1BF20B7609",10,2
"12192","3D9.1BF20B76C8",10,2
"12193","3D9.1BF20B76C8_repeat",10,2
"12194","3D9.1BF20B770F",10,2
"12195","3D9.1BF20B7756",16,2
"12196","3D9.1BF20B783F",10,2
"12197","3D9.1BF20B7866",10,2
"12198","3D9.1BF20B7A71",10,2
"12199","3D9.1BF20B7AC5",10,2
"12200","3D9.1BF20B7D1D",10,2
"12201","3D9.1BF20B7DB3",10,2
