day,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
38,,,3.908,,,,,,,,,,2.017,2.421,3.024,4.140,3.711,2.644,3.230,2.275,4.675,4.510,2.092,4.982,3.224,3.970,4.311,3.451,3.668
39,,,3.829,,,,,,,,,,2.113,2.428,2.996,4.186,3.799,2.675,3.274,2.111,4.905,4.565,2.295,5.128,3.083,4.212,4.295,3.525,3.726
40,,,3.838,,,,,,,,,,2.247,2.553,3.011,4.223,3.822,2.783,3.307,2.089,5.211,4.612,2.413,5.044,2.863,4.455,4.203,3.619,3.728
41,,,4.038,,,,,,,,,,2.293,2.646,2.873,4.256,3.868,2.942,3.307,2.122,5.333,4.630,2.436,4.996,2.665,4.520,4.133,3.739,3.811
42,,,4.117,,,,,,,,,,2.433,2.671,2.953,4.287,3.884,3.029,3.293,2.067,5.221,4.693,2.358,5.019,2.623,4.511,4.013,3.833,3.816
43,,,4.308,,,,,,,,,,2.485,2.733,2.965,4.295,3.863,3.183,3.315,2.225,5.083,4.742,2.340,5.053,2.625,4.486,3.748,3.819,3.750
44,,,4.867,,,,,,,,,,2.546,2.793,2.966,4.261,3.867,3.244,3.320,2.277,5.025,4.782,2.355,5.010,2.744,4.530,3.588,3.849,3.735
45,,,5.588,,,,,,,,,,2.663,2.825,2.972,4.271,3.763,3.363,3.356,2.375,5.185,4.881,2.359,4.879,2.748,4.628,3.562,3.870,3.623
46,,,4.971,,,,,,,,,,2.741,2.825,2.915,4.274,3.545,3.432,3.393,2.438,5.406,5.025,2.442,4.956,2.760,4.677,3.408,3.934,3.569
47,,,5.271,,,,,,,,,,2.843,2.855,2.972,4.338,3.314,3.402,3.495,2.505,5.642,5.130,2.741,5.163,2.810,4.652,3.315,4.004,3.456
48,,,6.029,,,,,,,,,,2.930,2.822,2.997,4.414,3.199,3.378,3.608,2.525,5.770,5.323,2.902,5.283,2.914,4.546,3.273,4.036,3.421
49,,,7.017,,,,,,,,,,3.147,2.867,2.943,4.478,3.353,3.415,3.648,2.504,5.801,5.326,3.060,5.327,2.939,4.367,3.138,4.072,3.406
50,,,7.279,,,,,,,,,,3.252,2.844,2.971,4.531,3.573,3.460,3.710,2.533,5.884,5.269,3.238,5.196,2.925,,3.207,4.131,3.499
51,,,6.988,,,,,,,,,,3.414,2.845,3.006,4.625,3.809,3.466,3.791,2.651,5.975,5.213,3.288,4.953,2.860,,3.219,4.163,3.631
52,,,6.650,,,,,,,,,,3.478,2.944,3.043,4.632,3.883,3.602,3.865,2.781,6.015,5.173,3.345,4.505,2.822,,3.391,4.120,3.643
53,,,6.371,,,,,,,,,,3.496,3.006,3.105,4.629,3.945,3.805,3.920,2.895,5.893,5.184,3.420,4.236,2.744,4.306,3.578,3.743,3.469
54,,,6.925,,,,,,,,,,3.517,3.125,3.180,4.578,3.894,3.741,3.906,3.000,5.788,5.193,3.552,3.925,2.788,4.328,3.613,3.570,3.092
55,,,7.358,,,,,,,,,,3.626,3.226,3.242,4.632,3.887,3.823,3.901,3.010,5.730,5.233,3.833,3.685,2.726,4.336,3.656,3.533,3.025
56,,,8.413,,,,,,,,,,3.738,3.313,3.177,4.697,3.826,3.895,3.935,2.972,5.673,5.377,3.933,3.645,2.698,4.396,3.787,3.387,2.971
57,,,9.108,,,,,,,,,,3.821,3.371,3.303,4.765,3.792,3.948,3.960,2.877,5.710,5.550,3.957,3.745,2.659,4.530,3.843,3.380,2.978
58,,,7.800,,,,,,,,,,3.931,3.434,3.418,4.886,3.760,4.028,4.016,2.758,5.744,5.691,3.993,3.853,2.521,4.615,3.907,3.403,2.903
59,,,8.371,,,,,,,,,,4.015,3.585,3.570,4.976,3.740,4.091,4.077,2.749,5.615,5.800,4.064,3.923,2.447,4.738,3.996,3.441,2.978
60,,,8.292,,,,,,,,,,4.054,3.745,3.689,5.072,3.724,4.113,4.145,2.708,5.430,5.837,4.112,3.975,2.271,4.776,4.093,3.608,2.956
61,,,8.159,,,,,,,,,,4.047,3.940,3.720,5.156,3.724,4.118,4.219,2.883,5.278,5.842,4.153,3.893,2.152,4.802,4.174,3.770,3.053
62,,,8.200,,,,,,,,,,4.150,4.018,3.715,5.263,3.751,4.100,4.243,3.018,5.167,5.872,4.145,3.835,2.055,4.900,4.200,4.113,3.191
63,,,8.240,,,,,,,,,,4.333,4.133,3.700,5.321,3.780,4.195,4.289,3.182,5.038,5.994,4.140,3.843,2.026,5.086,4.105,4.441,3.288
64,,,,,,,,,,,,,4.466,4.282,3.772,5.386,3.883,4.312,4.352,3.507,5.043,6.119,4.154,3.962,2.143,5.208,4.086,4.485,3.468
65,,,,,,,,,,,,,4.536,4.401,3.849,5.464,3.982,4.398,4.475,3.863,5.144,6.280,4.192,4.122,2.427,5.303,4.027,4.464,3.669
66,,,,,,,,,,,,,4.720,4.353,3.959,5.588,4.072,4.440,4.610,4.135,5.287,6.327,4.243,4.279,2.610,5.434,4.085,4.428,3.782
67,,,,,,,,,,,,,4.845,4.370,4.017,5.647,4.033,4.490,4.652,4.600,5.354,6.241,4.307,4.406,2.750,5.553,4.255,4.475,3.855
68,,,,,,,,,,,,,5.002,4.433,4.059,5.731,3.873,4.526,4.778,4.941,5.455,6.198,4.495,4.613,2.859,5.638,4.507,4.494,3.956
69,,,9.100,,4.727,,,,,,,,5.117,4.484,4.061,5.753,3.780,4.509,4.879,5.126,5.544,6.175,4.921,4.797,2.940,5.635,4.727,4.518,4.037
70,,,8.650,,4.743,,,,,,,,5.116,4.557,4.063,5.748,3.888,4.548,4.944,5.583,5.563,6.282,5.456,5.060,2.977,5.645,4.878,4.550,4.079
71,,,8.277,,,,,,,,,,5.220,4.727,4.137,5.805,4.227,4.653,5.029,5.739,5.598,6.370,5.607,5.380,3.039,5.693,5.040,4.536,4.108
72,,,8.361,,,,,,,,,,5.411,4.867,4.240,5.787,4.543,4.657,5.147,5.597,5.770,6.479,5.704,5.587,3.093,5.687,5.138,4.368,4.178
73,,,8.511,,,,,,,,,,5.586,5.025,4.256,5.740,4.847,4.706,5.211,5.720,5.855,6.484,5.757,5.836,3.160,5.645,5.229,4.239,4.306
74,,,8.808,,,,,,,,,,5.691,5.206,4.252,5.787,5.093,4.646,5.180,6.064,5.987,6.581,5.971,6.041,3.299,5.574,5.279,4.261,4.453
75,,,8.718,,,,,,,,,,5.723,5.391,4.260,5.882,5.344,4.793,5.361,6.209,6.243,6.728,6.242,6.198,3.450,5.513,5.443,4.569,4.577
76,,,8.174,,,,,,,,,,5.700,5.513,4.260,5.813,5.505,5.015,5.426,6.162,6.504,6.932,6.620,6.386,3.655,5.562,5.668,4.868,4.786
77,,,7.463,,,,,,,,,,5.728,5.642,,5.911,5.551,5.336,5.502,6.140,6.575,7.115,6.811,6.538,3.890,5.612,5.927,5.082,5.006
78,,,7.612,,,,,,,,,,6.036,5.831,4.900,5.961,5.614,5.463,5.619,6.109,6.677,7.137,6.793,6.584,4.101,5.780,6.014,5.296,5.084
79,,,7.577,,,,5.950,,,6.337,,,6.519,5.850,4.986,6.187,5.640,5.521,5.802,6.146,6.738,7.133,6.753,6.590,4.280,5.964,6.190,5.528,5.078
80,,,7.700,,,,6.116,,,6.329,,,6.801,5.794,5.120,6.232,5.685,5.658,5.815,6.224,6.835,7.225,7.042,6.650,4.558,6.158,6.240,5.786,5.113
81,,,8.050,,,21.300,6.207,,,6.390,,,7.208,5.793,5.265,6.332,5.838,5.796,5.825,6.253,7.000,7.352,7.329,6.694,5.100,6.235,6.283,5.937,5.124
82,,,8.400,,7.100,,6.351,,,6.502,,5.396,7.679,5.781,5.365,6.481,5.975,5.867,5.845,6.300,7.365,7.527,7.415,6.701,5.617,6.451,6.335,5.978,5.195
83,,,8.500,,7.154,,6.345,,7.386,6.824,,5.400,8.020,5.787,5.402,6.727,6.059,5.924,5.932,6.418,7.726,7.649,7.685,6.739,5.804,6.645,6.448,6.001,5.402
84,,,8.225,8.100,7.367,,6.449,,7.473,7.101,,5.528,8.037,5.840,5.348,6.904,6.171,6.118,5.975,6.579,7.908,7.667,8.011,6.681,5.980,6.901,6.604,6.035,5.620
85,,,7.737,8.308,7.500,,6.582,4.655,7.611,7.289,,5.761,7.905,5.945,5.389,7.063,6.357,6.123,6.055,6.729,8.318,7.668,8.204,6.607,6.260,6.998,6.771,6.228,5.809
86,,,7.829,8.378,7.333,,6.775,4.946,7.652,7.373,,6.173,7.827,6.204,5.315,7.241,6.493,6.149,6.145,6.900,8.676,7.646,8.316,6.538,6.534,6.996,6.917,6.649,
87,,,8.000,8.100,7.333,,6.985,5.325,7.713,7.618,7.027,6.559,7.928,6.475,5.337,7.462,6.522,6.146,6.337,7.015,8.860,7.700,8.315,6.588,6.911,,7.023,7.110,
88,,,8.445,7.960,7.325,5.400,7.023,5.560,7.766,7.945,7.225,6.910,8.276,6.445,5.423,7.557,6.671,6.141,6.536,7.079,9.023,7.751,8.387,6.751,7.185,7.313,7.069,7.453,
89,,,8.438,8.125,7.400,9.054,7.045,5.729,7.844,8.280,7.658,7.159,8.545,6.318,5.623,7.715,6.905,6.283,6.900,7.116,9.155,7.959,8.435,7.015,7.445,7.519,7.128,7.616,
90,8.083,,8.542,8.221,7.571,7.889,7.225,5.720,8.163,8.307,7.846,7.305,8.369,6.264,5.850,7.748,7.313,6.491,7.360,7.162,9.256,8.222,8.560,7.179,7.699,7.622,7.320,7.725,
91,8.208,,8.579,8.338,7.504,7.533,7.410,5.762,8.200,8.310,7.854,7.441,8.243,6.222,5.993,7.926,7.703,6.822,7.598,7.263,9.355,8.470,8.620,7.274,7.786,7.590,7.487,7.763,
92,8.430,,8.978,8.379,7.445,7.713,7.293,6.047,8.265,8.420,7.835,7.551,8.103,6.276,6.248,8.131,8.035,7.315,7.700,7.506,9.380,8.610,8.693,7.299,7.860,7.573,7.563,7.973,
93,8.554,,9.275,8.363,7.429,8.196,7.271,6.509,8.189,8.711,7.880,7.646,8.168,6.365,6.539,8.119,7.894,7.420,7.923,7.753,9.084,8.687,8.643,7.350,8.080,7.605,7.767,8.294,
94,8.438,,9.400,8.313,7.400,8.508,7.324,6.844,8.119,8.936,7.865,7.662,8.333,6.490,6.643,8.214,7.618,7.545,7.840,7.952,8.890,8.860,8.593,7.446,8.240,7.733,7.891,8.646,
95,8.483,,9.367,8.265,7.339,8.687,7.343,7.132,8.026,9.071,7.925,7.641,8.475,6.616,6.685,8.346,7.435,7.701,7.858,8.094,8.939,9.045,8.598,7.635,8.298,7.896,7.886,8.729,
96,8.592,,8.800,8.329,7.325,8.854,7.448,7.366,7.797,9.229,8.125,7.683,8.615,6.829,6.728,8.407,7.458,7.742,7.980,8.259,9.162,9.035,8.814,7.955,8.346,8.202,7.976,8.800,
97,8.613,,9.122,8.336,7.442,9.113,7.555,7.549,7.763,9.409,8.194,7.943,8.734,7.097,7.012,8.509,7.132,7.659,8.383,8.366,9.320,9.055,8.965,8.408,8.637,8.341,8.177,8.915,
98,8.633,,9.075,8.465,7.658,9.058,7.749,7.585,8.350,9.424,8.240,7.933,8.768,7.312,7.320,8.638,6.881,7.416,8.825,8.449,9.445,9.247,8.919,8.964,8.891,8.480,8.435,8.900,
99,8.775,,8.908,8.609,7.771,9.063,7.850,7.782,8.677,9.418,8.331,8.292,8.903,7.389,7.453,8.593,7.033,7.416,9.389,8.560,9.553,9.595,8.928,8.947,9.164,8.643,8.669,8.905,
100,8.795,9.414,9.250,8.950,7.867,9.379,7.974,8.007,8.919,9.755,8.405,8.524,8.885,7.539,7.423,8.713,7.326,7.691,9.663,8.762,9.766,9.961,9.010,8.930,9.177,8.738,8.616,8.945,
101,9.070,9.300,9.969,9.158,8.121,9.773,8.085,8.140,8.777,10.076,8.458,8.507,8.848,7.627,7.536,8.854,7.374,7.856,9.695,8.944,9.774,10.400,8.994,9.145,8.712,8.673,8.546,8.784,
102,9.250,9.492,10.413,9.288,8.300,10.050,7.942,8.305,8.600,10.196,8.438,8.685,8.973,7.700,7.778,8.938,7.294,7.961,9.734,9.095,9.665,10.748,9.017,9.537,8.360,8.896,8.691,8.507,
103,9.450,9.733,10.292,9.274,8.408,10.088,7.961,8.583,8.531,10.356,8.448,8.990,9.260,7.900,8.073,8.886,7.351,8.145,9.658,9.178,9.600,10.843,9.005,9.453,8.223,9.151,8.837,8.362,
104,9.521,9.896,10.246,9.354,8.525,9.904,8.086,8.913,8.639,10.479,8.603,9.272,9.506,8.110,8.293,8.968,7.491,8.330,9.482,9.297,9.369,10.602,9.051,9.230,8.074,9.283,9.130,8.140,
105,9.696,9.725,10.086,9.471,8.722,9.625,8.326,8.919,8.728,10.765,8.736,9.238,9.614,8.193,8.535,9.342,7.806,8.702,9.355,9.639,9.277,10.549,,9.429,8.066,9.189,9.371,8.049,
106,10.058,9.446,9.888,9.650,8.879,9.779,8.658,8.800,8.890,11.010,8.931,9.175,9.570,8.505,8.633,9.568,8.128,9.143,9.169,9.857,9.375,10.865,9.115,9.561,8.365,9.523,9.562,7.948,
107,9.958,9.371,9.858,9.800,9.000,10.208,8.651,8.610,9.262,11.031,9.005,9.231,9.694,8.561,8.690,9.547,8.278,9.467,8.919,9.814,9.476,10.958,9.261,9.711,8.848,9.815,9.676,7.880,
108,9.679,9.363,9.554,9.838,9.154,10.354,8.647,8.441,9.605,11.201,9.188,9.293,9.965,8.443,8.687,9.970,8.305,9.604,8.753,9.660,9.465,10.973,9.494,9.540,9.400,10.086,9.733,7.919,
109,9.513,9.254,9.604,9.929,9.367,10.496,8.977,8.683,9.881,11.343,9.480,9.268,10.370,8.476,8.711,10.353,8.318,9.675,8.802,9.645,9.785,10.858,9.520,9.495,9.900,10.315,10.087,7.905,
110,9.421,9.225,9.642,10.133,9.683,10.565,9.145,8.860,9.897,11.384,9.677,9.125,10.743,8.583,8.963,9.966,8.311,9.609,8.892,9.653,10.203,10.635,9.834,9.832,10.141,10.590,10.275,7.959,
111,9.483,9.437,9.792,10.392,9.796,10.292,,8.544,9.914,11.353,9.924,9.188,10.732,8.465,8.978,9.929,8.492,9.603,8.932,9.561,10.299,10.633,10.124,10.250,10.246,10.945,10.242,8.129,
112,9.425,9.621,9.612,10.571,10.029,10.192,,8.383,9.948,11.292,10.235,9.268,10.683,8.497,8.928,10.502,8.818,9.659,9.011,9.484,10.379,10.676,10.284,10.465,10.573,11.065,10.192,8.400,
