"date","temp","source","tailrace_temp","forebay_temp"
2005-06-01,15.035,"tailrace",15.035,15.066
2005-06-02,14.696,"tailrace",14.696,14.676
2005-06-03,13.522,"tailrace",13.522,13.924
2005-06-04,13.58,"tailrace",13.58,13.69
2005-06-05,13.061,"tailrace",13.061,13.32
2005-06-06,12.959,"tailrace",12.959,13.016
2005-06-07,13.054,"tailrace",13.054,13.098
2005-06-08,13.152,"tailrace",13.152,13.737
2005-06-09,13.303,"tailrace",13.303,13.873
2005-06-10,13.352,"tailrace",13.352,13.54
2005-06-11,13.459,"tailrace",13.459,13.787
2005-06-12,13.641,"tailrace",13.641,13.784
2005-06-13,13.771,"tailrace",13.771,14.155
2005-06-14,13.773,"tailrace",13.773,13.851
2005-06-15,13.825,"tailrace",13.825,14.06
2005-06-16,14.099,"tailrace",14.099,15.022
2005-06-17,14.399,"tailrace",14.399,14.989
2005-06-18,14.63,"tailrace",14.63,15.173
2005-06-19,14.863,"tailrace",14.863,15.515
2005-06-20,15.361,"tailrace",15.361,16.426
2005-06-21,15.739,"tailrace",15.739,16.587
2005-06-22,15.681,"tailrace",15.681,16.256
2005-06-23,16.082,"tailrace",16.082,16.846
2005-06-24,17.02,"tailrace",17.02,18.295
2005-06-25,17.447,"tailrace",17.447,18.414
2005-06-26,17.803,"tailrace",17.803,18.628
2005-06-27,18.103,"tailrace",18.103,18.938
2005-06-28,18.447,"tailrace",18.447,18.941
2005-06-29,18.63,"tailrace",18.63,19.19
2005-06-30,18.751,"tailrace",18.751,20.057
2005-07-01,18.223,"tailrace",18.223,18.996
2005-07-02,18.196,"tailrace",18.196,18.87
2005-07-03,18.407,"tailrace",18.407,19.015
2005-07-04,18.814,"tailrace",18.814,20.301
2005-07-05,19.158,"tailrace",19.158,20.582
2005-07-06,18.857,"tailrace",18.857,19.46
2005-07-07,18.878,"tailrace",18.878,19.505
2005-07-08,19.276,"tailrace",19.276,19.685
2005-07-09,19.515,"tailrace",19.515,20.095
2005-07-10,19.775,"tailrace",19.775,20.315
2005-07-11,19.761,"tailrace",19.761,20.473
2005-07-12,19.629,"tailrace",19.629,19.949
2005-07-13,19.271,"tailrace",19.271,19.539
2005-07-14,19.177,"tailrace",19.177,20.302
2005-07-15,19.551,"tailrace",19.551,21.143
2005-07-16,19.271,"tailrace",19.271,20.21
2005-07-17,19.205,"tailrace",19.205,20.316
2005-07-18,19.358,"tailrace",19.358,20.954
2005-07-19,19.185,"tailrace",19.185,20.705
2005-07-20,18.969,"tailrace",18.969,20.734
2005-07-21,19.224,"tailrace",19.224,21.578
2005-07-22,19.25,"tailrace",19.25,21.305
2005-07-23,18.865,"tailrace",18.865,20.673
2005-07-24,18.678,"tailrace",18.678,20.327
2005-07-25,18.583,"tailrace",18.583,20.069
2005-07-26,18.917,"tailrace",18.917,20.988
2005-07-27,19.328,"tailrace",19.328,21.771
2005-07-28,19.197,"tailrace",19.197,21.864
2005-07-29,18.625,"tailrace",18.625,21.089
2005-07-30,18.383,"tailrace",18.383,21.153
2005-07-31,18.593,"tailrace",18.593,21.374
2005-08-01,18.355,"tailrace",18.355,20.494
2005-08-02,18.207,"tailrace",18.207,20.09
2005-08-03,18.628,"tailrace",18.628,21.112
2005-08-04,19.073,"tailrace",19.073,22.029
2005-08-05,19.043,"tailrace",19.043,22.284
2005-08-06,18.786,"tailrace",18.786,22.03
2005-08-07,18.491,"tailrace",18.491,21.057
2005-08-08,18.68,"tailrace",18.68,21.853
2005-08-09,18.809,"tailrace",18.809,22.311
2005-08-10,18.517,"tailrace",18.517,20.967
2005-08-11,18.58,"tailrace",18.58,20.765
2005-08-12,18.738,"tailrace",18.738,21.408
2005-08-13,18.6,"tailrace",18.6,20.852
2005-08-14,18.642,"tailrace",18.642,21.15
2005-08-15,18.82,"tailrace",18.82,22.023
2005-08-16,18.845,"tailrace",18.845,21.886
2005-08-17,18.234,"tailrace",18.234,20.953
2005-08-18,18.224,"tailrace",18.224,21.023
2005-08-19,18.195,"tailrace",18.195,21.191
2005-08-20,18.663,"tailrace",18.663,21.715
2005-08-21,18.397,"tailrace",18.397,21.631
2005-08-22,18.316,"tailrace",18.316,20.846
2005-08-23,17.629,"tailrace",17.629,19.966
2005-08-24,17.872,"tailrace",17.872,19.911
2005-08-25,18.512,"tailrace",18.512,20.71
2005-08-26,18.818,"tailrace",18.818,21.016
2005-08-27,18.744,"tailrace",18.744,20.763
2005-08-28,18.663,"tailrace",18.663,20.754
2005-08-29,18.43,"tailrace",18.43,20.191
2005-08-30,18.325,"tailrace",18.325,19.765
2005-08-31,18.482,"tailrace",18.482,20.001
2005-09-01,18.596,"tailrace",18.596,20.223
2005-09-02,18.413,"tailrace",18.413,20.51
2005-09-03,18.114,"tailrace",18.114,19.829
2005-09-04,17.846,"tailrace",17.846,19.387
2005-09-05,17.793,"tailrace",17.793,19.317
2005-09-06,17.992,"tailrace",17.992,19.585
2005-09-07,17.951,"tailrace",17.951,19.614
2005-09-08,18.121,"tailrace",18.121,20.027
2005-09-09,17.712,"tailrace",17.712,19.442
2005-09-10,17.665,"tailrace",17.665,19.201
2005-09-11,17.878,"tailrace",17.878,19.297
2005-09-12,17.77,"tailrace",17.77,19.104
2005-09-13,17.683,"tailrace",17.683,18.915
2005-09-14,17.456,"tailrace",17.456,18.772
2005-09-15,17.038,"tailrace",17.038,18.563
2005-09-16,16.649,"tailrace",16.649,18.205
2005-09-17,16.423,"tailrace",16.423,17.896
2005-09-18,16.535,"tailrace",16.535,18.053
2005-09-19,16.758,"tailrace",16.758,18.177
2005-09-20,16.673,"tailrace",16.673,17.887
2005-09-21,16.625,"tailrace",16.625,17.612
2005-09-22,16.74,"tailrace",16.74,17.484
2005-09-23,16.923,"tailrace",16.923,17.523
2005-09-24,16.976,"tailrace",16.976,17.408
2005-09-25,17.034,"tailrace",17.034,17.375
2005-09-26,17.193,"tailrace",17.193,17.508
2005-09-27,17.132,"tailrace",17.132,17.209
2005-09-28,17.051,"tailrace",17.051,17.239
2005-09-29,17.061,"tailrace",17.061,17.09
2005-09-30,16.991,"tailrace",16.991,16.947
2005-10-01,16.773,"tailrace",16.773,16.778
2005-10-02,16.63,"tailrace",16.63,16.685
2005-10-03,16.536,"tailrace",16.536,16.494
2005-10-04,16.423,"tailrace",16.423,16.298
2005-10-05,16.28,"tailrace",16.28,16.168
2005-10-06,16.178,"tailrace",16.178,16.098
2005-10-07,16.027,"tailrace",16.027,15.952
2005-10-08,15.856,"tailrace",15.856,15.802
2005-10-09,15.518,"tailrace",15.518,15.668
2005-10-10,15.298,"tailrace",15.298,15.591
2005-10-11,15.313,"tailrace",15.313,15.688
2005-10-12,15.207,"tailrace",15.207,15.51
2005-10-13,15.158,"tailrace",15.158,15.395
2005-10-14,15.073,"tailrace",15.073,15.286
2005-10-15,15.03,"tailrace",15.03,15.033
2005-10-16,14.838,"tailrace",14.838,14.785
2005-10-17,14.858,"tailrace",14.858,14.916
2005-10-18,14.839,"tailrace",14.839,14.913
2005-10-19,14.636,"tailrace",14.636,14.741
2005-10-20,14.44,"tailrace",14.44,14.44
2005-10-21,14.496,"tailrace",14.496,14.628
2005-10-22,14.596,"tailrace",14.596,14.658
2005-10-23,14.56,"tailrace",14.56,14.55
2005-10-24,14.473,"tailrace",14.473,14.46
2005-10-25,14.362,"tailrace",14.362,14.366
2005-10-26,14.133,"tailrace",14.133,14.201
2005-10-27,14.018,"tailrace",14.018,14.128
2005-10-28,13.92,"tailrace",13.92,14.018
2005-10-29,13.754,"tailrace",13.754,13.825
2005-10-30,13.642,"tailrace",13.642,13.731
2005-10-31,13.534,"tailrace",13.534,13.608
2005-11-01,13.391,"tailrace",13.391,13.455
2005-11-02,13.181,"tailrace",13.181,13.227
2005-11-03,12.994,"tailrace",12.994,12.99
2005-11-04,12.88,"tailrace",12.88,12.717
2005-11-05,12.569,"tailrace",12.569,12.434
2005-11-06,12.268,"tailrace",12.268,12.113
2005-11-07,11.945,"tailrace",11.945,11.766
2005-11-08,11.607,"tailrace",11.607,11.448
2005-11-09,11.437,"tailrace",11.437,11.375
2005-11-10,11.291,"tailrace",11.291,11.128
2005-11-11,11.077,"tailrace",11.077,10.874
2005-11-12,10.764,"tailrace",10.764,10.565
2005-11-13,10.542,"tailrace",10.542,10.352
2005-11-14,10.271,"tailrace",10.271,10.077
2005-11-15,10.003,"tailrace",10.003,9.859
2005-11-16,9.787,"tailrace",9.787,9.612
2005-11-17,9.363,"tailrace",9.363,9.279
2005-11-18,9.141,"tailrace",9.141,9.081
2005-11-19,8.904,"tailrace",8.904,8.787
2005-11-20,8.696,"tailrace",8.696,8.605
2005-11-21,8.544,"tailrace",8.544,8.451
2005-11-22,8.369,"tailrace",8.369,8.282
2005-11-23,8.176,"tailrace",8.176,8.099
2005-11-24,7.95,"tailrace",7.95,7.922
2005-11-25,7.829,"tailrace",7.829,7.815
2005-11-26,7.663,"tailrace",7.663,7.536
2005-11-27,7.381,"tailrace",7.381,7.325
2005-11-28,7.224,"tailrace",7.224,7.162
2005-11-29,7.077,"tailrace",7.077,6.987
2005-11-30,6.923,"tailrace",6.923,6.847
2005-12-01,6.82,"tailrace",6.82,6.73
2005-12-02,6.928,"tailrace",6.928,6.673
2005-12-03,6.851,"tailrace",6.851,6.614
2005-12-04,6.772,"tailrace",6.772,6.536
2005-12-05,6.642,"tailrace",6.642,6.388
2005-12-06,6.507,"tailrace",6.507,6.249
2005-12-07,6.204,"tailrace",6.204,5.98
2005-12-08,5.89,"tailrace",5.89,5.613
2005-12-09,5.624,"tailrace",5.624,5.337
2005-12-10,5.321,"tailrace",5.321,5.01
2005-12-11,5.015,"tailrace",5.015,4.718
2005-12-12,4.812,"tailrace",4.812,4.482
2005-12-13,4.607,"tailrace",4.607,4.276
2005-12-14,4.367,"tailrace",4.367,4.145
2005-12-15,3.956,"tailrace",3.956,3.873
2005-12-16,3.548,"tailrace",3.548,3.481
2005-12-17,3.232,"tailrace",3.232,3.097
2005-12-18,2.755,"tailrace",2.755,2.6
2005-12-19,2.458,"tailrace",2.458,2.345
2005-12-20,2.439,"tailrace",2.439,2.342
2005-12-21,2.512,"tailrace",2.512,2.47
2005-12-22,2.638,"tailrace",2.638,2.621
2005-12-23,2.747,"tailrace",2.747,2.718
2005-12-24,2.868,"tailrace",2.868,2.836
2005-12-25,2.998,"tailrace",2.998,2.955
2005-12-26,3.148,"tailrace",3.148,3.129
2005-12-27,3.29,"tailrace",3.29,3.279
2005-12-28,3.415,"tailrace",3.415,3.448
2005-12-29,3.883,"tailrace",3.883,3.947
2005-12-30,3.618,"tailrace",3.618,3.561
2005-12-31,3.496,"tailrace",3.496,3.51
2006-01-01,3.977,"tailrace",3.977,4.071
2006-01-02,4.395,"tailrace",4.395,4.458
2006-01-03,4.504,"tailrace",4.504,4.529
2006-01-04,4.605,"tailrace",4.605,4.651
2006-01-05,4.761,"tailrace",4.761,4.792
2006-01-06,4.873,"tailrace",4.873,4.898
2006-01-07,4.807,"tailrace",4.807,4.79
2006-01-08,4.672,"tailrace",4.672,4.679
2006-01-09,4.614,"tailrace",4.614,4.629
2006-01-10,4.631,"tailrace",4.631,4.643
2006-01-11,4.655,"tailrace",4.655,4.657
2006-01-12,4.638,"tailrace",4.638,4.566
2006-01-13,4.473,"tailrace",4.473,4.368
2006-01-14,4.28,"tailrace",4.28,4.205
2006-01-15,4.064,"tailrace",4.064,3.973
2006-01-16,3.875,"tailrace",3.875,3.798
2006-01-17,3.796,"tailrace",3.796,3.715
2006-01-18,3.807,"tailrace",3.807,3.737
2006-01-19,3.859,"tailrace",3.859,3.81
2006-01-20,3.923,"tailrace",3.923,3.87
2006-01-21,3.824,"tailrace",3.824,3.752
2006-01-22,3.685,"tailrace",3.685,3.606
2006-01-23,3.63,"tailrace",3.63,3.561
2006-01-24,3.65,"tailrace",3.65,3.599
2006-01-25,3.597,"tailrace",3.597,3.546
2006-01-26,3.406,"tailrace",3.406,3.371
2006-01-27,3.28,"tailrace",3.28,3.25
2006-01-28,3.202,"tailrace",3.202,3.162
2006-01-29,3.109,"tailrace",3.109,3.076
2006-01-30,3.11,"tailrace",3.11,3.078
2006-01-31,3.183,"tailrace",3.183,3.185
2006-02-01,3.331,"tailrace",3.331,3.34
2006-02-02,3.516,"tailrace",3.516,3.52
2006-02-03,3.714,"tailrace",3.714,3.73
2006-02-04,4.041,"tailrace",4.041,4.065
2006-02-05,4.318,"tailrace",4.318,4.346
2006-02-06,4.414,"tailrace",4.414,4.415
2006-02-07,4.503,"tailrace",4.503,4.504
2006-02-08,4.506,"tailrace",4.506,4.496
2006-02-09,4.318,"tailrace",4.318,4.244
2006-02-10,4.095,"tailrace",4.095,4.018
2006-02-11,3.901,"tailrace",3.901,3.84
2006-02-12,3.77,"tailrace",3.77,3.719
2006-02-13,3.664,"tailrace",3.664,3.616
2006-02-14,3.506,"tailrace",3.506,3.423
2006-02-15,3.32,"tailrace",3.32,3.25
2006-02-16,3.192,"tailrace",3.192,3.142
2006-02-17,2.952,"tailrace",2.952,2.946
2006-02-18,2.777,"tailrace",2.777,2.747
2006-02-19,2.68,"tailrace",2.68,2.58
2006-02-20,2.464,"tailrace",2.464,2.358
2006-02-21,2.31,"tailrace",2.31,2.202
2006-02-22,2.202,"tailrace",2.202,2.1
2006-02-23,2.318,"tailrace",2.318,2.195
2006-02-24,2.456,"tailrace",2.456,2.377
2006-02-25,2.626,"tailrace",2.626,2.575
2006-02-26,2.962,"tailrace",2.962,2.924
2006-02-27,3.352,"tailrace",3.352,3.297
2006-02-28,3.702,"tailrace",3.702,3.64
2006-03-01,3.937,"tailrace",3.937,3.843
2006-03-02,3.993,"tailrace",3.993,3.917
2006-03-03,4.22,"tailrace",4.22,4.17
2006-03-04,4.593,"tailrace",4.593,4.553
2006-03-05,4.858,"tailrace",4.858,4.795
2006-03-06,4.881,"tailrace",4.881,4.769
2006-03-07,4.623,"tailrace",4.623,4.555
2006-03-08,4.494,"tailrace",4.494,4.646
2006-03-09,4.417,"tailrace",4.417,4.575
2006-03-10,4.417,"tailrace",4.417,4.568
2006-03-11,4.51,"tailrace",4.51,4.663
2006-03-12,4.447,"tailrace",4.447,4.575
2006-03-13,4.254,"tailrace",4.254,4.335
2006-03-14,4.167,"tailrace",4.167,4.303
2006-03-15,4.168,"tailrace",4.168,4.319
2006-03-16,4.275,"tailrace",4.275,4.439
2006-03-17,4.669,"tailrace",4.669,4.881
2006-03-18,5.102,"tailrace",5.102,5.312
2006-03-19,5.434,"tailrace",5.434,5.625
2006-03-20,5.788,"tailrace",5.788,5.945
2006-03-21,6.148,"tailrace",6.148,6.178
2006-03-22,6.52,"tailrace",6.52,6.247
2006-03-23,6.624,"tailrace",6.624,6.364
2006-03-24,6.657,"tailrace",6.657,6.386
2006-03-25,6.866,"tailrace",6.866,6.617
2006-03-26,6.982,"tailrace",6.982,6.726
2006-03-27,7.064,"tailrace",7.064,6.779
2006-03-28,7.235,"tailrace",7.235,6.952
2006-03-29,7.168,"tailrace",7.168,6.859
2006-03-30,7.151,"tailrace",7.151,6.828
2006-03-31,7.324,"tailrace",7.324,7.052
2006-04-01,7.294,"tailrace",7.294,7.163
2006-04-02,7.4,"tailrace",7.4,7.254
2006-04-03,7.711,"tailrace",7.711,7.574
2006-04-04,7.512,"tailrace",7.512,7.311
2006-04-05,7.518,"tailrace",7.518,7.448
2006-04-06,7.978,"tailrace",7.978,8.012
2006-04-07,8.163,"tailrace",8.163,8.147
2006-04-08,8.102,"tailrace",8.102,8.09
2006-04-09,8.223,"tailrace",8.223,8.241
2006-04-10,8.593,"tailrace",8.593,8.622
2006-04-11,8.876,"tailrace",8.876,8.878
2006-04-12,8.839,"tailrace",8.839,8.826
2006-04-13,8.949,"tailrace",8.949,8.959
2006-04-14,9.099,"tailrace",9.099,9.108
2006-04-15,9.055,"tailrace",9.055,9.064
2006-04-16,9.023,"tailrace",9.023,9.008
2006-04-17,8.605,"tailrace",8.605,8.585
2006-04-18,8.598,"tailrace",8.598,8.585
2006-04-19,8.77,"tailrace",8.77,8.685
2006-04-20,9.095,"tailrace",9.095,8.888
2006-04-21,9.487,"tailrace",9.487,9.332
2006-04-22,10.002,"tailrace",10.002,9.846
2006-04-23,10.257,"tailrace",10.257,10.047
2006-04-24,10.16,"tailrace",10.16,9.954
2006-04-25,10.049,"tailrace",10.049,9.85
2006-04-26,9.98,"tailrace",9.98,9.759
2006-04-27,10.042,"tailrace",10.042,9.842
2006-04-28,10.412,"tailrace",10.412,10.204
2006-04-29,11.091,"tailrace",11.091,10.908
2006-04-30,11.463,"tailrace",11.463,11.301
2006-05-01,11.421,"tailrace",11.421,11.224
2006-05-02,11.009,"tailrace",11.009,10.805
2006-05-03,10.805,"tailrace",10.805,10.621
2006-05-04,10.669,"tailrace",10.669,10.548
2006-05-05,10.817,"tailrace",10.817,10.677
2006-05-06,11.23,"tailrace",11.23,11.163
2006-05-07,11.857,"tailrace",11.857,11.829
2006-05-08,12.088,"tailrace",12.088,12.002
2006-05-09,11.599,"tailrace",11.599,11.487
2006-05-10,11.414,"tailrace",11.414,11.262
2006-05-11,11.364,"tailrace",11.364,11.267
2006-05-12,11.455,"tailrace",11.455,11.372
2006-05-13,11.706,"tailrace",11.706,11.585
2006-05-14,12.152,"tailrace",12.152,12.021
2006-05-15,12.662,"tailrace",12.662,12.493
2006-05-16,13.128,"tailrace",13.128,12.991
2006-05-17,13.205,"tailrace",13.205,13.066
2006-05-18,12.696,"tailrace",12.696,12.613
2006-05-19,12.349,"tailrace",12.349,12.272
2006-05-20,11.934,"tailrace",11.934,11.885
2006-05-21,11.742,"tailrace",11.742,11.712
2006-05-22,11.68,"tailrace",11.68,11.647
2006-05-23,11.694,"tailrace",11.694,11.673
2006-05-24,12.213,"tailrace",12.213,12.198
2006-05-25,12.328,"tailrace",12.328,12.308
2006-05-26,12.419,"tailrace",12.419,12.411
2006-05-27,12.526,"tailrace",12.526,12.53
2006-05-28,12.624,"tailrace",12.624,12.616
2006-05-29,12.329,"tailrace",12.329,12.312
2006-05-30,12.195,"tailrace",12.195,12.102
2006-05-31,12.315,"tailrace",12.315,12.226
2006-06-01,12.896,"tailrace",12.896,12.821
2006-06-02,13.463,"tailrace",13.463,13.407
2006-06-03,13.854,"tailrace",13.854,13.788
2006-06-04,14.248,"tailrace",14.248,14.216
2006-06-05,14.49,"tailrace",14.49,14.421
2006-06-06,14.274,"tailrace",14.274,14.182
2006-06-07,14.246,"tailrace",14.246,14.189
2006-06-08,14.688,"tailrace",14.688,14.67
2006-06-09,14.628,"tailrace",14.628,14.613
2006-06-10,14.194,"tailrace",14.194,14.123
2006-06-11,14.099,"tailrace",14.099,14.022
2006-06-12,14.539,"tailrace",14.539,14.498
2006-06-13,14.598,"tailrace",14.598,14.593
2006-06-14,14.703,"tailrace",14.703,14.669
2006-06-15,14.666,"tailrace",14.666,14.55
2006-06-16,14.693,"tailrace",14.693,14.547
2006-06-17,14.853,"tailrace",14.853,14.725
2006-06-18,15.083,"tailrace",15.083,14.915
2006-06-19,15.426,"tailrace",15.426,15.235
2006-06-20,15.923,"tailrace",15.923,15.788
2006-06-21,16.418,"tailrace",16.418,16.276
2006-06-22,16.767,"tailrace",16.767,16.582
2006-06-23,17.158,"tailrace",17.158,16.968
2006-06-24,17.552,"tailrace",17.552,17.291
2006-06-25,17.862,"tailrace",17.862,17.576
2006-06-26,18.263,"tailrace",18.263,17.958
2006-06-27,18.774,"tailrace",18.774,18.485
2006-06-28,19.049,"tailrace",19.049,18.869
2006-06-29,19.57,"tailrace",19.57,19.485
2006-06-30,19.898,"tailrace",19.898,19.792
2006-07-01,20.265,"tailrace",20.265,19.921
2006-07-02,19.656,"tailrace",19.656,19.36
2006-07-03,19.356,"tailrace",19.356,19.063
2006-07-04,19.925,"tailrace",19.925,19.843
2006-07-05,20.503,"tailrace",20.503,20.557
2006-07-06,20.53,"tailrace",20.53,20.533
2006-07-07,20.568,"tailrace",20.568,20.654
2006-07-08,20.511,"tailrace",20.511,20.397
2006-07-09,20.138,"tailrace",20.138,19.75
2006-07-10,19.555,"tailrace",19.555,19.174
2006-07-11,19.46,"tailrace",19.46,19.205
2006-07-12,19.392,"tailrace",19.392,19.22
2006-07-13,19.573,"tailrace",19.573,19.489
2006-07-14,19.605,"tailrace",19.605,19.465
2006-07-15,19.488,"tailrace",19.488,19.343
2006-07-16,19.549,"tailrace",19.549,19.351
2006-07-17,19.604,"tailrace",19.604,19.405
2006-07-18,19.595,"tailrace",19.595,19.558
2006-07-19,19.856,"tailrace",19.856,19.626
2006-07-20,19.85,"tailrace",19.85,19.705
2006-07-21,19.892,"tailrace",19.892,19.604
2006-07-22,19.926,"tailrace",19.926,19.521
2006-07-23,19.722,"tailrace",19.722,19.406
2006-07-24,19.624,"tailrace",19.624,19.475
2006-07-25,19.514,"tailrace",19.514,19.567
2006-07-26,19.902,"tailrace",19.902,19.8
2006-07-27,20.258,"tailrace",20.258,20.139
2006-07-28,20.035,"tailrace",20.035,19.663
2006-07-29,19.74,"tailrace",19.74,19.327
2006-07-30,19.766,"tailrace",19.766,19.562
2006-07-31,19.933,"tailrace",19.933,19.61
2006-08-01,19.796,"tailrace",19.796,19.345
2006-08-02,19.531,"tailrace",19.531,19.033
2006-08-03,19.335,"tailrace",19.335,18.829
2006-08-04,18.914,"tailrace",18.914,18.666
2006-08-05,18.586,"tailrace",18.586,18.532
2006-08-06,18.899,"tailrace",18.899,18.875
2006-08-07,19.165,"tailrace",19.165,19.201
2006-08-08,18.718,"tailrace",18.718,18.753
2006-08-09,18.789,"tailrace",18.789,18.738
2006-08-10,19.119,"tailrace",19.119,19.143
2006-08-11,19.193,"tailrace",19.193,19.54
2006-08-12,19.01,"tailrace",19.01,19.204
2006-08-13,19.307,"tailrace",19.307,19.23
2006-08-14,19.493,"tailrace",19.493,19.55
2006-08-15,19.205,"tailrace",19.205,19.13
2006-08-16,18.747,"tailrace",18.747,18.635
2006-08-17,18.491,"tailrace",18.491,18.341
2006-08-18,18.841,"tailrace",18.841,18.888
2006-08-19,18.912,"tailrace",18.912,19.058
2006-08-20,18.771,"tailrace",18.771,18.656
2006-08-21,18.845,"tailrace",18.845,19.165
2006-08-22,18.515,"tailrace",18.515,18.913
2006-08-23,18.033,"tailrace",18.033,18.263
2006-08-24,18.306,"tailrace",18.306,18.606
2006-08-25,18.43,"tailrace",18.43,18.603
2006-08-26,18.678,"tailrace",18.678,18.959
2006-08-27,18.993,"tailrace",18.993,19.323
2006-08-28,19.286,"tailrace",19.286,19.495
2006-08-29,18.731,"tailrace",18.731,18.561
2006-08-30,18.445,"tailrace",18.445,18.61
2006-08-31,18.58,"tailrace",18.58,18.708
2006-09-01,18.431,"tailrace",18.431,19.182
2006-09-02,18.727,"tailrace",18.727,19.224
2006-09-03,18.817,"tailrace",18.817,19.159
2006-09-04,18.458,"tailrace",18.458,18.767
2006-09-05,18.221,"tailrace",18.221,18.377
2006-09-06,17.934,"tailrace",17.934,18.139
2006-09-07,17.609,"tailrace",17.609,18.11
2006-09-08,17.393,"tailrace",17.393,18.253
2006-09-09,17.324,"tailrace",17.324,18.263
2006-09-10,17.408,"tailrace",17.408,18.029
2006-09-11,18.053,"tailrace",18.053,18.876
2006-09-12,18.283,"tailrace",18.283,19.073
2006-09-13,18.047,"tailrace",18.047,19.018
2006-09-14,17.895,"tailrace",17.895,18.758
2006-09-15,17.91,"tailrace",17.91,18.69
2006-09-16,17.735,"tailrace",17.735,18.365
2006-09-17,17.945,"tailrace",17.945,18.29
2006-09-18,17.887,"tailrace",17.887,18.286
2006-09-19,17.82,"tailrace",17.82,NA
2006-09-20,17.72,"tailrace",17.72,NA
2006-09-21,17.718,"tailrace",17.718,NA
2006-09-22,17.594,"tailrace",17.594,NA
2006-09-23,17.451,"tailrace",17.451,NA
2006-09-24,17.384,"tailrace",17.384,NA
2006-09-25,17.371,"tailrace",17.371,NA
2006-09-26,17.327,"tailrace",17.327,NA
2006-09-27,17.28,"tailrace",17.28,NA
2006-09-28,17.27,"tailrace",17.27,NA
2006-09-29,17.226,"tailrace",17.226,NA
2006-09-30,17.164,"tailrace",17.164,NA
2006-10-01,17.082,"tailrace",17.082,NA
2006-10-02,17.103,"tailrace",17.103,NA
2006-10-03,17.178,"tailrace",17.178,NA
2006-10-04,17.194,"tailrace",17.194,NA
2006-10-05,17.155,"tailrace",17.155,NA
2006-10-06,17.163,"tailrace",17.163,NA
2006-10-07,17.102,"tailrace",17.102,NA
2006-10-08,16.96,"tailrace",16.96,NA
2006-10-09,16.829,"tailrace",16.829,NA
2006-10-10,16.629,"tailrace",16.629,NA
2006-10-11,16.435,"tailrace",16.435,NA
2006-10-12,16.238,"tailrace",16.238,NA
2006-10-13,16.08,"tailrace",16.08,NA
2006-10-14,15.963,"tailrace",15.963,NA
2006-10-15,15.481,"tailrace",15.481,NA
2006-10-16,15.018,"tailrace",15.018,NA
2006-10-17,14.853,"tailrace",14.853,NA
2006-10-18,14.755,"tailrace",14.755,NA
2006-10-19,14.746,"tailrace",14.746,NA
2006-10-20,14.684,"tailrace",14.684,NA
2006-10-21,14.712,"tailrace",14.712,NA
2006-10-22,14.634,"tailrace",14.634,NA
2006-10-23,14.492,"tailrace",14.492,NA
2006-10-24,14.279,"tailrace",14.279,NA
2006-10-25,14.034,"tailrace",14.034,NA
2006-10-26,13.692,"tailrace",13.692,NA
2006-10-27,13.453,"tailrace",13.453,NA
2006-10-28,13.224,"tailrace",13.224,NA
2006-10-29,12.91,"tailrace",12.91,NA
2006-10-30,12.501,"tailrace",12.501,NA
2006-10-31,12.115,"tailrace",12.115,NA
2006-11-01,11.715,"tailrace",11.715,NA
2006-11-02,11.356,"tailrace",11.356,NA
2006-11-03,11.05,"tailrace",11.05,NA
2006-11-04,10.857,"tailrace",10.857,NA
2006-11-05,10.707,"tailrace",10.707,NA
2006-11-06,10.536,"tailrace",10.536,NA
2006-11-07,10.37,"tailrace",10.37,NA
2006-11-08,10.005,"tailrace",10.005,NA
2006-11-09,9.595,"tailrace",9.595,NA
2006-11-10,9.864,"tailrace",9.864,NA
2006-11-11,9.81,"tailrace",9.81,NA
2006-11-12,9.422,"tailrace",9.422,NA
2006-11-13,9.246,"tailrace",9.246,NA
2006-11-14,8.976,"tailrace",8.976,NA
2006-11-15,8.697,"tailrace",8.697,NA
2006-11-16,8.365,"tailrace",8.365,NA
2006-11-17,8.016,"tailrace",8.016,NA
2006-11-18,7.872,"tailrace",7.872,NA
2006-11-19,7.711,"tailrace",7.711,NA
2006-11-20,7.635,"tailrace",7.635,NA
2006-11-21,7.611,"tailrace",7.611,NA
2006-11-22,7.479,"tailrace",7.479,NA
2006-11-23,7.341,"tailrace",7.341,NA
2006-11-24,7.275,"tailrace",7.275,NA
2006-11-25,7.081,"tailrace",7.081,NA
2006-11-26,6.873,"tailrace",6.873,NA
2006-11-27,6.819,"tailrace",6.819,NA
2006-11-28,6.832,"tailrace",6.832,NA
2006-11-29,6.738,"tailrace",6.738,NA
2006-11-30,6.634,"tailrace",6.634,NA
2006-12-01,6.521,"tailrace",6.521,NA
2006-12-02,6.256,"tailrace",6.256,NA
2006-12-03,5.938,"tailrace",5.938,NA
2006-12-04,5.515,"tailrace",5.515,NA
2006-12-05,5.273,"tailrace",5.273,NA
2006-12-06,5.163,"tailrace",5.163,NA
2006-12-07,4.803,"tailrace",4.803,NA
2006-12-08,4.5,"tailrace",4.5,NA
2006-12-09,4.308,"tailrace",4.308,NA
2006-12-10,4.256,"tailrace",4.256,NA
2006-12-11,4.1,"tailrace",4.1,NA
2006-12-12,3.997,"tailrace",3.997,NA
2006-12-13,4.1,"tailrace",4.1,NA
2006-12-14,4.356,"tailrace",4.356,NA
