"date","temp","source","tailrace_temp","forebay_temp"
2005-07-19,19.782,"tailrace",19.782,19.617
2005-07-20,19.91,"tailrace",19.91,19.838
2005-07-21,20.287,"tailrace",20.287,20.167
2005-07-22,20.363,"tailrace",20.363,20.365
2005-07-23,20.469,"tailrace",20.469,20.35
2005-07-24,20.606,"tailrace",20.606,20.387
2005-07-25,20.543,"tailrace",20.543,20.406
2005-07-26,20.675,"tailrace",20.675,20.598
2005-07-27,20.86,"tailrace",20.86,20.782
2005-07-28,20.728,"tailrace",20.728,20.62
2005-07-29,20.82,"tailrace",20.82,20.708
2005-07-30,20.941,"tailrace",20.941,20.769
2005-07-31,21.146,"tailrace",21.146,20.981
2005-08-01,21.117,"tailrace",21.117,21.016
2005-08-02,21.188,"tailrace",21.188,21.167
2005-08-03,21.282,"tailrace",21.282,21.225
2005-08-04,21.192,"tailrace",21.192,21.285
2005-08-05,21.108,"tailrace",21.108,21.175
2005-08-06,21.297,"tailrace",21.297,21.258
2005-08-07,21.13,"tailrace",21.13,21.086
2005-08-08,21.247,"tailrace",21.247,21.227
2005-08-09,21.305,"tailrace",21.305,21.3
2005-08-10,21.443,"tailrace",21.443,21.465
2005-08-11,21.506,"tailrace",21.506,21.563
2005-08-12,21.378,"tailrace",21.378,21.388
2005-08-13,21.098,"tailrace",21.098,21.069
2005-08-14,21.044,"tailrace",21.044,21.032
2005-08-15,21.074,"tailrace",21.074,21.053
2005-08-16,21.117,"tailrace",21.117,21.037
2005-08-17,21.098,"tailrace",21.098,20.985
2005-08-18,21.381,"tailrace",21.381,21.259
2005-08-19,21.377,"tailrace",21.377,21.204
2005-08-20,21.35,"tailrace",21.35,21.136
2005-08-21,21.363,"tailrace",21.363,21.183
2005-08-22,21.366,"tailrace",21.366,21.182
2005-08-23,21.355,"tailrace",21.355,21.236
2005-08-24,21.497,"tailrace",21.497,21.366
2005-08-25,21.643,"tailrace",21.643,21.471
2005-08-26,21.469,"tailrace",21.469,21.278
2005-08-27,21.129,"tailrace",21.129,20.934
2005-08-28,21.064,"tailrace",21.064,20.903
2005-08-29,20.89,"tailrace",20.89,20.803
2005-08-30,20.812,"tailrace",20.812,20.672
2005-08-31,20.89,"tailrace",20.89,20.701
2005-09-01,20.83,"tailrace",20.83,20.63
2005-09-02,20.596,"tailrace",20.596,20.457
2005-09-03,20.375,"tailrace",20.375,20.281
2005-09-04,20.33,"tailrace",20.33,20.241
2005-09-05,20.259,"tailrace",20.259,20.079
2005-09-06,20.18,"tailrace",20.18,19.991
2005-09-07,20.129,"tailrace",20.129,20.093
2005-09-08,20.185,"tailrace",20.185,20.074
2005-09-09,19.898,"tailrace",19.898,19.859
2005-09-10,19.686,"tailrace",19.686,19.62
2005-09-11,19.569,"tailrace",19.569,19.422
2005-09-12,19.416,"tailrace",19.416,19.25
2005-09-13,19.38,"tailrace",19.38,19.275
2005-09-14,19.304,"tailrace",19.304,19.279
2005-09-15,19.076,"tailrace",19.076,19.117
2005-09-16,19.001,"tailrace",19.001,19.078
2005-09-17,18.945,"tailrace",18.945,18.995
2005-09-18,18.903,"tailrace",18.903,18.905
2005-09-19,18.845,"tailrace",18.845,18.855
2005-09-20,18.754,"tailrace",18.754,18.76
2005-09-21,18.644,"tailrace",18.644,18.662
2005-09-22,18.514,"tailrace",18.514,18.615
2005-09-23,18.448,"tailrace",18.448,18.56
2005-09-24,18.308,"tailrace",18.308,18.359
2005-09-25,18.197,"tailrace",18.197,18.237
2005-09-26,18.128,"tailrace",18.128,18.155
2005-09-27,18.029,"tailrace",18.029,17.97
2005-09-28,17.964,"tailrace",17.964,17.828
2005-09-29,17.819,"tailrace",17.819,17.763
2005-09-30,17.858,"tailrace",17.858,17.806
2005-10-01,17.791,"tailrace",17.791,17.748
2005-10-02,17.64,"tailrace",17.64,17.531
2005-10-03,17.43,"tailrace",17.43,17.307
2005-10-04,17.137,"tailrace",17.137,17.094
2005-10-05,16.798,"tailrace",16.798,16.908
2005-10-06,16.56,"tailrace",16.56,16.669
2005-10-07,16.569,"tailrace",16.569,16.76
2005-10-08,16.587,"tailrace",16.587,16.719
2005-10-09,16.618,"tailrace",16.618,16.778
2005-10-10,16.68,"tailrace",16.68,16.824
2005-10-11,16.721,"tailrace",16.721,16.869
2005-10-12,16.588,"tailrace",16.588,16.754
2005-10-13,16.496,"tailrace",16.496,16.638
2005-10-14,16.385,"tailrace",16.385,16.522
2005-10-15,16.314,"tailrace",16.314,16.442
2005-10-16,16.12,"tailrace",16.12,16.245
2005-10-17,16.042,"tailrace",16.042,16.141
2005-10-18,16.188,"tailrace",16.188,16.251
2005-10-19,16.255,"tailrace",16.255,16.14
2005-10-20,15.988,"tailrace",15.988,15.851
2005-10-21,16.015,"tailrace",16.015,15.947
2005-10-22,16.096,"tailrace",16.096,16.024
2005-10-23,16.03,"tailrace",16.03,15.956
2005-10-24,15.931,"tailrace",15.931,15.863
2005-10-25,15.887,"tailrace",15.887,15.778
2005-10-26,15.721,"tailrace",15.721,15.665
2005-10-27,15.479,"tailrace",15.479,15.376
2005-10-28,15.192,"tailrace",15.192,15.094
2005-10-29,14.988,"tailrace",14.988,14.895
2005-10-30,14.826,"tailrace",14.826,14.72
2005-10-31,14.654,"tailrace",14.654,14.59
2005-11-01,14.427,"tailrace",14.427,14.518
2005-11-02,14.091,"tailrace",14.091,14.149
2005-11-03,13.811,"tailrace",13.811,13.883
2005-11-04,13.515,"tailrace",13.515,13.583
2005-11-05,13.19,"tailrace",13.19,13.283
2005-11-06,12.883,"tailrace",12.883,12.954
2005-11-07,12.477,"tailrace",12.477,12.533
2005-11-08,11.914,"tailrace",11.914,11.935
2005-11-09,11.524,"tailrace",11.524,11.547
2005-11-10,11.362,"tailrace",11.362,11.442
2005-11-11,11.447,"tailrace",11.447,11.564
2005-11-12,11.381,"tailrace",11.381,11.483
2005-11-13,11.212,"tailrace",11.212,11.286
2005-11-14,11.039,"tailrace",11.039,11.136
2005-11-15,10.802,"tailrace",10.802,10.876
2005-11-16,10.629,"tailrace",10.629,10.65
2005-11-17,10.475,"tailrace",10.475,10.501
2005-11-18,10.29,"tailrace",10.29,10.315
2005-11-19,10.115,"tailrace",10.115,10.132
2005-11-20,10.08,"tailrace",10.08,10.094
2005-11-21,9.945,"tailrace",9.945,9.957
2005-11-22,9.806,"tailrace",9.806,9.805
2005-11-23,9.747,"tailrace",9.747,9.766
2005-11-24,9.668,"tailrace",9.668,9.674
2005-11-25,9.554,"tailrace",9.554,9.559
2005-11-26,9.445,"tailrace",9.445,9.468
2005-11-27,9.348,"tailrace",9.348,9.362
2005-11-28,9.125,"tailrace",9.125,9.11
2005-11-29,8.775,"tailrace",8.775,8.793
2005-11-30,8.645,"tailrace",8.645,8.62
2005-12-01,8.345,"tailrace",8.345,8.274
2005-12-02,8.141,"tailrace",8.141,8.038
2005-12-03,8.022,"tailrace",8.022,7.931
2005-12-04,7.778,"tailrace",7.778,7.688
2005-12-05,7.73,"tailrace",7.73,7.643
2005-12-06,7.483,"tailrace",7.483,7.4
2005-12-07,7.152,"tailrace",7.152,7.101
2005-12-08,6.678,"tailrace",6.678,6.654
2005-12-09,6.369,"tailrace",6.369,6.267
2005-12-10,6.097,"tailrace",6.097,5.998
2005-12-11,5.893,"tailrace",5.893,5.824
2005-12-12,5.653,"tailrace",5.653,5.543
2005-12-13,5.473,"tailrace",5.473,5.406
2005-12-14,5.426,"tailrace",5.426,5.398
2005-12-15,5.224,"tailrace",5.224,5.193
2005-12-16,5.05,"tailrace",5.05,4.992
2005-12-17,5.028,"tailrace",5.028,4.984
2005-12-18,4.921,"tailrace",4.921,4.888
2005-12-19,4.768,"tailrace",4.768,4.741
2005-12-20,4.649,"tailrace",4.649,4.647
2005-12-21,4.611,"tailrace",4.611,4.603
2005-12-22,4.526,"tailrace",4.526,4.508
2005-12-23,4.628,"tailrace",4.628,4.618
2005-12-24,4.85,"tailrace",4.85,4.858
2005-12-25,4.977,"tailrace",4.977,4.996
2005-12-26,5.103,"tailrace",5.103,5.114
2005-12-27,5.258,"tailrace",5.258,5.206
2005-12-28,5.409,"tailrace",5.409,5.324
2005-12-29,5.475,"tailrace",5.475,5.387
2005-12-30,5.558,"tailrace",5.558,5.467
2005-12-31,5.484,"tailrace",5.484,5.397
2006-01-01,5.365,"tailrace",5.365,5.261
2006-01-02,5.222,"tailrace",5.222,5.126
2006-01-03,5.194,"tailrace",5.194,5.12
2006-01-04,5.003,"tailrace",5.003,4.921
2006-01-05,4.768,"tailrace",4.768,4.705
2006-01-06,4.734,"tailrace",4.734,4.664
2006-01-07,4.78,"tailrace",4.78,4.72
2006-01-08,4.817,"tailrace",4.817,4.751
2006-01-09,4.82,"tailrace",4.82,4.721
2006-01-10,4.868,"tailrace",4.868,4.813
2006-01-11,4.988,"tailrace",4.988,5.095
2006-01-12,5.027,"tailrace",5.027,5.093
2006-01-13,5.242,"tailrace",5.242,5.32
2006-01-14,5.268,"tailrace",5.268,5.375
2006-01-15,5.106,"tailrace",5.106,5.183
2006-01-16,5.045,"tailrace",5.045,5.108
2006-01-17,4.893,"tailrace",4.893,4.975
2006-01-18,4.768,"tailrace",4.768,4.835
2006-01-19,4.693,"tailrace",4.693,4.757
2006-01-20,4.613,"tailrace",4.613,4.656
2006-01-21,4.544,"tailrace",4.544,4.598
2006-01-22,4.484,"tailrace",4.484,4.525
2006-01-23,4.507,"tailrace",4.507,4.56
2006-01-24,4.438,"tailrace",4.438,4.405
2006-01-25,4.317,"tailrace",4.317,4.138
2006-01-26,4.13,"tailrace",4.13,3.942
2006-01-27,4.016,"tailrace",4.016,3.815
2006-01-28,3.946,"tailrace",3.946,3.748
2006-01-29,3.926,"tailrace",3.926,3.727
2006-01-30,4.125,"tailrace",4.125,3.933
2006-01-31,4.297,"tailrace",4.297,4.106
2006-02-01,4.362,"tailrace",4.362,4.164
2006-02-02,4.482,"tailrace",4.482,4.296
2006-02-03,4.431,"tailrace",4.431,4.233
2006-02-04,4.558,"tailrace",4.558,4.37
2006-02-05,4.613,"tailrace",4.613,4.432
2006-02-06,4.536,"tailrace",4.536,4.36
2006-02-07,4.293,"tailrace",4.293,4.153
2006-02-08,4.178,"tailrace",4.178,4.113
2006-02-09,4.153,"tailrace",4.153,4.109
2006-02-10,4.048,"tailrace",4.048,4.003
2006-02-11,3.933,"tailrace",3.933,3.866
2006-02-12,3.904,"tailrace",3.904,3.849
2006-02-13,3.87,"tailrace",3.87,3.83
2006-02-14,3.802,"tailrace",3.802,3.759
2006-02-15,3.71,"tailrace",3.71,3.667
2006-02-16,3.609,"tailrace",3.609,3.597
2006-02-17,3.286,"tailrace",3.286,3.307
2006-02-18,3,"tailrace",3,3.114
2006-02-19,2.79,"forebay",NA,2.79
2006-02-20,2.44,"tailrace",2.44,2.276
2006-02-21,2.519,"tailrace",2.519,2.4
2006-02-22,2.76,"tailrace",2.76,2.792
2006-02-23,3.087,"tailrace",3.087,3.12
2006-02-24,3.394,"tailrace",3.394,3.46
2006-02-25,3.62,"tailrace",3.62,3.653
2006-02-26,3.764,"tailrace",3.764,3.832
2006-02-27,3.701,"tailrace",3.701,3.793
2006-02-28,3.593,"tailrace",3.593,3.657
2006-03-01,3.663,"tailrace",3.663,3.719
2006-03-02,3.962,"tailrace",3.962,4.03
2006-03-03,4.113,"tailrace",4.113,4.191
2006-03-04,4.167,"tailrace",4.167,4.212
2006-03-05,4.261,"tailrace",4.261,4.314
2006-03-06,4.328,"tailrace",4.328,4.357
2006-03-07,4.555,"tailrace",4.555,4.506
2006-03-08,4.498,"tailrace",4.498,4.513
2006-03-09,4.365,"tailrace",4.365,4.301
2006-03-10,4.438,"tailrace",4.438,4.393
2006-03-11,4.293,"tailrace",4.293,4.242
2006-03-12,4.241,"tailrace",4.241,4.17
2006-03-13,4.392,"tailrace",4.392,4.36
2006-03-14,4.632,"tailrace",4.632,4.544
2006-03-15,4.799,"tailrace",4.799,4.774
2006-03-16,4.95,"tailrace",4.95,4.918
2006-03-17,5.13,"tailrace",5.13,5.019
2006-03-18,5.289,"tailrace",5.289,5.192
2006-03-19,5.319,"tailrace",5.319,5.223
2006-03-20,5.623,"tailrace",5.623,5.498
2006-03-21,6.035,"tailrace",6.035,5.652
2006-03-22,6.12,"tailrace",6.12,5.782
2006-03-23,6.403,"tailrace",6.403,6.107
2006-03-24,6.512,"tailrace",6.512,6.095
2006-03-25,6.527,"tailrace",6.527,6.249
2006-03-26,6.533,"tailrace",6.533,6.17
2006-03-27,6.625,"tailrace",6.625,6.253
2006-03-28,6.793,"tailrace",6.793,6.468
2006-03-29,6.848,"tailrace",6.848,6.51
2006-03-30,6.97,"tailrace",6.97,6.67
2006-03-31,7.34,"tailrace",7.34,7.038
2006-04-01,7.653,"tailrace",7.653,7.405
2006-04-02,7.666,"tailrace",7.666,7.388
2006-04-03,7.708,"tailrace",7.708,7.335
2006-04-04,7.547,"tailrace",7.547,7.151
2006-04-05,7.508,"tailrace",7.508,7.046
2006-04-06,7.348,"tailrace",7.348,6.858
2006-04-07,7.451,"tailrace",7.451,6.929
2006-04-08,7.734,"tailrace",7.734,7.3
2006-04-09,7.98,"tailrace",7.98,7.593
2006-04-10,7.963,"tailrace",7.963,7.724
2006-04-11,7.699,"tailrace",7.699,7.621
2006-04-12,7.921,"tailrace",7.921,7.807
2006-04-13,8.098,"tailrace",8.098,8.03
2006-04-14,8.234,"tailrace",8.234,8.175
2006-04-15,8.013,"tailrace",8.013,7.903
2006-04-16,7.91,"tailrace",7.91,7.84
2006-04-17,8.109,"tailrace",8.109,8.034
2006-04-18,8.26,"tailrace",8.26,8.153
2006-04-19,8.444,"tailrace",8.444,8.372
2006-04-20,8.561,"tailrace",8.561,8.486
2006-04-21,8.6,"tailrace",8.6,8.516
2006-04-22,8.776,"tailrace",8.776,8.698
2006-04-23,8.82,"tailrace",8.82,8.768
2006-04-24,8.901,"tailrace",8.901,8.87
2006-04-25,9.33,"tailrace",9.33,9.299
2006-04-26,9.508,"tailrace",9.508,9.635
2006-04-27,9.753,"tailrace",9.753,9.851
2006-04-28,10.25,"tailrace",10.25,10.3
2006-04-29,10.665,"tailrace",10.665,10.745
2006-04-30,10.745,"tailrace",10.745,10.875
2006-05-01,10.71,"tailrace",10.71,10.807
2006-05-02,10.605,"tailrace",10.605,10.734
2006-05-03,10.54,"tailrace",10.54,10.665
2006-05-04,10.669,"tailrace",10.669,10.788
2006-05-05,10.965,"tailrace",10.965,11.049
2006-05-06,11.326,"tailrace",11.326,11.46
2006-05-07,11.255,"tailrace",11.255,11.404
2006-05-08,11.106,"tailrace",11.106,11.217
2006-05-09,11.301,"tailrace",11.301,11.223
2006-05-10,11.707,"tailrace",11.707,11.463
2006-05-11,11.575,"tailrace",11.575,11.341
2006-05-12,11.75,"tailrace",11.75,11.53
2006-05-13,11.918,"tailrace",11.918,11.724
2006-05-14,12.407,"tailrace",12.407,12.205
2006-05-15,12.797,"tailrace",12.797,12.57
2006-05-16,13.237,"tailrace",13.237,12.992
2006-05-17,13.663,"tailrace",13.663,13.421
2006-05-18,14.072,"tailrace",14.072,13.755
2006-05-19,14.128,"tailrace",14.128,13.834
2006-05-20,14.353,"tailrace",14.353,14.142
2006-05-21,14.564,"tailrace",14.564,14.353
2006-05-22,14.452,"tailrace",14.452,14.229
2006-05-23,13.869,"tailrace",13.869,13.583
2006-05-24,13.545,"tailrace",13.545,13.357
2006-05-25,13.29,"tailrace",13.29,13.132
2006-05-26,12.929,"tailrace",12.929,12.768
2006-05-27,12.691,"tailrace",12.691,12.535
2006-05-28,12.487,"tailrace",12.487,12.332
2006-05-29,12.608,"tailrace",12.608,12.468
2006-05-30,12.968,"tailrace",12.968,12.753
2006-05-31,13.422,"tailrace",13.422,13.258
2006-06-01,13.702,"tailrace",13.702,13.535
2006-06-02,13.99,"tailrace",13.99,13.843
2006-06-03,14.191,"tailrace",14.191,13.952
2006-06-04,14.301,"tailrace",14.301,14.125
2006-06-05,14.544,"tailrace",14.544,14.333
2006-06-06,14.863,"tailrace",14.863,14.625
2006-06-07,14.935,"tailrace",14.935,14.778
2006-06-08,14.943,"tailrace",14.943,14.897
2006-06-09,15.056,"tailrace",15.056,14.953
2006-06-10,15.337,"tailrace",15.337,15.21
2006-06-11,15.513,"tailrace",15.513,15.506
2006-06-12,15.605,"tailrace",15.605,15.559
2006-06-13,15.36,"tailrace",15.36,15.308
2006-06-14,15.183,"tailrace",15.183,15.131
2006-06-15,15.186,"tailrace",15.186,15.135
2006-06-16,15.35,"tailrace",15.35,15.277
2006-06-17,15.306,"tailrace",15.306,15.224
2006-06-18,15.461,"tailrace",15.461,15.351
2006-06-19,15.615,"tailrace",15.615,15.533
2006-06-20,15.89,"tailrace",15.89,15.777
2006-06-21,16.017,"tailrace",16.017,15.797
2006-06-22,16.056,"tailrace",16.056,15.89
2006-06-23,16.354,"tailrace",16.354,16.21
2006-06-24,16.477,"tailrace",16.477,16.398
2006-06-25,16.737,"tailrace",16.737,16.643
2006-06-26,17.091,"tailrace",17.091,16.963
2006-06-27,17.429,"tailrace",17.429,17.243
2006-06-28,17.712,"tailrace",17.712,17.563
2006-06-29,17.79,"tailrace",17.79,17.642
2006-06-30,17.673,"tailrace",17.673,17.461
2006-07-01,17.84,"tailrace",17.84,17.567
2006-07-02,18.203,"tailrace",18.203,17.987
2006-07-03,18.61,"tailrace",18.61,18.554
2006-07-04,18.923,"tailrace",18.923,18.738
2006-07-05,19.317,"tailrace",19.317,19.143
2006-07-06,19.505,"tailrace",19.505,19.307
2006-07-07,19.65,"tailrace",19.65,19.445
2006-07-08,19.755,"tailrace",19.755,19.513
2006-07-09,19.712,"tailrace",19.712,19.511
2006-07-10,19.676,"tailrace",19.676,19.442
2006-07-11,19.886,"tailrace",19.886,19.685
2006-07-12,20.038,"tailrace",20.038,19.88
2006-07-13,19.844,"tailrace",19.844,19.601
2006-07-14,19.754,"tailrace",19.754,19.514
2006-07-15,19.794,"tailrace",19.794,19.612
2006-07-16,20.173,"tailrace",20.173,19.913
2006-07-17,20.287,"tailrace",20.287,20.052
2006-07-18,20.147,"tailrace",20.147,19.945
2006-07-19,20.254,"tailrace",20.254,20.07
2006-07-20,20.465,"tailrace",20.465,20.176
2006-07-21,20.566,"tailrace",20.566,20.34
2006-07-22,20.658,"tailrace",20.658,20.442
2006-07-23,20.914,"tailrace",20.914,20.731
2006-07-24,21.099,"tailrace",21.099,20.858
2006-07-25,21.24,"tailrace",21.24,21.094
2006-07-26,21.505,"tailrace",21.505,21.388
2006-07-27,21.543,"tailrace",21.543,21.284
2006-07-28,21.207,"tailrace",21.207,21.044
2006-07-29,21.113,"tailrace",21.113,21.022
2006-07-30,20.81,"tailrace",20.81,20.728
2006-07-31,20.474,"tailrace",20.474,20.324
2006-08-01,20.55,"tailrace",20.55,20.336
2006-08-02,20.603,"tailrace",20.603,20.388
2006-08-03,20.852,"tailrace",20.852,20.622
2006-08-04,20.962,"tailrace",20.962,20.66
2006-08-05,20.956,"tailrace",20.956,20.82
2006-08-06,20.988,"tailrace",20.988,20.766
2006-08-07,21.215,"tailrace",21.215,20.841
2006-08-08,21.132,"tailrace",21.132,20.924
2006-08-09,21.28,"tailrace",21.28,21.065
2006-08-10,21.493,"tailrace",21.493,21.247
2006-08-11,21.284,"tailrace",21.284,21.036
2006-08-12,21.273,"tailrace",21.273,21.018
2006-08-13,21.371,"tailrace",21.371,21.064
2006-08-14,21.386,"tailrace",21.386,21.078
2006-08-15,21.323,"tailrace",21.323,21.142
2006-08-16,21.074,"tailrace",21.074,21.058
2006-08-17,21.098,"tailrace",21.098,21.04
2006-08-18,21.077,"tailrace",21.077,20.945
2006-08-19,20.98,"tailrace",20.98,20.908
2006-08-20,21.068,"tailrace",21.068,20.986
2006-08-21,21.148,"tailrace",21.148,21.099
2006-08-22,21.087,"tailrace",21.087,21.073
2006-08-23,21.232,"tailrace",21.232,21.256
2006-08-24,21.185,"tailrace",21.185,21.16
2006-08-25,21.072,"tailrace",21.072,21.021
2006-08-26,21.096,"tailrace",21.096,21.034
2006-08-27,20.95,"tailrace",20.95,20.831
2006-08-28,20.918,"tailrace",20.918,20.83
2006-08-29,20.843,"tailrace",20.843,20.884
2006-08-30,20.752,"tailrace",20.752,20.868
2006-08-31,20.695,"tailrace",20.695,20.685
2006-09-01,20.528,"tailrace",20.528,20.568
2006-09-02,20.341,"tailrace",20.341,20.346
2006-09-03,20.124,"tailrace",20.124,20.134
2006-09-04,20.098,"tailrace",20.098,20.121
2006-09-05,20.172,"tailrace",20.172,20.084
2006-09-06,20.313,"tailrace",20.313,20.394
2006-09-07,20.453,"tailrace",20.453,20.567
2006-09-08,20.572,"tailrace",20.572,20.774
2006-09-09,20.511,"tailrace",20.511,20.668
2006-09-10,20.607,"tailrace",20.607,20.68
2006-09-11,20.653,"tailrace",20.653,20.68
2006-09-12,20.668,"tailrace",20.668,20.646
2006-09-13,20.365,"tailrace",20.365,20.383
2006-09-14,19.978,"tailrace",19.978,20.118
2006-09-15,19.855,"tailrace",19.855,19.927
2006-09-16,19.604,"tailrace",19.604,19.667
2006-09-17,19.459,"tailrace",19.459,19.476
2006-09-18,19.258,"tailrace",19.258,19.308
2006-09-19,18.922,"tailrace",18.922,18.936
2006-09-20,18.492,"tailrace",18.492,18.556
2006-09-21,18.113,"tailrace",18.113,18.195
2006-09-22,17.853,"tailrace",17.853,17.935
2006-09-23,17.68,"tailrace",17.68,17.749
2006-09-24,17.642,"tailrace",17.642,17.716
2006-09-25,17.633,"tailrace",17.633,NA
2006-09-26,17.719,"tailrace",17.719,NA
2006-09-27,17.979,"tailrace",17.979,NA
2006-09-28,18.066,"tailrace",18.066,NA
2006-09-29,18.118,"tailrace",18.118,NA
2006-09-30,18.304,"tailrace",18.304,NA
2006-10-01,18.359,"tailrace",18.359,NA
2006-10-02,18.437,"tailrace",18.437,NA
2006-10-03,18.435,"tailrace",18.435,NA
2006-10-04,18.312,"tailrace",18.312,NA
2006-10-05,18.124,"tailrace",18.124,NA
2006-10-06,17.986,"tailrace",17.986,NA
2006-10-07,17.708,"tailrace",17.708,NA
2006-10-08,17.337,"tailrace",17.337,NA
2006-10-09,16.983,"tailrace",16.983,NA
2006-10-10,16.815,"tailrace",16.815,NA
2006-10-11,16.745,"tailrace",16.745,NA
2006-10-12,16.627,"tailrace",16.627,NA
2006-10-13,16.407,"tailrace",16.407,NA
2006-10-14,16.245,"tailrace",16.245,NA
2006-10-15,16.123,"tailrace",16.123,NA
2006-10-16,16.042,"tailrace",16.042,NA
2006-10-17,16.11,"tailrace",16.11,NA
2006-10-18,16.081,"tailrace",16.081,NA
2006-10-19,15.915,"tailrace",15.915,NA
2006-10-20,15.724,"tailrace",15.724,NA
2006-10-21,15.586,"tailrace",15.586,NA
2006-10-22,15.408,"tailrace",15.408,NA
2006-10-23,15.221,"tailrace",15.221,NA
2006-10-24,15.048,"tailrace",15.048,NA
2006-10-25,14.889,"tailrace",14.889,NA
2006-10-26,14.693,"tailrace",14.693,NA
2006-10-27,14.375,"tailrace",14.375,NA
2006-10-28,14.081,"tailrace",14.081,NA
2006-10-29,13.842,"tailrace",13.842,NA
2006-10-30,13.596,"tailrace",13.596,NA
2006-10-31,13.366,"tailrace",13.366,NA
2006-11-01,12.977,"tailrace",12.977,NA
2006-11-02,12.464,"tailrace",12.464,NA
2006-11-03,12.035,"tailrace",12.035,NA
2006-11-04,11.882,"tailrace",11.882,NA
2006-11-05,11.913,"tailrace",11.913,NA
2006-11-06,11.945,"tailrace",11.945,NA
2006-11-07,12.083,"tailrace",12.083,NA
2006-11-08,12.356,"tailrace",12.356,NA
2006-11-09,12.66,"tailrace",12.66,NA
2006-11-10,12.715,"tailrace",12.715,NA
2006-11-11,12.388,"tailrace",12.388,NA
2006-11-12,11.9,"tailrace",11.9,NA
2006-11-13,11.415,"tailrace",11.415,NA
2006-11-14,11.015,"tailrace",11.015,NA
2006-11-15,10.905,"tailrace",10.905,NA
2006-11-16,10.616,"tailrace",10.616,NA
2006-11-17,10.342,"tailrace",10.342,NA
2006-11-18,10.122,"tailrace",10.122,NA
2006-11-19,10.041,"tailrace",10.041,NA
2006-11-20,10.073,"tailrace",10.073,NA
2006-11-21,10.018,"tailrace",10.018,NA
2006-11-22,9.803,"tailrace",9.803,NA
2006-11-23,9.553,"tailrace",9.553,NA
2006-11-24,9.423,"tailrace",9.423,NA
2006-11-25,9.275,"tailrace",9.275,NA
2006-11-26,9.007,"tailrace",9.007,NA
2006-11-27,8.691,"tailrace",8.691,NA
2006-11-28,8.083,"tailrace",8.083,NA
2006-11-29,7.452,"tailrace",7.452,NA
2006-11-30,7.033,"tailrace",7.033,NA
2006-12-01,6.9,"tailrace",6.9,NA
2006-12-02,6.636,"tailrace",6.636,NA
2006-12-03,6.32,"tailrace",6.32,NA
2006-12-04,6.221,"tailrace",6.221,NA
2006-12-05,6.103,"tailrace",6.103,NA
2006-12-06,6,"tailrace",6,NA
2006-12-07,5.947,"tailrace",5.947,NA
2006-12-08,5.976,"tailrace",5.976,NA
2006-12-09,6.164,"tailrace",6.164,NA
2006-12-10,6.215,"tailrace",6.215,NA
2006-12-11,6.188,"tailrace",6.188,NA
2006-12-12,6.384,"tailrace",6.384,NA
2006-12-13,6.615,"tailrace",6.615,NA
