"","tag_code_2","natal_origin","rear_type"
"2068","3D9.1C2C3ACEAB",9,1
"2069","3D9.1C2C3ACF37",9,1
"2070","3D9.1C2C3ACF6E",9,1
"2071","3D9.1C2C3AD0B3",9,1
"2072","3D9.1C2C3AD0C8",9,1
"2073","3D9.1C2C3AD2C3",9,1
"2074","3D9.1C2C3AD35C",9,1
"2075","3D9.1C2C3AD363",9,1
"2076","3D9.1C2C3AD387",9,1
"2077","3D9.1C2C3AD414",9,1
"2078","3D9.1C2C3AD4B5",9,1
"2079","3D9.1C2C3AD588",9,1
"2080","3D9.1C2C3AD5FF",9,1
"2081","3D9.1C2C3AD7E6",9,1
"2082","3D9.1C2C3AD8AD",15,2
"2083","3D9.1C2C3AD933",9,1
"2084","3D9.1C2C3ADB07",9,1
"2085","3D9.1C2C3ADE41",9,1
"2086","3D9.1C2C3ADEBD",9,1
"2087","3D9.1C2C3ADEC3",9,1
"2088","3D9.1C2C3B00A1",9,1
"2089","3D9.1C2C3B00A2",9,1
"2090","3D9.1C2C3B00C6",9,1
"2091","3D9.1C2C3B03C3",9,1
"2092","3D9.1C2C3B040A",9,1
"2093","3D9.1C2C3B04D5",9,1
"2094","3D9.1C2C3B0651",9,1
"2095","3D9.1C2C3B0688",9,1
"2096","3D9.1C2C3B0933",9,1
"2097","3D9.1C2C3B0A44",9,1
"2098","3D9.1C2C3B0AC0",9,1
"2099","3D9.1C2C3B0CD9",9,1
"2100","3D9.1C2C3B0D96",9,1
"2101","3D9.1C2C3B0DA8",9,1
"2102","3D9.1C2C3B1166",9,1
"2103","3D9.1C2C3B12EA",9,1
"2104","3D9.1C2C3B13CB",9,1
"2105","3D9.1C2C3B2561",15,2
"2106","3D9.1C2C3B2B30",15,2
"2107","3D9.1C2C3B300F",15,2
"2108","3D9.1C2C3B3FBE",15,2
"2109","3D9.1C2C3B60A9",15,2
"2110","3D9.1C2C3B9AED",15,2
"2111","3D9.1C2C3D25D3",14,2
"2112","3D9.1C2C3D3DEE",15,2
"2113","3D9.1C2C3DB555",15,2
"2114","3D9.1C2C3DC64F",5,1
"2115","3D9.1C2C3DC775",5,1
"2116","3D9.1C2C3DCB35",5,1
"2117","3D9.1C2C3DCFA7",5,1
"2118","3D9.1C2C3DD418",5,1
"2119","3D9.1C2C3E1959",15,2
"2120","3D9.1C2C3E8517",15,2
"2121","3D9.1C2C3E88A8",15,2
"2122","3D9.1C2C3E8B29",15,2
"2123","3D9.1C2C3E8EC4",15,2
"2124","3D9.1C2C3E99BC",15,2
"2125","3D9.1C2C3EA40E",15,2
"2126","3D9.1C2C3EADCC",15,2
"2127","3D9.1C2C3ED072",5,1
"2128","3D9.1C2C3F03F9",15,2
"2129","3D9.1C2C3F05D4",15,2
"2130","3D9.1C2C3F12B9",9,1
"2131","3D9.1C2C3F1432",9,1
"2132","3D9.1C2C3F1573",9,1
"2133","3D9.1C2C3F1637",9,1
"2134","3D9.1C2C3F17C4",9,1
"2135","3D9.1C2C3F1A0B",15,2
"2136","3D9.1C2C3F1F06",9,1
"2137","3D9.1C2C3F2DD0",14,2
"2138","3D9.1C2C3F34B2",15,2
"2139","3D9.1C2C3F38C4",15,2
"2140","3D9.1C2C3F4571",15,2
"2141","3D9.1C2C3F4581",9,1
"2142","3D9.1C2C3F46A9",9,1
"2143","3D9.1C2C3F4AA1",15,2
"2144","3D9.1C2C3F4D87",15,2
"2145","3D9.1C2C3F4DAC",9,1
"2146","3D9.1C2C3F4F3D",9,1
"2147","3D9.1C2C3F5136",9,1
"2148","3D9.1C2C3F5215",9,1
"2149","3D9.1C2C3F5425",9,1
"2150","3D9.1C2C3F5899",9,1
"2151","3D9.1C2C3F6430",15,2
"2152","3D9.1C2C3F667A",14,1
"2153","3D9.1C2C3F724F",15,2
"2154","3D9.1C2C3FB5A5",15,2
"2155","3D9.1C2C3FC206",14,1
"2156","3D9.1C2C3FEF85",15,2
"2157","3D9.1C2C3FF002",15,2
"2158","3D9.1C2C3FF5A1",15,2
"2159","3D9.1C2C4020A8",14,1
"2160","3D9.1C2C402ECE",14,1
"2161","3D9.1C2C40339E",15,2
"2162","3D9.1C2C4063AB",15,2
"2163","3D9.1C2C406A44",15,2
"2164","3D9.1C2C406AB9",15,2
"2165","3D9.1C2C4071AE",15,2
"2166","3D9.1C2C4072B6",15,2
"2167","3D9.1C2C40742E",15,2
"2168","3D9.1C2C408301",15,2
"2169","3D9.1C2C41072F",15,2
"2170","3D9.1C2C411B23",15,2
"2171","3D9.1C2C411DC2",14,1
"2172","3D9.1C2C4120D5",15,2
"2173","3D9.1C2C41274B",15,2
"2174","3D9.1C2C4136A0",15,2
"2175","3D9.1C2C413743",15,2
"2176","3D9.1C2C41600D",15,2
"2177","3D9.1C2C41683C",9,1
"2178","3D9.1C2C41683E",9,1
"2179","3D9.1C2C416AAA",9,1
"2180","3D9.1C2C416AC5",9,1
"2181","3D9.1C2C41715B",9,1
"2182","3D9.1C2C417175",9,1
"2183","3D9.1C2C41746E",9,1
"2184","3D9.1C2C4174E2",9,1
"2185","3D9.1C2C417597",9,1
"2186","3D9.1C2C41765D",9,1
"2187","3D9.1C2C41766C",9,1
"2188","3D9.1C2C417689",9,1
"2189","3D9.1C2C417845",9,1
"2190","3D9.1C2C417885",9,1
"2191","3D9.1C2C417B56",9,1
"2192","3D9.1C2C417B63",9,1
"2193","3D9.1C2C417D39",9,1
"2194","3D9.1C2C418349",15,2
"2195","3D9.1C2C418353",15,2
"2196","3D9.1C2C418437",14,1
"2197","3D9.1C2C418571",14,1
"2198","3D9.1C2C4185F5",15,2
"2199","3D9.1C2C418685",15,2
"2200","3D9.1C2C418766",15,2
"2201","3D9.1C2C41885E",14,1
"2202","3D9.1C2C4188B1",14,1
"2203","3D9.1C2C418961",15,2
"2204","3D9.1C2C418D69",15,2
"2205","3D9.1C2C418E01",15,2
"2206","3D9.1C2C418F67",15,2
"2207","3D9.1C2C419798",15,2
"2208","3D9.1C2C4197B8",15,2
"2209","3D9.1C2C419816",14,1
"2210","3D9.1C2C419890",15,2
"2211","3D9.1C2C41989E",15,2
"2212","3D9.1C2C419910",14,1
"2213","3D9.1C2C41997B",15,2
"2214","3D9.1C2C419DCD",9,1
"2215","3D9.1C2C419F54",9,1
"2216","3D9.1C2C41A03E",9,1
"2217","3D9.1C2C41A08E",9,1
"2218","3D9.1C2C41A0DC",9,1
"2219","3D9.1C2C41A220",9,1
"2220","3D9.1C2C41A262",9,1
"2221","3D9.1C2C41A3D5",9,1
"2222","3D9.1C2C41A446",9,1
"2223","3D9.1C2C41A4C2",9,1
"2224","3D9.1C2C41A51E",9,1
"2225","3D9.1C2C41A5D0",9,1
"2226","3D9.1C2C41A735",9,1
"2227","3D9.1C2C41A921",9,1
"2228","3D9.1C2C41A941",9,1
"2229","3D9.1C2C41A9A5",9,1
"2230","3D9.1C2C41AA24",9,1
"2231","3D9.1C2C41AADD",9,1
"2232","3D9.1C2C41AB70",9,1
"2233","3D9.1C2C41ABAF",9,1
"2234","3D9.1C2C41ACAC",9,1
"2235","3D9.1C2C41ADDA",9,1
"2236","3D9.1C2C41ADEF",9,1
"2237","3D9.1C2C41AE40",9,1
"2238","3D9.1C2C41AE93",9,1
"2239","3D9.1C2C41AE97",9,1
"2240","3D9.1C2C41AEFE",9,1
"2241","3D9.1C2C41B0C1",9,1
"2242","3D9.1C2C41B11F",9,1
"2243","3D9.1C2C41B1B8",9,1
"2244","3D9.1C2C41B28C",9,1
"2245","3D9.1C2C41B3E1",9,1
"2246","3D9.1C2C41BA0A",14,1
"2247","3D9.1C2C41BC40",14,1
"2248","3D9.1C2C41BCCE",14,1
"2249","3D9.1C2C41BE54",14,1
"2250","3D9.1C2C41BE83",15,2
"2251","3D9.1C2C41BFF6",15,2
"2252","3D9.1C2C41C031",14,1
"2253","3D9.1C2C41C64E",15,2
"2254","3D9.1C2C41C8EE",15,2
"2255","3D9.1C2C41CADD",14,1
"2256","3D9.1C2C41CB83",15,2
"2257","3D9.1C2C41CC8D",14,1
"2258","3D9.1C2C41CF6A",15,2
"2259","3D9.1C2C41D486",9,1
"2260","3D9.1C2C41D4C0",9,1
"2261","3D9.1C2C41D604",15,2
"2262","3D9.1C2C41D617",9,1
"2263","3D9.1C2C41D674",9,1
"2264","3D9.1C2C41D83B",9,1
"2265","3D9.1C2C41D83D",9,1
"2266","3D9.1C2C41D8A8",9,1
"2267","3D9.1C2C41D961",9,1
"2268","3D9.1C2C41DC14",9,1
"2269","3D9.1C2C41DC20",9,1
"2270","3D9.1C2C41DCAB",15,2
"2271","3D9.1C2C41DDED",9,1
"2272","3D9.1C2C41DE79",9,1
"2273","3D9.1C2C41DE8F",9,1
"2274","3D9.1C2C41E1E8",9,1
"2275","3D9.1C2C41E3BA",9,1
"2276","3D9.1C2C41E509",9,1
"2277","3D9.1C2C41E51B",9,1
"2278","3D9.1C2C41E609",9,1
"2279","3D9.1C2C41E6AD",9,1
"2280","3D9.1C2C41E6D1",9,1
"2281","3D9.1C2C41E8D0",9,1
"2282","3D9.1C2C41E90C",9,1
"2283","3D9.1C2C41F580",15,2
"2284","3D9.1C2C41F5A8",15,2
"2285","3D9.1C2C41F5C3",15,2
"2286","3D9.1C2C41F776",15,2
"2287","3D9.1C2C41F89A",15,2
"2288","3D9.1C2C41F938",15,2
"2289","3D9.1C2C41F956",14,1
"2290","3D9.1C2C41FC9F",15,2
"2291","3D9.1C2C41FD27",15,2
"2292","3D9.1C2C41FE44",15,2
"2293","3D9.1C2C41FEAC",15,2
"2294","3D9.1C2C41FF8D",15,2
"2295","3D9.1C2C420374",15,2
"2296","3D9.1C2C42038F",15,2
"2297","3D9.1C2C4206AB",15,2
"2298","3D9.1C2C420BFE",9,1
"2299","3D9.1C2C420C9D",9,1
"2300","3D9.1C2C420F41",9,1
"2301","3D9.1C2C42106B",9,1
"2302","3D9.1C2C42116B",9,1
"2303","3D9.1C2C4214A6",9,1
"2304","3D9.1C2C4215FD",9,1
"2305","3D9.1C2C421623",9,1
"2306","3D9.1C2C4217B8",9,1
"2307","3D9.1C2C4219B7",9,1
"2308","3D9.1C2C421B49",9,1
"2309","3D9.1C2C421B6D",9,1
"2310","3D9.1C2C422C25",15,2
"2311","3D9.1C2C423222",14,1
"2312","3D9.1C2C42322B",14,1
"2313","3D9.1C2C42325A",15,2
"2314","3D9.1C2C4233F0",14,1
"2315","3D9.1C2C423588",15,2
"2316","3D9.1C2C423B74",15,2
"2317","3D9.1C2C423D1F",14,1
"2318","3D9.1C2C4241C2",9,1
"2319","3D9.1C2C424209",9,1
"2320","3D9.1C2C4242C3",9,1
"2321","3D9.1C2C424318",9,1
"2322","3D9.1C2C424437",9,1
"2323","3D9.1C2C4244EF",15,2
"2324","3D9.1C2C424670",9,1
"2325","3D9.1C2C42474D",9,1
"2326","3D9.1C2C42477A",9,1
"2327","3D9.1C2C424936",9,1
"2328","3D9.1C2C4249E1",9,1
"2329","3D9.1C2C424A08",9,1
"2330","3D9.1C2C424ADC",9,1
"2331","3D9.1C2C424B10",9,1
"2332","3D9.1C2C424E6B",9,1
"2333","3D9.1C2C425108",9,1
"2334","3D9.1C2C425211",9,1
"2335","3D9.1C2C42521E",9,1
"2336","3D9.1C2C42546F",9,1
"2337","3D9.1C2C42555F",9,1
"2338","3D9.1C2C4255F4",9,1
"2339","3D9.1C2C425619",9,1
"2340","3D9.1C2C425660",15,2
"2341","3D9.1C2C4257BD",9,1
"2342","3D9.1C2C425841",9,1
"2343","3D9.1C2C427AFE",9,1
"2344","3D9.1C2C427EDD",9,1
"2345","3D9.1C2C427FBE",9,1
"2346","3D9.1C2C428371",9,1
"2347","3D9.1C2C428491",9,1
"2348","3D9.1C2C4286C0",9,1
"2349","3D9.1C2C42874B",9,1
"2350","3D9.1C2C428909",9,1
"2351","3D9.1C2C428993",9,1
"2352","3D9.1C2C4298D5",15,2
"2353","3D9.1C2C42A19B",15,2
"2354","3D9.1C2C42A27B",15,2
"2355","3D9.1C2C42A30C",15,2
"2356","3D9.1C2C42B5D4",9,1
"2357","3D9.1C2C42B77E",9,1
"2358","3D9.1C2C42B874",9,1
"2359","3D9.1C2C42BAFB",9,1
"2360","3D9.1C2C42BC27",9,1
"2361","3D9.1C2C42BDD9",9,1
"2362","3D9.1C2C42BE7A",9,1
"2363","3D9.1C2C42C268",9,1
"2364","3D9.1C2C42C36A",9,1
"2365","3D9.1C2C42CC49",15,2
"2366","3D9.1C2C42CEB2",15,2
"2367","3D9.1C2C42CEF5",15,2
"2368","3D9.1C2C42D597",15,2
"2369","3D9.1C2C42D5BB",15,2
"2370","3D9.1C2C42D8EF",15,2
"2371","3D9.1C2C42D8F7",15,2
"2372","3D9.1C2C42D903",15,2
"2373","3D9.1C2C42D9C1",15,2
"2374","3D9.1C2C42DC49",15,2
"2375","3D9.1C2C42DE02",15,2
"2376","3D9.1C2C42DEBF",15,2
"2377","3D9.1C2C42DEE2",15,2
"2378","3D9.1C2C42DF88",15,2
"2379","3D9.1C2C42E8C2",9,1
"2380","3D9.1C2C42E99F",9,1
"2381","3D9.1C2C42EFD1",9,1
"2382","3D9.1C2C42F038",9,1
"2383","3D9.1C2C42F066",9,1
"2384","3D9.1C2C42F2E5",9,1
"2385","3D9.1C2C42F483",9,1
"2386","3D9.1C2C42F72C",15,2
"2387","3D9.1C2C42FBC5",9,1
"2388","3D9.1C2C43025A",9,1
"2389","3D9.1C2C4303A9",9,1
"2390","3D9.1C2C43042C",9,1
"2391","3D9.1C2C43057B",9,1
"2392","3D9.1C2C430637",9,1
"2393","3D9.1C2C4307D9",9,1
"2394","3D9.1C2C430826",9,1
"2395","3D9.1C2C43084A",9,1
"2396","3D9.1C2C430977",9,1
"2397","3D9.1C2C430A83",9,1
"2398","3D9.1C2C430C8D",9,1
"2399","3D9.1C2C430C8D_repeat",9,1
"2400","3D9.1C2C430C8D_repeat_2",9,1
"2401","3D9.1C2C430D58",9,1
"2402","3D9.1C2C430D94",9,1
"2403","3D9.1C2C430DE9",9,1
"2404","3D9.1C2C430DFC",9,1
"2405","3D9.1C2C430F91",9,1
"2406","3D9.1C2C430FE0",9,1
"2407","3D9.1C2C430FF9",9,1
"2408","3D9.1C2C4311B6",9,1
"2409","3D9.1C2C4311BE",9,1
"2410","3D9.1C2C431CB2",9,1
"2411","3D9.1C2C431D0A",9,1
"2412","3D9.1C2C431DB7",9,1
"2413","3D9.1C2C431EC9",9,1
"2414","3D9.1C2C431EC9_repeat",9,1
"2415","3D9.1C2C431F0F",9,1
"2416","3D9.1C2C431F1E",9,1
"2417","3D9.1C2C431F3F",9,1
"2418","3D9.1C2C431F6C",9,1
"2419","3D9.1C2C431F8B",9,1
"2420","3D9.1C2C431FE6",9,1
"2421","3D9.1C2C43202C",9,1
"2422","3D9.1C2C4320C0",9,1
"2423","3D9.1C2C432113",9,1
"2424","3D9.1C2C432163",9,1
"2425","3D9.1C2C4321F3",9,1
"2426","3D9.1C2C43220F",9,1
"2427","3D9.1C2C432223",9,1
"2428","3D9.1C2C4322B9",9,1
"2429","3D9.1C2C4322FF",9,1
"2430","3D9.1C2C4324C1",9,1
"2431","3D9.1C2C4325D0",9,1
"2432","3D9.1C2C43269A",9,1
"2433","3D9.1C2C4326D8",9,1
"2434","3D9.1C2C432734",9,1
"2435","3D9.1C2C4327DD",9,1
"2436","3D9.1C2C432887",9,1
"2437","3D9.1C2C43288A",9,1
"2438","3D9.1C2C4328FD",9,1
"2439","3D9.1C2C432992",9,1
"2440","3D9.1C2C432A67",9,1
"2441","3D9.1C2C432AA4",9,1
"2442","3D9.1C2C432BE5",9,1
"2443","3D9.1C2C432C69",9,1
"2444","3D9.1C2C432C6C",9,1
"2445","3D9.1C2C432D4D",9,1
"2446","3D9.1C2C432D5F",9,1
"2447","3D9.1C2C432D6B",9,1
"2448","3D9.1C2C432DB3",9,1
"2449","3D9.1C2C432EDC",9,1
"2450","3D9.1C2C432F1E",9,1
"2451","3D9.1C2C432F36",9,1
"2452","3D9.1C2C432F3B",9,1
"2453","3D9.1C2C432F47",9,1
"2454","3D9.1C2C436E8F",15,2
"2455","3D9.1C2C436EA7",15,2
"2456","3D9.1C2C436EE9",15,2
"2457","3D9.1C2C43700B",15,2
"2458","3D9.1C2C437055",15,2
"2459","3D9.1C2C437258",15,2
"2460","3D9.1C2C4372F6",15,2
"2461","3D9.1C2C437407",15,2
"2462","3D9.1C2C437CFE",15,2
"2463","3D9.1C2C437DD5",15,2
"2464","3D9.1C2C437FA9",15,2
"2465","3D9.1C2C4382B4",15,2
"2466","3D9.1C2C43861D",15,2
"2467","3D9.1C2C438B9F",14,1
"2468","3D9.1C2C439105",15,2
"2469","3D9.1C2C439CAB",15,2
"2470","3D9.1C2C43A0F9",15,2
"2471","3D9.1C2C43AD10",15,2
"2472","3D9.1C2C43AE93",15,2
"2473","3D9.1C2C43B56F",15,2
"2474","3D9.1C2C43B9F2",15,2
"2475","3D9.1C2C43C205",15,2
"2476","3D9.1C2C43C297",15,2
"2477","3D9.1C2C43C299",15,2
"2478","3D9.1C2C43C373",15,2
"2479","3D9.1C2C43C4D4",15,2
"2480","3D9.1C2C43C7A2",15,2
"2481","3D9.1C2C43C9C0",15,2
"2482","3D9.1C2C43CD5E",15,2
"2483","3D9.1C2C43D482",15,2
"2484","3D9.1C2C43D67F",15,2
"2485","3D9.1C2C43D6BB",15,2
"2486","3D9.1C2C43E197",15,2
"2487","3D9.1C2C43E226",15,2
"2488","3D9.1C2C43E25D",15,2
"2489","3D9.1C2C43E7D2",15,2
"2490","3D9.1C2C43FA1C",15,2
"2491","3D9.1C2C43FDF0",14,1
"2492","3D9.1C2C440158",15,2
"2493","3D9.1C2C44062D",15,2
"2494","3D9.1C2C4406B8",14,1
"2495","3D9.1C2C441701",15,2
"2496","3D9.1C2C4419BC",15,2
"2497","3D9.1C2C441A3E",15,2
"2498","3D9.1C2C441CD6",15,2
"2499","3D9.1C2C44542A",15,2
"2500","3D9.1C2C4457C3",15,2
"2501","3D9.1C2C4460BF",15,2
"2502","3D9.1C2C44D872",15,2
"2503","3D9.1C2C44D887",15,2
"2504","3D9.1C2C44D8C8",15,2
"2505","3D9.1C2C44D8CF",15,2
"2506","3D9.1C2C44DBE1",15,2
"2507","3D9.1C2C44DC51",15,2
"2508","3D9.1C2C44DCF4",15,2
"2509","3D9.1C2C44E084",15,2
"2510","3D9.1C2C44E0D0",15,2
"2511","3D9.1C2C44E2D0",15,2
"2512","3D9.1C2C44E2FC",15,2
"2513","3D9.1C2C44E492",15,2
"2514","3D9.1C2C44E51B",15,2
"2515","3D9.1C2C44E51F",15,2
"2516","3D9.1C2C44E610",15,2
"2517","3D9.1C2C44E817",15,2
"2518","3D9.1C2C452F89",15,2
"2519","3D9.1C2C455D83",5,1
"2520","3D9.1C2C455DFC",5,1
"2521","3D9.1C2C455E12",5,1
"2522","3D9.1C2C456D83",5,1
"2523","3D9.1C2C456DEC",5,1
"2524","3D9.1C2C456E10",5,1
"2525","3D9.1C2C45AFD0",5,1
"2526","3D9.1C2C45B940",5,1
"2527","3D9.1C2C45CA0D",5,1
"2528","3D9.1C2C463585",5,1
"2529","3D9.1C2C466D9A",15,2
"2530","3D9.1C2C466E66",15,2
"2531","3D9.1C2C466EA3",15,2
"2532","3D9.1C2C466EBB",15,2
"2533","3D9.1C2C466EC0",15,2
"2534","3D9.1C2C466ED1",15,2
"2535","3D9.1C2C467012",15,2
"2536","3D9.1C2C46702E",15,2
"2537","3D9.1C2C467040",15,2
"2538","3D9.1C2C4671C5",15,2
"2539","3D9.1C2C4677B1",15,2
"2540","3D9.1C2C4679F1",15,2
"2541","3D9.1C2C467A27",15,2
"2542","3D9.1C2C467B51",15,2
"2543","3D9.1C2C467BC8",15,2
"2544","3D9.1C2C467C29",15,2
"2545","3D9.1C2C467C44",15,2
"2546","3D9.1C2C467D21",15,2
"2547","3D9.1C2C4699B0",5,1
"2548","3D9.1C2C46CE10",5,1
"2549","3D9.1C2C47D73F",15,2
"2550","3D9.1C2C47D89D",15,2
"2551","3D9.1C2C47F4A5",15,2
"2552","3D9.1C2C480885",5,1
"2553","3D9.1C2C480C4D",5,1
"2554","3D9.1C2C480CF3",5,1
"2555","3D9.1C2C4844B9",5,1
"2556","3D9.1C2C484E84",5,1
"2557","3D9.1C2C486181",5,1
"2558","3D9.1C2C48747A",5,1
"2559","3D9.1C2C48759E",5,1
"2560","3D9.1C2C48777B",5,1
"2561","3D9.1C2C487BDF",5,1
"2562","3D9.1C2C488049",5,1
"2563","3D9.1C2C488289",5,1
"2564","3D9.1C2C4882C6",5,1
"2565","3D9.1C2C4883BF",5,1
"2566","3D9.1C2C488615",5,1
"2567","3D9.1C2C4896C2",5,1
"2568","3D9.1C2C489E74",5,1
"2569","3D9.1C2C48AAD9",5,1
"2570","3D9.1C2C48B425",5,1
"2571","3D9.1C2C48CA94",15,2
"2572","3D9.1C2C48CC7A",15,2
"2573","3D9.1C2C48CCD2",15,2
"2574","3D9.1C2C48CE6C",15,2
"2575","3D9.1C2C48CEE1",15,2
"2576","3D9.1C2C48CF59",15,2
"2577","3D9.1C2C48CF97",15,2
"2578","3D9.1C2C48D08F",15,2
"2579","3D9.1C2C48D1FE",15,2
"2580","3D9.1C2C48D256",15,2
"2581","3D9.1C2C48D2BF",15,2
"2582","3D9.1C2C48D2DE",15,2
"2583","3D9.1C2C48D2F2",15,2
"2584","3D9.1C2C48D328",15,2
"2585","3D9.1C2C48D419",15,2
"2586","3D9.1C2C48D473",15,2
"2587","3D9.1C2C48D4A9",15,2
"2588","3D9.1C2C48D555",15,2
"2589","3D9.1C2C48D5C7",15,2
"2590","3D9.1C2C48D60A",15,2
"2591","3D9.1C2C48D684",15,2
"2592","3D9.1C2C48D719",15,2
"2593","3D9.1C2C48D842",15,2
"2594","3D9.1C2C48D8B1",15,2
"2595","3D9.1C2C48D8B3",15,2
"2596","3D9.1C2C48D907",15,2
"2597","3D9.1C2C48D92A",15,2
"2598","3D9.1C2C48D939",15,2
"2599","3D9.1C2C48D9B3",15,2
"2600","3D9.1C2C48D9D3",15,2
"2601","3D9.1C2C48D9D8",15,2
"2602","3D9.1C2C48D9F7",15,2
"2603","3D9.1C2C48DA04",15,2
"2604","3D9.1C2C48DA25",15,2
"2605","3D9.1C2C48DAAC",15,2
"2606","3D9.1C2C48DAFB",15,2
"2607","3D9.1C2C48DB6C",15,2
"2608","3D9.1C2C4A65C6",15,2
"2609","3D9.1C2C4A6898",15,2
"2610","3D9.1C2C4A751F",15,2
"2611","3D9.1C2C4A8816",15,2
"2612","3D9.1C2C4A9A7F",15,2
"2613","3D9.1C2C4ABA16",15,2
"2614","3D9.1C2C4B268B",15,2
"2615","3D9.1C2C4B286A",15,2
"2616","3D9.1C2C4B592D",15,2
"2617","3D9.1C2C4B5B04",15,2
"2618","3D9.1C2C4B62CB",15,2
"2619","3D9.1C2C4B62F1",15,2
"2620","3D9.1C2C4B6482",15,2
"2621","3D9.1C2C4B73C4",15,2
"2622","3D9.1C2C4B75B5",15,2
"2623","3D9.1C2C4B7663",15,2
"2624","3D9.1C2C4B768C",15,2
"2625","3D9.1C2C4B776D",15,2
"2626","3D9.1C2C4B7793",15,2
"2627","3D9.1C2C4B785A",15,2
"2628","3D9.1C2C4B797A",15,2
"2629","3D9.1C2C4B7D4B",15,2
"2630","3D9.1C2C4B7FFA",15,2
"2631","3D9.1C2C4B7FFE",15,2
"2632","3D9.1C2C4B9590",15,2
"2633","3D9.1C2C4B987D",15,2
"2634","3D9.1C2C4B9DAE",15,2
"2635","3D9.1C2C4BABFD",15,2
"2636","3D9.1C2C4BAD45",15,2
"2637","3D9.1C2C4BAE50",15,2
"2638","3D9.1C2C4BAEAE",15,2
"2639","3D9.1C2C4BB04F",15,2
"2640","3D9.1C2C4BB124",15,2
"2641","3D9.1C2C4BB545",15,2
"2642","3D9.1C2C4BB6CF",15,2
"2643","3D9.1C2C4BB879",15,2
"2644","3D9.1C2C4BB920",15,2
"2645","3D9.1C2C4BB96B",15,2
"2646","3D9.1C2C4BBA20",15,2
"2647","3D9.1C2C4BBD33",15,2
"2648","3D9.1C2C4BBEBE",15,2
"2649","3D9.1C2C4BC4BF",15,2
"2650","3D9.1C2C4BC537",15,2
"2651","3D9.1C2C4BC5F4",15,2
"2652","3D9.1C2C4BC741",15,2
"2653","3D9.1C2C4BC7D0",15,2
"2654","3D9.1C2C4BC7E2",15,2
"2655","3D9.1C2C4BC952",15,2
"2656","3D9.1C2C4BCA06",15,2
"2657","3D9.1C2C4BCB2C",15,2
"2658","3D9.1C2C4BCB5D",15,2
"2659","3D9.1C2C4BCCB4",15,2
"2660","3D9.1C2C4BCD68",15,2
"2661","3D9.1C2C4BCE2C",15,2
"2662","3D9.1C2C4BCE34",15,2
"2663","3D9.1C2C4BCEC7",15,2
"2664","3D9.1C2C4BCF53",15,2
"2665","3D9.1C2C4BCFF4",15,2
"2666","3D9.1C2C4BD00F",15,2
"2667","3D9.1C2C4BD106",15,2
"2668","3D9.1C2C4BD11E",15,2
"2669","3D9.1C2C4BD142",15,2
"2670","3D9.1C2C4BD250",15,2
"2671","3D9.1C2C4BD552",15,2
"2672","3D9.1C2C4BD6D5",15,2
"2673","3D9.1C2C4BD943",15,2
"2674","3D9.1C2C4BDA18",15,2
"2675","3D9.1C2C4BDFCD",15,2
"2676","3D9.1C2C4BDFEE",15,2
"2677","3D9.1C2C4BE0BD",15,2
"2678","3D9.1C2C4BE384",15,2
"2679","3D9.1C2C4BE4B6",15,2
"2680","3D9.1C2C4BE4C2",15,2
"2681","3D9.1C2C4BE6C8",15,2
"2682","3D9.1C2C4BE717",15,2
"2683","3D9.1C2C4BE7A1",15,2
"2684","3D9.1C2C4BE924",15,2
"2685","3D9.1C2C4BEACA",15,2
"2686","3D9.1C2C4BEB34",15,2
"2687","3D9.1C2C4BEC01",15,2
"2688","3D9.1C2C4BEEBF",15,2
"2689","3D9.1C2C4BEFFC",15,2
"2690","3D9.1C2C4BF5AF",15,2
"2691","3D9.1C2C4BFE10",15,2
"2692","3D9.1C2C4BFFE2",15,2
"2693","3D9.1C2C4C00A3",15,2
"2694","3D9.1C2C4C06FE",15,2
"2695","3D9.1C2C4C0858",15,2
"2696","3D9.1C2C4C08BC",15,2
"2697","3D9.1C2C4C09BD",15,2
"2698","3D9.1C2C4C0A44",15,2
"2699","3D9.1C2C4C0AEB",15,2
"2700","3D9.1C2C4C0AFA",15,2
"2701","3D9.1C2C4C0DBD",15,2
"2702","3D9.1C2C4C0F4A",15,2
"2703","3D9.1C2C4C100A",15,2
"2704","3D9.1C2C4C1751",15,2
"2705","3D9.1C2C4C1756",15,2
"2706","3D9.1C2C4C175B",15,2
"2707","3D9.1C2C4C1763",15,2
"2708","3D9.1C2C4C1814",15,2
"2709","3D9.1C2C4C1876",15,2
"2710","3D9.1C2C4C1916",15,2
"2711","3D9.1C2C4C1925",15,2
"2712","3D9.1C2C4C1933",15,2
"2713","3D9.1C2C4C199C",15,2
"2714","3D9.1C2C4C19BF",15,2
"2715","3D9.1C2C4C1A36",15,2
"2716","3D9.1C2C4C1AEE",15,2
"2717","3D9.1C2C4C1B13",15,2
"2718","3D9.1C2C4C1BBD",15,2
"2719","3D9.1C2C4C1BFF",15,2
"2720","3D9.1C2C4C1C6E",15,2
"2721","3D9.1C2C4C1CA5",15,2
"2722","3D9.1C2C4C1CDC",15,2
"2723","3D9.1C2C4C1D95",15,2
"2724","3D9.1C2C4C2327",15,2
"2725","3D9.1C2C4C2460",15,2
"2726","3D9.1C2C4C29D1",15,2
"2727","3D9.1C2C4C30F8",15,2
"2728","3D9.1C2C4C30F8_repeat",15,2
"2729","3D9.1C2C4C3148",15,2
