"","V1","V2"
"1",0.839745788,0.16460995471836
"2",6.53257971333333,2.51135361478127
"3",-0.329749920466667,0.12147033711815
"4",0.239369015070667,5.11920316079672
"5",1.56005990466667,0.369576843411327
"6",-0.274446730877333,0.213592836477025
"7",2.40359529333333,0.0947324657430482
"8",-0.373584944732,0.118707692079151
"9",1.07553925266667,0.110226376481044
"10",1.503881656,0.165876034313625
"11",0.544829941333333,0.111371599437271
"12",0.910410542666667,0.103522283117849
"13",4.29169876666667,1.10740241587254
"14",-0.128508779496667,0.207970489883297
"15",2.07318701333333,0.22378932135854
"16",0.131946659106667,4.06393018200227
"17",0.28956776966,4.14284723960481
"18",0.135666444812,4.07656078439839
"19",-0.368145284,0.0853735622243478
"20",2.26216157333333,0.191808067526638
"21",0.607901864,0.132020558843739
"22",1.07577419533333,0.144971725430237
"23",0.40345971222,0.131587125157474
"24",-0.00460129820666667,2.09167592383022
"25",0.0168356261506,0.181431821737657
"26",0.0390066070866667,2.02752324960849
"27",0.00241945550666667,0.178463241090293
"28",-0.340257074666667,0.0824738817205586
"29",-0.978826993333333,0.102196246097354
"30",0.1133519020058,0.107652619957681
"31",-0.0566407584682667,0.159656196278544
"32",-0.283452294606667,0.104725537890577
"33",0.730437859333333,0.0896346540314651
"34",-0.0236195637813333,0.203292336495797
