"","BON","MCN","PRA","RIS","RRE","WEL_quick","ICH","LGR_quick","WEL_slow","LGR_slow"
"44",20.0101705445952,19.1237452385044,18.2854723955819,17.7924039586849,17.8308242928567,18.9992533547628,19.3267877374659,19.6716001597062,3.03514894428329,4.4452498200774
"45",20.1012095244654,19.2335720174497,18.3952991745272,17.8927252610212,17.9409060222029,19.0394307691964,19.4340645694048,19.7066741142218,2.99571474387359,4.37429703769369
"46",20.1852526872837,19.3390861780154,18.5008133350929,18.0013378721192,18.0495672248618,19.0769049355186,19.5408061983811,19.7379482672118,2.96108313480956,4.30695711929762
"47",20.2684029184741,19.453792717572,18.6155198746495,18.1207157803142,18.1623321540563,19.11177146799,19.6441819689432,19.7649682682666,2.93126466971612,4.24345352751376
"48",20.349905618487,19.5652428672723,18.7269700243498,18.2344144402842,18.2782243942851,19.1433826577555,19.7389582297341,19.7874338841712,2.90598805820336,4.18340673294006
"49",20.4225688430881,19.6708619069756,18.8325890640531,18.3424830904641,18.3826963288166,19.1706344247661,19.8296803160717,19.8075201233743,2.88524764263778,4.12686489308375
"50",20.4888041818409,19.7646363949579,18.9263635520355,18.4455100107256,18.4875183841102,19.1933882477556,19.9156667032906,19.8251711077556,2.86869459567751,4.07322600102474
"51",20.5549643806294,19.8480592162414,19.009786373319,18.5542974203863,18.58150499604,19.2116707579715,19.9947274321986,19.8407685961767,2.85567729078653,4.02192231142353
"52",20.6184840065585,19.9283733642736,19.0901005213511,18.6387885759576,18.6551652773931,19.2286091234715,20.0605474941514,19.8532409531932,2.84593035175342,3.97291160358362
"53",20.6804715484019,20.0041354316669,19.1658625887445,18.7057750218994,18.7321375155366,19.2448008997297,20.1226585880634,19.8609120432247,2.83944534883816,3.92584309750804
"54",20.7393044149443,20.0653601521233,19.2270873092009,18.7716688526274,18.7992882346808,19.2573220119245,20.1818560369744,19.865126662212,2.83600691609585,3.88107681717894
"55",20.7965422573177,20.119977557905,19.2817047149826,18.8446750719073,18.863423080567,19.2657705193328,20.2368067528698,19.8675070647938,2.83562810183537,3.83916615365308
"56",20.8555854736236,20.1791634405991,19.3408905976766,18.9164656468561,18.9214029231195,19.2709916112055,20.2889635833609,19.8683207877009,2.83826215480039,3.80058542568806
"57",20.9101885303579,20.2343430604199,19.3960702174975,18.9581288986766,18.9686528728,19.2740052003745,20.3392384660951,19.8662402248453,2.84362420373165,3.76545168517301
"58",20.9595307784955,20.2784604742847,19.4401876313622,18.9974883701197,19.0198970514779,19.2743909481285,20.3913362959017,19.8590988163023,2.85123195621859,3.73358847266634
"59",21.0070484069276,20.3188370581011,19.4805642151786,19.0533070331218,19.0656636373824,19.2712762263558,20.4477731112937,19.8483267451861,2.86068079233795,3.70457640105613
"60",21.0552552367416,20.3742789193835,19.536006076461,19.1088132658734,19.1119974558121,19.266388564008,20.5103967217871,19.8346350753326,2.87170442117314,3.67769940420238
"61",21.0997951411343,20.4340197642083,19.5957469212858,19.1492550093594,19.1652972716,19.2579653200133,20.5684258119195,19.8164518073576,2.88402963264746,3.65177479615558
"62",21.1392507892132,20.4908274710342,19.6525546281117,19.1913553302826,19.2182487525353,19.2437133870448,20.6238979762233,19.7939440876307,2.89749423425053,3.62640582029181
"63",21.179697613347,20.5577215081728,19.7194486652503,19.2567538533257,19.2853557974148,19.2246332347341,20.6830147687937,19.7660751571077,2.91205186835311,3.60208998644601
"64",21.2172080814051,20.6263030062929,19.7880301633704,19.3399577213436,19.3642691999721,19.2013419639351,20.7394382474361,19.7327771073611,2.92757500897063,3.57919322008827
"65",21.243368384624,20.6897982766252,19.8515254337027,19.4145509138555,19.4270275644488,19.1740108216815,20.7858744782203,19.6956615406501,2.944249596774,3.55766297659367
"66",21.263371518888,20.7451460309119,19.9068731879894,19.4697270795004,19.4850204121211,19.1422199504324,20.8248971469718,19.6547300887476,2.96213099778791,3.53879138131922
"67",21.2803289794714,20.785501275929,19.9472284330065,19.5229733396008,19.5361469523825,19.1047036671695,20.8564748753451,19.611181055044,2.98117402361315,3.52318645618813
"68",21.2936395177211,20.8150433296766,19.9767704867541,19.5691280578908,19.57008050711,19.062708063408,20.8817621919451,19.5660335540546,3.00185284470093,3.51056657004474
"69",21.30553705949,20.844373900292,20.0061010573695,19.6052881707371,19.6001946042017,19.0185160760163,20.9073286259212,19.5168884054343,3.02398477945371,3.50025682089468
"70",21.3093719014569,20.8629505096291,20.0246776667066,19.6232926689412,19.6202470940323,18.9724316691212,20.9218031469784,19.4603912067163,3.0471932655198,3.49155372816008
"71",21.3032492208059,20.875717385215,20.0374445422925,19.6351068618006,19.6322760105176,18.923903444013,20.9223032110607,19.3989599218908,3.07136081324783,3.48395279931253
"72",21.2960984485973,20.894927611869,20.0566547689465,19.6520553957676,19.6489170889899,18.8711488256739,20.9230575915886,19.3339839462963,3.09686640904562,3.47698851386055
"73",21.2907093572685,20.9072841466381,20.0690113037156,19.6702514837881,19.6699358598505,18.8109309375667,20.9260141132455,19.2657363040827,3.12414596768664,3.47048095437566
"74",21.2841431535325,20.9009957334542,20.0627228905317,19.6895443566988,19.6788324121343,18.7450768079775,20.9275692135014,19.1959704553744,3.15311568704812,3.46430828817233
"75",21.27447336994,20.8920336219186,20.0537607789961,19.6971820639561,19.6678036238137,18.6764917176205,20.928474169042,19.1261543378472,3.18380205163361,3.45849868982353
"76",21.2605961723708,20.8858464037573,20.0475735608348,19.6772374421993,19.6526713063971,18.6070026385708,20.9216099226498,19.054330688878,3.21623456609321,3.45299536790102
"77",21.2390956244734,20.8767588404202,20.0384859974977,19.6472320791835,19.6375655788502,18.5353471051792,20.8992300818468,18.97969970793,3.24974985244771,3.44827479149381
"78",21.2149229326184,20.8736241449308,20.0353513020083,19.6345219123201,19.6317792270782,18.4610959874015,20.8774963900226,18.902407935196,3.2832252759924,3.4450273403648
"79",21.1954313118051,20.8746081237575,20.036335280835,19.6491495349755,19.64461792648,18.3843190339507,20.8687211803483,18.8226835878727,3.31526142355472,3.44292079015875
"80",21.176903453271,20.8568035962821,20.0185307533596,19.6664996023099,19.6460217511124,18.3051691323437,20.8612475075996,18.7413018596757,3.34612076478727,3.44120990314101
"81",21.1539363948423,20.8296557894814,19.9913829465589,19.6585069755331,19.6163677970532,18.2248347129878,20.846227558665,18.6588019801019,3.37664513079504,3.43965942648072
"82",21.1239105727712,20.8068388804094,19.9685660374869,19.6139733389534,19.5786867651768,18.1446267905259,20.8239363375821,18.5728561469187,3.40706617980151,3.4382894996841
"83",21.0872709653937,20.7844709636108,19.9461981206884,19.5612413199045,19.5482976464264,18.0619028964678,20.7910561146422,18.4821035801057,3.43823699797873,3.43748191865678
"84",21.0491383184517,20.7652346213815,19.9269617784591,19.536200796062,19.5319464762967,17.9745473294328,20.756517451511,18.3875728725832,3.47072547455736,3.4372187871995
"85",21.0152049576093,20.7562888495967,19.9180160066742,19.5459452145245,19.5315605324867,17.8828581241569,20.7336218703093,18.2907631734074,3.50477552320498,3.43754492784665
"86",20.9792004307768,20.7353197043221,19.8970468613996,19.5511383620333,19.5246591221972,17.7878833206595,20.7144663497676,18.192639612658,3.54038698222413,3.43869504859234
"87",20.9368815489879,20.6950821576177,19.8568093146952,19.5297232875989,19.4892877950677,17.6903236841704,20.6866614289995,18.0947096929707,3.5772523256529,3.44094851025375
"88",20.8856160659043,20.6526025766176,19.8143297336952,19.4793225544233,19.436561638935,17.5915878210616,20.647162197169,17.9971846034333,3.61500138380315,3.44441836842528
"89",20.8272906458433,20.6188378552455,19.7805650123231,19.4192800231223,19.3911564203418,17.4919036126469,20.6008699610861,17.8997093981209,3.65297899572796,3.44903542881287
"90",20.7650522050431,20.5871990266772,19.7489261837548,19.3731347595594,19.3597467895477,17.3904298999623,20.5515586782915,17.8036133056732,3.6913878363927,3.45501633319444
"91",20.7020602066036,20.5542406956538,19.7159678527314,19.3570019469056,19.3395082751411,17.2874744376323,20.5074214148346,17.7127327962713,3.73005182394724,3.46292151792055
"92",20.6370845878712,20.5161986367017,19.6779257937792,19.3499180693647,19.3132359676129,17.1853889149917,20.4649820117999,17.622807753554,3.7694577664643,3.47302001019892
"93",20.5620573590686,20.464987742368,19.6267148994456,19.3153860861503,19.2660567140401,17.0872981128666,20.4162590954182,17.5334227550187,3.81028222774674,3.48610299299438
"94",20.4753215566745,20.4040478084294,19.5657749655069,19.2482146588825,19.198843779245,16.996080699342,20.3514945797079,17.4442672114103,3.85354510507345,3.5026039764916
"95",20.3819506700988,20.3403950900983,19.5021222471758,19.1694492857108,19.1308077667379,16.9054348260087,20.2745974979168,17.3543081346594,3.89980730435207,3.5222231460423
"96",20.2884115752078,20.2831576138163,19.4448847708938,19.1066804681982,19.0722012681967,16.8140607588107,20.1959341940579,17.264245599607,3.94913452586153,3.54454313879665
"97",20.1966714212703,20.2198372450406,19.3815644021181,19.0569121583591,19.0219346890062,16.7223698569108,20.1169372867594,17.1743204719235,4.00130348506677,3.56922511036673
"98",20.104979040903,20.1440611380778,19.3057882951554,19.0123358718974,18.9596185923807,16.6302519058275,20.035423422995,17.085370702213,4.055912489649,3.59584077700139
"99",20.0052808087576,20.0558611424112,19.2175882994887,18.9411970532345,18.8738604413055,16.5398517877292,19.940613572863,16.9971437538738,4.11258317781662,3.6241334605919
"100",19.8897421482141,19.959327076637,19.1210542337145,18.8422260323433,18.775140332129,16.4516451184685,19.8326783200884,16.908743773994,4.1709006313376,3.65460934717954
"101",19.7647085612642,19.855650666491,19.0173778235685,18.7278530158563,18.6674130967226,16.3640028219927,19.7155323909435,16.8178197074308,4.23082922177533,3.68803279137741
"102",19.638922589196,19.7466381974775,18.908365354555,18.6227285443532,18.5667014658192,16.2760206991671,19.60205433845,16.7222307959688,4.29231121081673,3.72453539892362
"103",19.5151534959088,19.6333244055729,18.7950515626504,18.531651752586,18.4628399166303,16.1875802730113,19.4972863180832,16.6255767883174,4.35587837824938,3.76460383352096
"104",19.3924520243818,19.5145147288333,18.6762418859108,18.4258254783449,18.3456895202577,16.0979151748016,19.3964306410464,16.5289371089877,4.4218227445379,3.80866326289494
"105",19.2710899003087,19.3960245277455,18.557751684823,18.2988882472364,18.2191248973743,16.0050147044264,19.288057468604,16.4314811594224,4.49021223725484,3.85600439878954
"106",19.1501903795948,19.2830417702189,18.4447689272964,18.15929311976,18.0928804232907,15.9105517900821,19.1571327423998,16.3319111839341,4.56035079333225,3.9051308397004
"107",19.0335419818208,19.1851684515046,18.3468956085821,18.0383724281333,17.9872059317461,15.8143952674223,19.0208986992605,16.2294360141607,4.63188539105198,3.95420662759141
"108",18.9211561686779,19.087933714262,18.2496608713395,17.9478473603295,17.9026449740449,15.715655541701,18.8877963866206,16.1243309646818,4.70465907510643,4.00314343249323
"109",18.8113143372688,18.9622112288211,18.1239383858986,17.8769150161305,17.8124632520436,15.6141767390473,18.7577024430843,16.0186500249705,4.77962484655692,4.05190037776533
"110",18.6995769612514,18.8167891747742,17.9785163318517,17.7854035580972,17.6768582737188,15.5119554677806,18.6280049801124,15.9152969321112,4.85783849206551,4.10025592929403
"111",18.5821661495427,18.6581405152327,17.8198676723102,17.6245755507636,17.5100646789848,15.4122610839767,18.4971696250767,15.8118208129139,4.93821357413982,4.14863364723964
"112",18.4584487139232,18.4925496120939,17.6542767691714,17.4244069669161,17.3284210114062,15.3129278815473,18.3645432657057,15.7058851957651,5.02056536644661,4.1971964043672
"113",18.334181284901,18.3399405461589,17.5016677032365,17.2315253619474,17.1584148463348,15.2123130278982,18.2400706257237,15.5963031798718,5.10444269827202,4.24638703760881
"114",18.2189479131524,18.2271007825019,17.3888279395795,17.0941456549186,17.0346248987159,15.1093762909577,18.1376528559001,15.4819898224058,5.18955572799655,4.29627581503001
"115",18.1081969457018,18.1349997578168,17.2967269148943,16.9906558437384,16.9397477833784,15.002717760137,18.0470924989517,15.3621969284343,5.2762691327224,4.34677773467936
"116",17.9996123619757,18.0515724968268,17.2132996539043,16.9061759962124,16.856138732215,14.8913698407019,17.958199489547,15.2371225490677,5.36600706462918,4.3982315594236
"117",17.8933053070105,17.9701318893263,17.1318590464038,16.8284905431208,16.7771996173224,14.7749882983663,17.8645584619426,15.1068674268229,5.45940928255063,4.4501522155063
"118",17.7898204985008,17.887329204917,17.0490563619945,16.7509119463938,16.6961540252941,14.6531983247745,17.7619248477438,14.9718445379836,5.55679713214648,4.50274140608562
"119",17.691302912587,17.7957882983851,16.9575154554626,16.6658641662926,16.6099104267347,14.5261238906577,17.6484673916406,14.8328470079605,5.6584015138879,4.5558815344839
"120",17.6034252155428,17.6925739260729,16.8543010831504,16.5778715889054,16.5157334590888,14.3937836996597,17.5274584261256,14.691403574623,5.76488213898809,4.6104271075026
"121",17.5340309329605,17.5749073013912,16.7366344584687,16.4798689988095,16.4073905187726,14.2569849006803,17.4015448860522,14.5488742512748,5.87529732927425,4.66709218840565
"122",17.4679100537941,17.4444040396867,16.6061311967642,16.3658939376985,16.2831688824034,14.1173057672191,17.2750947248918,14.4055223340112,5.98870407780756,4.72672181981409
"123",17.403668585811,17.303585241295,16.4653123983725,16.2302087738507,16.1424975687562,13.9761633466828,17.1511866401321,14.2612742225746,6.10416763019199,4.78987879254392
"124",17.3433250376935,17.1609251312352,16.3226522883128,16.0802237351286,15.9946566053721,13.8343059306634,17.0359311702988,14.1156063943958,6.22073101971253,4.8570021491673
"125",17.2880796849165,17.0269899100452,16.1887170671227,15.9295571142756,15.8511724655417,13.6912259782916,16.9381589604043,13.967834368047,6.33775486595172,4.92854302076625
"126",17.2403131527434,16.9101480727384,16.0718752298159,15.7898987152163,15.7224937795901,13.5463160039934,16.86825214354,13.8174438016511,6.45423179744082,5.00524993938502
"127",17.2003583827532,16.8157303442383,15.9774575013159,15.6702037216292,15.6153489237179,13.3987097702102,16.8398075098278,13.6636768612993,6.5691051594676,5.08776526238625
"128",17.1650384362752,16.7496947809189,15.9114219379964,15.5744801595896,15.5326789474354,13.2475085316682,16.8233366020231,13.5059295278772,6.68155780872332,5.17568984289382
"129",17.1312351614615,16.7216389133716,15.8833660704491,15.5048990901337,15.4806186674767,13.0921764528762,16.8141678691427,13.3432547928162,6.79144407197413,5.26876420627571
"130",17.0967783802888,16.7479444955843,15.9096716526618,15.4673985657317,15.4694837196998,12.9314482822553,16.8096966720531,13.1744235890613,6.89960893287756,5.36674068931145
"131",17.0538031050609,16.7790251803206,15.9407523373981,15.4757167829384,15.5197393081475,12.7635967767944,16.8054136232782,12.9968847417871,7.00631269862113,5.46861335906072
"132",16.9943594236871,16.8061038493855,15.967831006463,15.5572273072059,15.5694674688207,12.5859383850389,16.8002869926684,12.8162653830554,7.11128356688598,5.57356362842334
"133",16.9216784739158,16.8214502486834,15.9831774057609,15.6233641585925,15.6031902830186,12.4047884660321,16.7893144644315,12.6332889535871,7.21499578337681,5.68056917309446
"134",16.8333895661446,16.8096064403195,15.971333597397,15.6456739834902,15.6053828366164,12.2207775275193,16.7602815624072,12.4479858044787,7.31842139205015,5.78801831288726
"135",16.7212317076733,16.7524975167832,15.9142246738607,15.5899081542302,15.5465611506187,12.0338539540561,16.6966522859289,12.2607695382932,7.42261162071225,5.89523255910058
"136",16.600135662008,16.6952593607723,15.8569865178498,15.5266855496031,15.4865797287258,11.8445668839977,16.6256142962576,12.0710347135414,7.52850082660634,6.00177622798866
"137",16.4709950188188,16.6354208225948,15.7971479796723,15.4678834195354,15.4309118580542,11.6526227041441,16.5389220488196,11.8782411851597,7.63670967547508,6.10863835392835
"138",16.3337326216787,16.5670734777855,15.728800634863,15.413046012074,15.3706535004078,11.4580930283219,16.4252413457876,11.6827089733874,7.74680431138384,6.21695493980584
"139",16.1891147810748,16.4913462570876,15.6530734141651,15.3553646206157,15.3022166334489,11.2616033786012,16.2969568411529,11.4849288627545,7.85831130046227,6.32522890975593
"140",16.0356030982262,16.3879199392275,15.549647096305,15.280868089234,15.2201220759992,11.0633266250852,16.1561358669923,11.285408242567,7.97075696707575,6.43332795945963
"141",15.8718523926653,16.2389332588531,15.4006604159307,15.1868303767954,15.1024054517948,10.8629135581964,16.0013358284379,11.0863208963588,8.0839333545001,6.54084593613863
"142",15.6975354279162,16.0682868863126,15.2300140433901,15.0553819472566,14.9353024033772,10.6624513889816,15.8347567470556,10.8901477756762,8.1976189563049,6.64700057159117
"143",15.5127518559031,15.8876712464846,15.0493984035621,14.8661456471867,14.7471702610667,10.4646091641673,15.658747619518,10.6946861611918,8.31182850203704,6.7519868899674
"144",15.3160121627013,15.6964138122608,14.8581409693383,14.650265669324,14.5476228701951,10.2671194990556,15.4743665944853,10.4985565047616,8.4267039656965,6.85727281506235
"145",15.1121676746044,15.5087563397724,14.6704834968499,14.4471202679958,14.3557394172907,10.0694469851511,15.2922090563026,10.302176543836,8.54185599928584,6.96361737807902
"146",14.9070239598773,15.3406835157542,14.5024106728317,14.2826312991414,14.1896843029438,9.87182021299723,15.1224634231118,10.1047898565016,8.65634619348948,7.07193918667048
"147",14.6943723775507,15.1752018624195,14.336929019497,14.1228310363562,14.0257981901792,9.67402192092487,14.9521188222432,9.90522221287914,8.7695993453897,7.18317401419197
"148",14.4723202515232,15.005637042124,14.1673641992015,13.9544994293028,13.8565835309854,9.47643504662237,14.7725368205073,9.70254308050754,8.88104902071983,7.29809505480406
"149",14.2437881902347,14.8327374103315,13.994464567409,13.7815790862553,13.6841519075242,9.27781767780502,14.5818125453312,9.49690078024019,8.99069149720097,7.41685168103199
"150",14.0124123632195,14.6560662066127,13.8177933636902,13.6085881052486,13.5107157554897,9.07676829715815,14.3783981724709,9.28878633537751,9.09841751415092,7.53921152616199
"151",13.7805611127258,14.4697339680674,13.6314611251449,13.4360544567702,13.3339126665169,8.87252018755174,14.1609741964444,9.07896281816438,9.20444100022025,7.6643151998877
"152",13.5475669120073,14.268327333614,13.4300544906915,13.2576049433449,13.143963322239,8.66564363662752,13.9285011876352,8.86875467230771,9.30941168765246,7.79078249584991
"153",13.3131075637699,14.0466589256417,13.2083860827192,13.0613276392084,12.9349463953479,8.45747212222711,13.6811576349857,8.65924211429741,9.41379255443139,7.91743352687734
"154",13.0769749482511,13.8023007530863,12.9640279101639,12.8408956250596,12.701553801662,8.2490180154762,13.420390885262,8.45090062482357,9.51776012914985,8.04282633281789
"155",12.8396642460819,13.5374136470468,12.6991408041243,12.5929093036302,12.4435089385817,8.04141760213898,13.1522234741843,8.24357056105339,9.62158033658942,8.16535323375311
"156",12.6040655216502,13.2594303452895,12.421157502367,12.3236657651351,12.1685122652411,7.8356279310842,12.8857913838365,8.03743481687778,9.72511548072173,8.28385007823301
"157",12.3715158253747,12.9744627542208,12.1361899112984,12.0394154657327,11.8828420868333,7.631596799162,12.6274138189577,7.83305262564798,9.82860982892155,8.39817186093065
"158",12.1439339427046,12.6941866893541,11.8559138464316,11.7492800052881,11.5947011810718,7.42867530817499,12.3795874057707,7.63065407387618,9.932116760033,8.50918830361731
"159",11.9228968108211,12.4294414678948,11.5911686249723,11.4611656269504,11.3164112219967,7.22674523686214,12.1438538623422,7.43050918031528,10.0356771368192,8.61710430896497
"160",11.7099996155247,12.18658754373,11.3483147008076,11.1875310408092,11.0585437146418,7.02557908669918,11.9198776527661,7.23329141320693,10.1400921146557,8.72210697751912
"161",11.5055089757155,11.9641465588977,11.1258737159753,10.9403509694772,10.8274587632918,6.82461700515738,11.7063795921726,7.03968384613597,10.2468475037748,8.82488678513554
"162",11.3091124682849,11.7598415164147,10.9215686734922,10.7262901149147,10.6199468426795,6.62428990305118,11.5030910432294,6.85073489150231,10.357522861371,8.92658600316652
"163",11.1192170018869,11.5656603327776,10.7273874898551,10.5325464545275,10.4267697148976,6.42644658794149,11.3053359068262,6.66739598428026,10.4718399348744,9.02828257207906
"164",10.9335599801384,11.3723714786272,10.5340986357047,10.3451657078169,10.2366848031002,6.23263185020172,11.1085609365698,6.4904741070133,10.5896121134775,9.13108436661544
"165",10.7506376478263,11.1755463130556,10.3372734701331,10.1526523558885,10.0407736332633,6.04399281735113,10.9100616681113,6.32039433636018,10.7103024862859,9.23532013220171
"166",10.5703485228296,10.9753842910428,10.1371114481203,9.95405916902639,9.8417084559892,5.86164402108108,10.7127584187906,6.15733968574003,10.8328544976013,9.34026103445474
"167",10.3916925615679,10.7729727866589,9.93469994373643,9.75246477598297,9.6393753109647,5.68611009164409,10.5178601058906,6.00155875410611,10.956594170748,9.44539164740526
"168",10.2139029476799,10.5708819682823,9.73260912535985,9.54875305163614,9.43591028224918,5.51773745278496,10.3266315453211,5.85293115678166,11.0816969906182,9.55011812756507
